,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
11035,0,1,Danilo Gallinari,None,2861.0,Clippers,Knicks,2,1,0,2.0,Dunk,1,True
11040,5,9,Danilo Gallinari,Shai Gilgeous-Alexander,2788.0,Clippers,Knicks,0,1,0,2.0,Layup,1,True
11043,8,15,Danilo Gallinari,None,2739.0,Clippers,Knicks,0,1,26,3.0,Jumper,1,False
11046,11,21,Shai Gilgeous-Alexander,None,2721.0,Clippers,Knicks,0,1,-,2.0,Jumper,1,False
11047,12,23,Landry Shamet,Ivica Zubac,2716.0,Clippers,Knicks,3,1,26,3.0,Jumper,1,True
11049,14,27,Landry Shamet,Danilo Gallinari,2676.0,Clippers,Knicks,6,1,26,3.0,Jumper,1,True
11051,16,30,Danilo Gallinari,None,2638.0,Clippers,Knicks,8,1,18,2.0,Jumper,1,True
11053,18,32,Danilo Gallinari,Patrick Beverley,2592.0,Clippers,Knicks,8,1,26,2.0,Jumper,1,True
11055,20,38,Danilo Gallinari,None,2557.0,Clippers,Knicks,8,1,27,3.0,Jumper,1,False
11056,21,40,Ivica Zubac,None,2553.0,Clippers,Knicks,8,1, ,2.0,Jumper,1,False
11058,23,44,Landry Shamet,None,2537.0,Clippers,Knicks,8,1, ,2.0,Jumper,1,False
11060,25,48,Shai Gilgeous-Alexander,Patrick Beverley,2521.0,Clippers,Knicks,11,1,27,3.0,Jumper,1,True
11062,27,52,Landry Shamet,Danilo Gallinari,2473.0,Clippers,Knicks,11,1,27,3.0,Jumper,1,True
11063,28,54,Landry Shamet,Patrick Beverley,2448.0,Clippers,Knicks,14,1,25,3.0,Jumper,1,True
11065,30,57,Ivica Zubac,Danilo Gallinari,2409.0,Clippers,Knicks,16,1,0,2.0,Layup,1,True
11070,35,66,Landry Shamet,Ivica Zubac,2353.0,Clippers,Knicks,17,1,26,3.0,Jumper,1,True
11073,38,75,Landry Shamet,Patrick Beverley,2320.0,Clippers,Knicks,20,1,26,3.0,Jumper,1,True
11075,40,78,Lou Williams,None,2300.0,Clippers,Knicks,20,1,20,2.0,Jumper,1,False
11076,41,85,Landry Shamet,None,2277.0,Clippers,Knicks,18,1,25,3.0,Jumper,1,False
11077,42,87,Emmanuel Mudiay,JaMychal Green,2265.0,Clippers,Knicks,-18,0,0,2.0,Layup,0,False
11078,43,91,Lou Williams,None,2256.0,Clippers,Knicks,18,1,0,2.0,Layup,1,False
11080,45,94,JaMychal Green,Lou Williams,2223.0,Clippers,Knicks,18,1,0,2.0,Layup,1,True
11081,46,99,JaMychal Green,Tyrone Wallace,2196.0,Clippers,Knicks,19,1,22,3.0,Jumper,1,True
11083,48,106,Lou Williams,None,2160.2,Clippers,Knicks,18,1,29,3.0,Jumper,1,False
11085,50,113,Montrezl Harrell,Tyrone Wallace,2111.0,Clippers,Knicks,20,1,0,2.0,Dunk,1,True
11086,51,115,Tyrone Wallace,None,2082.0,Clippers,Knicks,22,1,0,2.0,Dunk,1,True
11090,55,135,JaMychal Green,None,2003.0,Clippers,Knicks,25,1,0,2.0,Layup,1,False
11092,57,138,Lou Williams,Montrezl Harrell,1976.0,Clippers,Knicks,25,1,27,3.0,Jumper,1,True
11094,59,140,JaMychal Green,Tyrone Wallace,1945.0,Clippers,Knicks,26,1,26,2.0,Jumper,1,True
11096,61,145,Montrezl Harrell,None,1904.0,Clippers,Knicks,26,1,0,2.0,Layup,1,False
11097,62,147,Montrezl Harrell,None,1898.0,Clippers,Knicks,28,1, ,2.0,Jumper,1,True
11099,64,155,Montrezl Harrell,Lou Williams,1868.0,Clippers,Knicks,28,1,0,2.0,Layup,1,True
11101,66,163,Lou Williams,None,1843.0,Clippers,Knicks,25,1,15,2.0,Jumper,1,False
11102,67,165,JaMychal Green,None,1843.0,Clippers,Knicks,27,1,0,2.0,Layup,1,True
11103,68,173,Shai Gilgeous-Alexander,Lou Williams,1822.0,Clippers,Knicks,30,1,23,3.0,Jumper,1,True
11105,70,175,Lou Williams,None,1793.0,Clippers,Knicks,28,1,21,2.0,Jumper,1,False
11106,71,180,Montrezl Harrell,None,1786.0,Clippers,Knicks,30,1,5,2.0,Jumper,1,True
11108,73,183,Shai Gilgeous-Alexander,None,1768.0,Clippers,Knicks,32,1, ,2.0,Jumper,1,True
11109,74,190,Danilo Gallinari,None,1734.0,Clippers,Knicks,31,1,17,2.0,Jumper,1,False
11111,76,193,Danilo Gallinari,Patrick Beverley,1716.0,Clippers,Knicks,31,1,0,2.0,Layup,1,True
11112,77,201,Landry Shamet,Shai Gilgeous-Alexander,1680.0,Clippers,Knicks,33,1,27,3.0,Jumper,1,True
11113,78,203,Ivica Zubac,None,1673.0,Clippers,Knicks,33,1,15,2.0,Jumper,1,False
11114,79,210,Shai Gilgeous-Alexander,None,1653.0,Clippers,Knicks,34,1,20,2.0,Jumper,1,True
11116,81,213,Ivica Zubac,Shai Gilgeous-Alexander,1625.0,Clippers,Knicks,36,1,0,2.0,Dunk,1,True
11118,83,219,Patrick Beverley,None,1588.0,Clippers,Knicks,34,1,7,2.0,Jumper,1,False
11121,86,226,Danilo Gallinari,Ivica Zubac,1534.0,Clippers,Knicks,37,1,26,3.0,Jumper,1,True
11123,88,234,Patrick Beverley,None,1473.6,Clippers,Knicks,38,1,26,3.0,Jumper,1,False
11125,90,238,Landry Shamet,None,1444.7,Clippers,Knicks,38,1,24,3.0,Jumper,1,False
11128,93,250,Danilo Gallinari,None,1379.0,Clippers,Knicks,31,1,16,2.0,Jumper,1,False
11130,95,253,Danilo Gallinari,None,1353.0,Clippers,Knicks,28,1,28,3.0,Jumper,1,False
11132,97,257,Danilo Gallinari,Shai Gilgeous-Alexander,1332.0,Clippers,Knicks,31,1,27,3.0,Jumper,1,True
11134,99,260,Shai Gilgeous-Alexander,None,1306.0,Clippers,Knicks,33,1, ,2.0,Jumper,1,True
11135,100,265,Danilo Gallinari,Ivica Zubac,1283.0,Clippers,Knicks,34,1,0,2.0,Dunk,1,True
11137,102,267,Patrick Beverley,Danilo Gallinari,1255.0,Clippers,Knicks,35,1,25,3.0,Jumper,1,True
11138,103,272,Ivica Zubac,None,1231.0,Clippers,Knicks,34,1,0,2.0,Dunk,1,False
11140,105,275,Landry Shamet,None,1201.0,Clippers,Knicks,32,1,27,3.0,Jumper,1,False
11144,109,288,Shai Gilgeous-Alexander,None,1110.0,Clippers,Knicks,32,1,13,2.0,Jumper,1,False
11147,112,296,Danilo Gallinari,None,1030.0,Clippers,Knicks,29,1,0,2.0,Layup,1,False
11153,118,312,Lou Williams,None,943.0,Clippers,Knicks,26,1,29,3.0,Jumper,1,False
11155,120,317,JaMychal Green,None,911.0,Clippers,Knicks,23,1,25,3.0,Jumper,1,False
11157,122,330,JaMychal Green,None,870.0,Clippers,Knicks,24,1,0,2.0,Layup,1,False
11159,124,335,JaMychal Green,None,838.0,Clippers,Knicks,24,1,22,2.0,Jumper,1,False
11160,125,338,Montrezl Harrell,None,822.0,Clippers,Knicks,24,1, ,2.0,Jumper,1,False
11161,126,340,JaMychal Green,None,818.0,Clippers,Knicks,26,1, ,2.0,Jumper,1,True
11163,128,343,Mitchell Robinson,Garrett Temple,796.0,Clippers,Knicks,-26,0,3,2.0,Jumper,0,False
11164,129,345,Lou Williams,Tyrone Wallace,787.0,Clippers,Knicks,29,1,26,3.0,Jumper,1,True
11167,132,351,Lou Williams,None,761.0,Clippers,Knicks,27,1,6,2.0,Jumper,1,True
11170,135,355,Lou Williams,None,732.2,Clippers,Knicks,25,1,7,2.0,Jumper,1,False
11171,136,360,Montrezl Harrell,None,720.2,Clippers,Knicks,23,1,40,3.0,Jumper,1,False
11172,137,364,Tyrone Wallace,None,708.0,Clippers,Knicks,23,1,0,2.0,Layup,1,False
11173,138,366,Tyrone Wallace,None,704.0,Clippers,Knicks,23,1,1,2.0,Jumper,1,False
11174,139,370,Montrezl Harrell,Tyrone Wallace,668.0,Clippers,Knicks,25,1,1,2.0,Jumper,1,True
11176,141,374,Lou Williams,None,623.0,Clippers,Knicks,23,1,18,2.0,Jumper,1,False
11178,143,384,Montrezl Harrell,Lou Williams,592.0,Clippers,Knicks,23,1,0,2.0,Dunk,1,True
11180,145,390,Montrezl Harrell,Garrett Temple,563.0,Clippers,Knicks,22,1,5,2.0,Jumper,1,True
11183,148,400,Montrezl Harrell,Lou Williams,521.0,Clippers,Knicks,23,1,0,2.0,Dunk,1,True
11185,150,403,Garrett Temple,None,472.0,Clippers,Knicks,23,1,20,2.0,Jumper,1,True
11188,153,407,Montrezl Harrell,None,428.0,Clippers,Knicks,23,1,9,2.0,Jumper,1,True
11190,155,409,JaMychal Green,Lou Williams,397.0,Clippers,Knicks,23,1,26,3.0,Jumper,1,True
11192,157,411,Lou Williams,None,356.0,Clippers,Knicks,23,1,0,2.0,Layup,1,True
11194,159,414,Shai Gilgeous-Alexander,None,328.0,Clippers,Knicks,23,1,23,3.0,Jumper,1,False
11195,160,416,JaMychal Green,None,323.0,Clippers,Knicks,23,1,1,2.0,Jumper,1,False
11198,163,421,Lou Williams,None,290.0,Clippers,Knicks,21,1,27,3.0,Jumper,1,False
11199,164,423,Montrezl Harrell,None,281.0,Clippers,Knicks,21,1,0,2.0,Layup,1,False
11201,166,433,Shai Gilgeous-Alexander,None,250.0,Clippers,Knicks,23,1,0,2.0,Dunk,1,True
11203,168,436,Noah Vonleh's,Ivica Zubac,223.0,Clippers,Knicks,-23,0,1,2.0,Jumper,0,False
11204,169,438,Jerome Robinson,None,216.0,Clippers,Knicks,23,1,1,2.0,Jumper,1,False
11206,171,445,Jerome Robinson,None,193.0,Clippers,Knicks,21,1,12,2.0,Jumper,1,False
11207,172,447,John Jenkins,Sindarius Thornwell,175.0,Clippers,Knicks,-21,0,14,2.0,Jumper,0,False
11211,176,458,Ivica Zubac,Jerome Robinson,121.0,Clippers,Knicks,21,1,0,2.0,Dunk,1,True
11213,178,460,Tyrone Wallace,Sindarius Thornwell,97.0,Clippers,Knicks,21,1,24,3.0,Jumper,1,True
11215,180,463,Tyrone Wallace,None,73.0,Clippers,Knicks,21,1,4,2.0,Jumper,1,False
11216,181,469,Johnathan Motley,Ivica Zubac,55.8,Clippers,Knicks,22,1,0,2.0,Dunk,1,True
12959,1,3,Patrick Beverley,Landry Shamet,2845.0,Clippers,Knicks,3,0,26,3.0,Jumper,1,True
12961,3,6,Shai Gilgeous-Alexander,None,2824.0,Clippers,Knicks,3,0,0,2.0,Layup,1,False
12962,4,8,Shai Gilgeous-Alexander,None,2818.0,Clippers,Knicks,3,0,23,3.0,Jumper,1,False
12964,6,12,Ivica Zubac,Patrick Beverley,2796.0,Clippers,Knicks,5,0,0,2.0,Dunk,1,True
12966,8,15,Danilo Gallinari,None,2762.0,Clippers,Knicks,5,0,10,2.0,Jumper,1,False
12969,11,24,Landry Shamet,None,2695.0,Clippers,Knicks,6,0,25,3.0,Jumper,1,False
12972,14,30,Patrick Beverley,None,2648.0,Clippers,Knicks,4,0,26,3.0,Jumper,1,False
12975,17,35,Ivica Zubac,Shai Gilgeous-Alexander,2617.0,Clippers,Knicks,4,0,0,2.0,Dunk,1,True
12977,19,38,Landry Shamet,None,2589.0,Clippers,Knicks,4,0,0,2.0,Layup,1,False
12979,21,41,Danilo Gallinari,None,2570.0,Clippers,Knicks,2,0,26,3.0,Jumper,1,False
12982,24,51,Landry Shamet,Patrick Beverley,2481.0,Clippers,Knicks,3,0,24,3.0,Jumper,1,True
12983,25,56,Danilo Gallinari,Shai Gilgeous-Alexander,2454.0,Clippers,Knicks,3,0,0,2.0,Layup,1,True
12988,30,72,Danilo Gallinari,None,2381.0,Clippers,Knicks,2,0,14,2.0,Jumper,1,False
12989,31,74,Kevin Knox,Shai Gilgeous-Alexander,2370.0,Clippers,Knicks,-2,1,0,2.0,Layup,0,False
12992,34,92,Montrezl Harrell,None,2291.0,Clippers,Knicks,3,0,5,2.0,Jumper,1,False
12994,36,96,JaMychal Green,Lou Williams,2266.0,Clippers,Knicks,6,0,26,3.0,Jumper,1,True
12997,39,107,Lou Williams,None,2212.3,Clippers,Knicks,5,0,10,2.0,Jumper,1,False
13001,43,118,Montrezl Harrell,None,2162.2,Clippers,Knicks,5,0,26,3.0,Jumper,1,False
13002,44,120,JaMychal Green,None,2161.2,Clippers,Knicks,5,0, ,2.0,Jumper,1,False
13003,45,123,Montrezl Harrell,Lou Williams,2150.0,Clippers,Knicks,7,0,0,2.0,Dunk,1,True
13007,49,130,JaMychal Green,None,2078.0,Clippers,Knicks,8,0,27,3.0,Jumper,1,True
13008,50,132,Montrezl Harrell,None,2052.0,Clippers,Knicks,10,0,10,2.0,Jumper,1,True
13010,52,135,Lou Williams,None,2024.0,Clippers,Knicks,10,0,0,2.0,Layup,1,False
13013,55,141,JaMychal Green,None,1985.0,Clippers,Knicks,12,0,7,2.0,Jumper,1,True
13015,57,144,Wilson Chandler,None,1962.0,Clippers,Knicks,12,0,6,2.0,Jumper,1,False
13016,58,146,Montrezl Harrell,None,1957.0,Clippers,Knicks,14,0,0,2.0,Dunk,1,True
13017,59,151,Wilson Chandler,None,1934.0,Clippers,Knicks,14,0, ,3.0,Jumper,1,False
13020,62,162,Montrezl Harrell,Lou Williams,1871.0,Clippers,Knicks,9,0,0,2.0,Dunk,1,True
13022,64,169,Montrezl Harrell,Lou Williams,1825.0,Clippers,Knicks,11,0, ,2.0,Jumper,1,True
13026,68,184,Danilo Gallinari,None,1747.0,Clippers,Knicks,9,0,6,2.0,Jumper,1,False
13027,69,189,Shai Gilgeous-Alexander,None,1718.0,Clippers,Knicks,7,0,23,3.0,Jumper,1,False
13029,71,195,Danilo Gallinari,None,1683.0,Clippers,Knicks,7,0,26,3.0,Jumper,1,False
13030,72,200,Danilo Gallinari,Shai Gilgeous-Alexander,1669.0,Clippers,Knicks,8,0,26,3.0,Jumper,1,True
13034,76,208,Landry Shamet,None,1608.0,Clippers,Knicks,3,0,16,2.0,Jumper,1,False
13036,78,211,Danilo Gallinari,None,1574.0,Clippers,Knicks,0,0, ,2.0,Jumper,1,False
13038,80,218,Lou Williams,None,1537.0,Clippers,Knicks,0,0,8,2.0,Jumper,1,True
13040,82,220,Shai Gilgeous-Alexander,Lou Williams,1514.0,Clippers,Knicks,0,0,0,2.0,Layup,1,True
13042,84,222,Lou Williams,None,1482.5,Clippers,Knicks,0,0,25,3.0,Jumper,1,True
13044,86,225,Montrezl Harrell,Shai Gilgeous-Alexander,1465.6,Clippers,Knicks,2,0,0,2.0,Dunk,1,True
13046,88,239,Patrick Beverley,None,1417.0,Clippers,Knicks,1,0, ,2.0,Jumper,1,False
13048,90,244,Ivica Zubac,None,1391.0,Clippers,Knicks,3,0,0,2.0,Layup,1,False
13050,92,250,Danilo Gallinari,None,1356.0,Clippers,Knicks,1,0,24,3.0,Jumper,1,False
13052,94,253,Ivica Zubac,Shai Gilgeous-Alexander,1333.0,Clippers,Knicks,1,0,0,2.0,Layup,1,True
13054,96,255,Danilo Gallinari,Ivica Zubac,1304.0,Clippers,Knicks,1,0,20,2.0,Jumper,1,True
13055,97,257,Shai Gilgeous-Alexander,Lou Williams,1285.0,Clippers,Knicks,3,0, ,2.0,Jumper,1,True
13057,99,260,Shai Gilgeous-Alexander,None,1264.0,Clippers,Knicks,3,0,25,3.0,Jumper,1,False
13058,100,263,Danilo Gallinari,None,1251.0,Clippers,Knicks,3,0,25,3.0,Jumper,1,False
13061,103,272,Patrick Beverley,Lou Williams,1192.0,Clippers,Knicks,6,0,26,3.0,Jumper,1,True
13063,105,275,Patrick Beverley,Shai Gilgeous-Alexander,1172.0,Clippers,Knicks,9,0,26,3.0,Jumper,1,True
13064,106,277,Danilo Gallinari,None,1137.0,Clippers,Knicks,9,0,26,3.0,Jumper,1,False
13066,108,281,Lou Williams,None,1098.0,Clippers,Knicks,7,0, ,2.0,Jumper,1,False
13067,109,283,Lou Williams,None,1095.0,Clippers,Knicks,7,0, ,2.0,Jumper,1,False
13069,111,290,Patrick Beverley,None,1075.0,Clippers,Knicks,5,0,22,3.0,Jumper,1,False
13071,113,297,Lou Williams,None,1038.0,Clippers,Knicks,5,0,16,2.0,Jumper,1,False
13073,115,301,Ivica Zubac,Shai Gilgeous-Alexander,1010.0,Clippers,Knicks,7,0,11,2.0,Jumper,1,True
13074,116,307,Danilo Gallinari,Garrett Temple,969.0,Clippers,Knicks,8,0,27,3.0,Jumper,1,True
13075,117,309,Lou Williams,Garrett Temple,949.0,Clippers,Knicks,10,0, ,2.0,Jumper,1,True
13079,121,320,Danilo Gallinari,None,889.0,Clippers,Knicks,8,0,26,3.0,Jumper,1,False
13080,122,325,Shai Gilgeous-Alexander,None,871.0,Clippers,Knicks,10,0,0,2.0,Layup,1,True
13085,127,338,Lou Williams,Garrett Temple,784.0,Clippers,Knicks,10,0,25,3.0,Jumper,1,True
13087,129,340,Lou Williams,None,760.9,Clippers,Knicks,8,0,10,2.0,Jumper,1,False
13089,131,343,Lou Williams,None,723.0,Clippers,Knicks,5,0,27,3.0,Jumper,1,False
13092,134,355,JaMychal Green,None,661.0,Clippers,Knicks,5,0,26,3.0,Jumper,1,False
13094,136,359,Garrett Temple,None,646.0,Clippers,Knicks,5,0,26,3.0,Jumper,1,False
13097,139,365,Shai Gilgeous-Alexander,None,622.0,Clippers,Knicks,2,0,17,2.0,Jumper,1,False
13099,141,369,Montrezl Harrell,None,592.0,Clippers,Knicks,2,0,0,2.0,Layup,1,False
13100,142,372,Wilson Chandler,None,574.0,Clippers,Knicks,4,0,0,2.0,Layup,1,True
13102,144,374,Montrezl Harrell,None,541.0,Clippers,Knicks,2,0,0,2.0,Layup,1,False
13103,145,376,Montrezl Harrell,None,539.0,Clippers,Knicks,4,0, ,2.0,Jumper,1,True
13106,148,387,Danilo Gallinari,None,471.0,Clippers,Knicks,0,0,26,2.0,Jumper,1,False
13107,149,393,DeAndre Jordan,Ivica Zubac,446.0,Clippers,Knicks,0,1,9,2.0,Jumper,0,False
13110,152,402,Lou Williams,None,403.0,Clippers,Knicks,2,0,26,3.0,Jumper,1,True
13112,154,404,Lou Williams,None,364.0,Clippers,Knicks,0,0,26,3.0,Jumper,1,False
13114,156,412,Montrezl Harrell,None,312.0,Clippers,Knicks,2,0,0,2.0,Layup,1,True
13116,158,415,Shai Gilgeous-Alexander,None,272.0,Clippers,Knicks,0,0,23,3.0,Jumper,1,False
13117,159,421,Danilo Gallinari,Montrezl Harrell,252.0,Clippers,Knicks,2,0,25,3.0,Jumper,1,True
13119,161,428,Emmanuel Mudiay,Montrezl Harrell,207.0,Clippers,Knicks,-4,1,0,2.0,Layup,0,False
13121,163,433,Lou Williams,Shai Gilgeous-Alexander,182.0,Clippers,Knicks,7,0,27,3.0,Jumper,1,True
13123,165,435,Patrick Beverley,Danilo Gallinari,146.0,Clippers,Knicks,8,0,25,3.0,Jumper,1,True
13124,166,436,Emmanuel Mudiay's,Patrick Beverley,130.0,Clippers,Knicks,-8,1,0,2.0,Layup,0,False
13125,167,441,Lou Williams,None,117.0,Clippers,Knicks,8,0,2,2.0,Jumper,1,True
13126,168,448,Lou Williams,None,59.7,Clippers,Knicks,11,0,13,2.0,Jumper,1,True
13127,169,452,Lou Williams,None,34.1,Clippers,Knicks,12,0,27,3.0,Jumper,1,True
16663,0,1,Patrick Beverley,Tobias Harris,2861.0,Clippers,Warriors,2,1,4,2.0,Jumper,1,True
16665,2,4,Tobias Harris,None,2835.0,Clippers,Warriors,2,1,15,2.0,Jumper,1,False
16666,3,6,Tobias Harris,Marcin Gortat,2828.0,Clippers,Warriors,5,1,27,3.0,Jumper,1,True
16669,6,11,Danilo Gallinari,Patrick Beverley,2778.0,Clippers,Warriors,6,1,27,3.0,Jumper,1,True
16671,8,13,Tobias Harris,None,2746.0,Clippers,Warriors,4,1,8,2.0,Jumper,1,False
16672,9,17,Marcin Gortat,Patrick Beverley,2721.0,Clippers,Warriors,6,1,12,2.0,Jumper,1,True
16674,11,19,Shai Gilgeous-Alexander,None,2683.0,Clippers,Warriors,4,1,25,2.0,Jumper,1,False
16677,14,26,Shai Gilgeous-Alexander,Patrick Beverley,2631.0,Clippers,Warriors,4,1,12,2.0,Jumper,1,True
16679,16,28,Danilo Gallinari,Shai Gilgeous-Alexander,2591.0,Clippers,Warriors,5,1,23,3.0,Jumper,1,True
16681,18,31,Tobias Harris,None,2560.0,Clippers,Warriors,5,1,0,2.0,Layup,1,False
16684,21,39,Danilo Gallinari,None,2489.0,Clippers,Warriors,5,1,28,2.0,Jumper,1,False
16685,22,41,Shai Gilgeous-Alexander,Patrick Beverley,2484.0,Clippers,Warriors,7,1,0,2.0,Layup,1,True
16687,24,43,Tobias Harris,None,2448.0,Clippers,Warriors,5,1,5,2.0,Jumper,1,False
16689,26,53,Marcin Gortat,Danilo Gallinari,2408.0,Clippers,Warriors,6,1,7,2.0,Jumper,1,True
16692,29,61,Montrezl Harrell,Shai Gilgeous-Alexander,2351.0,Clippers,Warriors,5,1,0,2.0,Dunk,1,True
16694,31,63,Tobias Harris,None,2314.0,Clippers,Warriors,2,1,23,2.0,Jumper,1,False
16695,32,69,Mike Scott,Tobias Harris,2292.0,Clippers,Warriors,2,1,17,2.0,Jumper,1,True
16699,36,82,Montrezl Harrell,None,2209.2,Clippers,Warriors,3,1,0,2.0,Layup,1,True
16702,39,98,Klay Thompson,Montrezl Harrell,2148.0,Clippers,Warriors,-4,0,26,3.0,Jumper,0,False
16703,40,100,Montrezl Harrell,Tyrone Wallace,2142.0,Clippers,Warriors,6,1, ,2.0,Jumper,1,True
16705,42,102,Lou Williams,None,2102.0,Clippers,Warriors,3,1,15,2.0,Jumper,1,False
16707,44,106,Mike Scott,Lou Williams,2079.0,Clippers,Warriors,5,1,19,2.0,Jumper,1,True
16710,47,116,Tyrone Wallace,Montrezl Harrell,2024.0,Clippers,Warriors,6,1, ,2.0,Jumper,1,True
16712,49,125,Tyrone Wallace,None,1975.0,Clippers,Warriors,5,1,0,2.0,Layup,1,False
16714,51,131,Montrezl Harrell,None,1959.0,Clippers,Warriors,5,1,0,2.0,Dunk,1,False
16715,52,136,Lou Williams,None,1935.0,Clippers,Warriors,3,1, ,3.0,Jumper,1,False
16717,54,140,Montrezl Harrell,None,1916.0,Clippers,Warriors,5,1,5,2.0,Jumper,1,True
16721,58,151,Lou Williams,None,1849.0,Clippers,Warriors,3,1,31,3.0,Jumper,1,False
16723,60,162,Shai Gilgeous-Alexander,None,1802.0,Clippers,Warriors,5,1,15,2.0,Jumper,1,True
16725,62,164,Shai Gilgeous-Alexander,None,1763.0,Clippers,Warriors,4,1,12,2.0,Jumper,1,True
16727,64,166,Shai Gilgeous-Alexander,None,1731.0,Clippers,Warriors,4,1,11,2.0,Jumper,1,True
16729,66,172,Danilo Gallinari,None,1694.0,Clippers,Warriors,1,1,0,2.0,Layup,1,False
16730,67,174,Danilo Gallinari,None,1693.0,Clippers,Warriors,3,1, ,2.0,Jumper,1,True
16731,68,180,Tobias Harris,None,1671.0,Clippers,Warriors,4,1,18,2.0,Jumper,1,True
16734,71,189,Danilo Gallinari,None,1613.0,Clippers,Warriors,4,1,0,2.0,Layup,1,False
16736,73,192,Tobias Harris,Patrick Beverley,1586.0,Clippers,Warriors,5,1,25,3.0,Jumper,1,True
16738,75,198,Marcin Gortat,Tobias Harris,1541.0,Clippers,Warriors,6,1, ,2.0,Jumper,1,True
16741,78,203,Danilo Gallinari,None,1486.7,Clippers,Warriors,4,1,34,3.0,Jumper,1,False
16743,80,207,Tobias Harris,None,1458.6,Clippers,Warriors,3,1,8,2.0,Jumper,1,True
16747,84,216,Patrick Beverley,None,1367.0,Clippers,Warriors,3,1,0,2.0,Layup,1,True
16749,86,219,Tobias Harris,None,1323.0,Clippers,Warriors,3,1,17,2.0,Jumper,1,False
16750,87,222,Shai Gilgeous-Alexander,None,1297.0,Clippers,Warriors,5,1,13,2.0,Jumper,1,True
16751,88,225,Shai Gilgeous-Alexander,None,1281.0,Clippers,Warriors,7,1, ,2.0,Jumper,1,True
16757,94,239,Tobias Harris,None,1165.0,Clippers,Warriors,5,1,9,2.0,Jumper,1,False
16758,95,241,Danilo Gallinari,None,1162.0,Clippers,Warriors,5,1,0,2.0,Layup,1,False
16762,99,250,Tobias Harris,Shai Gilgeous-Alexander,1113.0,Clippers,Warriors,4,1,0,2.0,Layup,1,True
16763,100,252,Marcin Gortat,Tobias Harris,1076.0,Clippers,Warriors,6,1,11,2.0,Jumper,1,True
16764,101,257,Shai Gilgeous-Alexander,None,1053.0,Clippers,Warriors,8,1,16,2.0,Jumper,1,True
16766,103,260,Shai Gilgeous-Alexander,None,1023.0,Clippers,Warriors,8,1,23,3.0,Jumper,1,False
16769,106,265,Danilo Gallinari,None,991.0,Clippers,Warriors,6,1,9,2.0,Jumper,1,False
16770,107,267,Marcin Gortat,None,987.0,Clippers,Warriors,6,1, ,2.0,Jumper,1,False
16772,109,274,Tobias Harris,None,976.0,Clippers,Warriors,6,1, ,2.0,Jumper,1,False
16774,111,277,Lou Williams,None,952.0,Clippers,Warriors,5,1,21,2.0,Jumper,1,True
16776,113,284,Tobias Harris,None,923.0,Clippers,Warriors,6,1,24,3.0,Jumper,1,False
16780,117,304,Montrezl Harrell,Lou Williams,840.0,Clippers,Warriors,6,1,0,2.0,Layup,1,True
16781,118,310,Montrezl Harrell,Lou Williams,806.0,Clippers,Warriors,8,1,0,2.0,Dunk,1,True
16783,120,315,Lou Williams,None,775.8,Clippers,Warriors,7,1,11,2.0,Jumper,1,False
16784,121,320,Montrezl Harrell,Lou Williams,737.7,Clippers,Warriors,9,1,0,2.0,Dunk,1,True
16785,122,322,Shai Gilgeous-Alexander,None,720.2,Clippers,Warriors,9,1,70,3.0,Jumper,1,False
16786,123,327,Mike Scott,None,702.0,Clippers,Warriors,9,1,18,2.0,Jumper,1,False
16788,125,332,Montrezl Harrell,None,657.0,Clippers,Warriors,11,1,12,2.0,Jumper,1,True
16791,128,340,Mike Scott,Lou Williams,607.0,Clippers,Warriors,9,1,0,2.0,Layup,1,True
16792,129,341,Draymond Green,Montrezl Harrell,593.0,Clippers,Warriors,-9,0,0,2.0,Layup,0,False
16793,130,343,Lou Williams,None,580.0,Clippers,Warriors,9,1,29,3.0,Jumper,1,False
16795,132,348,Mike Scott,None,557.0,Clippers,Warriors,9,1,26,3.0,Jumper,1,False
16796,133,350,Tobias Harris,None,543.0,Clippers,Warriors,11,1,4,2.0,Jumper,1,True
16798,135,360,Tyrone Wallace,None,494.0,Clippers,Warriors,11,1,0,2.0,Layup,1,False
16803,140,372,Lou Williams,None,423.0,Clippers,Warriors,9,1,21,2.0,Jumper,1,False
16804,141,374,Montrezl Harrell,None,420.0,Clippers,Warriors,11,1,0,2.0,Dunk,1,True
16805,142,376,Lou Williams,Tobias Harris,396.0,Clippers,Warriors,14,1,26,3.0,Jumper,1,True
16807,144,378,Lou Williams,None,368.0,Clippers,Warriors,13,1,0,2.0,Layup,1,True
16810,147,393,Draymond Green,Shai Gilgeous-Alexander,305.0,Clippers,Warriors,-11,0,5,2.0,Jumper,0,False
16811,148,395,Draymond Green,Montrezl Harrell,299.0,Clippers,Warriors,-11,0,3,2.0,Jumper,0,False
16812,149,397,Lou Williams,None,295.0,Clippers,Warriors,11,1,12,2.0,Jumper,1,False
16813,150,405,Lou Williams,None,258.0,Clippers,Warriors,10,1,23,3.0,Jumper,1,False
16816,153,413,Tobias Harris,None,212.0,Clippers,Warriors,8,1,0,2.0,Layup,1,False
16820,157,422,Lou Williams,None,155.0,Clippers,Warriors,5,1,16,2.0,Jumper,1,False
16821,158,424,Kevin Durant,Montrezl Harrell,144.0,Clippers,Warriors,-5,0,0,2.0,Layup,0,False
