,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
3006,1,4,CJ McCollum,None,2858.0,Trail Blazers,Knicks,0,0,26,3.0,Jumper,1,False
3007,2,6,Damian Lillard,None,2851.0,Trail Blazers,Knicks,0,0,32,3.0,Jumper,1,False
3009,4,9,Jusuf Nurkic,Damian Lillard,2820.0,Trail Blazers,Knicks,0,0,21,2.0,Jumper,1,True
3011,6,12,CJ McCollum,None,2796.0,Trail Blazers,Knicks,0,0,20,2.0,Jumper,1,False
3012,7,17,Damian Lillard,Jusuf Nurkic,2777.0,Trail Blazers,Knicks,0,0,20,2.0,Jumper,1,True
3014,9,19,Jusuf Nurkic,Damian Lillard,2734.0,Trail Blazers,Knicks,0,0,0,2.0,Layup,1,True
3016,11,21,Damian Lillard,Jusuf Nurkic,2702.0,Trail Blazers,Knicks,-1,0,-,2.0,Jumper,1,True
3017,12,22,Tim Hardaway,Jusuf Nurkic,2694.0,Trail Blazers,Knicks,1,1,1,2.0,Jumper,0,False
3018,13,24,Jusuf Nurkic,Damian Lillard,2680.0,Trail Blazers,Knicks,1,0,0,2.0,Layup,1,True
3020,15,26,Jusuf Nurkic,None,2654.0,Trail Blazers,Knicks,-1,0,25,3.0,Jumper,1,False
3022,17,29,Damian Lillard,Jusuf Nurkic,2619.0,Trail Blazers,Knicks,0,0,26,3.0,Jumper,1,True
3024,19,32,Damian Lillard,None,2597.0,Trail Blazers,Knicks,0,0,17,2.0,Jumper,1,False
3025,20,34,Jake Layman,None,2590.0,Trail Blazers,Knicks,0,0,26,3.0,Jumper,1,False
3027,22,38,CJ McCollum,None,2560.0,Trail Blazers,Knicks,0,0,0,2.0,Layup,1,False
3028,23,40,Jusuf Nurkic,None,2556.0,Trail Blazers,Knicks,0,0, ,2.0,Jumper,1,False
3029,24,42,CJ McCollum,None,2556.0,Trail Blazers,Knicks,2,0,0,2.0,Dunk,1,True
3031,26,44,CJ McCollum,None,2528.0,Trail Blazers,Knicks,0,0,20,2.0,Jumper,1,False
3036,31,61,CJ McCollum,Damian Lillard,2440.0,Trail Blazers,Knicks,-2,0,0,2.0,Layup,1,True
3037,32,67,Zach Collins,None,2411.0,Trail Blazers,Knicks,-2,0,27,3.0,Jumper,1,False
3038,33,69,Damian Lillard,None,2405.0,Trail Blazers,Knicks,1,0,27,3.0,Jumper,1,True
3041,36,73,Meyers Leonard,None,2361.0,Trail Blazers,Knicks,-2,0, ,3.0,Jumper,1,False
3043,38,82,CJ McCollum,None,2312.0,Trail Blazers,Knicks,0,0,17,2.0,Jumper,1,True
3045,40,85,CJ McCollum,Evan Turner,2278.0,Trail Blazers,Knicks,3,0, ,3.0,Jumper,1,True
3049,44,98,Evan Turner,None,2203.8,Trail Blazers,Knicks,2,0,14,2.0,Jumper,1,False
3051,46,103,Meyers Leonard,None,2182.4,Trail Blazers,Knicks,-2,0,16,2.0,Jumper,1,False
3053,48,106,Nik Stauskas,None,2160.0,Trail Blazers,Knicks,-2,0,39,3.0,Jumper,1,True
3054,49,109,Nik Stauskas,None,2121.0,Trail Blazers,Knicks,-2,0,27,3.0,Jumper,1,False
3056,51,115,Meyers Leonard,Nik Stauskas,2092.0,Trail Blazers,Knicks,0,0,0,2.0,Dunk,1,True
3057,52,117,Jake Layman,None,2070.0,Trail Blazers,Knicks,0,0,24,3.0,Jumper,1,False
3059,54,120,Meyers Leonard,Nik Stauskas,2038.0,Trail Blazers,Knicks,1,0,26,3.0,Jumper,1,True
3060,55,124,Nik Stauskas,None,2011.0,Trail Blazers,Knicks,1,0,21,2.0,Jumper,1,True
3062,57,126,Meyers Leonard,Nik Stauskas,1983.0,Trail Blazers,Knicks,2,0,27,3.0,Jumper,1,True
3066,61,133,Evan Turner,None,1919.0,Trail Blazers,Knicks,0,0,22,2.0,Jumper,1,False
3068,63,136,Evan Turner,Meyers Leonard,1887.0,Trail Blazers,Knicks,-1,0, ,2.0,Jumper,1,True
3072,67,148,Damian Lillard,None,1812.0,Trail Blazers,Knicks,-3,0,0,2.0,Layup,1,False
3073,68,150,CJ McCollum,Jake Layman,1808.0,Trail Blazers,Knicks,0,0, ,3.0,Jumper,1,True
3074,69,151,Allonzo Trier's,Jusuf Nurkic,1790.0,Trail Blazers,Knicks,0,1,0,2.0,Layup,0,False
3075,70,153,CJ McCollum,None,1780.0,Trail Blazers,Knicks,0,0,22,2.0,Jumper,1,False
3077,72,157,Nik Stauskas,None,1760.0,Trail Blazers,Knicks,0,0, ,3.0,Jumper,1,False
3079,74,169,Damian Lillard,None,1732.0,Trail Blazers,Knicks,-3,0,12,2.0,Jumper,1,False
3081,76,172,CJ McCollum,None,1701.0,Trail Blazers,Knicks,-5,0,25,3.0,Jumper,1,False
3082,77,174,Nik Stauskas,None,1695.0,Trail Blazers,Knicks,-5,0, ,2.0,Jumper,1,False
3084,79,185,Jusuf Nurkic,None,1640.0,Trail Blazers,Knicks,-1,0, ,2.0,Jumper,1,True
3087,82,195,CJ McCollum,None,1585.0,Trail Blazers,Knicks,-1,0,14,2.0,Jumper,1,True
3089,84,199,Damian Lillard,None,1558.0,Trail Blazers,Knicks,-2,0,6,2.0,Jumper,1,True
3091,86,202,Evan Turner,None,1536.0,Trail Blazers,Knicks,-2,0,18,2.0,Jumper,1,False
3093,88,206,Damian Lillard,None,1510.0,Trail Blazers,Knicks,-4,0,29,3.0,Jumper,1,False
3097,92,218,Damian Lillard,None,1442.4,Trail Blazers,Knicks,-2,0,0,2.0,Dunk,1,True
3099,94,223,Noah Vonleh's,Jake Layman,1421.0,Trail Blazers,Knicks,2,1, ,2.0,Jumper,0,False
3100,95,225,Jusuf Nurkic,None,1411.0,Trail Blazers,Knicks,-2,0,0,2.0,Layup,1,False
3101,96,227,Jusuf Nurkic,None,1408.0,Trail Blazers,Knicks,0,0,2,2.0,Jumper,1,True
3103,98,229,Jusuf Nurkic,None,1377.0,Trail Blazers,Knicks,-3,0,15,2.0,Jumper,1,False
3106,101,235,Damian Lillard,None,1350.0,Trail Blazers,Knicks,-1,0,12,2.0,Jumper,1,True
3108,103,237,CJ McCollum,None,1312.0,Trail Blazers,Knicks,-3,0,26,3.0,Jumper,1,False
3110,105,241,Damian Lillard,None,1284.0,Trail Blazers,Knicks,-5,0,25,3.0,Jumper,1,False
3112,107,244,Jake Layman,Damian Lillard,1254.0,Trail Blazers,Knicks,-5,0,25,3.0,Jumper,1,True
3114,109,249,Damian Lillard,None,1189.0,Trail Blazers,Knicks,-7,0,0,2.0,Layup,1,False
3117,112,255,Al-Farouq Aminu,None,1165.0,Trail Blazers,Knicks,-7,0,23,3.0,Jumper,1,False
3119,114,259,CJ McCollum,Jusuf Nurkic,1135.0,Trail Blazers,Knicks,-8,0,15,2.0,Jumper,1,True
3120,115,261,Al-Farouq Aminu,Evan Turner,1113.0,Trail Blazers,Knicks,-5,0,25,3.0,Jumper,1,True
3122,117,263,Damian Lillard,Evan Turner,1087.0,Trail Blazers,Knicks,-4,0,26,3.0,Jumper,1,True
3124,119,266,Damian Lillard,None,1065.0,Trail Blazers,Knicks,-4,0,26,3.0,Jumper,1,False
3125,120,272,Damian Lillard,None,1026.0,Trail Blazers,Knicks,-4,0,25,3.0,Jumper,1,False
3127,122,278,CJ McCollum,None,979.0,Trail Blazers,Knicks,-4,0,20,2.0,Jumper,1,True
3129,124,281,Jusuf Nurkic,CJ McCollum,954.0,Trail Blazers,Knicks,-2,0,0,2.0,Layup,1,True
3134,129,297,Zach Collins,Evan Turner,840.0,Trail Blazers,Knicks,-3,0,9,2.0,Jumper,1,True
3135,130,299,Evan Turner,Damian Lillard,814.0,Trail Blazers,Knicks,-1,0,0,2.0,Layup,1,True
3137,132,302,Meyers Leonard,Damian Lillard,793.0,Trail Blazers,Knicks,2,0,22,3.0,Jumper,1,True
3138,133,306,Evan Turner,None,751.6,Trail Blazers,Knicks,2,0,9,2.0,Jumper,1,True
3139,134,308,Meyers Leonard,Damian Lillard,722.3,Trail Blazers,Knicks,4,0,0,2.0,Dunk,1,True
3142,137,317,CJ McCollum,Zach Collins,671.0,Trail Blazers,Knicks,6,0,22,2.0,Jumper,1,True
3144,139,320,CJ McCollum,None,637.0,Trail Blazers,Knicks,6,0, ,2.0,Jumper,1,False
3145,140,322,Nik Stauskas,None,632.0,Trail Blazers,Knicks,9,0,25,3.0,Jumper,1,True
3147,142,326,Zach Collins,None,590.0,Trail Blazers,Knicks,7,0,0,2.0,Layup,1,False
3149,144,329,CJ McCollum,Meyers Leonard,561.0,Trail Blazers,Knicks,8,0,26,3.0,Jumper,1,True
3153,148,337,CJ McCollum,None,490.0,Trail Blazers,Knicks,9,0,25,3.0,Jumper,1,True
3154,149,338,Tim Hardaway,CJ McCollum,475.0,Trail Blazers,Knicks,-9,1,11,2.0,Jumper,0,False
3155,150,341,CJ McCollum,None,465.0,Trail Blazers,Knicks,11,0,0,2.0,Layup,1,True
3157,152,343,CJ McCollum,None,429.0,Trail Blazers,Knicks,8,0,25,3.0,Jumper,1,False
3160,155,355,Jusuf Nurkic,None,391.0,Trail Blazers,Knicks,6,0,11,2.0,Jumper,1,False
3162,157,360,Damian Lillard,None,354.0,Trail Blazers,Knicks,3,0,1,2.0,Jumper,1,False
3163,158,369,Evan Turner,None,328.0,Trail Blazers,Knicks,5,0,5,2.0,Jumper,1,True
3165,160,372,Damian Lillard,None,300.0,Trail Blazers,Knicks,5,0,23,2.0,Jumper,1,False
3168,163,378,CJ McCollum,None,246.0,Trail Blazers,Knicks,3,0,13,2.0,Jumper,1,False
3169,164,380,Evan Turner,None,243.0,Trail Blazers,Knicks,3,0,1,2.0,Jumper,1,False
3171,166,385,Damian Lillard,None,210.0,Trail Blazers,Knicks,3,0,22,3.0,Jumper,1,False
3172,167,388,Al-Farouq Aminu,CJ McCollum,199.0,Trail Blazers,Knicks,6,0,25,3.0,Jumper,1,True
3174,169,390,Al-Farouq Aminu,None,161.0,Trail Blazers,Knicks,4,0,27,3.0,Jumper,1,False
3176,171,401,CJ McCollum,None,110.0,Trail Blazers,Knicks,5,0,25,3.0,Jumper,1,True
3177,172,407,Jusuf Nurkic,None,86.0,Trail Blazers,Knicks,2,0,16,2.0,Jumper,1,False
3178,173,414,Damian Lillard,None,44.7,Trail Blazers,Knicks,4,0,13,2.0,Jumper,1,True
3179,174,418,Damian Lillard,None,11.9,Trail Blazers,Knicks,2,0,14,2.0,Jumper,1,False
3180,175,420,Jusuf Nurkic,None,11.9,Trail Blazers,Knicks,2,0,3,2.0,Jumper,1,False
3181,176,422,Evan Turner,None,9.5,Trail Blazers,Knicks,4,0,1,2.0,Jumper,1,True
6999,1,8,Jusuf Nurkic,CJ McCollum,2826.0,Trail Blazers,Knicks,4,1,4,2.0,Jumper,1,True
7001,3,11,Jusuf Nurkic,None,2804.0,Trail Blazers,Knicks,6,1,-,2.0,Jumper,1,True
7002,4,12,Tim Hardaway,CJ McCollum,2787.0,Trail Blazers,Knicks,-6,0,3,2.0,Jumper,0,False
7004,6,16,CJ McCollum,None,2774.0,Trail Blazers,Knicks,6,1,16,2.0,Jumper,1,False
7006,8,21,CJ McCollum,None,2738.0,Trail Blazers,Knicks,8,1,13,2.0,Jumper,1,True
7009,11,29,Al-Farouq Aminu,None,2674.0,Trail Blazers,Knicks,8,1,5,2.0,Jumper,1,True
7012,14,41,CJ McCollum,None,2593.0,Trail Blazers,Knicks,2,1,25,3.0,Jumper,1,False
7014,16,44,CJ McCollum,None,2567.0,Trail Blazers,Knicks,2,1, ,2.0,Jumper,1,True
7015,17,51,Al-Farouq Aminu,Meyers Leonard,2536.0,Trail Blazers,Knicks,4,1,25,3.0,Jumper,1,True
7017,19,60,Zach Collins,None,2481.0,Trail Blazers,Knicks,1,1,2,2.0,Jumper,1,False
7018,20,63,Evan Turner,Damian Lillard,2460.0,Trail Blazers,Knicks,3,1, ,2.0,Jumper,1,True
7021,23,67,Al-Farouq Aminu,None,2433.0,Trail Blazers,Knicks,1,1,25,3.0,Jumper,1,False
7023,25,71,CJ McCollum,None,2407.0,Trail Blazers,Knicks,1,1,25,3.0,Jumper,1,False
7024,26,73,Al-Farouq Aminu,None,2404.0,Trail Blazers,Knicks,1,1, ,2.0,Jumper,1,False
7026,28,76,Al-Farouq Aminu,None,2369.0,Trail Blazers,Knicks,-1,1,13,2.0,Jumper,1,False
7028,30,79,CJ McCollum,Damian Lillard,2343.0,Trail Blazers,Knicks,0,1,25,3.0,Jumper,1,True
7029,31,86,Damian Lillard,None,2304.0,Trail Blazers,Knicks,0,1,7,2.0,Jumper,1,True
7031,33,89,Evan Turner,Damian Lillard,2280.0,Trail Blazers,Knicks,3,1,23,3.0,Jumper,1,True
7032,34,90,Trey Burke's,Al-Farouq Aminu,2265.0,Trail Blazers,Knicks,-3,0, ,2.0,Jumper,0,False
7036,38,107,Damian Lillard,None,2192.6,Trail Blazers,Knicks,-2,1,0,2.0,Layup,1,False
7039,41,116,Zach Collins,None,2125.0,Trail Blazers,Knicks,-2,1,25,3.0,Jumper,1,False
7041,43,120,Meyers Leonard,None,2094.0,Trail Blazers,Knicks,-4,1,22,3.0,Jumper,1,False
7043,45,123,Evan Turner,None,2076.0,Trail Blazers,Knicks,-6,1,17,2.0,Jumper,1,False
7045,47,127,Seth Curry,Evan Turner,2059.0,Trail Blazers,Knicks,-3,1,24,3.0,Jumper,1,True
7048,50,138,Seth Curry,Meyers Leonard,1973.0,Trail Blazers,Knicks,-2,1,24,3.0,Jumper,1,True
7049,51,142,Jake Layman,Evan Turner,1948.0,Trail Blazers,Knicks,-1,1,26,3.0,Jumper,1,True
7051,53,144,Zach Collins,None,1911.0,Trail Blazers,Knicks,-3,1,14,2.0,Jumper,1,False
7053,55,154,Jake Layman,Meyers Leonard,1893.0,Trail Blazers,Knicks,-2,1,0,2.0,Dunk,1,True
7054,56,156,Jake Layman,None,1865.0,Trail Blazers,Knicks,-2,1,25,3.0,Jumper,1,False
7055,57,158,Meyers Leonard,Jake Layman,1859.0,Trail Blazers,Knicks,0,1,0,2.0,Dunk,1,True
7057,59,163,CJ McCollum,None,1810.0,Trail Blazers,Knicks,0,1,13,2.0,Jumper,1,False
7058,60,168,Emmanuel Mudiay,Seth Curry,1787.0,Trail Blazers,Knicks,0,0,18,2.0,Jumper,0,False
7061,63,174,Seth Curry,None,1771.0,Trail Blazers,Knicks,0,1,20,2.0,Jumper,1,False
7063,65,178,CJ McCollum,None,1754.0,Trail Blazers,Knicks,0,1, ,2.0,Jumper,1,False
7066,68,183,Al-Farouq Aminu,None,1693.0,Trail Blazers,Knicks,-4,1,2,2.0,Jumper,1,False
7067,69,186,Seth Curry,None,1683.0,Trail Blazers,Knicks,-4,1, ,2.0,Jumper,1,False
7069,71,190,CJ McCollum,None,1670.0,Trail Blazers,Knicks,-4,1, ,2.0,Jumper,1,False
7070,72,197,Jusuf Nurkic,Maurice Harkless,1642.0,Trail Blazers,Knicks,-2,1,0,2.0,Layup,1,True
7072,74,200,Damian Lillard,None,1611.0,Trail Blazers,Knicks,-2,1,7,2.0,Jumper,1,False
7074,76,206,Zach Collins,Damian Lillard,1588.0,Trail Blazers,Knicks,-3,1, ,2.0,Jumper,1,True
7075,77,210,CJ McCollum,None,1583.0,Trail Blazers,Knicks,-3,1,26,3.0,Jumper,1,False
7077,79,214,Maurice Harkless,None,1557.0,Trail Blazers,Knicks,-3,1,24,3.0,Jumper,1,False
7078,80,217,CJ McCollum,Al-Farouq Aminu,1539.0,Trail Blazers,Knicks,-1,1,0,2.0,Dunk,1,True
7080,82,220,Damian Lillard,None,1506.0,Trail Blazers,Knicks,1,1, ,2.0,Jumper,1,True
7081,83,225,Al-Farouq Aminu,None,1467.3,Trail Blazers,Knicks,0,1,2,2.0,Jumper,1,False
7084,86,242,Damian Lillard,None,1407.0,Trail Blazers,Knicks,1,1,27,3.0,Jumper,1,False
7086,88,246,Jusuf Nurkic,Damian Lillard,1377.0,Trail Blazers,Knicks,3,1,0,2.0,Layup,1,True
7089,91,251,Jusuf Nurkic,None,1345.0,Trail Blazers,Knicks,5,1,0,2.0,Layup,1,True
7091,93,254,Al-Farouq Aminu,None,1313.0,Trail Blazers,Knicks,5,1,0,2.0,Layup,1,False
7094,96,262,CJ McCollum,Al-Farouq Aminu,1251.0,Trail Blazers,Knicks,8,1,24,3.0,Jumper,1,True
7096,98,265,Al-Farouq Aminu,Jake Layman,1217.0,Trail Blazers,Knicks,10,1,0,2.0,Dunk,1,True
7100,102,272,Damian Lillard,None,1158.0,Trail Blazers,Knicks,10,1,0,2.0,Layup,1,True
7104,106,283,Damian Lillard,None,1080.0,Trail Blazers,Knicks,8,1,0,2.0,Layup,1,False
7106,108,286,Al-Farouq Aminu,None,1058.0,Trail Blazers,Knicks,6,1,25,3.0,Jumper,1,False
7107,109,288,Damian Lillard,Jake Layman,1054.0,Trail Blazers,Knicks,9,1,29,3.0,Jumper,1,True
7109,111,291,Al-Farouq Aminu,None,1020.0,Trail Blazers,Knicks,9,1, ,2.0,Jumper,1,False
7110,112,293,Jake Layman,None,1018.0,Trail Blazers,Knicks,11,1, ,2.0,Jumper,1,True
7112,114,296,Meyers Leonard,None,989.0,Trail Blazers,Knicks,11,1,0,2.0,Layup,1,False
7114,116,299,Meyers Leonard,Damian Lillard,961.0,Trail Blazers,Knicks,12,1,24,3.0,Jumper,1,True
7115,117,306,Damian Lillard,None,939.0,Trail Blazers,Knicks,10,1,25,3.0,Jumper,1,False
7117,119,309,Meyers Leonard,None,906.0,Trail Blazers,Knicks,10,1,11,2.0,Jumper,1,True
7119,121,311,Meyers Leonard,Damian Lillard,864.0,Trail Blazers,Knicks,10,1,13,2.0,Jumper,1,True
7120,122,313,Damian Lillard,None,846.0,Trail Blazers,Knicks,10,1,29,3.0,Jumper,1,False
7121,123,315,Damian Lillard,None,842.0,Trail Blazers,Knicks,13,1, ,3.0,Jumper,1,True
7122,124,319,Evan Turner,None,799.0,Trail Blazers,Knicks,15,1,0,2.0,Layup,1,True
7124,126,331,Damian Lillard,None,754.7,Trail Blazers,Knicks,15,1,29,3.0,Jumper,1,False
7126,128,334,Damian Lillard,None,724.3,Trail Blazers,Knicks,12,1,0,2.0,Layup,1,False
7128,130,339,CJ McCollum,None,699.0,Trail Blazers,Knicks,12,1,15,2.0,Jumper,1,True
7129,131,342,Meyers Leonard,None,667.0,Trail Blazers,Knicks,12,1,9,2.0,Jumper,1,False
7131,133,346,CJ McCollum,None,646.0,Trail Blazers,Knicks,12,1, ,2.0,Jumper,1,False
7132,134,348,Zach Collins,None,643.0,Trail Blazers,Knicks,14,1, ,2.0,Jumper,1,True
7135,137,356,Seth Curry,None,570.0,Trail Blazers,Knicks,12,1,29,3.0,Jumper,1,False
7137,139,359,CJ McCollum,None,539.0,Trail Blazers,Knicks,10,1,22,2.0,Jumper,1,False
7139,141,363,Seth Curry,CJ McCollum,525.0,Trail Blazers,Knicks,12,1,17,2.0,Jumper,1,True
7141,143,366,Zach Collins,Evan Turner,499.0,Trail Blazers,Knicks,14,1,0,2.0,Layup,1,True
7143,145,372,Emmanuel Mudiay,Zach Collins,465.0,Trail Blazers,Knicks,-14,0,0,2.0,Layup,0,False
7145,147,380,Seth Curry,Meyers Leonard,446.0,Trail Blazers,Knicks,16,1,26,3.0,Jumper,1,True
7147,149,384,Meyers Leonard,None,410.0,Trail Blazers,Knicks,16,1,26,3.0,Jumper,1,False
7148,150,386,Seth Curry,None,402.0,Trail Blazers,Knicks,18,1,19,2.0,Jumper,1,True
7150,152,390,Seth Curry,None,369.0,Trail Blazers,Knicks,18,1,25,3.0,Jumper,1,False
7153,155,401,CJ McCollum,None,308.0,Trail Blazers,Knicks,17,1,27,2.0,Jumper,1,False
7154,156,403,Noah Vonleh,Zach Collins,297.0,Trail Blazers,Knicks,-17,0,2,2.0,Jumper,0,False
7157,159,411,CJ McCollum,Jake Layman,260.0,Trail Blazers,Knicks,13,1,1,2.0,Jumper,1,True
7159,161,416,Jake Layman,None,229.0,Trail Blazers,Knicks,11,1,8,2.0,Jumper,1,False
7161,163,420,Jusuf Nurkic,Damian Lillard,209.0,Trail Blazers,Knicks,13,1,0,2.0,Layup,1,True
7162,164,421,Noah Vonleh,Jusuf Nurkic,194.0,Trail Blazers,Knicks,-13,0,6,2.0,Jumper,0,False
7166,168,436,Jusuf Nurkic,Damian Lillard,150.0,Trail Blazers,Knicks,14,1,0,2.0,Layup,1,True
7168,170,441,Al-Farouq Aminu,None,112.0,Trail Blazers,Knicks,13,1,23,3.0,Jumper,1,False
7171,173,455,Damian Lillard,None,25.7,Trail Blazers,Knicks,10,1,16,2.0,Jumper,1,False
17721,1,3,Jusuf Nurkic,None,2858.0,Trail Blazers,Warriors,0,0,6,2.0,Jumper,0,False
17724,4,14,Al-Farouq Aminu,Damian Lillard,2806.0,Trail Blazers,Warriors,3,0,0,2.0,Layup,0,True
17726,6,16,CJ McCollum,None,2779.0,Trail Blazers,Warriors,4,0,-,3.0,Jumper,0,True
17728,8,19,Jake Layman,None,2747.0,Trail Blazers,Warriors,2,0,23,3.0,Jumper,0,False
17730,10,23,Damian Lillard,None,2729.0,Trail Blazers,Warriors,2,0,21,2.0,Jumper,0,False
17731,11,25,CJ McCollum,None,2721.0,Trail Blazers,Warriors,2,0,28,3.0,Jumper,0,False
17733,13,28,Jusuf Nurkic,None,2689.0,Trail Blazers,Warriors,0,0,8,2.0,Jumper,0,False
17735,15,32,Damian Lillard,None,2667.0,Trail Blazers,Warriors,3,0,30,3.0,Jumper,0,True
17737,17,35,Jusuf Nurkic,Damian Lillard,2634.0,Trail Blazers,Warriors,3,0,0,2.0,Layup,0,True
17738,18,40,Damian Lillard,None,2604.0,Trail Blazers,Warriors,3,0,-,2.0,Jumper,0,False
17740,20,43,CJ McCollum,None,2584.0,Trail Blazers,Warriors,3,0,13,2.0,Jumper,0,True
17742,22,50,CJ McCollum,None,2536.0,Trail Blazers,Warriors,1,0,11,2.0,Jumper,0,True
17743,23,53,CJ McCollum,None,2511.0,Trail Blazers,Warriors,1,0,25,3.0,Jumper,0,False
17746,26,59,Damian Lillard,None,2470.0,Trail Blazers,Warriors,-2,0, ,2.0,Jumper,0,False
17747,27,66,CJ McCollum,Evan Turner,2453.0,Trail Blazers,Warriors,-1,0,18,2.0,Jumper,0,True
17749,29,70,Damian Lillard,None,2418.0,Trail Blazers,Warriors,1,0,0,2.0,Dunk,0,True
17751,31,72,Al-Farouq Aminu,None,2384.0,Trail Blazers,Warriors,1,0,7,2.0,Jumper,0,True
17753,33,77,CJ McCollum,None,2344.0,Trail Blazers,Warriors,-1,0,20,2.0,Jumper,0,False
17756,36,83,Damian Lillard,None,2312.0,Trail Blazers,Warriors,-1,0, ,2.0,Jumper,0,False
17757,37,86,Damian Lillard,CJ McCollum,2298.0,Trail Blazers,Warriors,1,0,0,2.0,Layup,0,True
17759,39,89,Zach Collins,None,2266.0,Trail Blazers,Warriors,1,0,0,2.0,Layup,0,False
17761,41,96,Seth Curry,None,2242.0,Trail Blazers,Warriors,1,0,22,3.0,Jumper,0,False
17764,44,107,Nik Stauskas,Zach Collins,2168.6,Trail Blazers,Warriors,3,0,27,3.0,Jumper,0,True
17766,46,112,Jonas Jerebko,Nik Stauskas,2144.0,Trail Blazers,Warriors,-3,1,8,2.0,Jumper,1,False
17768,48,116,Seth Curry,Evan Turner,2122.0,Trail Blazers,Warriors,5,0,16,2.0,Jumper,0,True
17770,50,118,Seth Curry,None,2090.0,Trail Blazers,Warriors,3,0,20,2.0,Jumper,0,False
17772,52,121,Evan Turner,None,2047.0,Trail Blazers,Warriors,0,0,12,2.0,Jumper,0,False
17780,60,136,Nik Stauskas,None,1912.0,Trail Blazers,Warriors,-6,0,3,2.0,Jumper,0,True
17785,65,154,Evan Turner,None,1825.0,Trail Blazers,Warriors,-10,0,10,2.0,Jumper,0,False
17787,67,158,Damian Lillard,None,1794.0,Trail Blazers,Warriors,-12,0, ,2.0,Jumper,0,False
17789,69,161,Evan Turner,None,1761.0,Trail Blazers,Warriors,-14,0,10,2.0,Jumper,0,False
17790,70,163,Jusuf Nurkic,None,1754.0,Trail Blazers,Warriors,-12,0,0,2.0,Dunk,0,True
17792,72,165,Damian Lillard,Jusuf Nurkic,1720.0,Trail Blazers,Warriors,-11,0,32,3.0,Jumper,0,True
17793,73,172,Al-Farouq Aminu,None,1693.0,Trail Blazers,Warriors,-12,0,24,3.0,Jumper,0,False
17796,76,179,CJ McCollum,None,1652.0,Trail Blazers,Warriors,-14,0, ,2.0,Jumper,0,False
17798,78,182,Al-Farouq Aminu,Damian Lillard,1619.0,Trail Blazers,Warriors,-13,0,27,3.0,Jumper,0,True
17802,82,188,Damian Lillard,None,1553.0,Trail Blazers,Warriors,-16,0,15,2.0,Jumper,0,False
17806,86,199,Jusuf Nurkic,None,1495.2,Trail Blazers,Warriors,-19,0,5,2.0,Jumper,0,False
17807,87,203,Jusuf Nurkic,Damian Lillard,1472.3,Trail Blazers,Warriors,-17,0,0,2.0,Dunk,0,True
17811,91,214,Jusuf Nurkic,CJ McCollum,1403.0,Trail Blazers,Warriors,-15,0,0,2.0,Dunk,0,True
17813,93,222,Al-Farouq Aminu,None,1346.0,Trail Blazers,Warriors,-14,0,26,3.0,Jumper,0,False
17814,94,225,CJ McCollum,None,1341.0,Trail Blazers,Warriors,-14,0,23,3.0,Jumper,0,False
17815,95,228,Jusuf Nurkic,Damian Lillard,1333.0,Trail Blazers,Warriors,-12,0,0,2.0,Layup,0,True
17816,96,232,Damian Lillard,None,1311.0,Trail Blazers,Warriors,-14,0,27,3.0,Jumper,0,False
17818,98,235,CJ McCollum,Damian Lillard,1286.0,Trail Blazers,Warriors,-15,0,0,2.0,Layup,0,True
17819,99,237,Jusuf Nurkic,Damian Lillard,1268.0,Trail Blazers,Warriors,-13,0,0,2.0,Dunk,0,True
17821,101,240,Al-Farouq Aminu,CJ McCollum,1222.0,Trail Blazers,Warriors,-13,0,25,3.0,Jumper,0,True
17823,103,242,Jusuf Nurkic,Damian Lillard,1187.0,Trail Blazers,Warriors,-14,0,0,2.0,Dunk,0,True
17825,105,244,Jusuf Nurkic,None,1153.0,Trail Blazers,Warriors,-17,0,6,2.0,Jumper,0,False
17827,107,247,Jake Layman,None,1121.0,Trail Blazers,Warriors,-19,0,2,2.0,Jumper,0,False
17828,108,250,Quinn Cook,Damian Lillard,1108.0,Trail Blazers,Warriors,19,1,20,2.0,Jumper,1,False
17829,109,254,Damian Lillard,None,1084.0,Trail Blazers,Warriors,-19,0,0,2.0,Layup,0,False
17832,112,261,Al-Farouq Aminu,None,1049.0,Trail Blazers,Warriors,-21,0,21,2.0,Jumper,0,False
17834,114,265,Damian Lillard,None,1026.0,Trail Blazers,Warriors,-21,0,26,3.0,Jumper,0,False
17835,115,268,Evan Turner,None,1008.0,Trail Blazers,Warriors,-19,0, ,2.0,Jumper,0,True
17837,117,271,Damian Lillard,None,979.0,Trail Blazers,Warriors,-19,0,3,2.0,Jumper,0,False
17839,119,275,Damian Lillard,Evan Turner,964.0,Trail Blazers,Warriors,-16,0,29,2.0,Jumper,0,True
17840,120,282,Damian Lillard,None,939.0,Trail Blazers,Warriors,-16,0,0,2.0,Layup,0,True
17842,122,287,Meyers Leonard,CJ McCollum,904.0,Trail Blazers,Warriors,-15,0,0,2.0,Dunk,0,True
17844,124,289,Damian Lillard,None,877.0,Trail Blazers,Warriors,-16,0, ,2.0,Jumper,0,True
17850,130,317,Damian Lillard,None,726.5,Trail Blazers,Warriors,-21,0, ,2.0,Jumper,0,False
17851,131,319,Zach Collins,None,725.5,Trail Blazers,Warriors,-21,0,2,2.0,Jumper,0,False
