,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
6613,0,1,Mason Plumlee,None,2853.0,Nuggets,Knicks,0,1,-,2.0,Jumper,1,False
6615,2,4,Juan Hernangomez,None,2815.0,Nuggets,Knicks,-3,1,25,3.0,Jumper,1,False
6617,4,8,Nikola Jokic,None,2785.0,Nuggets,Knicks,-3,1,4,2.0,Jumper,1,False
6619,6,11,Torrey Craig,Nikola Jokic,2757.0,Nuggets,Knicks,-3,1,2,2.0,Jumper,1,True
6621,8,14,Torrey Craig,Nikola Jokic,2729.0,Nuggets,Knicks,0,1,25,3.0,Jumper,1,True
6623,10,17,Jamal Murray,Nikola Jokic,2708.0,Nuggets,Knicks,2,1,0,2.0,Dunk,1,True
6624,11,19,Torrey Craig,Jamal Murray,2690.0,Nuggets,Knicks,5,1,23,3.0,Jumper,1,True
6626,13,21,Juan Hernangomez,None,2653.0,Nuggets,Knicks,2,1,24,3.0,Jumper,1,False
6627,14,23,Tim Hardaway,Nikola Jokic,2645.0,Nuggets,Knicks,-2,0,0,2.0,Layup,0,False
6630,17,29,Mason Plumlee,Nikola Jokic,2613.0,Nuggets,Knicks,4,1,0,2.0,Dunk,1,True
6632,19,31,Torrey Craig,None,2576.0,Nuggets,Knicks,1,1,24,3.0,Jumper,1,False
6635,22,39,Paul Millsap,None,2518.0,Nuggets,Knicks,-1,1,14,2.0,Jumper,1,False
6636,23,42,Emmanuel Mudiay,Torrey Craig,2506.0,Nuggets,Knicks,1,0,3,2.0,Jumper,0,False
6638,25,49,Gary Harris,None,2477.0,Nuggets,Knicks,-1,1, ,2.0,Jumper,1,False
6640,27,55,Juan Hernangomez,Nikola Jokic,2443.0,Nuggets,Knicks,2,1,25,3.0,Jumper,1,True
6642,29,58,Nikola Jokic,None,2409.0,Nuggets,Knicks,4,1,0,2.0,Layup,1,True
6644,31,64,Jamal Murray,Nikola Jokic,2384.0,Nuggets,Knicks,5,1,0,2.0,Dunk,1,True
6646,33,67,Paul Millsap,None,2352.0,Nuggets,Knicks,5,1,22,3.0,Jumper,1,False
6648,35,76,Malik Beasley,Mason Plumlee,2322.0,Nuggets,Knicks,5,1,15,2.0,Jumper,1,True
6650,37,83,Gary Harris,None,2285.0,Nuggets,Knicks,3,1, ,2.0,Jumper,1,False
6651,38,85,Mason Plumlee,Gary Harris,2271.0,Nuggets,Knicks,5,1,0,2.0,Dunk,1,True
6652,39,89,Paul Millsap,Malik Beasley,2244.0,Nuggets,Knicks,5,1,4,2.0,Jumper,1,True
6655,42,99,Monte Morris,None,2194.9,Nuggets,Knicks,-1,1, ,2.0,Jumper,1,False
6656,43,101,Trey Lyles,None,2190.4,Nuggets,Knicks,-1,1,26,3.0,Jumper,1,False
6658,45,104,Monte Morris,None,2160.8,Nuggets,Knicks,-4,1,27,3.0,Jumper,1,False
6660,47,108,Nikola Jokic,None,2117.0,Nuggets,Knicks,-6,1,11,2.0,Jumper,1,False
6663,50,118,Gary Harris,None,2061.0,Nuggets,Knicks,-6,1, ,2.0,Jumper,1,False
6665,52,121,Trey Lyles,None,2034.0,Nuggets,Knicks,-8,1,14,2.0,Jumper,1,False
6666,53,123,Allonzo Trier,Trey Lyles,2027.0,Nuggets,Knicks,8,0,2,2.0,Jumper,0,False
6669,56,133,Trey Lyles,Nikola Jokic,1980.0,Nuggets,Knicks,-5,1,25,3.0,Jumper,1,True
6671,58,142,Malik Beasley,Nikola Jokic,1906.0,Nuggets,Knicks,-5,1,25,3.0,Jumper,1,True
6673,60,145,Trey Lyles,Nikola Jokic,1883.0,Nuggets,Knicks,-3,1,0,2.0,Layup,1,True
6675,62,151,Jamal Murray,None,1852.0,Nuggets,Knicks,-5,1,25,3.0,Jumper,1,False
6676,63,154,Trey Lyles,Nikola Jokic,1842.0,Nuggets,Knicks,-3,1,0,2.0,Dunk,1,True
6678,65,156,Nikola Jokic,Jamal Murray,1816.0,Nuggets,Knicks,-4,1,7,2.0,Jumper,1,True
6680,67,158,Jamal Murray,None,1793.0,Nuggets,Knicks,-7,1,17,2.0,Jumper,1,False
6681,68,160,Trey Lyles,None,1791.0,Nuggets,Knicks,-5,1, ,2.0,Jumper,1,True
6683,70,163,Torrey Craig,None,1753.0,Nuggets,Knicks,-7,1,23,3.0,Jumper,1,False
6685,72,172,Trey Lyles,None,1721.0,Nuggets,Knicks,-7,1,25,3.0,Jumper,1,False
6687,74,175,Paul Millsap,None,1689.0,Nuggets,Knicks,-10,1,26,3.0,Jumper,1,False
6689,76,179,Jamal Murray,None,1673.0,Nuggets,Knicks,-10,1,25,3.0,Jumper,1,False
6691,78,183,Paul Millsap,None,1646.0,Nuggets,Knicks,-10,1,5,2.0,Jumper,1,False
6693,80,200,Malik Beasley,Paul Millsap,1586.0,Nuggets,Knicks,-7,1,20,2.0,Jumper,1,True
6696,83,206,Nikola Jokic,Torrey Craig,1539.0,Nuggets,Knicks,-5,1,7,2.0,Jumper,1,True
6697,84,207,Enes Kanter's,Nikola Jokic,1519.0,Nuggets,Knicks,5,0, ,2.0,Jumper,0,False
6698,85,215,Nikola Jokic,Jamal Murray,1507.0,Nuggets,Knicks,-3,1,4,2.0,Jumper,1,True
6699,86,216,Emmanuel Mudiay,Nikola Jokic,1488.5,Nuggets,Knicks,3,0,3,2.0,Jumper,0,False
6700,87,218,Torrey Craig,Paul Millsap,1483.1,Nuggets,Knicks,-1,1,0,2.0,Dunk,1,True
6702,89,223,Malik Beasley,None,1440.4,Nuggets,Knicks,-1,1,25,3.0,Jumper,1,False
6705,92,233,Jamal Murray,None,1395.0,Nuggets,Knicks,-3,1, ,2.0,Jumper,1,False
6706,93,235,Jamal Murray,None,1392.0,Nuggets,Knicks,-1,1, ,2.0,Jumper,1,True
6708,95,237,Torrey Craig,Nikola Jokic,1352.0,Nuggets,Knicks,-1,1,0,2.0,Dunk,1,True
6710,97,239,Jamal Murray,None,1324.0,Nuggets,Knicks,-4,1,17,2.0,Jumper,1,False
6711,98,242,Nikola Jokic,Jamal Murray,1301.0,Nuggets,Knicks,-2,1,3,2.0,Jumper,1,True
6713,100,245,Jamal Murray,Nikola Jokic,1272.0,Nuggets,Knicks,0,1,11,2.0,Jumper,1,True
6715,102,247,Juan Hernangomez,Nikola Jokic,1237.0,Nuggets,Knicks,1,1,23,3.0,Jumper,1,True
6717,104,250,Torrey Craig,None,1204.0,Nuggets,Knicks,-1,1,25,3.0,Jumper,1,False
6719,106,253,Nikola Jokic,None,1176.0,Nuggets,Knicks,-3,1,25,3.0,Jumper,1,False
6721,108,264,Nikola Jokic,Malik Beasley,1112.0,Nuggets,Knicks,0,1,6,2.0,Jumper,1,True
6723,110,267,Malik Beasley,Jamal Murray,1088.0,Nuggets,Knicks,3,1,25,3.0,Jumper,1,True
6729,116,284,Torrey Craig,None,980.0,Nuggets,Knicks,-2,1, ,2.0,Jumper,1,False
6731,118,290,Malik Beasley,None,965.0,Nuggets,Knicks,-5,1, ,2.0,Jumper,1,False
6732,119,292,Nikola Jokic,None,964.0,Nuggets,Knicks,-5,1, ,2.0,Jumper,1,False
6737,124,307,Paul Millsap,None,892.0,Nuggets,Knicks,-5,1,22,3.0,Jumper,1,False
6738,125,309,Paul Millsap,None,889.0,Nuggets,Knicks,-3,1,0,2.0,Dunk,1,True
6740,127,312,Malik Beasley,None,865.0,Nuggets,Knicks,-3,1,23,3.0,Jumper,1,False
6742,129,323,Paul Millsap,None,828.0,Nuggets,Knicks,-2,1,8,2.0,Jumper,1,False
6743,130,325,Monte Morris,None,826.0,Nuggets,Knicks,-2,1,26,3.0,Jumper,1,False
6744,131,327,Monte Morris,None,811.0,Nuggets,Knicks,-2,1,25,2.0,Jumper,1,False
6746,133,331,Gary Harris,None,790.0,Nuggets,Knicks,-2,1, ,2.0,Jumper,1,False
6747,134,333,Paul Millsap,Malik Beasley,782.0,Nuggets,Knicks,0,1,3,2.0,Jumper,1,True
6749,136,335,Monte Morris,Mason Plumlee,750.9,Nuggets,Knicks,0,1,21,2.0,Jumper,1,True
6752,139,340,Paul Millsap,None,720.2,Nuggets,Knicks,-2,1,26,3.0,Jumper,1,False
6753,140,342,Mason Plumlee,Monte Morris,709.0,Nuggets,Knicks,0,1,0,2.0,Dunk,1,True
6755,142,345,Paul Millsap,None,674.0,Nuggets,Knicks,2,1, ,2.0,Jumper,1,True
6758,145,351,Malik Beasley,Monte Morris,624.0,Nuggets,Knicks,5,1,25,3.0,Jumper,1,True
6760,147,355,Malik Beasley,Monte Morris,589.0,Nuggets,Knicks,5,1,25,3.0,Jumper,1,True
6762,149,358,Malik Beasley,None,560.0,Nuggets,Knicks,5,1,23,2.0,Jumper,1,False
6764,151,362,Paul Millsap,Gary Harris,535.0,Nuggets,Knicks,7,1,15,2.0,Jumper,1,True
6766,153,367,Paul Millsap,None,496.0,Nuggets,Knicks,6,1,15,2.0,Jumper,1,True
6767,154,376,Mason Plumlee,Malik Beasley,455.0,Nuggets,Knicks,7,1,3,2.0,Jumper,1,True
6769,156,378,Gary Harris,None,425.0,Nuggets,Knicks,7,1,0,2.0,Layup,1,True
6772,159,382,Malik Beasley,Nikola Jokic,389.0,Nuggets,Knicks,7,1,24,3.0,Jumper,1,True
6774,161,385,Malik Beasley,None,367.0,Nuggets,Knicks,7,1,23,3.0,Jumper,1,False
6777,164,395,Malik Beasley,None,330.0,Nuggets,Knicks,7,1,22,3.0,Jumper,1,False
6780,167,400,Monte Morris,Malik Beasley,270.0,Nuggets,Knicks,6,1,25,3.0,Jumper,1,True
6781,168,402,Nikola Jokic,None,245.0,Nuggets,Knicks,6,1,1,2.0,Jumper,1,False
6782,169,405,Jamal Murray,None,237.0,Nuggets,Knicks,6,1,0,2.0,Layup,1,False
6784,171,408,Monte Morris,None,212.0,Nuggets,Knicks,4,1,12,2.0,Jumper,1,False
6786,173,414,Nikola Jokic,None,198.0,Nuggets,Knicks,4,1,6,2.0,Jumper,1,False
6787,174,418,Nikola Jokic,Monte Morris,175.0,Nuggets,Knicks,7,1,23,3.0,Jumper,1,True
6789,176,421,Jamal Murray,None,154.0,Nuggets,Knicks,7,1,1,2.0,Jumper,1,False
6791,178,425,Nikola Jokic,None,121.0,Nuggets,Knicks,7,1,4,2.0,Jumper,1,False
6792,179,427,Nikola Jokic,None,120.0,Nuggets,Knicks,9,1,1,2.0,Jumper,1,True
6794,181,429,Monte Morris,None,84.0,Nuggets,Knicks,6,1,11,2.0,Jumper,1,False
6795,182,431,Nikola Jokic,None,71.0,Nuggets,Knicks,6,1,22,2.0,Jumper,1,False
6796,183,433,Emmanuel Mudiay,Jamal Murray,55.5,Nuggets,Knicks,-6,0,11,2.0,Jumper,0,False
6797,184,435,Malik Beasley,Nikola Jokic,37.0,Nuggets,Knicks,8,1,0,2.0,Layup,1,True
12772,0,1,Paul Millsap,None,2863.0,Nuggets,Knicks,0,0,25,3.0,Jumper,1,False
12774,2,5,Paul Millsap,None,2836.0,Nuggets,Knicks,0,0,8,2.0,Jumper,1,False
12775,3,8,Paul Millsap,Nikola Jokic,2812.0,Nuggets,Knicks,2,0,0,2.0,Dunk,1,True
12777,5,10,Paul Millsap,Nikola Jokic,2767.0,Nuggets,Knicks,2,0,2,2.0,Jumper,1,True
12779,7,12,Jamal Murray,Nikola Jokic,2736.0,Nuggets,Knicks,2,0,26,3.0,Jumper,1,True
12781,9,15,Nikola Jokic,Will Barton,2712.0,Nuggets,Knicks,4,0,0,2.0,Layup,1,True
12783,11,26,Will Barton,None,2657.0,Nuggets,Knicks,2,0,14,2.0,Jumper,1,False
12784,12,28,Will Barton,None,2654.0,Nuggets,Knicks,4,0,0,2.0,Layup,1,True
12786,14,31,Nikola Jokic,None,2619.0,Nuggets,Knicks,6,0,2,2.0,Jumper,1,True
12787,15,33,Gary Harris,None,2604.0,Nuggets,Knicks,8,0,0,2.0,Layup,1,True
12788,16,35,Jamal Murray,None,2583.0,Nuggets,Knicks,8,0,0,2.0,Layup,1,False
12789,17,37,Nikola Jokic,None,2582.0,Nuggets,Knicks,8,0,-,2.0,Jumper,1,False
12790,18,39,Gary Harris,Jamal Murray,2577.0,Nuggets,Knicks,11,0,26,3.0,Jumper,1,True
12792,20,42,Paul Millsap,None,2540.0,Nuggets,Knicks,11,0,0,2.0,Layup,1,False
12793,21,44,Emmanuel Mudiay's,Will Barton,2534.0,Nuggets,Knicks,-11,1,0,2.0,Layup,0,False
12794,22,46,Jamal Murray,None,2529.0,Nuggets,Knicks,11,0,26,3.0,Jumper,1,False
12795,23,48,Nikola Jokic,None,2516.0,Nuggets,Knicks,11,0,12,2.0,Jumper,1,False
12796,24,50,Will Barton,Paul Millsap,2512.0,Nuggets,Knicks,14,0,25,3.0,Jumper,1,True
12798,26,53,Will Barton,None,2488.0,Nuggets,Knicks,17,0,26,3.0,Jumper,1,True
12800,28,58,Will Barton,None,2451.0,Nuggets,Knicks,14,0,2,2.0,Jumper,1,False
12802,30,61,Jamal Murray,None,2418.0,Nuggets,Knicks,12,0, ,2.0,Jumper,1,False
12804,32,65,Gary Harris,Paul Millsap,2401.0,Nuggets,Knicks,15,0, ,3.0,Jumper,1,True
12807,35,75,Nikola Jokic,None,2343.0,Nuggets,Knicks,15,0,26,3.0,Jumper,1,False
12810,38,81,Malik Beasley,None,2319.0,Nuggets,Knicks,15,0,23,3.0,Jumper,1,False
12811,39,83,Nikola Jokic,None,2317.0,Nuggets,Knicks,15,0, ,2.0,Jumper,1,False
12814,42,90,Malik Beasley,None,2281.0,Nuggets,Knicks,15,0,18,2.0,Jumper,1,False
12816,44,94,Mason Plumlee,Monte Morris,2255.0,Nuggets,Knicks,17,0,0,2.0,Dunk,1,True
12818,46,101,Monte Morris,Mason Plumlee,2220.0,Nuggets,Knicks,19,0,0,2.0,Layup,1,True
12820,48,104,Torrey Craig,None,2193.0,Nuggets,Knicks,19,0,6,2.0,Jumper,1,False
12821,49,106,Mason Plumlee,None,2191.0,Nuggets,Knicks,21,0, ,2.0,Jumper,1,True
12825,53,113,Kevin Knox,Mason Plumlee,2120.0,Nuggets,Knicks,-17,1,0,2.0,Layup,0,False
12829,57,124,Malik Beasley,None,2065.0,Nuggets,Knicks,14,0,25,3.0,Jumper,1,False
12830,58,129,Torrey Craig,None,2041.0,Nuggets,Knicks,12,0,23,3.0,Jumper,1,False
12832,60,133,Mason Plumlee,None,2005.0,Nuggets,Knicks,10,0,6,2.0,Jumper,1,False
12834,62,137,Monte Morris,Torrey Craig,1972.0,Nuggets,Knicks,13,0,23,3.0,Jumper,1,True
12836,64,140,Paul Millsap,None,1947.0,Nuggets,Knicks,13,0,27,3.0,Jumper,1,False
12838,66,144,Malik Beasley,Paul Millsap,1919.0,Nuggets,Knicks,16,0,25,3.0,Jumper,1,True
12840,68,153,Paul Millsap,None,1872.0,Nuggets,Knicks,16,0, ,2.0,Jumper,1,False
12844,72,164,Jamal Murray,None,1813.0,Nuggets,Knicks,16,0,25,3.0,Jumper,1,False
12845,73,166,Will Barton,None,1806.0,Nuggets,Knicks,16,0,25,3.0,Jumper,1,False
12846,74,168,Paul Millsap,None,1805.0,Nuggets,Knicks,16,0,0,2.0,Dunk,1,False
12847,75,170,Mason Plumlee,None,1801.0,Nuggets,Knicks,16,0,5,2.0,Jumper,1,False
12849,77,174,Nikola Jokic,None,1755.0,Nuggets,Knicks,13,0,18,2.0,Jumper,1,False
12851,79,178,Nikola Jokic,None,1725.0,Nuggets,Knicks,16,0,26,3.0,Jumper,1,True
12853,81,181,Paul Millsap,None,1701.0,Nuggets,Knicks,16,0,0,2.0,Layup,1,False
12854,82,183,Paul Millsap,None,1697.0,Nuggets,Knicks,18,0,0,2.0,Layup,1,True
12855,83,190,Will Barton,None,1679.0,Nuggets,Knicks,20,0,17,2.0,Jumper,1,False
12857,85,193,Will Barton,None,1642.0,Nuggets,Knicks,17,0,9,2.0,Jumper,1,False
12858,86,196,Gary Harris,None,1617.0,Nuggets,Knicks,17,0,0,2.0,Layup,1,False
12860,88,201,Nikola Jokic,None,1591.0,Nuggets,Knicks,17,0,0,2.0,Layup,1,False
12862,90,204,Jamal Murray,None,1570.0,Nuggets,Knicks,15,0,26,3.0,Jumper,1,False
12864,92,207,Nikola Jokic,Jamal Murray,1546.0,Nuggets,Knicks,15,0,15,2.0,Jumper,1,True
12866,94,214,Nikola Jokic,None,1518.0,Nuggets,Knicks,14,0,16,2.0,Jumper,1,False
12868,96,220,Gary Harris,None,1486.7,Nuggets,Knicks,12,0,22,3.0,Jumper,1,False
12869,97,222,Nikola Jokic,None,1483.7,Nuggets,Knicks,14,0,0,2.0,Layup,1,True
12871,99,225,Jamal Murray,None,1447.5,Nuggets,Knicks,14,0,25,3.0,Jumper,1,False
12874,102,232,Gary Harris,Nikola Jokic,1405.0,Nuggets,Knicks,17,0,26,3.0,Jumper,1,True
12876,104,234,Will Barton,None,1360.0,Nuggets,Knicks,15,0,26,3.0,Jumper,1,False
12878,106,237,Nikola Jokic,None,1317.0,Nuggets,Knicks,14,0,0,2.0,Layup,1,True
12880,108,243,Jamal Murray,None,1276.0,Nuggets,Knicks,17,0,14,2.0,Jumper,1,True
12881,109,248,Paul Millsap,None,1249.0,Nuggets,Knicks,16,0,0,2.0,Layup,1,False
12885,113,256,Nikola Jokic,None,1219.0,Nuggets,Knicks,16,0, ,2.0,Jumper,1,False
12886,114,258,Emmanuel Mudiay's,Jamal Murray,1213.0,Nuggets,Knicks,-16,1,0,2.0,Layup,0,False
12888,116,261,Nikola Jokic,None,1181.0,Nuggets,Knicks,13,0,25,3.0,Jumper,1,False
12889,117,266,Jamal Murray,None,1158.0,Nuggets,Knicks,11,0,19,2.0,Jumper,1,False
12892,120,271,Gary Harris,Will Barton,1088.0,Nuggets,Knicks,10,0,25,3.0,Jumper,1,True
12894,122,273,Gary Harris,None,1057.0,Nuggets,Knicks,8,0,0,2.0,Layup,1,False
12895,123,275,Nikola Jokic,Jamal Murray,1036.0,Nuggets,Knicks,10,0, ,2.0,Jumper,1,True
12896,124,279,Monte Morris,Mason Plumlee,1003.0,Nuggets,Knicks,13,0, ,3.0,Jumper,1,True
12898,126,282,Will Barton,None,982.0,Nuggets,Knicks,13,0,26,3.0,Jumper,1,False
12900,128,288,Will Barton,None,945.0,Nuggets,Knicks,13,0,26,2.0,Jumper,1,False
12902,130,293,Will Barton,Nikola Jokic,908.0,Nuggets,Knicks,15,0,0,2.0,Layup,1,True
12905,133,301,Mitchell Robinson,Malik Beasley,841.0,Nuggets,Knicks,-13,1,0,2.0,Layup,0,False
12906,134,303,Nikola Jokic,None,829.0,Nuggets,Knicks,13,0,9,2.0,Jumper,1,False
12908,136,307,Nikola Jokic,None,811.0,Nuggets,Knicks,13,0,0,2.0,Layup,1,False
12909,137,309,Nikola Jokic,Mason Plumlee,808.0,Nuggets,Knicks,15,0,0,2.0,Layup,1,True
12912,140,320,Monte Morris,None,758.3,Nuggets,Knicks,16,0,23,3.0,Jumper,1,False
12913,141,323,Malik Beasley,Jamal Murray,753.4,Nuggets,Knicks,19,0,23,3.0,Jumper,1,True
12914,142,328,Monte Morris,None,720.3,Nuggets,Knicks,20,0,0,2.0,Layup,1,True
12917,145,335,Jamal Murray,None,671.0,Nuggets,Knicks,19,0,0,2.0,Layup,1,True
12920,148,342,Mason Plumlee,Malik Beasley,629.0,Nuggets,Knicks,19,0,0,2.0,Dunk,1,True
12924,152,354,Monte Morris,Mason Plumlee,546.0,Nuggets,Knicks,19,0,25,3.0,Jumper,1,True
12926,154,359,Jamal Murray,Paul Millsap,513.0,Nuggets,Knicks,21,0,18,2.0,Jumper,1,True
12928,156,362,Jamal Murray,None,493.0,Nuggets,Knicks,23,0,13,2.0,Jumper,1,True
12930,158,367,Jamal Murray,None,455.0,Nuggets,Knicks,22,0,27,3.0,Jumper,1,False
12932,160,372,Mason Plumlee,Jamal Murray,425.0,Nuggets,Knicks,21,0,3,2.0,Jumper,1,True
12938,166,393,Emmanuel Mudiay's,Jamal Murray,347.0,Nuggets,Knicks,-21,1,0,2.0,Layup,0,False
12939,167,395,Malik Beasley,None,341.0,Nuggets,Knicks,21,0,23,3.0,Jumper,1,False
12941,169,398,Will Barton,None,317.0,Nuggets,Knicks,19,0,13,2.0,Jumper,1,False
12942,170,400,Malik Beasley,None,303.0,Nuggets,Knicks,19,0,21,2.0,Jumper,1,False
12944,172,403,Jamal Murray,None,263.0,Nuggets,Knicks,18,0,3,2.0,Jumper,1,True
12946,174,406,Jamal Murray,None,216.0,Nuggets,Knicks,20,0,12,2.0,Jumper,1,True
12948,176,417,Malik Beasley,None,159.0,Nuggets,Knicks,20,0,26,3.0,Jumper,1,False
12952,180,427,Malik Beasley,None,75.0,Nuggets,Knicks,18,0,25,3.0,Jumper,1,False
12953,181,429,Torrey Craig,Trey Lyles,69.0,Nuggets,Knicks,21,0,26,3.0,Jumper,1,True
12955,183,432,Torrey Craig,None,41.2,Nuggets,Knicks,24,0,27,3.0,Jumper,1,True
14890,0,6,Paul Millsap,None,2847.0,Nuggets,Warriors,0,1,25,3.0,Jumper,1,False
14893,3,19,Torrey Craig,Jamal Murray,2776.0,Nuggets,Warriors,4,1,23,3.0,Jumper,1,True
14895,5,21,Paul Millsap,None,2745.0,Nuggets,Warriors,2,1,13,2.0,Jumper,1,False
14898,8,26,Jamal Murray,None,2694.0,Nuggets,Warriors,-2,1,25,3.0,Jumper,1,False
14900,10,34,Paul Millsap,None,2648.0,Nuggets,Warriors,-3,1,-,2.0,Jumper,1,False
14902,12,38,Gary Harris,None,2635.0,Nuggets,Warriors,-3,1,26,3.0,Jumper,1,False
14904,14,42,Nikola Jokic,None,2611.0,Nuggets,Warriors,-1,1,0,2.0,Layup,1,True
14906,16,49,Torrey Craig,None,2561.0,Nuggets,Warriors,-2,1,27,3.0,Jumper,1,False
14908,18,53,Gary Harris,None,2541.0,Nuggets,Warriors,-2,1,23,3.0,Jumper,1,False
14909,19,57,Jamal Murray,None,2521.0,Nuggets,Warriors,-2,1,25,3.0,Jumper,1,False
14910,20,63,Nikola Jokic,None,2481.0,Nuggets,Warriors,-3,1,0,2.0,Layup,1,False
14911,21,65,Jamal Murray,None,2478.0,Nuggets,Warriors,-3,1,17,2.0,Jumper,1,False
14912,22,69,Paul Millsap,None,2473.0,Nuggets,Warriors,-3,1,0,2.0,Layup,1,False
14916,26,83,Trey Lyles,None,2412.0,Nuggets,Warriors,-4,1,8,2.0,Jumper,1,False
14918,28,87,Nikola Jokic,None,2387.0,Nuggets,Warriors,-4,1, ,2.0,Jumper,1,False
14922,32,96,Trey Lyles,None,2346.0,Nuggets,Warriors,-7,1,26,3.0,Jumper,1,False
14923,33,101,Jamal Murray,None,2323.0,Nuggets,Warriors,-7,1,25,3.0,Jumper,1,False
14926,36,117,Mason Plumlee,Gary Harris,2269.0,Nuggets,Warriors,-10,1,0,2.0,Dunk,1,True
14928,38,120,Monte Morris,None,2248.0,Nuggets,Warriors,-10,1,16,2.0,Jumper,1,False
14930,40,128,Mason Plumlee,None,2192.6,Nuggets,Warriors,-8,1,5,2.0,Jumper,1,False
14932,42,132,Gary Harris,None,2163.7,Nuggets,Warriors,-8,1,24,3.0,Jumper,1,False
14933,43,137,Monte Morris,None,2141.0,Nuggets,Warriors,-8,1,8,2.0,Jumper,1,False
14934,44,141,Trey Lyles,Monte Morris,2126.0,Nuggets,Warriors,-6,1,17,2.0,Jumper,1,True
14936,46,144,Trey Lyles,None,2101.0,Nuggets,Warriors,-6,1,26,3.0,Jumper,1,False
14937,47,147,Gary Harris,Trey Lyles,2077.0,Nuggets,Warriors,-4,1,22,2.0,Jumper,1,True
14939,49,149,Gary Harris,None,2045.0,Nuggets,Warriors,-5,1,11,2.0,Jumper,1,False
14940,50,151,Mason Plumlee,None,2040.0,Nuggets,Warriors,-5,1, ,2.0,Jumper,1,False
14941,51,157,Gary Harris,Mason Plumlee,2010.0,Nuggets,Warriors,-6,1,0,2.0,Layup,1,True
14943,53,165,Mason Plumlee,None,1968.0,Nuggets,Warriors,-4,1,0,2.0,Dunk,1,True
14949,59,178,Juan Hernangomez,Trey Lyles,1905.0,Nuggets,Warriors,-3,1,23,3.0,Jumper,1,True
14950,60,180,Trey Lyles,None,1882.0,Nuggets,Warriors,-4,1,26,3.0,Jumper,1,False
14951,61,183,Monte Morris,None,1866.0,Nuggets,Warriors,-4,1,25,3.0,Jumper,1,False
14953,63,193,Monte Morris,None,1846.0,Nuggets,Warriors,-4,1,3,2.0,Jumper,1,True
14955,65,206,Juan Hernangomez,None,1773.0,Nuggets,Warriors,-6,1,23,3.0,Jumper,1,False
14956,66,208,Nikola Jokic,Jamal Murray,1767.0,Nuggets,Warriors,-4,1,17,2.0,Jumper,1,True
14959,69,218,Gary Harris,Torrey Craig,1725.0,Nuggets,Warriors,-3,1,23,3.0,Jumper,1,True
14965,75,240,Gary Harris,None,1641.0,Nuggets,Warriors,-3,1,0,2.0,Dunk,1,True
14966,76,241,Stephen Curry's,Torrey Craig,1625.0,Nuggets,Warriors,3,0, ,2.0,Jumper,0,False
14967,77,243,Monte Morris,Nikola Jokic,1615.0,Nuggets,Warriors,-1,1,0,2.0,Layup,1,True
14968,78,247,Nikola Jokic,None,1578.0,Nuggets,Warriors,-3,1,19,2.0,Jumper,1,False
14970,80,251,Gary Harris,None,1550.0,Nuggets,Warriors,-3,1,24,3.0,Jumper,1,False
14971,81,254,Gary Harris,None,1529.0,Nuggets,Warriors,-1,1, ,2.0,Jumper,1,True
14973,83,256,Nikola Jokic,Monte Morris,1491.9,Nuggets,Warriors,-1,1,0,2.0,Layup,1,True
14974,84,272,Kevin Durant,Paul Millsap,1442.2,Nuggets,Warriors,2,0,0,2.0,Layup,0,False
14977,87,286,Gary Harris,None,1369.0,Nuggets,Warriors,-2,1,25,3.0,Jumper,1,False
14978,88,288,Paul Millsap,Torrey Craig,1363.0,Nuggets,Warriors,0,1,5,2.0,Jumper,1,True
14980,90,293,Jamal Murray,None,1318.0,Nuggets,Warriors,0,1,26,3.0,Jumper,1,False
14983,93,301,Torrey Craig,None,1254.0,Nuggets,Warriors,0,1,25,3.0,Jumper,1,False
14985,95,304,Nikola Jokic,None,1224.0,Nuggets,Warriors,0,1,3,2.0,Jumper,1,True
14987,97,308,Gary Harris,None,1191.0,Nuggets,Warriors,0,1,14,2.0,Jumper,1,True
14989,99,311,Nikola Jokic,None,1170.0,Nuggets,Warriors,0,1,0,2.0,Layup,1,False
14990,100,313,Paul Millsap,None,1166.0,Nuggets,Warriors,0,1,23,3.0,Jumper,1,False
14991,101,315,Kevin Durant,Gary Harris,1154.0,Nuggets,Warriors,0,0,0,2.0,Layup,0,False
14993,103,320,Gary Harris,None,1135.0,Nuggets,Warriors,-1,1,0,2.0,Layup,1,False
14994,104,322,Gary Harris,None,1130.0,Nuggets,Warriors,1,1, ,2.0,Jumper,1,True
14996,106,325,Torrey Craig,None,1116.0,Nuggets,Warriors,1,1,24,3.0,Jumper,1,False
14998,108,328,Gary Harris,Paul Millsap,1091.0,Nuggets,Warriors,2,1,24,3.0,Jumper,1,True
15001,111,335,Gary Harris,Nikola Jokic,1060.0,Nuggets,Warriors,2,1, ,2.0,Jumper,1,True
15003,113,338,Juan Hernangomez,Nikola Jokic,1038.0,Nuggets,Warriors,4,1,0,2.0,Dunk,1,True
15005,115,343,Trey Lyles,Mason Plumlee,985.0,Nuggets,Warriors,4,1,0,2.0,Layup,1,True
15007,117,349,Juan Hernangomez,Monte Morris,969.0,Nuggets,Warriors,7,1,25,3.0,Jumper,1,True
15009,119,351,Monte Morris,Trey Lyles,938.0,Nuggets,Warriors,8,1,26,3.0,Jumper,1,True
