,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
898,1,2,Kevin Durant,Stephen Curry,2850.0,Warriors,Knicks,0,0,16,2.0,Jumper,1,True
899,2,5,Kevin Durant,None,2820.0,Warriors,Knicks,0,0,26,3.0,Jumper,1,False
902,5,10,Damian Jones,Klay Thompson,2758.0,Warriors,Knicks,-4,0,0,2.0,Layup,1,True
904,7,13,Kevin Durant,Damian Jones,2738.0,Warriors,Knicks,-2,0,19,2.0,Jumper,1,True
905,8,14,Tim Hardaway,Damian Jones,2722.0,Warriors,Knicks,2,1,0,2.0,Layup,0,False
907,10,17,Stephen Curry,Draymond Green,2701.0,Warriors,Knicks,-2,0,0,2.0,Layup,1,True
908,11,18,Frank Ntilikina's,Damian Jones,2685.0,Warriors,Knicks,2,1, ,2.0,Jumper,0,False
909,12,21,Kevin Durant,Damian Jones,2675.0,Warriors,Knicks,0,0,0,2.0,Dunk,1,True
912,15,30,Klay Thompson,None,2615.0,Warriors,Knicks,-6,0, ,2.0,Jumper,1,False
915,18,36,Klay Thompson,None,2579.0,Warriors,Knicks,-6,0,22,3.0,Jumper,1,False
918,21,42,Klay Thompson,None,2558.0,Warriors,Knicks,-4,0,18,2.0,Jumper,1,True
920,23,51,Stephen Curry,None,2485.0,Warriors,Knicks,-1,0,25,3.0,Jumper,1,True
921,24,55,Stephen Curry,Kevon Looney,2456.0,Warriors,Knicks,2,0,22,3.0,Jumper,1,True
924,27,63,Stephen Curry,None,2420.0,Warriors,Knicks,4,0,0,2.0,Layup,1,True
927,30,68,Stephen Curry,Kevin Durant,2389.0,Warriors,Knicks,7,0,24,3.0,Jumper,1,True
928,31,69,Damyean Dotson,Andre Iguodala,2366.0,Warriors,Knicks,-7,1,0,2.0,Layup,0,False
929,32,71,Stephen Curry,None,2359.0,Warriors,Knicks,7,0,31,3.0,Jumper,1,False
931,34,75,Stephen Curry,None,2324.0,Warriors,Knicks,7,0,21,2.0,Jumper,1,False
933,36,83,Andre Iguodala,None,2298.0,Warriors,Knicks,4,0,16,2.0,Jumper,1,False
934,37,86,Stephen Curry,None,2282.0,Warriors,Knicks,4,0, ,3.0,Jumper,1,False
939,42,99,Shaun Livingston,None,2166.4,Warriors,Knicks,2,0, ,2.0,Jumper,1,False
941,44,105,Klay Thompson,None,2142.0,Warriors,Knicks,0,0,11,2.0,Jumper,1,False
943,46,108,Klay Thompson,None,2118.0,Warriors,Knicks,-2,0,7,2.0,Jumper,1,False
944,47,112,Klay Thompson,Shaun Livingston,2096.0,Warriors,Knicks,0,0,0,2.0,Dunk,1,True
947,50,118,Klay Thompson,None,2051.0,Warriors,Knicks,0,0,23,3.0,Jumper,1,False
949,52,121,Klay Thompson,Draymond Green,2016.0,Warriors,Knicks,0,0,0,2.0,Layup,1,True
951,54,124,Klay Thompson,None,1984.0,Warriors,Knicks,-2,0,20,2.0,Jumper,1,False
953,56,128,Jonas Jerebko,None,1962.0,Warriors,Knicks,-2,0,26,3.0,Jumper,1,False
954,57,131,Andre Iguodala,Draymond Green,1948.0,Warriors,Knicks,0,0,0,2.0,Dunk,1,True
956,59,134,Draymond Green,Klay Thompson,1916.0,Warriors,Knicks,2,0,17,2.0,Jumper,1,True
958,61,138,Klay Thompson,None,1884.0,Warriors,Knicks,4,0,0,2.0,Layup,1,True
960,63,140,Draymond Green,None,1851.0,Warriors,Knicks,5,0,25,3.0,Jumper,1,True
962,65,143,Jonas Jerebko,Klay Thompson,1825.0,Warriors,Knicks,7,0,14,2.0,Jumper,1,True
964,67,157,Jonas Jerebko,None,1768.0,Warriors,Knicks,7,0,20,2.0,Jumper,1,False
966,69,163,Kevin Durant,None,1736.0,Warriors,Knicks,9,0,2,2.0,Jumper,1,True
968,71,170,Kevin Durant,None,1702.0,Warriors,Knicks,10,0,27,3.0,Jumper,1,True
970,73,173,Stephen Curry,None,1684.0,Warriors,Knicks,10,0,29,3.0,Jumper,1,False
971,74,175,Draymond Green,None,1679.0,Warriors,Knicks,10,0,26,3.0,Jumper,1,False
973,76,180,Klay Thompson,None,1658.0,Warriors,Knicks,10,0,17,2.0,Jumper,1,False
975,78,184,Kevin Durant,None,1634.0,Warriors,Knicks,12,0, ,2.0,Jumper,1,True
978,81,191,Tim Hardaway,Draymond Green,1585.0,Warriors,Knicks,-11,1,0,2.0,Layup,0,False
979,82,196,Kevin Durant,None,1559.0,Warriors,Knicks,11,0,20,2.0,Jumper,1,True
980,83,200,Kevin Durant,None,1526.0,Warriors,Knicks,9,0,11,2.0,Jumper,1,False
984,87,211,Klay Thompson,None,1475.8,Warriors,Knicks,5,0, ,2.0,Jumper,1,False
986,89,214,Klay Thompson,None,1449.8,Warriors,Knicks,2,0,25,3.0,Jumper,1,False
989,92,221,Klay Thompson,Damian Jones,1383.0,Warriors,Knicks,0,0,20,2.0,Jumper,1,True
990,93,227,Stephen Curry,Draymond Green,1358.0,Warriors,Knicks,2,0,28,3.0,Jumper,1,True
992,95,229,Draymond Green,None,1324.0,Warriors,Knicks,2,0,0,2.0,Layup,1,True
995,98,233,Kevin Durant,None,1271.0,Warriors,Knicks,-3,0,12,2.0,Jumper,1,False
997,100,241,Stephen Curry,None,1251.0,Warriors,Knicks,-2,0,2,2.0,Jumper,1,True
1000,103,249,Draymond Green,None,1210.0,Warriors,Knicks,-2,0,0,2.0,Layup,1,True
1002,105,251,Stephen Curry,Kevin Durant,1171.0,Warriors,Knicks,-1,0,24,3.0,Jumper,1,True
1007,110,264,Stephen Curry,None,1071.0,Warriors,Knicks,-7,0,0,2.0,Layup,1,False
1009,112,268,Klay Thompson,None,1034.0,Warriors,Knicks,-7,0,21,2.0,Jumper,1,False
1010,113,272,Kevon Looney,Kevin Durant,991.0,Warriors,Knicks,-5,0,0,2.0,Dunk,1,True
1013,116,276,Kevin Durant,None,950.0,Warriors,Knicks,-5,0,0,2.0,Layup,1,False
1016,119,282,Stephen Curry,None,914.0,Warriors,Knicks,-7,0,26,3.0,Jumper,1,False
1018,121,290,Stephen Curry,Kevon Looney,895.0,Warriors,Knicks,-7,0,20,2.0,Jumper,1,True
1020,123,295,Stephen Curry,None,844.0,Warriors,Knicks,-7,0,27,3.0,Jumper,1,False
1021,124,297,Alfonzo McKinnie,None,839.0,Warriors,Knicks,-7,0,0,2.0,Layup,1,False
1023,126,300,Kevon Looney,Andre Iguodala,817.0,Warriors,Knicks,-8,0, ,2.0,Jumper,1,True
1025,128,306,Jonas Jerebko,None,788.0,Warriors,Knicks,-7,0, ,2.0,Jumper,1,False
1026,129,308,Kevon Looney,None,787.0,Warriors,Knicks,-5,0, ,2.0,Jumper,1,True
1028,131,310,Jonas Jerebko,Stephen Curry,765.6,Warriors,Knicks,-5,0,27,3.0,Jumper,1,True
1032,135,327,Kevin Durant,None,680.0,Warriors,Knicks,-3,0,27,3.0,Jumper,1,True
1034,137,330,Kevin Durant,None,649.0,Warriors,Knicks,-3,0,27,3.0,Jumper,1,False
1035,138,336,Kevin Durant,Draymond Green,628.0,Warriors,Knicks,-2,0,0,2.0,Dunk,1,True
1037,140,340,Klay Thompson,None,595.0,Warriors,Knicks,-5,0,19,2.0,Jumper,1,False
1038,141,342,Mario Hezonja,Andre Iguodala,588.0,Warriors,Knicks,5,1,0,2.0,Layup,0,False
1039,142,345,Klay Thompson,None,568.0,Warriors,Knicks,-5,0,26,3.0,Jumper,1,False
1041,144,349,Kevin Durant,None,549.0,Warriors,Knicks,-3,0,0,2.0,Layup,1,True
1042,145,354,Draymond Green,Kevin Durant,521.0,Warriors,Knicks,0,0,0,2.0,Layup,1,True
1044,147,357,Kevin Durant,None,495.0,Warriors,Knicks,2,0,0,2.0,Layup,1,True
1046,149,363,Kevin Durant,None,447.0,Warriors,Knicks,1,0,11,2.0,Jumper,1,True
1048,151,366,Kevin Durant,None,423.0,Warriors,Knicks,4,0,26,3.0,Jumper,1,True
1050,153,368,Kevin Durant,None,391.0,Warriors,Knicks,2,0,27,3.0,Jumper,1,False
1051,154,370,Draymond Green,None,390.0,Warriors,Knicks,4,0, ,2.0,Jumper,1,True
1053,156,373,Kevin Durant,None,357.0,Warriors,Knicks,6,0, ,2.0,Jumper,1,True
1054,157,375,Klay Thompson,Andre Iguodala,332.0,Warriors,Knicks,8,0,0,2.0,Layup,1,True
1056,159,384,Kevin Durant,None,296.0,Warriors,Knicks,10,0,20,2.0,Jumper,1,True
1057,160,387,Draymond Green,Kevin Durant,274.0,Warriors,Knicks,13,0,26,3.0,Jumper,1,True
1059,162,390,Alfonzo McKinnie,Draymond Green,239.0,Warriors,Knicks,16,0,26,3.0,Jumper,1,True
1061,164,394,Kevin Durant,None,191.0,Warriors,Knicks,17,0,26,3.0,Jumper,1,True
1063,166,397,Kevin Durant,None,162.0,Warriors,Knicks,20,0,29,3.0,Jumper,1,True
1065,168,399,Kevin Durant,None,132.0,Warriors,Knicks,18,0,36,3.0,Jumper,1,False
1066,169,401,Stephen Curry,None,130.0,Warriors,Knicks,21,0,26,3.0,Jumper,1,True
1067,170,409,Mitchell Robinson,Jordan Bell,109.0,Warriors,Knicks,-21,1,0,2.0,Layup,0,False
1068,171,411,Quinn Cook,None,89.0,Warriors,Knicks,21,0,26,3.0,Jumper,1,False
1069,172,414,Jonas Jerebko,Jacob Evans,72.0,Warriors,Knicks,24,0,27,3.0,Jumper,1,True
1070,173,416,Alfonzo McKinnie,Jacob Evans,50.4,Warriors,Knicks,26,0,22,2.0,Jumper,1,True
1072,175,419,Jonas Jerebko,None,23.8,Warriors,Knicks,26,0,23,3.0,Jumper,1,False
1073,176,421,Alfonzo McKinnie,None,21.7,Warriors,Knicks,28,0,1,2.0,Jumper,1,True
7173,1,5,Kevin Durant,None,2838.0,Warriors,Knicks,-3,1,24,3.0,Jumper,1,False
7175,3,9,Stephen Curry,None,2819.0,Warriors,Knicks,-3,1,9,2.0,Jumper,1,False
7176,4,12,Kevin Durant,Draymond Green,2791.0,Warriors,Knicks,-1,1,16,2.0,Jumper,1,True
7177,5,14,Kevon Looney,Kevin Durant,2767.0,Warriors,Knicks,1,1,0,2.0,Dunk,1,True
7178,6,18,Draymond Green,Stephen Curry,2736.0,Warriors,Knicks,1,1,9,2.0,Jumper,1,True
7180,8,20,Kevin Durant,Draymond Green,2711.0,Warriors,Knicks,1,1,14,2.0,Jumper,1,True
7182,10,23,Klay Thompson,Draymond Green,2686.0,Warriors,Knicks,3,1,23,2.0,Jumper,1,True
7183,11,27,Klay Thompson,None,2650.0,Warriors,Knicks,1,1,27,3.0,Jumper,1,False
7184,12,29,Stephen Curry,None,2643.0,Warriors,Knicks,4,1,24,3.0,Jumper,1,True
7186,14,31,Klay Thompson,None,2626.0,Warriors,Knicks,2,1, ,2.0,Jumper,1,False
7187,15,33,Draymond Green,None,2624.0,Warriors,Knicks,2,1, ,2.0,Jumper,1,False
7188,16,35,Draymond Green,None,2623.0,Warriors,Knicks,2,1, ,2.0,Jumper,1,False
7189,17,37,Klay Thompson,Kevon Looney,2615.0,Warriors,Knicks,5,1,23,3.0,Jumper,1,True
7191,19,40,Klay Thompson,Kevin Durant,2595.0,Warriors,Knicks,7,1,9,2.0,Jumper,1,True
7193,21,45,Stephen Curry,None,2552.0,Warriors,Knicks,4,1,25,3.0,Jumper,1,False
7195,23,49,Klay Thompson,Stephen Curry,2511.0,Warriors,Knicks,4,1,0,2.0,Layup,1,True
7197,25,52,Klay Thompson,Stephen Curry,2488.0,Warriors,Knicks,7,1,23,3.0,Jumper,1,True
7198,26,53,Emmanuel Mudiay,Klay Thompson,2466.0,Warriors,Knicks,-7,0,13,2.0,Jumper,0,False
7199,27,59,Stephen Curry,None,2443.0,Warriors,Knicks,7,1,25,3.0,Jumper,1,False
7200,28,62,Kevon Looney,Stephen Curry,2424.0,Warriors,Knicks,9,1,0,2.0,Dunk,1,True
7202,30,65,Kevin Durant,None,2388.0,Warriors,Knicks,11,1,19,2.0,Jumper,1,True
7205,33,73,Klay Thompson,None,2325.0,Warriors,Knicks,9,1,22,2.0,Jumper,1,False
7206,34,76,Kevin Durant,None,2305.0,Warriors,Knicks,9,1,0,2.0,Layup,1,False
7208,36,79,Kevin Durant,None,2276.0,Warriors,Knicks,6,1,29,3.0,Jumper,1,False
7212,40,95,Kevin Durant,None,2191.5,Warriors,Knicks,6,1,25,3.0,Jumper,1,False
7214,42,98,Quinn Cook,Kevin Durant,2162.0,Warriors,Knicks,6,1, ,2.0,Jumper,1,True
7217,45,107,Andre Iguodala,None,2107.0,Warriors,Knicks,3,1,26,3.0,Jumper,1,False
7218,46,109,Jonas Jerebko,Draymond Green,2102.0,Warriors,Knicks,5,1,0,2.0,Layup,1,True
7221,49,113,Stephen Curry,None,2066.0,Warriors,Knicks,3,1,26,3.0,Jumper,1,False
7223,51,116,Stephen Curry,None,2042.0,Warriors,Knicks,0,1,0,2.0,Layup,1,False
7226,54,122,Alfonzo McKinnie,Stephen Curry,2022.0,Warriors,Knicks,1,1,27,3.0,Jumper,1,True
7228,56,125,Stephen Curry,Jonas Jerebko,1990.0,Warriors,Knicks,2,1,28,3.0,Jumper,1,True
7229,57,127,Andre Iguodala,Stephen Curry,1960.0,Warriors,Knicks,4,1,0,2.0,Dunk,1,True
7231,59,129,Stephen Curry,None,1930.0,Warriors,Knicks,2,1,26,3.0,Jumper,1,False
7233,61,135,Stephen Curry,None,1891.0,Warriors,Knicks,4,1,10,2.0,Jumper,1,True
7234,62,142,Klay Thompson,None,1863.0,Warriors,Knicks,2,1,13,2.0,Jumper,1,False
7235,63,144,Klay Thompson,None,1855.0,Warriors,Knicks,2,1,27,3.0,Jumper,1,False
7236,64,146,Alfonzo McKinnie,None,1853.0,Warriors,Knicks,4,1,0,2.0,Dunk,1,True
7237,65,147,Mario Hezonja,Klay Thompson,1840.0,Warriors,Knicks,-4,0,7,2.0,Jumper,0,False
7238,66,149,Stephen Curry,None,1833.0,Warriors,Knicks,4,1,0,2.0,Layup,1,False
7239,67,151,Jonas Jerebko,None,1831.0,Warriors,Knicks,6,1,0,2.0,Dunk,1,True
7241,69,156,Quinn Cook,None,1792.0,Warriors,Knicks,4,1,28,3.0,Jumper,1,False
7244,72,170,Klay Thompson,None,1718.0,Warriors,Knicks,5,1,26,3.0,Jumper,1,False
7245,73,173,Kevin Durant,None,1691.0,Warriors,Knicks,5,1,27,3.0,Jumper,1,False
7247,75,183,Kevin Durant,None,1659.0,Warriors,Knicks,2,1,17,2.0,Jumper,1,False
7250,78,196,Klay Thompson,Draymond Green,1597.0,Warriors,Knicks,2,1,0,2.0,Layup,1,True
7251,79,198,Klay Thompson,None,1565.0,Warriors,Knicks,2,1,23,3.0,Jumper,1,False
7252,80,200,Draymond Green,None,1560.0,Warriors,Knicks,2,1,0,2.0,Layup,1,False
7253,81,202,Stephen Curry,None,1552.0,Warriors,Knicks,5,1,28,3.0,Jumper,1,True
7255,83,205,Stephen Curry,None,1516.0,Warriors,Knicks,7,1,0,2.0,Layup,1,True
7257,85,213,Klay Thompson,Stephen Curry,1444.2,Warriors,Knicks,12,1,26,3.0,Jumper,1,True
7260,88,220,Kevin Durant,None,1407.0,Warriors,Knicks,9,1, ,3.0,Jumper,1,False
7261,89,222,Stephen Curry,None,1402.0,Warriors,Knicks,9,1,22,2.0,Jumper,1,False
7263,91,225,Klay Thompson,Draymond Green,1376.0,Warriors,Knicks,9,1,0,2.0,Layup,1,True
7265,93,228,Klay Thompson,Draymond Green,1355.0,Warriors,Knicks,11,1,0,2.0,Layup,1,True
7267,95,231,Stephen Curry,None,1335.0,Warriors,Knicks,11,1,28,3.0,Jumper,1,False
7269,97,234,Kevin Durant,Stephen Curry,1303.0,Warriors,Knicks,11,1,26,3.0,Jumper,1,True
7270,98,236,Klay Thompson,Stephen Curry,1275.0,Warriors,Knicks,13,1,18,2.0,Jumper,1,True
7271,99,238,Kevon Looney,Stephen Curry,1246.0,Warriors,Knicks,15,1,0,2.0,Dunk,1,True
7274,102,251,Klay Thompson,Stephen Curry,1170.0,Warriors,Knicks,19,1,27,3.0,Jumper,1,True
7276,104,254,Klay Thompson,Kevin Durant,1144.0,Warriors,Knicks,21,1,13,2.0,Jumper,1,True
7279,107,263,Klay Thompson,None,1091.0,Warriors,Knicks,21,1,27,3.0,Jumper,1,False
7280,108,265,Mario Hezonja,Kevin Durant,1073.0,Warriors,Knicks,-21,0,18,2.0,Jumper,0,False
7281,109,267,Stephen Curry,None,1066.0,Warriors,Knicks,21,1,28,3.0,Jumper,1,False
7282,110,269,Klay Thompson,None,1061.0,Warriors,Knicks,21,1,23,3.0,Jumper,1,False
7283,111,273,Kevon Looney,Kevin Durant,1057.0,Warriors,Knicks,23,1,0,2.0,Dunk,1,True
7285,113,277,Kevin Durant,None,1030.0,Warriors,Knicks,25,1,0,2.0,Layup,1,True
7287,115,281,Klay Thompson,Stephen Curry,1000.0,Warriors,Knicks,27,1,19,2.0,Jumper,1,True
7288,116,286,Klay Thompson,None,970.0,Warriors,Knicks,25,1,29,3.0,Jumper,1,False
7289,117,289,Quinn Cook,None,944.0,Warriors,Knicks,25,1, ,3.0,Jumper,1,False
7290,118,291,Damyean Dotson's,Kevon Looney,919.0,Warriors,Knicks,-25,0, ,2.0,Jumper,0,False
7291,119,293,Kevin Durant,None,913.0,Warriors,Knicks,27,1,0,2.0,Layup,1,True
7293,121,296,Enes Kanter's,Kevin Durant,894.0,Warriors,Knicks,-27,0,0,2.0,Layup,0,False
7295,123,300,Kevon Looney,None,872.0,Warriors,Knicks,27,1,14,2.0,Jumper,1,False
7297,125,307,Trey Burke,Quinn Cook,842.0,Warriors,Knicks,-25,0,0,2.0,Layup,0,False
7300,128,317,Draymond Green,None,790.0,Warriors,Knicks,26,1,27,3.0,Jumper,1,False
7302,130,320,Kevin Durant,Andre Iguodala,770.8,Warriors,Knicks,27,1,26,3.0,Jumper,1,True
7304,132,322,Quinn Cook,Kevin Durant,747.7,Warriors,Knicks,27,1,0,2.0,Layup,1,True
7307,135,336,Klay Thompson,Draymond Green,665.0,Warriors,Knicks,26,1, ,2.0,Jumper,1,True
7308,136,339,Jonas Jerebko,None,642.0,Warriors,Knicks,26,1,27,3.0,Jumper,1,False
7309,137,341,Allonzo Trier,Andre Iguodala,619.0,Warriors,Knicks,-26,0,0,2.0,Layup,0,False
7311,139,345,Jonas Jerebko,None,609.0,Warriors,Knicks,26,1,0,2.0,Layup,1,False
7313,141,349,Andre Iguodala,Draymond Green,595.0,Warriors,Knicks,28,1,0,2.0,Dunk,1,True
7314,142,350,Enes Kanter's,Andre Iguodala,568.0,Warriors,Knicks,-28,0, ,2.0,Jumper,0,False
7315,143,352,Stephen Curry,None,562.0,Warriors,Knicks,28,1,28,3.0,Jumper,1,False
7317,145,356,Klay Thompson,None,543.0,Warriors,Knicks,28,1,27,3.0,Jumper,1,False
7319,147,359,Andre Iguodala,None,515.0,Warriors,Knicks,27,1,1,2.0,Jumper,1,True
7320,148,360,Enes Kanter's,Draymond Green,492.0,Warriors,Knicks,-27,0,0,2.0,Layup,0,False
7323,151,368,Klay Thompson,Stephen Curry,456.0,Warriors,Knicks,26,1,27,3.0,Jumper,1,True
7326,154,372,Stephen Curry,None,428.0,Warriors,Knicks,24,1,28,3.0,Jumper,1,False
7328,156,375,Alfonzo McKinnie,None,406.0,Warriors,Knicks,22,1,28,3.0,Jumper,1,False
7331,159,380,Klay Thompson,Stephen Curry,375.0,Warriors,Knicks,23,1,27,3.0,Jumper,1,True
7333,161,383,Klay Thompson,Draymond Green,353.0,Warriors,Knicks,25,1,22,2.0,Jumper,1,True
7334,162,384,Trey Burke,Draymond Green,345.0,Warriors,Knicks,-25,0,0,2.0,Layup,0,False
7335,163,386,Stephen Curry,None,339.0,Warriors,Knicks,25,1,26,3.0,Jumper,1,False
7336,164,388,Klay Thompson,None,333.0,Warriors,Knicks,28,1,1,3.0,Jumper,1,True
7338,166,397,Quinn Cook,None,276.0,Warriors,Knicks,28,1,26,2.0,Jumper,1,False
7340,168,400,Jacob Evans,None,250.0,Warriors,Knicks,28,1,11,2.0,Jumper,1,True
7342,170,404,Jordan Bell,Quinn Cook,211.0,Warriors,Knicks,30,1,0,2.0,Dunk,1,True
7344,172,407,Quinn Cook,None,176.0,Warriors,Knicks,30,1,12,2.0,Jumper,1,False
7345,173,412,Jonas Jerebko,Quinn Cook,156.0,Warriors,Knicks,31,1,28,3.0,Jumper,1,True
7347,175,415,Alfonzo McKinnie,None,128.0,Warriors,Knicks,31,1,23,3.0,Jumper,1,False
7348,176,417,Quinn Cook,Jordan Bell,123.0,Warriors,Knicks,33,1,0,2.0,Layup,1,True
7352,180,424,Quinn Cook,None,65.0,Warriors,Knicks,31,1,18,2.0,Jumper,1,True
7354,182,430,Jonas Jerebko,None,35.8,Warriors,Knicks,29,1,0,2.0,Layup,1,False
14528,0,3,Stephen Curry,Kevin Durant,2851.0,Warriors,Thunder,3,1,24,2.0,Jumper,1,True
14531,3,8,Kevin Durant,None,2817.0,Warriors,Thunder,5,1,0,2.0,Layup,1,True
14533,5,11,Steven Adams,Kevin Durant,2783.0,Warriors,Thunder,-5,0,0,2.0,Layup,0,False
14535,7,17,Damian Jones,Draymond Green,2758.0,Warriors,Thunder,4,1,0,2.0,Dunk,1,True
14537,9,24,Draymond Green,None,2729.0,Warriors,Thunder,3,1,29,3.0,Jumper,1,False
14539,11,30,Klay Thompson,Draymond Green,2693.0,Warriors,Thunder,6,1,26,3.0,Jumper,1,True
14540,12,34,Kevin Durant,Draymond Green,2662.0,Warriors,Thunder,6,1,0,2.0,Layup,1,True
14541,13,38,Stephen Curry,Kevin Durant,2637.0,Warriors,Thunder,6,1, ,2.0,Jumper,1,True
14544,16,48,Kevin Durant,None,2584.0,Warriors,Thunder,8,1,26,3.0,Jumper,1,False
14546,18,53,Klay Thompson,None,2553.0,Warriors,Thunder,5,1,20,2.0,Jumper,1,False
14548,20,60,Kevon Looney,Stephen Curry,2533.0,Warriors,Thunder,5,1,0,2.0,Layup,1,True
14549,21,61,Steven Adams's,Damian Jones,2519.0,Warriors,Thunder,-5,0, ,2.0,Jumper,0,False
14550,22,63,Kevin Durant,None,2508.0,Warriors,Thunder,5,1,23,3.0,Jumper,1,False
14551,23,65,Kevin Durant,Damian Jones,2503.0,Warriors,Thunder,7,1,13,2.0,Jumper,1,True
14554,26,69,Kevon Looney,None,2467.0,Warriors,Thunder,5,1,0,2.0,Layup,1,False
14556,28,75,Steven Adams,Kevon Looney,2435.0,Warriors,Thunder,-5,0,5,2.0,Jumper,0,False
14557,29,85,Andre Iguodala,Draymond Green,2422.0,Warriors,Thunder,6,1,2,2.0,Jumper,1,True
14559,31,87,Stephen Curry,Draymond Green,2386.0,Warriors,Thunder,6,1,0,2.0,Layup,1,True
14560,32,92,Kevin Durant,Andre Iguodala,2360.0,Warriors,Thunder,7,1,20,2.0,Jumper,1,True
14561,33,94,Stephen Curry,None,2338.0,Warriors,Thunder,7,1, ,2.0,Jumper,1,False
14562,34,96,Kevon Looney,None,2333.0,Warriors,Thunder,7,1, ,2.0,Jumper,1,False
14563,35,98,Stephen Curry,Kevon Looney,2329.0,Warriors,Thunder,10,1,23,3.0,Jumper,1,True
14565,37,106,Kevin Durant,None,2288.0,Warriors,Thunder,10,1,21,2.0,Jumper,1,False
14568,40,115,Kevin Durant,None,2239.0,Warriors,Thunder,12,1,4,2.0,Jumper,1,False
14574,46,134,Klay Thompson,None,2121.0,Warriors,Thunder,9,1,6,2.0,Jumper,1,True
14576,48,139,Quinn Cook,Andre Iguodala,2095.0,Warriors,Thunder,12,1,26,3.0,Jumper,1,True
14580,52,147,Klay Thompson,None,2027.0,Warriors,Thunder,8,1,27,3.0,Jumper,1,False
14581,53,150,Klay Thompson,None,2013.0,Warriors,Thunder,8,1,28,3.0,Jumper,1,False
14583,55,154,Klay Thompson,None,1985.0,Warriors,Thunder,8,1,17,2.0,Jumper,1,False
14584,56,160,Hamidou Diallo,Jordan Bell,1958.0,Warriors,Thunder,-10,0,0,2.0,Layup,0,False
14587,59,168,Klay Thompson,None,1927.0,Warriors,Thunder,10,1,21,2.0,Jumper,1,True
14589,61,170,Andre Iguodala,None,1904.0,Warriors,Thunder,7,1,27,3.0,Jumper,1,False
14593,65,181,Kevon Looney,None,1864.0,Warriors,Thunder,5,1,0,2.0,Layup,1,False
14595,67,186,Stephen Curry,None,1839.0,Warriors,Thunder,5,1, ,2.0,Jumper,1,False
14596,68,188,Kevon Looney,None,1831.0,Warriors,Thunder,7,1,0,2.0,Dunk,1,True
14599,71,199,Stephen Curry,Kevin Durant,1805.0,Warriors,Thunder,9,1,28,3.0,Jumper,1,True
14601,73,202,Shaun Livingston,None,1780.0,Warriors,Thunder,9,1,10,2.0,Jumper,1,False
14603,75,205,Draymond Green,None,1749.0,Warriors,Thunder,9,1,8,2.0,Jumper,1,True
14606,78,222,Kevin Durant,None,1669.0,Warriors,Thunder,13,1,18,2.0,Jumper,1,True
14611,83,248,Stephen Curry,Kevin Durant,1503.0,Warriors,Thunder,8,1,0,2.0,Layup,1,True
14613,85,251,Stephen Curry,None,1484.2,Warriors,Thunder,10,1, ,2.0,Jumper,1,False
14615,87,255,Alfonzo McKinnie,None,1466.9,Warriors,Thunder,10,1,27,3.0,Jumper,1,False
14618,90,265,Klay Thompson,None,1404.0,Warriors,Thunder,8,1, ,2.0,Jumper,1,False
14620,92,268,Kevin Durant,None,1382.0,Warriors,Thunder,6,1,28,3.0,Jumper,1,False
14623,95,274,Damian Jones,Stephen Curry,1362.0,Warriors,Thunder,8,1,0,2.0,Dunk,1,True
14625,97,276,Klay Thompson,None,1339.0,Warriors,Thunder,5,1,11,2.0,Jumper,1,False
14626,98,278,Draymond Green,None,1327.0,Warriors,Thunder,5,1, ,2.0,Jumper,1,False
14628,100,281,Stephen Curry,None,1307.0,Warriors,Thunder,6,1,28,2.0,Jumper,1,True
14630,102,283,Kevin Durant,None,1271.0,Warriors,Thunder,4,1, ,3.0,Jumper,1,False
14631,103,285,Damian Jones,None,1268.0,Warriors,Thunder,6,1,0,2.0,Dunk,1,True
14633,105,288,Kevin Durant,Damian Jones,1229.0,Warriors,Thunder,5,1,19,2.0,Jumper,1,True
14636,108,292,Kevin Durant,None,1184.0,Warriors,Thunder,-1,1,17,2.0,Jumper,1,False
14638,110,296,Klay Thompson,None,1168.0,Warriors,Thunder,-1,1,11,2.0,Jumper,1,False
14640,112,300,Damian Jones,Stephen Curry,1138.0,Warriors,Thunder,-1,1,0,2.0,Dunk,1,True
14642,114,303,Kevin Durant,Stephen Curry,1107.0,Warriors,Thunder,1,1,0,2.0,Dunk,1,True
14644,116,305,Klay Thompson,Stephen Curry,1079.0,Warriors,Thunder,1,1,12,2.0,Jumper,1,True
14648,120,314,Stephen Curry,Kevon Looney,1040.0,Warriors,Thunder,4,1, ,3.0,Jumper,1,True
14650,122,317,Stephen Curry,None,1023.0,Warriors,Thunder,4,1,27,3.0,Jumper,1,False
14651,123,320,Stephen Curry,None,1010.0,Warriors,Thunder,4,1,27,2.0,Jumper,1,False
14652,124,322,Kevin Durant,None,992.0,Warriors,Thunder,4,1,26,3.0,Jumper,1,False
14653,125,334,Draymond Green,None,948.0,Warriors,Thunder,3,1,14,2.0,Jumper,1,False
14656,128,341,Stephen Curry,None,901.0,Warriors,Thunder,0,1,26,3.0,Jumper,1,False
14658,130,348,Damian Jones,Stephen Curry,874.0,Warriors,Thunder,2,1,0,2.0,Layup,1,True
14660,132,351,Kevin Durant,None,848.0,Warriors,Thunder,2,1,18,2.0,Jumper,1,False
14661,133,353,Shaun Livingston,None,846.0,Warriors,Thunder,4,1, ,2.0,Jumper,1,True
