,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
2639,2,6,Anthony Davis,None,2828.0,Pelicans,Knicks,0,1,9,2.0,Jumper,1,False
2642,5,13,Elfrid Payton,None,2779.0,Pelicans,Knicks,0,1,0,2.0,Layup,1,False
2644,7,16,Nikola Mirotic,None,2762.0,Pelicans,Knicks,-2,1,27,3.0,Jumper,1,False
2646,9,20,Anthony Davis,Jrue Holiday,2738.0,Pelicans,Knicks,-2,1,0,2.0,Dunk,1,True
2648,11,23,Jrue Holiday,None,2715.0,Pelicans,Knicks,-4,1,23,2.0,Jumper,1,False
2650,13,27,Nikola Mirotic,Anthony Davis,2688.0,Pelicans,Knicks,-2,1,-,2.0,Jumper,1,True
2651,14,29,Nikola Mirotic,None,2673.0,Pelicans,Knicks,-2,1,21,2.0,Jumper,1,False
2653,16,35,Nikola Mirotic,Anthony Davis,2631.0,Pelicans,Knicks,-2,1,25,3.0,Jumper,1,True
2658,21,44,Wesley Johnson,Anthony Davis,2573.0,Pelicans,Knicks,-4,1,26,3.0,Jumper,1,True
2660,23,46,Julius Randle,None,2531.0,Pelicans,Knicks,-5,1, ,2.0,Jumper,1,True
2663,26,51,E'Twaun Moore,None,2510.0,Pelicans,Knicks,-5,1,26,3.0,Jumper,1,False
2665,28,55,Wesley Johnson,None,2490.0,Pelicans,Knicks,-5,1, ,3.0,Jumper,1,False
2670,33,67,Elfrid Payton,None,2427.0,Pelicans,Knicks,-10,1,0,2.0,Layup,1,False
2671,34,69,Kevin Knox's,Wesley Johnson,2421.0,Pelicans,Knicks,10,0,0,2.0,Layup,0,False
2672,35,71,Anthony Davis,None,2414.0,Pelicans,Knicks,-10,1,0,2.0,Dunk,1,False
2675,38,79,Julius Randle,Jrue Holiday,2377.0,Pelicans,Knicks,-10,1,0,2.0,Dunk,1,True
2677,40,82,Nikola Mirotic,None,2345.0,Pelicans,Knicks,-10,1,27,3.0,Jumper,1,False
2679,42,87,Nikola Mirotic,None,2317.0,Pelicans,Knicks,-12,1, ,3.0,Jumper,1,False
2681,44,98,Julius Randle,None,2271.0,Pelicans,Knicks,-12,1, ,2.0,Jumper,1,False
2682,45,100,Ian Clark,None,2269.0,Pelicans,Knicks,-12,1,15,2.0,Jumper,1,False
2683,46,105,Jrue Holiday,None,2241.0,Pelicans,Knicks,-14,1,15,2.0,Jumper,1,False
2685,48,108,Julius Randle,None,2216.5,Pelicans,Knicks,-14,1,0,2.0,Layup,1,True
2688,51,115,Wesley Johnson,None,2160.9,Pelicans,Knicks,-16,1,26,3.0,Jumper,1,False
2689,52,119,Jrue Holiday,None,2150.0,Pelicans,Knicks,-16,1,3,2.0,Jumper,1,False
2691,54,122,Anthony Davis,None,2126.0,Pelicans,Knicks,-18,1,8,2.0,Jumper,1,False
2693,56,126,Jrue Holiday,None,2098.0,Pelicans,Knicks,-18,1,0,2.0,Layup,1,False
2695,58,130,Jrue Holiday,Ian Clark,2076.0,Pelicans,Knicks,-16,1, ,2.0,Jumper,1,True
2697,60,132,Ian Clark,None,2048.0,Pelicans,Knicks,-19,1,13,2.0,Jumper,1,False
2699,62,136,Nikola Mirotic,Anthony Davis,2032.0,Pelicans,Knicks,-17,1,0,2.0,Layup,1,True
2701,64,139,Ian Clark,None,2000.0,Pelicans,Knicks,-19,1,21,2.0,Jumper,1,False
2703,66,144,Jrue Holiday,None,1983.0,Pelicans,Knicks,-16,1,27,2.0,Jumper,1,True
2704,67,149,Jrue Holiday,None,1966.0,Pelicans,Knicks,-15,1,0,2.0,Layup,1,True
2705,68,154,Anthony Davis,Darius Miller,1951.0,Pelicans,Knicks,-12,1,0,2.0,Dunk,1,True
2707,70,162,Anthony Davis,Julius Randle,1911.0,Pelicans,Knicks,-11,1,0,2.0,Layup,1,True
2709,72,166,Julius Randle,None,1875.0,Pelicans,Knicks,-9,1,3,2.0,Jumper,1,True
2711,74,172,Ian Clark,None,1843.0,Pelicans,Knicks,-9,1,25,3.0,Jumper,1,False
2713,76,175,Darius Miller,None,1827.0,Pelicans,Knicks,-11,1,26,3.0,Jumper,1,False
2715,78,186,Anthony Davis,Darius Miller,1786.0,Pelicans,Knicks,-7,1,0,2.0,Layup,1,True
2719,82,199,Anthony Davis,Darius Miller,1725.0,Pelicans,Knicks,-8,1, ,2.0,Jumper,1,True
2721,84,205,Tim Hardaway,Darius Miller,1678.0,Pelicans,Knicks,9,0,0,2.0,Dunk,0,False
2723,86,208,Darius Miller,None,1665.0,Pelicans,Knicks,-11,1,26,3.0,Jumper,1,False
2725,88,211,Anthony Davis,None,1648.0,Pelicans,Knicks,-11,1,8,2.0,Jumper,1,True
2727,90,217,Anthony Davis,Jrue Holiday,1607.0,Pelicans,Knicks,-10,1,15,2.0,Jumper,1,True
2729,92,228,Julius Randle,None,1563.0,Pelicans,Knicks,-13,1,27,3.0,Jumper,1,False
2731,94,231,Nikola Mirotic,None,1542.0,Pelicans,Knicks,-16,1,26,3.0,Jumper,1,False
2732,95,233,Anthony Davis,None,1541.0,Pelicans,Knicks,-14,1, ,2.0,Jumper,1,True
2736,99,251,Darius Miller,None,1477.0,Pelicans,Knicks,-12,1,27,3.0,Jumper,1,False
2739,102,265,Anthony Davis,E'Twaun Moore,1429.0,Pelicans,Knicks,-8,1, ,2.0,Jumper,1,True
2741,104,270,Anthony Davis,Jrue Holiday,1377.0,Pelicans,Knicks,-8,1,0,2.0,Dunk,1,True
2743,106,272,Nikola Mirotic,None,1357.0,Pelicans,Knicks,-11,1,27,3.0,Jumper,1,False
2745,108,284,E'Twaun Moore,Jrue Holiday,1326.0,Pelicans,Knicks,-10,1,2,2.0,Jumper,1,True
2747,110,286,Jrue Holiday,None,1297.0,Pelicans,Knicks,-12,1,17,2.0,Jumper,1,False
2749,112,290,Anthony Davis,None,1270.0,Pelicans,Knicks,-12,1,19,2.0,Jumper,1,False
2750,113,292,E'Twaun Moore,Jrue Holiday,1264.0,Pelicans,Knicks,-10,1,0,2.0,Layup,1,True
2752,115,295,Anthony Davis,None,1238.0,Pelicans,Knicks,-13,1,25,3.0,Jumper,1,False
2754,117,301,Tim Hardaway,Jrue Holiday,1214.0,Pelicans,Knicks,13,0,0,2.0,Layup,0,False
2755,118,303,Wesley Johnson,Anthony Davis,1209.0,Pelicans,Knicks,-11,1,0,2.0,Dunk,1,True
2757,120,305,E'Twaun Moore,None,1179.0,Pelicans,Knicks,-11,1,24,3.0,Jumper,1,True
2759,122,308,Jrue Holiday,None,1151.0,Pelicans,Knicks,-10,1,0,2.0,Layup,1,True
2761,124,314,E'Twaun Moore,None,1119.0,Pelicans,Knicks,-7,1, ,2.0,Jumper,1,True
2762,125,321,Darius Miller,None,1063.0,Pelicans,Knicks,-8,1,25,3.0,Jumper,1,False
2763,126,325,Noah Vonleh,Anthony Davis,1042.0,Pelicans,Knicks,8,0,0,2.0,Layup,0,False
2766,129,334,Ian Clark,None,992.0,Pelicans,Knicks,-8,1,8,2.0,Jumper,1,False
2768,131,337,E'Twaun Moore,None,970.0,Pelicans,Knicks,-8,1,5,2.0,Jumper,1,True
2770,133,339,Anthony Davis,None,944.0,Pelicans,Knicks,-8,1,20,2.0,Jumper,1,True
2772,135,342,Anthony Davis,Ian Clark,917.0,Pelicans,Knicks,-5,1,25,3.0,Jumper,1,True
2774,137,345,Anthony Davis,None,887.0,Pelicans,Knicks,-5,1,25,3.0,Jumper,1,False
2775,138,353,Anthony Davis,Ian Clark,872.0,Pelicans,Knicks,-3,1,14,2.0,Jumper,1,True
2778,141,357,Frank Jackson,Nikola Mirotic,831.0,Pelicans,Knicks,-5,1,23,3.0,Jumper,1,True
2780,143,360,Ian Clark,None,811.0,Pelicans,Knicks,-5,1,13,2.0,Jumper,1,False
2781,144,362,Ian Clark,None,808.0,Pelicans,Knicks,-5,1, ,2.0,Jumper,1,False
2783,146,365,Nikola Mirotic,None,779.4,Pelicans,Knicks,-7,1,24,3.0,Jumper,1,False
2785,148,368,Frank Jackson,None,753.2,Pelicans,Knicks,-10,1,23,3.0,Jumper,1,False
2787,150,376,Ian Clark,None,726.3,Pelicans,Knicks,-6,1, ,2.0,Jumper,1,True
2790,153,383,Jrue Holiday,None,680.0,Pelicans,Knicks,-8,1,0,2.0,Layup,1,True
2792,155,385,Jrue Holiday,None,647.0,Pelicans,Knicks,-10,1,26,3.0,Jumper,1,False
2794,157,389,Frank Jackson,None,629.0,Pelicans,Knicks,-8,1,10,2.0,Jumper,1,True
2796,159,391,Nikola Mirotic,Darius Miller,595.0,Pelicans,Knicks,-7,1,23,3.0,Jumper,1,True
2798,161,395,Jrue Holiday,None,572.0,Pelicans,Knicks,-8,1,3,2.0,Jumper,1,True
2800,163,402,Enes Kanter,Nikola Mirotic,537.0,Pelicans,Knicks,6,0,3,2.0,Jumper,0,False
2805,168,419,Anthony Davis,None,463.0,Pelicans,Knicks,-9,1,0,2.0,Dunk,1,False
2806,169,430,Jrue Holiday,None,433.0,Pelicans,Knicks,-8,1,24,2.0,Jumper,1,True
2808,171,438,Darius Miller,Julius Randle,400.0,Pelicans,Knicks,-8,1,26,3.0,Jumper,1,True
2809,172,440,Julius Randle,None,374.0,Pelicans,Knicks,-8,1,23,3.0,Jumper,1,False
2810,173,442,E'Twaun Moore,None,366.0,Pelicans,Knicks,-8,1,25,3.0,Jumper,1,False
2811,174,444,Anthony Davis,None,361.0,Pelicans,Knicks,-8,1,1,2.0,Jumper,1,False
2812,175,452,Anthony Davis,Darius Miller,348.0,Pelicans,Knicks,-6,1,0,2.0,Dunk,1,True
2813,176,454,Julius Randle,Jrue Holiday,327.0,Pelicans,Knicks,-4,1,0,2.0,Dunk,1,True
2814,177,457,Jrue Holiday,None,301.0,Pelicans,Knicks,-2,1,0,2.0,Layup,1,True
2817,180,461,Jrue Holiday,None,267.0,Pelicans,Knicks,-4,1,25,3.0,Jumper,1,False
2819,182,468,Anthony Davis,Jrue Holiday,241.0,Pelicans,Knicks,-4,1,0,2.0,Dunk,1,True
2821,184,471,E'Twaun Moore,Jrue Holiday,218.0,Pelicans,Knicks,-2,1,1,2.0,Jumper,1,True
2822,185,477,Anthony Davis,None,187.0,Pelicans,Knicks,-3,1,25,3.0,Jumper,1,False
2823,186,479,Julius Randle,None,182.0,Pelicans,Knicks,-1,1,1,2.0,Jumper,1,True
2826,189,488,Jrue Holiday,None,114.0,Pelicans,Knicks,1,1,0,2.0,Layup,1,False
2827,190,490,Anthony Davis,Jrue Holiday,107.0,Pelicans,Knicks,3,1,0,2.0,Dunk,1,True
2828,191,503,Julius Randle,None,83.0,Pelicans,Knicks,3,1,1,2.0,Jumper,1,True
2831,194,508,Jrue Holiday,None,35.2,Pelicans,Knicks,6,1,1,3.0,Jumper,1,True
3369,0,1,Anthony Davis,None,2864.0,Pelicans,Knicks,0,0,10,2.0,Jumper,0,False
3371,2,4,Jrue Holiday,None,2834.0,Pelicans,Knicks,0,0,-,2.0,Jumper,0,True
3373,4,7,Jrue Holiday,Nikola Mirotic,2798.0,Pelicans,Knicks,2,0,0,2.0,Dunk,0,True
3376,7,12,Nikola Mirotic,Anthony Davis,2760.0,Pelicans,Knicks,3,0,28,3.0,Jumper,0,True
3378,9,14,Jrue Holiday,E'Twaun Moore,2736.0,Pelicans,Knicks,2,0,-,2.0,Jumper,0,True
3379,10,15,Enes Kanter,Nikola Mirotic,2717.0,Pelicans,Knicks,-2,1,6,2.0,Jumper,1,False
3380,11,17,Anthony Davis,Jrue Holiday,2709.0,Pelicans,Knicks,4,0,0,2.0,Layup,0,True
3383,14,23,Wesley Johnson,None,2661.0,Pelicans,Knicks,2,0,23,3.0,Jumper,0,False
3384,15,25,Jrue Holiday,None,2656.0,Pelicans,Knicks,4,0,0,2.0,Layup,0,True
3387,18,31,Tim Hardaway,Wesley Johnson,2605.0,Pelicans,Knicks,-1,1,27,3.0,Jumper,1,False
3388,19,33,Anthony Davis,Jrue Holiday,2598.0,Pelicans,Knicks,3,0,0,2.0,Layup,0,True
3390,21,36,Jrue Holiday,Nikola Mirotic,2567.0,Pelicans,Knicks,5,0,0,2.0,Layup,0,True
3392,23,41,Julius Randle,None,2543.0,Pelicans,Knicks,2,0, ,2.0,Jumper,0,False
3394,25,45,Jrue Holiday,None,2503.0,Pelicans,Knicks,2,0,0,2.0,Layup,0,False
3395,26,47,Anthony Davis,Julius Randle,2493.0,Pelicans,Knicks,5,0, ,2.0,Jumper,0,True
3398,29,57,Anthony Davis,Julius Randle,2444.0,Pelicans,Knicks,7,0,0,2.0,Layup,0,True
3401,32,65,Ian Clark,Anthony Davis,2398.0,Pelicans,Knicks,9,0,25,3.0,Jumper,0,True
3407,38,74,Julius Randle,None,2327.0,Pelicans,Knicks,3,0,25,3.0,Jumper,0,False
3410,41,86,Ian Clark,None,2264.0,Pelicans,Knicks,3,0, ,2.0,Jumper,0,True
3411,42,91,Ian Clark,None,2246.0,Pelicans,Knicks,2,0,18,2.0,Jumper,0,False
3412,43,93,Nikola Mirotic,None,2241.0,Pelicans,Knicks,2,0,0,2.0,Layup,0,False
3413,44,95,Nikola Mirotic,None,2240.0,Pelicans,Knicks,2,0, ,2.0,Jumper,0,False
3417,48,118,Frank Jackson,None,2160.0,Pelicans,Knicks,6,0,26,3.0,Jumper,0,False
3419,50,124,Jrue Holiday,None,2137.0,Pelicans,Knicks,6,0, ,2.0,Jumper,0,False
3422,53,131,Frank Jackson,None,2100.0,Pelicans,Knicks,4,0,0,2.0,Layup,0,False
3423,54,135,Nikola Mirotic,None,2061.0,Pelicans,Knicks,4,0,29,3.0,Jumper,0,False
3425,56,138,Nikola Mirotic,None,2030.0,Pelicans,Knicks,1,0,26,3.0,Jumper,0,False
3427,58,141,Jrue Holiday,None,2008.0,Pelicans,Knicks,1,0,0,2.0,Layup,0,True
3428,59,147,Jrue Holiday,None,1969.0,Pelicans,Knicks,-1,0,25,3.0,Jumper,0,False
3431,62,156,Jrue Holiday,None,1898.0,Pelicans,Knicks,-4,0,0,2.0,Layup,0,False
3433,64,159,Nikola Mirotic,None,1878.0,Pelicans,Knicks,-6,0,25,3.0,Jumper,0,False
3434,65,161,Nikola Mirotic,Jrue Holiday,1874.0,Pelicans,Knicks,-4,0,0,2.0,Layup,0,True
3437,68,170,Jrue Holiday,None,1815.0,Pelicans,Knicks,-4,0,17,2.0,Jumper,0,False
3439,70,173,Darius Miller,None,1798.0,Pelicans,Knicks,-4,0,16,2.0,Jumper,0,True
3441,72,177,E'Twaun Moore,None,1764.0,Pelicans,Knicks,-6,0,9,2.0,Jumper,0,False
3442,73,179,Anthony Davis,None,1763.0,Pelicans,Knicks,-4,0, ,2.0,Jumper,0,True
3444,75,184,Julius Randle,E'Twaun Moore,1729.0,Pelicans,Knicks,-1,0,0,2.0,Layup,0,True
3446,77,186,Anthony Davis,None,1705.0,Pelicans,Knicks,-3,0,21,2.0,Jumper,0,False
3448,79,191,Wesley Johnson,None,1664.0,Pelicans,Knicks,-5,0,9,2.0,Jumper,0,False
3450,81,195,Julius Randle,None,1649.0,Pelicans,Knicks,-5,0,4,2.0,Jumper,0,False
3451,82,197,Julius Randle,None,1645.0,Pelicans,Knicks,-5,0, ,2.0,Jumper,0,False
3453,84,201,Anthony Davis,None,1617.0,Pelicans,Knicks,-7,0,16,2.0,Jumper,0,False
3457,88,209,Wesley Johnson,E'Twaun Moore,1597.0,Pelicans,Knicks,-4,0,25,3.0,Jumper,0,True
3459,90,217,Anthony Davis,Jrue Holiday,1569.0,Pelicans,Knicks,-1,0, ,2.0,Jumper,0,True
3461,92,226,E'Twaun Moore,None,1509.0,Pelicans,Knicks,-2,0,15,2.0,Jumper,0,False
3464,95,235,Anthony Davis,None,1473.3,Pelicans,Knicks,-2,0, ,2.0,Jumper,0,False
3465,96,237,Anthony Davis,None,1472.0,Pelicans,Knicks,0,0, ,2.0,Jumper,0,True
3466,97,243,Anthony Davis,Darius Miller,1443.6,Pelicans,Knicks,0,0,16,2.0,Jumper,0,True
3469,100,253,E'Twaun Moore,None,1403.0,Pelicans,Knicks,1,0,24,3.0,Jumper,0,False
3472,103,258,Nikola Mirotic,Jrue Holiday,1381.0,Pelicans,Knicks,2,0,24,3.0,Jumper,0,True
3474,105,260,Anthony Davis,None,1345.0,Pelicans,Knicks,2,0,15,2.0,Jumper,0,True
3477,108,270,Jrue Holiday,Anthony Davis,1283.0,Pelicans,Knicks,5,0,0,2.0,Layup,0,True
3479,110,273,Jrue Holiday,None,1251.0,Pelicans,Knicks,5,0,26,3.0,Jumper,0,False
3481,112,277,Jrue Holiday,E'Twaun Moore,1216.0,Pelicans,Knicks,7,0,0,2.0,Layup,0,True
3483,114,279,Jrue Holiday,None,1185.0,Pelicans,Knicks,7,0,0,2.0,Layup,0,True
3487,118,288,E'Twaun Moore,None,1111.0,Pelicans,Knicks,4,0,26,3.0,Jumper,0,False
3490,121,293,Nikola Mirotic,None,1087.0,Pelicans,Knicks,2,0,29,3.0,Jumper,0,False
3492,123,304,Wesley Johnson,None,1038.0,Pelicans,Knicks,1,0,25,3.0,Jumper,0,False
3495,126,310,Anthony Davis,None,979.0,Pelicans,Knicks,0,0,21,2.0,Jumper,0,True
3497,128,315,Julius Randle,Jrue Holiday,952.0,Pelicans,Knicks,2,0,0,2.0,Dunk,0,True
3499,130,317,Darius Miller,Anthony Davis,910.0,Pelicans,Knicks,2,0,16,2.0,Jumper,0,True
3502,133,325,Anthony Davis,Darius Miller,880.0,Pelicans,Knicks,2,0,22,2.0,Jumper,0,True
3504,135,327,Julius Randle,None,837.0,Pelicans,Knicks,0,0,23,2.0,Jumper,0,False
3507,138,336,Frank Jackson,None,811.0,Pelicans,Knicks,2,0,0,2.0,Layup,0,True
3510,141,345,Nikola Mirotic,None,780.0,Pelicans,Knicks,3,0,30,3.0,Jumper,0,True
3511,142,348,Nikola Mirotic,None,766.5,Pelicans,Knicks,4,0,19,2.0,Jumper,0,False
3513,144,351,Julius Randle,Darius Miller,737.7,Pelicans,Knicks,4,0,0,2.0,Layup,0,True
3515,146,359,Jrue Holiday,None,705.0,Pelicans,Knicks,3,0,7,2.0,Jumper,0,False
3517,148,363,Darius Miller,None,684.0,Pelicans,Knicks,3,0,24,3.0,Jumper,0,False
3518,149,365,Jrue Holiday,None,669.0,Pelicans,Knicks,3,0, ,3.0,Jumper,0,False
3520,151,369,Julius Randle,Darius Miller,641.0,Pelicans,Knicks,5,0,0,2.0,Dunk,0,True
3522,153,372,Ian Clark,None,612.0,Pelicans,Knicks,5,0,24,3.0,Jumper,0,False
3525,156,384,Jrue Holiday,None,555.0,Pelicans,Knicks,2,0, ,2.0,Jumper,0,False
3526,157,386,Cheick Diallo,None,553.0,Pelicans,Knicks,4,0, ,2.0,Jumper,0,True
3527,158,388,Nikola Mirotic,Ian Clark,534.0,Pelicans,Knicks,6,0,0,2.0,Dunk,0,True
3528,159,389,Allonzo Trier's,Cheick Diallo,522.0,Pelicans,Knicks,-6,1,0,2.0,Layup,1,False
3529,160,391,Darius Miller,None,514.0,Pelicans,Knicks,6,0,26,3.0,Jumper,0,False
3530,161,393,Enes Kanter,Cheick Diallo,495.0,Pelicans,Knicks,-6,1,0,2.0,Layup,1,False
3531,162,395,Jrue Holiday,None,477.0,Pelicans,Knicks,6,0,17,2.0,Jumper,0,False
3532,163,397,Nikola Mirotic,None,470.0,Pelicans,Knicks,6,0,26,3.0,Jumper,0,False
3534,165,404,Cheick Diallo,None,442.0,Pelicans,Knicks,6,0,0,2.0,Layup,0,False
3536,167,414,Darius Miller,None,415.0,Pelicans,Knicks,5,0,0,2.0,Layup,0,False
3538,169,418,Jrue Holiday,None,390.0,Pelicans,Knicks,7,0,15,2.0,Jumper,0,True
3539,170,421,Julius Randle,Jrue Holiday,360.0,Pelicans,Knicks,9,0,0,2.0,Layup,0,True
3541,172,424,Tim Hardaway,Cheick Diallo,317.0,Pelicans,Knicks,-7,1,0,2.0,Layup,1,False
3542,173,426,Cheick Diallo,None,307.0,Pelicans,Knicks,7,0,0,2.0,Layup,0,False
3544,175,429,Jrue Holiday,None,285.0,Pelicans,Knicks,5,0,10,2.0,Jumper,0,False
3548,179,440,Julius Randle,None,238.0,Pelicans,Knicks,5,0,2,2.0,Jumper,0,False
3550,181,446,Ian Clark,None,207.0,Pelicans,Knicks,4,0,24,3.0,Jumper,0,False
3552,183,456,Jrue Holiday,None,173.0,Pelicans,Knicks,3,0,13,2.0,Jumper,0,False
3554,185,459,E'Twaun Moore,None,134.0,Pelicans,Knicks,1,0,26,2.0,Jumper,0,False
3555,186,465,Jrue Holiday,None,113.0,Pelicans,Knicks,-1,0,1,2.0,Jumper,0,False
3557,188,474,Nikola Mirotic,None,54.3,Pelicans,Knicks,-3,0,30,3.0,Jumper,0,False
3559,190,477,E'Twaun Moore,Jrue Holiday,23.7,Pelicans,Knicks,-2,0,26,3.0,Jumper,0,True
3560,191,490,Anthony Davis,Darius Miller,8.2,Pelicans,Knicks,-2,0,0,2.0,Dunk,0,True
3561,192,497,Jrue Holiday,None,0.9,Pelicans,Knicks,-5,0,33,3.0,Jumper,0,False
15781,0,1,Anthony Davis,Jrue Holiday,2863.0,Pelicans,Warriors,2,0,0,2.0,Layup,0,True
15783,2,7,E'Twaun Moore,None,2823.0,Pelicans,Warriors,3,0,8,2.0,Jumper,0,False
15785,4,10,Tim Frazier,None,2807.0,Pelicans,Warriors,1,0,26,3.0,Jumper,0,False
15787,6,13,Nikola Mirotic,None,2791.0,Pelicans,Warriors,-2,0,26,3.0,Jumper,0,False
15789,8,16,Anthony Davis,None,2765.0,Pelicans,Warriors,-4,0,9,2.0,Jumper,0,False
15791,10,20,Jrue Holiday,None,2751.0,Pelicans,Warriors,-1,0,26,3.0,Jumper,0,True
15792,11,22,Tim Frazier,Jrue Holiday,2740.0,Pelicans,Warriors,1,0,-,2.0,Jumper,0,True
15795,14,31,Nikola Mirotic,Jrue Holiday,2700.0,Pelicans,Warriors,0,0,0,2.0,Layup,0,True
15797,16,35,Jrue Holiday,None,2654.0,Pelicans,Warriors,1,0,26,3.0,Jumper,0,True
15799,18,40,Jrue Holiday,None,2625.0,Pelicans,Warriors,1,0, ,3.0,Jumper,0,False
15800,19,42,Nikola Mirotic,None,2623.0,Pelicans,Warriors,3,0, ,2.0,Jumper,0,True
15802,21,47,E'Twaun Moore,Jrue Holiday,2600.0,Pelicans,Warriors,1,0,8,2.0,Jumper,0,True
15803,22,49,Jrue Holiday,None,2579.0,Pelicans,Warriors,3,0, ,2.0,Jumper,0,True
15805,24,51,Frank Jackson,None,2553.0,Pelicans,Warriors,2,0,27,3.0,Jumper,0,False
15807,26,55,Nikola Mirotic,Anthony Davis,2528.0,Pelicans,Warriors,4,0,2,2.0,Jumper,0,True
15811,30,71,Frank Jackson,None,2456.0,Pelicans,Warriors,1,0, ,2.0,Jumper,0,False
15813,32,78,Anthony Davis,Jrue Holiday,2408.0,Pelicans,Warriors,-1,0,23,3.0,Jumper,0,True
15814,33,85,E'Twaun Moore,Anthony Davis,2381.0,Pelicans,Warriors,-2,0,0,2.0,Layup,0,True
15816,35,90,Jrue Holiday,None,2363.0,Pelicans,Warriors,-2,0,29,3.0,Jumper,0,False
15823,42,109,Nikola Mirotic,None,2267.0,Pelicans,Warriors,-7,0,26,3.0,Jumper,0,False
15826,45,127,Frank Jackson,None,2197.5,Pelicans,Warriors,-3,0, ,2.0,Jumper,0,False
15828,47,130,Frank Jackson,None,2172.7,Pelicans,Warriors,-5,0, ,2.0,Jumper,0,False
15829,48,132,Nikola Mirotic,None,2170.1,Pelicans,Warriors,-3,0,13,2.0,Jumper,0,True
15832,51,139,Julius Randle,None,2127.0,Pelicans,Warriors,-8,0,10,2.0,Jumper,0,False
15834,53,144,E'Twaun Moore,Julius Randle,2103.0,Pelicans,Warriors,-5,0,25,3.0,Jumper,0,True
15836,55,147,Nikola Mirotic,Solomon Hill,2070.0,Pelicans,Warriors,-6,0,19,2.0,Jumper,0,True
15839,58,157,Nikola Mirotic,Anthony Davis,2027.0,Pelicans,Warriors,-4,0,0,2.0,Layup,0,True
15842,61,165,E'Twaun Moore,None,1967.0,Pelicans,Warriors,0,0,25,3.0,Jumper,0,True
15843,62,167,E'Twaun Moore,Solomon Hill,1946.0,Pelicans,Warriors,3,0,26,3.0,Jumper,0,True
15844,63,173,Solomon Hill,None,1913.0,Pelicans,Warriors,1,0,26,3.0,Jumper,0,False
15847,66,179,Anthony Davis,None,1885.0,Pelicans,Warriors,1,0,3,2.0,Jumper,0,False
15848,67,181,Solomon Hill,None,1881.0,Pelicans,Warriors,1,0,27,3.0,Jumper,0,False
15850,69,184,Solomon Hill,Anthony Davis,1853.0,Pelicans,Warriors,1,0,0,2.0,Layup,0,True
15852,71,186,Tim Frazier,Nikola Mirotic,1828.0,Pelicans,Warriors,1,0,28,3.0,Jumper,0,True
15856,75,198,Jrue Holiday,None,1731.0,Pelicans,Warriors,-1,0,26,3.0,Jumper,0,False
15858,77,201,Anthony Davis,None,1706.0,Pelicans,Warriors,-4,0,6,2.0,Jumper,0,False
15859,78,209,E'Twaun Moore,None,1688.0,Pelicans,Warriors,-5,0,25,3.0,Jumper,0,False
15860,79,211,Julius Randle,None,1686.0,Pelicans,Warriors,-5,0,2,2.0,Jumper,0,False
15863,82,221,Frank Jackson,Julius Randle,1624.0,Pelicans,Warriors,-5,0, ,3.0,Jumper,0,True
15865,84,224,Julius Randle,None,1589.0,Pelicans,Warriors,-5,0,0,2.0,Layup,0,False
15866,85,226,Julius Randle,None,1585.0,Pelicans,Warriors,-3,0,0,2.0,Layup,0,True
15867,86,228,Julius Randle,Tim Frazier,1569.0,Pelicans,Warriors,-1,0,0,2.0,Layup,0,True
15869,88,231,Anthony Davis,None,1542.0,Pelicans,Warriors,-1,0,9,2.0,Jumper,0,False
15872,91,236,Frank Jackson,None,1513.0,Pelicans,Warriors,-3,0,25,3.0,Jumper,0,False
15874,93,239,Anthony Davis,None,1493.3,Pelicans,Warriors,-5,0,15,2.0,Jumper,0,False
15878,97,260,Tim Frazier,Jrue Holiday,1407.0,Pelicans,Warriors,-6,0,23,3.0,Jumper,0,True
15881,100,267,Anthony Davis,None,1350.0,Pelicans,Warriors,-10,0,18,2.0,Jumper,0,False
15882,101,270,Jrue Holiday,None,1328.0,Pelicans,Warriors,-8,0,0,2.0,Layup,0,True
15884,103,273,Jrue Holiday,None,1308.0,Pelicans,Warriors,-8,0,27,2.0,Jumper,0,False
15885,104,276,E'Twaun Moore,None,1288.0,Pelicans,Warriors,-8,0,11,2.0,Jumper,0,False
15887,106,280,Jrue Holiday,None,1271.0,Pelicans,Warriors,-8,0,28,3.0,Jumper,0,False
15889,108,283,Jrue Holiday,None,1234.0,Pelicans,Warriors,-10,0, ,2.0,Jumper,0,False
15893,112,296,Nikola Mirotic,Jrue Holiday,1148.0,Pelicans,Warriors,-11,0,32,3.0,Jumper,0,True
15895,114,299,Anthony Davis,None,1124.0,Pelicans,Warriors,-11,0,26,3.0,Jumper,0,False
15898,117,308,E'Twaun Moore,None,1052.0,Pelicans,Warriors,-10,0,0,2.0,Layup,0,True
15901,120,312,Nikola Mirotic,Jrue Holiday,1019.0,Pelicans,Warriors,-9,0,27,3.0,Jumper,0,True
15903,122,314,Jrue Holiday,None,983.0,Pelicans,Warriors,-9,0,2,2.0,Jumper,0,True
15905,124,317,E'Twaun Moore,Anthony Davis,961.0,Pelicans,Warriors,-7,0,0,2.0,Layup,0,True
15908,127,325,Nikola Mirotic,None,925.0,Pelicans,Warriors,-12,0,28,3.0,Jumper,0,False
15910,129,329,Frank Jackson,None,908.0,Pelicans,Warriors,-12,0,26,3.0,Jumper,0,False
