,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
20,Nicolas Batum,FT,None,10:03,1,Hornets,Heat,2 - 1,0,N/A,1,N/A
21,Bam Adebayo,FG_ASSISTED,Josh Richardson,9:51,1,Heat,Hornets,2 - 3,1,0,2,Layup
22,Bismack Biyombo,FOUL_ON_FLOOR,None,9:51,1,Hornets,Heat,2 - 3,0,N/A,N/A,N/A
23,Bam Adebayo,FT,None,9:51,1,Heat,Hornets,2 - 4,1,N/A,1,N/A
24,Bismack Biyombo,TURNOVER,None,9:43,1,Hornets,Heat,2 - 4,0,N/A,N/A,N/A
25,Dion Waiters,FG_MISS,None,9:35,1,Heat,Hornets,2 - 4,1,-,3,Jumper
26,Miles Bridges,DEFENSIVE_REBOUND,None,9:32,1,Hornets,Heat,2 - 4,0,N/A,N/A,N/A
27,Miles Bridges,FG_UNASSISTED,None,9:26,1,Hornets,Heat,4 - 4,0,1,3,Jumper
28,Bam Adebayo,FG_ASSISTED,Kelly Olynyk,9:09,1,Heat,Hornets,4 - 6,1,-,3,Jumper
29,Dion Waiters,FOUL_ON_FLOOR,None,8:51,1,Heat,Hornets,4 - 6,1,N/A,N/A,N/A
30,Kemba Walker,FG_UNASSISTED,None,8:42,1,Hornets,Heat,7 - 6,0,25,3,Jumper
31,Derrick Jones,FG_MISS,None,8:23,1,Heat,Hornets,7 - 6,1,0,2,Layup
32,Bismack Biyombo,DEFENSIVE_REBOUND,None,8:20,1,Hornets,Heat,7 - 6,0,N/A,N/A,N/A
33,Nicolas Batum,FG_MISS,None,8:07,1,Hornets,Heat,7 - 6,0,25,3,Jumper
34,Bam Adebayo,DEFENSIVE_REBOUND,None,8:06,1,Heat,Hornets,7 - 6,1,N/A,N/A,N/A
35,Derrick Jones,FG_MISS,None,7:48,1,Heat,Hornets,7 - 6,1,23,3,Jumper
36,Derrick Jones,OFFENSIVE_REBOUND,None,7:46,1,Heat,Hornets,7 - 6,1,N/A,N/A,N/A
37,Josh Richardson,FG_MISS,None,7:42,1,Heat,Hornets,7 - 6,1,23,3,Jumper
38,Kelly Olynyk,OFFENSIVE_REBOUND,None,7:40,1,Heat,Hornets,7 - 6,1,N/A,N/A,N/A
39,Dion Waiters,FG_MISS,None,7:29,1,Heat,Hornets,7 - 6,1,25,3,Jumper
40,Bam Adebayo,OFFENSIVE_REBOUND,None,7:25,1,Heat,Hornets,7 - 6,1,N/A,N/A,N/A
41,Bam Adebayo,FG_ASSISTED,Kelly Olynyk,7:16,1,Heat,Hornets,7 - 8,1,5,3,Jumper
42,Team,Unknown,None,7:16,1,Hornets,Heat,7 - 8,0,N/A,N/A,N/A
43,Jeremy Lamb,SUBSTITUTION,Bridges Miles,7:16,1,Hornets,Heat,7 - 8,0,N/A,N/A,N/A
44,Marvin Williams,FG_ASSISTED,Nicolas Batum,7:01,1,Hornets,Heat,9 - 8,0,23,3,Jumper
45,Josh Richardson,FG_MISS,None,6:37,1,Heat,Hornets,9 - 8,1,28,3,Jumper
46,Marvin Williams,DEFENSIVE_REBOUND,None,6:35,1,Hornets,Heat,9 - 8,0,N/A,N/A,N/A
47,Marvin Williams,FG_MISS,None,6:26,1,Hornets,Heat,9 - 8,0,25,3,Jumper
48,Kelly Olynyk,DEFENSIVE_REBOUND,None,6:22,1,Heat,Hornets,9 - 8,1,N/A,N/A,N/A
49,Kelly Olynyk,FG_MISS,Marvin Williams,6:05,1,Hornets,Heat,9 - 8,1,11,3,Jumper
50,Team,DEFENSIVE_REBOUND,None,6:05,1,Hornets,Heat,9 - 8,0,N/A,N/A,N/A
51,Nicolas Batum,FG_MISS,Derrick Jones,5:52,1,Heat,Hornets,9 - 8,0,0,2,Dunk
52,Dion Waiters,DEFENSIVE_REBOUND,None,5:50,1,Heat,Hornets,9 - 8,1,N/A,N/A,N/A
53,Kelly Olynyk,FG_MISS,None,5:40,1,Heat,Hornets,9 - 8,1,23,3,Jumper
54,Kemba Walker,DEFENSIVE_REBOUND,None,5:37,1,Hornets,Heat,9 - 8,0,N/A,N/A,N/A
55,Nicolas Batum,FG_MISS,None,5:24,1,Hornets,Heat,9 - 8,0,0,2,Layup
56,Bam Adebayo,DEFENSIVE_REBOUND,None,5:21,1,Heat,Hornets,9 - 8,1,N/A,N/A,N/A
57,Derrick Jones,FG_ASSISTED,Kelly Olynyk,5:15,1,Heat,Hornets,9 - 11,1,23,3,Jumper
58,Kemba Walker,TURNOVER,Josh Richardson,5:01,1,Hornets,Heat,9 - 11,0,N/A,N/A,N/A
59,Josh Richardson,FG_MISS,None,4:57,1,Heat,Hornets,9 - 11,1, ,3,Jumper
60,Bam Adebayo,OFFENSIVE_REBOUND,None,4:56,1,Heat,Hornets,9 - 11,1,N/A,N/A,N/A
61,Marvin Williams,FOUL_ON_FLOOR,None,4:55,1,Hornets,Heat,9 - 11,0,N/A,N/A,N/A
62,Bam Adebayo,FT,None,4:55,1,Heat,Hornets,9 - 12,1,N/A,1,N/A
63,Dwyane Wade,SUBSTITUTION,Richardson Josh,4:55,1,Heat,Hornets,9 - 12,1,N/A,N/A,N/A
64,Bam Adebayo,FT_MISS,None,4:55,1,Heat,Hornets,9 - 12,1,N/A,1,N/A
65,Frank Kaminsky,SUBSTITUTION,Batum Nicolas,4:55,1,Hornets,Heat,9 - 12,0,N/A,N/A,N/A
66,Dwayne Bacon,SUBSTITUTION,Biyombo Bismack,4:55,1,Hornets,Heat,9 - 12,0,N/A,N/A,N/A
67,Derrick Jones,OFFENSIVE_REBOUND,None,4:54,1,Heat,Hornets,9 - 12,1,N/A,N/A,N/A
68,Dion Waiters,FG_MISS,None,4:50,1,Heat,Hornets,9 - 12,1,23,3,Jumper
69,Team,DEFENSIVE_REBOUND,None,4:49,1,Hornets,Heat,9 - 12,0,N/A,N/A,N/A
70,Jeremy Lamb,FG_UNASSISTED,None,4:28,1,Hornets,Heat,11 - 12,0,0,2,Layup
71,Jeremy Lamb,FOUL_ON_FLOOR,None,4:20,1,Hornets,Heat,11 - 12,0,N/A,N/A,N/A
72,Goran Dragic,SUBSTITUTION,Waiters Dion,4:20,1,Heat,Hornets,11 - 12,1,N/A,N/A,N/A
73,Hassan Whiteside,SUBSTITUTION,Adebayo Bam,4:20,1,Heat,Hornets,11 - 12,1,N/A,N/A,N/A
74,Dwyane Wade,FG_ASSISTED,Goran Dragic,4:07,1,Heat,Hornets,11 - 14,1,0,2,Layup
75,Goran Dragic,FOUL_ON_FLOOR,None,3:56,1,Heat,Hornets,11 - 14,1,N/A,N/A,N/A
76,Jeremy Lamb,FG_ASSISTED,Marvin Williams,3:40,1,Hornets,Heat,14 - 14,0,23,3,Jumper
77,Dwyane Wade,TURNOVER,Jeremy Lamb,3:26,1,Heat,Hornets,14 - 14,1,N/A,N/A,N/A
78,Kemba Walker,FG_MISS,None,3:20,1,Hornets,Heat,14 - 14,0,25,3,Jumper
79,Hassan Whiteside,DEFENSIVE_REBOUND,None,3:18,1,Heat,Hornets,14 - 14,1,N/A,N/A,N/A
80,Hassan Whiteside,FG_MISS,None,3:11,1,Heat,Hornets,14 - 14,1, ,3,Jumper
81,Kemba Walker,DEFENSIVE_REBOUND,None,3:09,1,Hornets,Heat,14 - 14,0,N/A,N/A,N/A
82,Kemba Walker,FG_MISS,Derrick Jones,3:04,1,Heat,Hornets,14 - 14,0,0,2,Layup
83,Dwayne Bacon,OFFENSIVE_REBOUND,None,3:01,1,Hornets,Heat,14 - 14,0,N/A,N/A,N/A
84,Jeremy Lamb,FG_MISS,Hassan Whiteside,2:56,1,Heat,Hornets,14 - 14,0,16,3,Jumper
85,Team,OFFENSIVE_REBOUND,None,2:55,1,Hornets,Heat,14 - 14,0,N/A,N/A,N/A
86,Team,Unknown,None,2:55,1,Heat,Hornets,14 - 14,1,N/A,N/A,N/A
87,Josh Richardson,SUBSTITUTION,Jones Derrick,2:55,1,Heat,Hornets,14 - 14,1,N/A,N/A,N/A
88,Michael Kidd-Gilchrist,SUBSTITUTION,Williams Marvin,2:55,1,Hornets,Heat,14 - 14,0,N/A,N/A,N/A
89,Tony Parker,SUBSTITUTION,Walker Kemba,2:55,1,Hornets,Heat,14 - 14,0,N/A,N/A,N/A
90,Jeremy Lamb,FG_ASSISTED,Dwayne Bacon,2:44,1,Hornets,Heat,17 - 14,0,30,3,Jumper
91,Dwyane Wade,FG_MISS,None,2:27,1,Heat,Hornets,17 - 14,1, ,3,Jumper
92,Dwayne Bacon,DEFENSIVE_REBOUND,None,2:25,1,Hornets,Heat,17 - 14,0,N/A,N/A,N/A
93,Dwayne Bacon,FG_MISS,None,2:16,1,Hornets,Heat,17 - 14,0,0,2,Layup
94,Michael Kidd-Gilchrist,OFFENSIVE_REBOUND,None,2:14,1,Hornets,Heat,17 - 14,0,N/A,N/A,N/A
95,Jeremy Lamb,FG_ASSISTED,Dwayne Bacon,2:08,1,Hornets,Heat,20 - 14,0,24,3,Jumper
96,Goran Dragic,FG_ASSISTED,Kelly Olynyk,1:50,1,Heat,Hornets,20 - 17,1,23,3,Jumper
97,Jeremy Lamb,FG_MISS,None,1:37,1,Hornets,Heat,20 - 17,0,26,3,Jumper
98,Michael Kidd-Gilchrist,OFFENSIVE_REBOUND,None,1:34,1,Hornets,Heat,20 - 17,0,N/A,N/A,N/A
99,Frank Kaminsky,FG_MISS,None,1:25,1,Hornets,Heat,20 - 17,0,24,3,Jumper
100,Dwyane Wade,DEFENSIVE_REBOUND,None,1:24,1,Heat,Hornets,20 - 17,1,N/A,N/A,N/A
101,Dwyane Wade,FG_MISS,None,1:18,1,Heat,Hornets,20 - 17,1,0,2,Layup
102,Hassan Whiteside,OFFENSIVE_REBOUND,None,1:17,1,Heat,Hornets,20 - 17,1,N/A,N/A,N/A
103,Hassan Whiteside,FG_UNASSISTED,None,1:14,1,Heat,Hornets,20 - 19,1,0,2,Dunk
104,Dwayne Bacon,FG_MISS,None,45.8,1,Hornets,Heat,20 - 19,0,15,3,Jumper
105,Kelly Olynyk,DEFENSIVE_REBOUND,None,44.1,1,Heat,Hornets,20 - 19,1,N/A,N/A,N/A
106,Goran Dragic's,FG_MISS,Dwayne Bacon,42.2,1,Hornets,Heat,20 - 19,1,0,2,Layup
107,Team,OFFENSIVE_REBOUND,None,41.2,1,Heat,Hornets,20 - 19,1,N/A,N/A,N/A
108,James Johnson,SUBSTITUTION,Olynyk Kelly,41.2,1,Heat,Hornets,20 - 19,1,N/A,N/A,N/A
109,James Johnson,FG_MISS,None,21.6,1,Heat,Hornets,20 - 19,1,23,3,Jumper
110,Frank Kaminsky,DEFENSIVE_REBOUND,None,18.6,1,Hornets,Heat,20 - 19,0,N/A,N/A,N/A
111,Jeremy Lamb,FG_MISS,None,0.5,1,Hornets,Heat,20 - 19,0,24,3,Jumper
112,Goran Dragic,DEFENSIVE_REBOUND,None,0.1,1,Heat,Hornets,20 - 19,1,N/A,N/A,N/A
113,End of,Unknown,None,0.0,1,Heat,Hornets,20 - 19,1,N/A,N/A,N/A
0,James Johnson,SUBSTITUTION,Olynyk Kelly,12:00,4,Heat,Hornets,60 - 61,1,N/A,N/A,N/A
1,Bismack Biyombo,SUBSTITUTION,Kaminsky Frank,12:00,4,Hornets,Heat,60 - 61,0,N/A,N/A,N/A
2,Josh Richardson,FG_MISS,None,11:48,4,Heat,Hornets,60 - 61,1, ,3,Jumper
3,Dwyane Wade,OFFENSIVE_REBOUND,None,11:47,4,Heat,Hornets,60 - 61,1,N/A,N/A,N/A
4,Michael Kidd-Gilchrist,FOUL_ON_FLOOR,None,11:46,4,Hornets,Heat,60 - 61,0,N/A,N/A,N/A
5,Dwyane Wade,FT,None,11:46,4,Heat,Hornets,60 - 62,1,N/A,1,N/A
6,Dwyane Wade,FT,None,11:46,4,Heat,Hornets,60 - 63,1,N/A,1,N/A
7,Jeremy Lamb,FG_MISS,None,11:26,4,Hornets,Heat,60 - 63,0,25,3,Jumper
8,Dwyane Wade,DEFENSIVE_REBOUND,None,11:24,4,Heat,Hornets,60 - 63,1,N/A,N/A,N/A
9,Josh Richardson,FG_MISS,None,11:14,4,Heat,Hornets,60 - 63,1,0,2,Layup
10,Hassan Whiteside,OFFENSIVE_REBOUND,None,11:13,4,Heat,Hornets,60 - 63,1,N/A,N/A,N/A
11,Hassan Whiteside,FG_UNASSISTED,None,11:12,4,Heat,Hornets,60 - 65,1,0,2,Dunk
12,Team,Unknown,None,11:12,4,Hornets,Heat,60 - 65,0,N/A,N/A,N/A
13,Nicolas Batum,SUBSTITUTION,Kidd-Gilchrist Michael,11:12,4,Hornets,Heat,60 - 65,0,N/A,N/A,N/A
14,Hassan Whiteside,FOUL_ON_FLOOR,None,10:52,4,Heat,Hornets,60 - 65,1,N/A,N/A,N/A
15,Dwayne Bacon,FG_MISS,None,10:37,4,Hornets,Heat,60 - 65,0,17,3,Jumper
16,Josh Richardson,DEFENSIVE_REBOUND,None,10:35,4,Heat,Hornets,60 - 65,1,N/A,N/A,N/A
17,Dwyane Wade,FG_UNASSISTED,None,10:17,4,Heat,Hornets,60 - 67,1,9,3,Jumper
18,Jeremy Lamb,FG_MISS,None,9:59,4,Hornets,Heat,60 - 67,0,18,3,Jumper
19,Hassan Whiteside,DEFENSIVE_REBOUND,None,9:57,4,Heat,Hornets,60 - 67,1,N/A,N/A,N/A
20,Dwyane Wade,FG_MISS,None,9:50,4,Heat,Hornets,60 - 67,1, ,3,Jumper
21,Team,DEFENSIVE_REBOUND,None,9:49,4,Hornets,Heat,60 - 67,0,N/A,N/A,N/A
22,Kemba Walker,SUBSTITUTION,Bacon Dwayne,9:49,4,Hornets,Heat,60 - 67,0,N/A,N/A,N/A
23,Goran Dragic,FOUL_ON_FLOOR,None,9:41,4,Heat,Hornets,60 - 67,1,N/A,N/A,N/A
24,Frank Kaminsky,SUBSTITUTION,Biyombo Bismack,9:41,4,Hornets,Heat,60 - 67,0,N/A,N/A,N/A
25,Goran Dragic,FOUL_ON_FLOOR,None,9:33,4,Heat,Hornets,60 - 67,1,N/A,N/A,N/A
26,Frank Kaminsky,FG_ASSISTED,Kemba Walker,9:33,4,Hornets,Heat,62 - 67,0,0,2,Layup
27,Marvin Williams,SUBSTITUTION,Lamb Jeremy,9:33,4,Hornets,Heat,62 - 67,0,N/A,N/A,N/A
28,Frank Kaminsky,FT_MISS,None,9:33,4,Hornets,Heat,62 - 67,0,N/A,1,N/A
29,Hassan Whiteside,DEFENSIVE_REBOUND,None,9:33,4,Heat,Hornets,62 - 67,1,N/A,N/A,N/A
30,Goran Dragic,FG_ASSISTED,James Johnson,9:09,4,Heat,Hornets,62 - 70,1,25,3,Jumper
31,Hassan Whiteside,FOUL_ON_FLOOR,None,8:53,4,Heat,Hornets,62 - 70,1,N/A,N/A,N/A
32,Frank Kaminsky,FT,None,8:53,4,Hornets,Heat,63 - 70,0,N/A,1,N/A
33,Frank Kaminsky,FT,None,8:53,4,Hornets,Heat,64 - 70,0,N/A,1,N/A
34,Nicolas Batum,Unknown,None,8:43,4,Hornets,Heat,64 - 70,0,N/A,N/A,N/A
35,Goran Dragic,FG_MISS,None,8:35,4,Heat,Hornets,64 - 70,1,23,3,Jumper
36,Hassan Whiteside,OFFENSIVE_REBOUND,None,8:34,4,Heat,Hornets,64 - 70,1,N/A,N/A,N/A
37,Nicolas Batum,FOUL_ON_FLOOR,None,8:34,4,Hornets,Heat,64 - 70,0,N/A,N/A,N/A
38,Team,Unknown,None,8:34,4,Heat,Hornets,64 - 70,1,N/A,N/A,N/A
39,Dwyane Wade,FG_UNASSISTED,None,8:21,4,Heat,Hornets,64 - 73,1,27,3,Jumper
40,Hassan Whiteside,FOUL_ON_FLOOR,None,7:54,4,Heat,Hornets,64 - 73,1,N/A,N/A,N/A
41,Frank Kaminsky,FT,None,7:54,4,Hornets,Heat,65 - 73,0,N/A,1,N/A
42,Frank Kaminsky,FT,None,7:54,4,Hornets,Heat,66 - 73,0,N/A,1,N/A
43,Nicolas Batum,FOUL_ON_FLOOR,None,7:39,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
44,Josh Richardson,FG_MISS,None,7:28,4,Heat,Hornets,66 - 73,1, ,3,Jumper
45,Frank Kaminsky,DEFENSIVE_REBOUND,None,7:24,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
46,Marvin Williams,FG_MISS,None,7:14,4,Hornets,Heat,66 - 73,0,23,3,Jumper
47,Dwyane Wade,DEFENSIVE_REBOUND,None,7:12,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
48,Dwyane Wade,FG_MISS,None,7:04,4,Heat,Hornets,66 - 73,1, ,3,Jumper
49,Hassan Whiteside,OFFENSIVE_REBOUND,None,7:01,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
50,Hassan Whiteside,FG_MISS,None,6:59,4,Heat,Hornets,66 - 73,1,0,2,Dunk
51,Nicolas Batum,DEFENSIVE_REBOUND,None,6:58,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
52,Jeremy Lamb,SUBSTITUTION,Parker Tony,6:53,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
53,Frank Kaminsky,JUMP_BALL,None,6:48,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
54,Kemba Walker,TURNOVER,Josh Richardson,6:48,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
55,Josh Richardson,TURNOVER,None,6:47,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
56,Josh Richardson,TURNOVER,None,6:47,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
57,Kemba Walker,FG_MISS,None,6:38,4,Hornets,Heat,66 - 73,0,25,3,Jumper
58,Josh Richardson,DEFENSIVE_REBOUND,None,6:36,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
59,Josh Richardson,FG_MISS,Marvin Williams,6:33,4,Hornets,Heat,66 - 73,1,0,2,Layup
60,Dwyane Wade,OFFENSIVE_REBOUND,None,6:30,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
61,Dwyane Wade,FG_MISS,None,6:29,4,Heat,Hornets,66 - 73,1,0,2,Layup
62,Nicolas Batum,DEFENSIVE_REBOUND,None,6:28,4,Hornets,Heat,66 - 73,0,N/A,N/A,N/A
63,Josh Richardson,FOUL_ON_FLOOR,None,6:23,4,Heat,Hornets,66 - 73,1,N/A,N/A,N/A
64,Jeremy Lamb,FT,None,6:23,4,Hornets,Heat,67 - 73,0,N/A,1,N/A
65,Bam Adebayo,SUBSTITUTION,Whiteside Hassan,6:23,4,Heat,Hornets,67 - 73,1,N/A,N/A,N/A
66,Jeremy Lamb,FT,None,6:23,4,Hornets,Heat,68 - 73,0,N/A,1,N/A
67,James Johnson,FG_ASSISTED,Josh Richardson,6:02,4,Heat,Hornets,68 - 76,1, ,3,Jumper
68,Jeremy Lamb,FG_MISS,None,5:38,4,Hornets,Heat,68 - 76,0,12,3,Jumper
69,Josh Richardson,DEFENSIVE_REBOUND,None,5:37,4,Heat,Hornets,68 - 76,1,N/A,N/A,N/A
70,Dwayne Bacon,SUBSTITUTION,Williams Marvin,5:30,4,Hornets,Heat,68 - 76,0,N/A,N/A,N/A
71,Frank Kaminsky,JUMP_BALL,None,5:26,4,Heat,Hornets,68 - 76,1,N/A,N/A,N/A
72,Goran Dragic,FG_UNASSISTED,None,5:19,4,Heat,Hornets,68 - 78,1,19,3,Jumper
73,Dwayne Bacon,FG_MISS,Dwyane Wade,4:56,4,Heat,Hornets,68 - 78,0,0,2,Layup
74,Bam Adebayo,DEFENSIVE_REBOUND,None,4:53,4,Heat,Hornets,68 - 78,1,N/A,N/A,N/A
75,Dwyane Wade,FG_ASSISTED,Goran Dragic,4:44,4,Heat,Hornets,68 - 81,1,25,3,Jumper
76,Team,Unknown,None,4:44,4,Hornets,Heat,68 - 81,0,N/A,N/A,N/A
77,Bam Adebayo,FOUL_ON_FLOOR,None,4:30,4,Heat,Hornets,68 - 81,1,N/A,N/A,N/A
78,Frank Kaminsky,FT,None,4:30,4,Hornets,Heat,69 - 81,0,N/A,1,N/A
79,Frank Kaminsky,FT,None,4:30,4,Hornets,Heat,70 - 81,0,N/A,1,N/A
80,Goran Dragic,FG_ASSISTED,Dwyane Wade,4:09,4,Heat,Hornets,70 - 83,1,12,3,Jumper
81,Dwayne Bacon,FG_ASSISTED,Frank Kaminsky,3:51,4,Hornets,Heat,72 - 83,0,0,2,Layup
82,Bam Adebayo,TURNOVER,None,3:34,4,Heat,Hornets,72 - 83,1,N/A,N/A,N/A
83,Malik Monk,SUBSTITUTION,Bacon Dwayne,3:34,4,Hornets,Heat,72 - 83,0,N/A,N/A,N/A
84,Nicolas Batum,FG_MISS,None,3:24,4,Hornets,Heat,72 - 83,0,23,3,Jumper
85,Bam Adebayo,DEFENSIVE_REBOUND,None,3:21,4,Heat,Hornets,72 - 83,1,N/A,N/A,N/A
86,Team,Unknown,None,3:18,4,Heat,Hornets,72 - 83,1,N/A,N/A,N/A
87,Goran Dragic,FG_ASSISTED,James Johnson,3:06,4,Heat,Hornets,72 - 86,1,25,3,Jumper
88,Malik Monk,FG_MISS,James Johnson,2:54,4,Heat,Hornets,72 - 86,0,23,3,Jumper
89,Team,OFFENSIVE_REBOUND,None,2:53,4,Hornets,Heat,72 - 86,0,N/A,N/A,N/A
90,Bam Adebayo,FOUL_ON_FLOOR,None,2:42,4,Heat,Hornets,72 - 86,1,N/A,N/A,N/A
91,Frank Kaminsky,FT_MISS,None,2:42,4,Hornets,Heat,72 - 86,0,N/A,1,N/A
92,Team,OFFENSIVE_REBOUND,None,2:42,4,Hornets,Heat,72 - 86,0,N/A,N/A,N/A
93,Frank Kaminsky,FT,None,2:42,4,Hornets,Heat,73 - 86,0,N/A,1,N/A
94,Dwyane Wade,FG_MISS,None,2:16,4,Heat,Hornets,73 - 86,1,19,3,Jumper
95,Frank Kaminsky,DEFENSIVE_REBOUND,None,2:14,4,Hornets,Heat,73 - 86,0,N/A,N/A,N/A
96,Kemba Walker,FG_MISS,None,2:08,4,Hornets,Heat,73 - 86,0,25,3,Jumper
97,Frank Kaminsky,OFFENSIVE_REBOUND,None,2:06,4,Hornets,Heat,73 - 86,0,N/A,N/A,N/A
98,Frank Kaminsky,FG_UNASSISTED,None,2:03,4,Hornets,Heat,75 - 86,0,6,3,Jumper
99,Jeremy Lamb,FOUL_ON_FLOOR,None,1:59,4,Hornets,Heat,75 - 86,0,N/A,N/A,N/A
100,Bam Adebayo,FG_ASSISTED,Goran Dragic,1:46,4,Heat,Hornets,75 - 88,1,0,2,Dunk
101,Jeremy Lamb,FG_MISS,None,1:33,4,Hornets,Heat,75 - 88,0,15,3,Jumper
102,James Johnson,DEFENSIVE_REBOUND,None,1:31,4,Heat,Hornets,75 - 88,1,N/A,N/A,N/A
103,Dwyane Wade,FG_ASSISTED,James Johnson,1:20,4,Heat,Hornets,75 - 90,1,0,2,Layup
104,Frank Kaminsky,FG_MISS,None,1:07,4,Hornets,Heat,75 - 90,0,26,3,Jumper
105,James Johnson,DEFENSIVE_REBOUND,None,1:03,4,Heat,Hornets,75 - 90,1,N/A,N/A,N/A
106,James Johnson,FG_ASSISTED,Goran Dragic,43.0,4,Heat,Hornets,75 - 93,1,23,3,Jumper
107,Jeremy Lamb,FG_MISS,None,36.4,4,Hornets,Heat,75 - 93,0,29,3,Jumper
108,James Johnson,DEFENSIVE_REBOUND,None,34.0,4,Heat,Hornets,75 - 93,1,N/A,N/A,N/A
109,Duncan Robinson,SUBSTITUTION,Wade Dwyane,11.7,4,Heat,Hornets,75 - 93,1,N/A,N/A,N/A
110,Miles Bridges,SUBSTITUTION,Batum Nicolas,11.7,4,Hornets,Heat,75 - 93,0,N/A,N/A,N/A
111,Michael Kidd-Gilchrist,SUBSTITUTION,Walker Kemba,11.7,4,Hornets,Heat,75 - 93,0,N/A,N/A,N/A
112,Dwayne Bacon,SUBSTITUTION,Kaminsky Frank,11.7,4,Hornets,Heat,75 - 93,0,N/A,N/A,N/A
113,shot clock,TURNOVER,None,11.0,4,Heat,Hornets,75 - 93,1,N/A,N/A,N/A
114,End of,Unknown,None,0.0,4,Heat,Hornets,75 - 93,1,N/A,N/A,N/A
115,End of,Unknown,None,0.0,4,Heat,Hornets,75 - 93,1,N/A,N/A,N/A
