,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
54,De'Aaron Fox,FOUL_ON_FLOOR,None,5:22,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
55,Marvin Bagley,SUBSTITUTION,Cauley-Stein Willie,5:22,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
56,Kelly Oubre,SUBSTITUTION,Jackson Josh,5:22,1,Suns,Kings,15 - 17,0,N/A,N/A,N/A
57,Devin Booker,FT_MISS,None,5:22,1,Suns,Kings,15 - 17,0,N/A,1,N/A
58,Nemanja Bjelica,DEFENSIVE_REBOUND,None,5:19,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
59,Team,Unknown,None,5:09,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
60,Bogdan Bogdanovic,SUBSTITUTION,Fox De'Aaron,5:09,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
61,Buddy Hield,FG_MISS,None,5:02,1,Kings,Suns,15 - 17,1,26,3,Jumper
62,Buddy Hield,OFFENSIVE_REBOUND,None,4:58,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
63,Harrison Barnes,FG_MISS,None,4:48,1,Kings,Suns,15 - 17,1,27,3,Jumper
64,Nemanja Bjelica,OFFENSIVE_REBOUND,None,4:44,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
65,Nemanja Bjelica,FG_MISS,None,4:43,1,Kings,Suns,15 - 17,1,5,2,Jumper
66,Deandre Ayton,DEFENSIVE_REBOUND,None,4:38,1,Suns,Kings,15 - 17,0,N/A,N/A,N/A
67,Tyler Johnson,FG_MISS,None,4:26,1,Suns,Kings,15 - 17,0,26,3,Jumper
68,Bogdan Bogdanovic,DEFENSIVE_REBOUND,None,4:24,1,Kings,Suns,15 - 17,1,N/A,N/A,N/A
69,Marvin Bagley,FG_ASSISTED,Bogdan Bogdanovic,4:21,1,Kings,Suns,15 - 19,1,0,2,Dunk
70,Devin Booker,FG_UNASSISTED,None,4:03,1,Suns,Kings,17 - 19,0,10,2,Jumper
71,Mikal Bridges,FOUL_ON_FLOOR,None,3:46,1,Suns,Kings,17 - 19,0,N/A,N/A,N/A
72,Nemanja Bjelica,FT,None,3:46,1,Kings,Suns,17 - 20,1,N/A,1,N/A
73,Yogi Ferrell,SUBSTITUTION,Hield Buddy,3:46,1,Kings,Suns,17 - 20,1,N/A,N/A,N/A
74,Richaun Holmes,SUBSTITUTION,Johnson Tyler,3:46,1,Suns,Kings,17 - 20,0,N/A,N/A,N/A
75,Elie Okobo,SUBSTITUTION,Ayton Deandre,3:46,1,Suns,Kings,17 - 20,0,N/A,N/A,N/A
76,Nemanja Bjelica,FT,None,3:46,1,Kings,Suns,17 - 21,1,N/A,1,N/A
77,Devin Booker,TURNOVER,Bogdan Bogdanovic,3:29,1,Suns,Kings,17 - 21,0,N/A,N/A,N/A
78,Yogi Ferrell,FG_ASSISTED,Bogdan Bogdanovic,3:25,1,Kings,Suns,17 - 24,1,25,3,Jumper
79,Kelly Oubre,FG_MISS,None,3:02,1,Suns,Kings,17 - 24,0,0,2,Layup
80,Marvin Bagley,DEFENSIVE_REBOUND,None,3:00,1,Kings,Suns,17 - 24,1,N/A,N/A,N/A
81,Harrison Barnes,FG_ASSISTED,Bogdan Bogdanovic,2:55,1,Kings,Suns,17 - 26,1, ,2,Jumper
82,Team,Unknown,None,2:55,1,Suns,Kings,17 - 26,0,N/A,N/A,N/A
83,Team,Unknown,None,2:55,1,Suns,Kings,17 - 26,0,N/A,N/A,N/A
84,Alec Burks,SUBSTITUTION,Barnes Harrison,2:55,1,Kings,Suns,17 - 26,1,N/A,N/A,N/A
85,Harry Giles,SUBSTITUTION,Bjelica Nemanja,2:55,1,Kings,Suns,17 - 26,1,N/A,N/A,N/A
86,Bogdan Bogdanovic,FOUL_ON_FLOOR,None,2:44,1,Kings,Suns,17 - 26,1,N/A,N/A,N/A
87,Kelly Oubre,FG_ASSISTED,Devin Booker,2:35,1,Suns,Kings,19 - 26,0,0,2,Layup
88,Elie Okobo,FOUL_ON_FLOOR,None,2:20,1,Suns,Kings,19 - 26,0,N/A,N/A,N/A
89,Dragan Bender,SUBSTITUTION,Bridges Mikal,2:20,1,Suns,Kings,19 - 26,0,N/A,N/A,N/A
90,Devin Booker,FOUL_ON_FLOOR,None,2:17,1,Suns,Kings,19 - 26,0,N/A,N/A,N/A
91,Bogdan Bogdanovic,FT_MISS,None,2:17,1,Kings,Suns,19 - 26,1,N/A,1,N/A
92,Team,OFFENSIVE_REBOUND,None,2:17,1,Kings,Suns,19 - 26,1,N/A,N/A,N/A
93,Bogdan Bogdanovic,FT,None,2:17,1,Kings,Suns,19 - 27,1,N/A,1,N/A
94,Devin Booker,FG_ASSISTED,Richaun Holmes,2:04,1,Suns,Kings,21 - 27,0,0,2,Layup
95,Marvin Bagley,FG_ASSISTED,Yogi Ferrell,1:54,1,Kings,Suns,21 - 29,1, ,2,Jumper
96,Richaun Holmes,TURNOVER,None,1:44,1,Suns,Kings,21 - 29,0,N/A,N/A,N/A
97,Richaun Holmes,FOUL_ON_FLOOR,None,1:36,1,Suns,Kings,21 - 29,0,N/A,N/A,N/A
98,Marvin Bagley,FT,None,1:36,1,Kings,Suns,21 - 30,1,N/A,1,N/A
99,Marvin Bagley,FT_MISS,None,1:36,1,Kings,Suns,21 - 30,1,N/A,1,N/A
100,Richaun Holmes,DEFENSIVE_REBOUND,None,1:33,1,Suns,Kings,21 - 30,0,N/A,N/A,N/A
101,Devin Booker,TURNOVER,agley III,1:20,1,Suns,Kings,21 - 30,0,N/A,N/A,N/A
102,Marvin Bagley,TURNOVER,Kelly Oubre,1:15,1,Kings,Suns,21 - 30,1,N/A,N/A,N/A
103,Kelly Oubre,FG_MISS,None,1:10,1,Suns,Kings,21 - 30,0, ,2,Jumper
104,Dragan Bender,OFFENSIVE_REBOUND,None,1:05,1,Suns,Kings,21 - 30,0,N/A,N/A,N/A
105,Dragan Bender,FG_UNASSISTED,None,1:04,1,Suns,Kings,23 - 30,0, ,2,Jumper
106,Marvin Bagley,FG_ASSISTED,Yogi Ferrell,57.1,1,Kings,Suns,23 - 33,1,26,3,Jumper
107,Elie Okobo,FG_MISS,None,35.2,1,Suns,Kings,23 - 33,0,23,3,Jumper
108,Marvin Bagley,DEFENSIVE_REBOUND,None,32.8,1,Kings,Suns,23 - 33,1,N/A,N/A,N/A
109,Bogdan Bogdanovic,FG_MISS,None,25.1,1,Kings,Suns,23 - 33,1,0,2,Layup
110,Dragan Bender,DEFENSIVE_REBOUND,None,24.7,1,Suns,Kings,23 - 33,0,N/A,N/A,N/A
111,Devin Booker,FG_MISS,None,3.4,1,Suns,Kings,23 - 33,0, ,2,Jumper
112,Yogi Ferrell,DEFENSIVE_REBOUND,None,3.4,1,Kings,Suns,23 - 33,1,N/A,N/A,N/A
113,Yogi Ferrell,FG_MISS,None,0.0,1,Kings,Suns,23 - 33,1,69,3,Jumper
114,Team,OFFENSIVE_REBOUND,None,0.0,1,Kings,Suns,23 - 33,1,N/A,N/A,N/A
115,End of,Unknown,None,0.0,1,Kings,Suns,23 - 33,1,N/A,N/A,N/A
0,Jamal Crawford,SUBSTITUTION,Booker Devin,12:00,2,Suns,Kings,23 - 33,0,N/A,N/A,N/A
1,Marvin Bagley,FG_MISS,None,11:39,2,Kings,Suns,23 - 33,1,9,2,Jumper
2,Richaun Holmes,DEFENSIVE_REBOUND,None,11:37,2,Suns,Kings,23 - 33,0,N/A,N/A,N/A
3,Kelly Oubre,TURNOVER,Yogi Ferrell,11:26,2,Suns,Kings,23 - 33,0,N/A,N/A,N/A
4,Marvin Bagley,FG_ASSISTED,Yogi Ferrell,11:20,2,Kings,Suns,23 - 35,1,0,2,Dunk
5,Richaun Holmes,FG_ASSISTED,Elie Okobo,11:01,2,Suns,Kings,25 - 35,0,0,2,Dunk
6,Yogi Ferrell,FG_ASSISTED,Bogdan Bogdanovic,10:47,2,Kings,Suns,25 - 38,1,25,3,Jumper
7,Elie Okobo,FG_MISS,None,10:27,2,Suns,Kings,25 - 38,0,26,3,Jumper
8,Yogi Ferrell,DEFENSIVE_REBOUND,None,10:24,2,Kings,Suns,25 - 38,1,N/A,N/A,N/A
9,Bogdan Bogdanovic,FG_UNASSISTED,None,10:12,2,Kings,Suns,25 - 40,1,14,2,Jumper
10,Kelly Oubre,FG_MISS,None,9:50,2,Suns,Kings,25 - 40,0,24,3,Jumper
11,Bogdan Bogdanovic,DEFENSIVE_REBOUND,None,9:48,2,Kings,Suns,25 - 40,1,N/A,N/A,N/A
12,Richaun Holmes,FOUL_ON_FLOOR,None,9:43,2,Suns,Kings,25 - 40,0,N/A,N/A,N/A
13,Marvin Bagley,FG_MISS,None,9:37,2,Kings,Suns,25 - 40,1,17,2,Jumper
14,Dragan Bender,DEFENSIVE_REBOUND,None,9:34,2,Suns,Kings,25 - 40,0,N/A,N/A,N/A
15,Kelly Oubre,FG_ASSISTED,Dragan Bender,9:24,2,Suns,Kings,27 - 40,0,8,2,Jumper
16,Harry Giles,FG_MISS,None,9:14,2,Kings,Suns,27 - 40,1,0,2,Layup
17,Dragan Bender,DEFENSIVE_REBOUND,None,9:11,2,Suns,Kings,27 - 40,0,N/A,N/A,N/A
18,Richaun Holmes,FG_ASSISTED,Elie Okobo,8:57,2,Suns,Kings,29 - 40,0,0,2,Layup
19,Team,Unknown,None,8:41,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
20,Willie Cauley-Stein,SUBSTITUTION,Giles Harry,8:41,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
21,De'Aaron Fox,SUBSTITUTION,III Bagley,8:41,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
22,Marvin Bagley,SUBSTITUTION,Fox De'Aaron,8:41,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
23,Yogi Ferrell,FG_MISS,None,8:32,2,Kings,Suns,29 - 40,1,25,3,Jumper
24,Kelly Oubre,DEFENSIVE_REBOUND,None,8:29,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
25,Elie Okobo,FG_MISS,None,8:12,2,Suns,Kings,29 - 40,0,0,2,Layup
26,Alec Burks,DEFENSIVE_REBOUND,None,8:09,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
27,Marvin Bagley,FG_MISS,None,7:59,2,Kings,Suns,29 - 40,1,6,2,Jumper
28,Elie Okobo,DEFENSIVE_REBOUND,None,7:55,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
29,Yogi Ferrell,Unknown,None,7:47,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
30,De'Aaron Fox,SUBSTITUTION,Ferrell Yogi,7:47,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
31,Josh Jackson,SUBSTITUTION,Okobo Elie,7:47,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
32,Tyler Johnson,SUBSTITUTION,Crawford Jamal,7:47,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
33,Tyler Johnson,FG_MISS,None,7:41,2,Suns,Kings,29 - 40,0,14,2,Jumper
34,Tyler Johnson,OFFENSIVE_REBOUND,None,7:39,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
35,Dragan Bender,FG_MISS,None,7:36,2,Suns,Kings,29 - 40,0,25,3,Jumper
36,Richaun Holmes,OFFENSIVE_REBOUND,None,7:34,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
37,Richaun Holmes,FG_MISS,None,7:31,2,Suns,Kings,29 - 40,0,10,2,Jumper
38,Richaun Holmes,OFFENSIVE_REBOUND,None,7:31,2,Suns,Kings,29 - 40,0,N/A,N/A,N/A
39,Richaun Holmes,FG_MISS,None,7:28,2,Suns,Kings,29 - 40,0,9,2,Jumper
40,Willie Cauley-Stein,DEFENSIVE_REBOUND,None,7:25,2,Kings,Suns,29 - 40,1,N/A,N/A,N/A
41,Bogdan Bogdanovic,FG_ASSISTED,Willie Cauley-Stein,7:06,2,Kings,Suns,29 - 42,1, ,2,Jumper
42,Kelly Oubre,FG_MISS,None,6:51,2,Suns,Kings,29 - 42,0,26,3,Jumper
43,Alec Burks,DEFENSIVE_REBOUND,None,6:48,2,Kings,Suns,29 - 42,1,N/A,N/A,N/A
44,Tyler Johnson,FOUL_ON_FLOOR,None,6:43,2,Suns,Kings,29 - 42,0,N/A,N/A,N/A
45,Bogdan Bogdanovic,FT,None,6:43,2,Kings,Suns,29 - 43,1,N/A,1,N/A
46,Devin Booker,SUBSTITUTION,Oubre Kelly,6:43,2,Suns,Kings,29 - 43,0,N/A,N/A,N/A
47,Deandre Ayton,SUBSTITUTION,Holmes Richaun,6:43,2,Suns,Kings,29 - 43,0,N/A,N/A,N/A
48,Bogdan Bogdanovic,FT,None,6:43,2,Kings,Suns,29 - 44,1,N/A,1,N/A
49,Dragan Bender,FG_MISS,None,6:29,2,Suns,Kings,29 - 44,0,25,3,Jumper
50,Bogdan Bogdanovic,DEFENSIVE_REBOUND,None,6:25,2,Kings,Suns,29 - 44,1,N/A,N/A,N/A
51,Willie Cauley-Stein,FG_ASSISTED,agley III,6:20,2,Kings,Suns,29 - 46,1,0,2,Layup
52,Deandre Ayton,FOUL_ON_FLOOR,None,6:20,2,Suns,Kings,29 - 46,0,N/A,N/A,N/A
53,Team,Unknown,None,6:20,2,Suns,Kings,29 - 46,0,N/A,N/A,N/A
54,Willie Cauley-Stein,FT_MISS,None,6:20,2,Kings,Suns,29 - 46,1,N/A,1,N/A
55,Dragan Bender,DEFENSIVE_REBOUND,None,6:17,2,Suns,Kings,29 - 46,0,N/A,N/A,N/A
56,Tyler Johnson,FG_MISS,None,5:53,2,Suns,Kings,29 - 46,0,11,2,Jumper
57,Team,OFFENSIVE_REBOUND,None,5:51,2,Suns,Kings,29 - 46,0,N/A,N/A,N/A
58,Josh Jackson,FG_ASSISTED,Devin Booker,5:47,2,Suns,Kings,31 - 46,0,12,2,Jumper
59,Marvin Bagley,FG_ASSISTED,De'Aaron Fox,5:21,2,Kings,Suns,31 - 48,1, ,2,Jumper
60,Buddy Hield,SUBSTITUTION,Bogdanovic Bogdan,5:11,2,Kings,Suns,31 - 48,1,N/A,N/A,N/A
61,Harrison Barnes,SUBSTITUTION,III Bagley,5:11,2,Kings,Suns,31 - 48,1,N/A,N/A,N/A
62,Mikal Bridges,SUBSTITUTION,Bender Dragan,5:11,2,Suns,Kings,31 - 48,0,N/A,N/A,N/A
63,Deandre Ayton,FG_MISS,Willie Cauley-Stein,5:01,2,Kings,Suns,31 - 48,0,0,2,Layup
64,Team,DEFENSIVE_REBOUND,None,5:00,2,Kings,Suns,31 - 48,1,N/A,N/A,N/A
65,Buddy Hield,FG_ASSISTED,De'Aaron Fox,4:50,2,Kings,Suns,31 - 50,1,0,2,Layup
66,Deandre Ayton,FG_ASSISTED,Tyler Johnson,4:34,2,Suns,Kings,33 - 50,0,0,2,Layup
67,De'Aaron Fox,FG_MISS,None,4:22,2,Kings,Suns,33 - 50,1,17,2,Jumper
68,Deandre Ayton,DEFENSIVE_REBOUND,None,4:19,2,Suns,Kings,33 - 50,0,N/A,N/A,N/A
69,Josh Jackson,FG_MISS,Willie Cauley-Stein,4:14,2,Kings,Suns,33 - 50,0,3,2,Jumper
70,Mikal Bridges,OFFENSIVE_REBOUND,None,4:10,2,Suns,Kings,33 - 50,0,N/A,N/A,N/A
71,Devin Booker,FG_ASSISTED,Tyler Johnson,4:09,2,Suns,Kings,36 - 50,0,25,3,Jumper
72,Buddy Hield,FG_UNASSISTED,None,3:53,2,Kings,Suns,36 - 52,1,13,2,Jumper
73,Devin Booker,FG_MISS,None,3:34,2,Suns,Kings,36 - 52,0,21,2,Jumper
74,Willie Cauley-Stein,DEFENSIVE_REBOUND,None,3:31,2,Kings,Suns,36 - 52,1,N/A,N/A,N/A
75,Buddy Hield,FG_MISS,None,3:29,2,Kings,Suns,36 - 52,1,27,3,Jumper
76,Devin Booker,DEFENSIVE_REBOUND,None,3:26,2,Suns,Kings,36 - 52,0,N/A,N/A,N/A
77,Mikal Bridges,FG_MISS,None,3:22,2,Suns,Kings,36 - 52,0,25,3,Jumper
78,Josh Jackson,OFFENSIVE_REBOUND,None,3:22,2,Suns,Kings,36 - 52,0,N/A,N/A,N/A
79,Harrison Barnes,FOUL_ON_FLOOR,None,3:22,2,Kings,Suns,36 - 52,1,N/A,N/A,N/A
80,Deandre Ayton,FG_MISS,None,3:11,2,Suns,Kings,36 - 52,0,7,2,Jumper
81,Harrison Barnes,DEFENSIVE_REBOUND,None,3:07,2,Kings,Suns,36 - 52,1,N/A,N/A,N/A
82,De'Aaron Fox,FG_ASSISTED,Harrison Barnes,3:02,2,Kings,Suns,36 - 55,1,26,3,Jumper
83,Tyler Johnson,FG_MISS,None,2:40,2,Suns,Kings,36 - 55,0,26,3,Jumper
84,Josh Jackson,OFFENSIVE_REBOUND,None,2:37,2,Suns,Kings,36 - 55,0,N/A,N/A,N/A
85,Josh Jackson,FG_UNASSISTED,None,2:35,2,Suns,Kings,38 - 55,0,4,2,Jumper
86,De'Aaron Fox,FG_UNASSISTED,None,2:29,2,Kings,Suns,38 - 57,1,0,2,Dunk
87,Devin Booker,TURNOVER,None,2:16,2,Suns,Kings,38 - 57,0,N/A,N/A,N/A
88,Devin Booker,FOUL_ON_FLOOR,None,2:06,2,Suns,Kings,38 - 57,0,N/A,N/A,N/A
89,Kelly Oubre,SUBSTITUTION,Jackson Josh,2:06,2,Suns,Kings,38 - 57,0,N/A,N/A,N/A
90,Alec Burks,FG_MISS,None,1:58,2,Kings,Suns,38 - 57,1,16,2,Jumper
91,Tyler Johnson,DEFENSIVE_REBOUND,None,1:55,2,Suns,Kings,38 - 57,0,N/A,N/A,N/A
92,Willie Cauley-Stein,FOUL_ON_FLOOR,None,1:51,2,Kings,Suns,38 - 57,1,N/A,N/A,N/A
93,Mikal Bridges,FT_MISS,None,1:51,2,Suns,Kings,38 - 57,0,N/A,1,N/A
94,Team,OFFENSIVE_REBOUND,None,1:51,2,Suns,Kings,38 - 57,0,N/A,N/A,N/A
95,Marvin Bagley,SUBSTITUTION,Burks Alec,1:51,2,Kings,Suns,38 - 57,1,N/A,N/A,N/A
96,Mikal Bridges,FT,None,1:51,2,Suns,Kings,39 - 57,0,N/A,1,N/A
97,De'Aaron Fox,FG_MISS,None,1:43,2,Kings,Suns,39 - 57,1,17,2,Jumper
98,Devin Booker,DEFENSIVE_REBOUND,None,1:41,2,Suns,Kings,39 - 57,0,N/A,N/A,N/A
99,Harrison Barnes,FOUL_ON_FLOOR,None,1:33,2,Kings,Suns,39 - 57,1,N/A,N/A,N/A
100,Kelly Oubre,FT,None,1:33,2,Suns,Kings,40 - 57,0,N/A,1,N/A
101,Kelly Oubre,FT_MISS,None,1:33,2,Suns,Kings,40 - 57,0,N/A,1,N/A
102,Team,OFFENSIVE_REBOUND,None,1:33,2,Suns,Kings,40 - 57,0,N/A,N/A,N/A
103,Kelly Oubre,FT_MISS,None,1:33,2,Suns,Kings,40 - 57,0,N/A,1,N/A
104,Marvin Bagley,DEFENSIVE_REBOUND,None,1:30,2,Kings,Suns,40 - 57,1,N/A,N/A,N/A
105,Kelly Oubre,FOUL_ON_FLOOR,None,1:16,2,Suns,Kings,40 - 57,0,N/A,N/A,N/A
106,Buddy Hield,FT,None,1:16,2,Kings,Suns,40 - 58,1,N/A,1,N/A
107,Buddy Hield,FT_MISS,None,1:16,2,Kings,Suns,40 - 58,1,N/A,1,N/A
108,Buddy Hield,OFFENSIVE_REBOUND,None,1:12,2,Kings,Suns,40 - 58,1,N/A,N/A,N/A
109,Buddy Hield,FG_UNASSISTED,None,1:10,2,Kings,Suns,40 - 61,1,24,3,Jumper
110,Devin Booker,FG_UNASSISTED,None,50.3,2,Suns,Kings,42 - 61,0,13,2,Jumper
111,Buddy Hield,FG_MISS,None,34.0,2,Kings,Suns,42 - 61,1,25,3,Jumper
112,Deandre Ayton,DEFENSIVE_REBOUND,None,30.5,2,Suns,Kings,42 - 61,0,N/A,N/A,N/A
113,Marvin Bagley,FOUL_ON_FLOOR,None,12.2,2,Kings,Suns,42 - 61,1,N/A,N/A,N/A
114,Devin Booker,FT,None,12.2,2,Suns,Kings,43 - 61,0,N/A,1,N/A
115,Devin Booker,FT,None,12.2,2,Suns,Kings,44 - 61,0,N/A,1,N/A
116,Willie Cauley-Stein,FG_ASSISTED,De'Aaron Fox,2.0,2,Kings,Suns,44 - 63,1,0,2,Layup
117,Mikal Bridges,FOUL_ON_FLOOR,None,2.0,2,Suns,Kings,44 - 63,0,N/A,N/A,N/A
118,Yogi Ferrell,SUBSTITUTION,Fox De'Aaron,2.0,2,Kings,Suns,44 - 63,1,N/A,N/A,N/A
119,Willie Cauley-Stein,FT_MISS,None,2.0,2,Kings,Suns,44 - 63,1,N/A,1,N/A
120,Team,DEFENSIVE_REBOUND,None,1.2,2,Suns,Kings,44 - 63,0,N/A,N/A,N/A
121,End of,Unknown,None,0.0,2,Kings,Suns,44 - 63,1,N/A,N/A,N/A
0,De'Aaron Fox,SUBSTITUTION,III Bagley,12:00,3,Kings,Suns,44 - 63,1,N/A,N/A,N/A
1,Nemanja Bjelica,SUBSTITUTION,Ferrell Yogi,12:00,3,Kings,Suns,44 - 63,1,N/A,N/A,N/A
2,Josh Jackson,SUBSTITUTION,Oubre Kelly,12:00,3,Suns,Kings,44 - 63,0,N/A,N/A,N/A
