,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
17,Ryan Arcidiacono,OFFENSIVE_REBOUND,None,9:33,1,Bulls,Heat,4 - 5,0,N/A,N/A,N/A
18,Lauri Markkanen,FG_ASSISTED,Ryan Arcidiacono,9:29,1,Bulls,Heat,6 - 5,0,0,2,Layup
19,Hassan Whiteside,FOUL_ON_FLOOR,None,9:29,1,Heat,Bulls,6 - 5,1,N/A,N/A,N/A
20,Lauri Markkanen,FT,None,9:29,1,Bulls,Heat,7 - 5,0,N/A,1,N/A
21,Justise Winslow,FG_MISS,None,9:15,1,Heat,Bulls,7 - 5,1,6,3,Jumper
22,Lauri Markkanen,DEFENSIVE_REBOUND,None,9:13,1,Bulls,Heat,7 - 5,0,N/A,N/A,N/A
23,Kris Dunn,FG_UNASSISTED,None,9:04,1,Bulls,Heat,9 - 5,0,14,3,Jumper
24,Team,Unknown,None,9:03,1,Heat,Bulls,9 - 5,1,N/A,N/A,N/A
25,Wayne Ellington,FG_MISS,None,8:53,1,Heat,Bulls,9 - 5,1,26,3,Jumper
26,Justise Winslow,OFFENSIVE_REBOUND,None,8:50,1,Heat,Bulls,9 - 5,1,N/A,N/A,N/A
27,Wayne Ellington,FG_MISS,None,8:45,1,Heat,Bulls,9 - 5,1,23,3,Jumper
28,Kris Dunn,DEFENSIVE_REBOUND,None,8:43,1,Bulls,Heat,9 - 5,0,N/A,N/A,N/A
29,Robin Lopez,FG_ASSISTED,Wayne Selden,8:25,1,Bulls,Heat,11 - 5,0,0,2,Layup
30,Justise Winslow,FOUL_ON_FLOOR,None,8:25,1,Heat,Bulls,11 - 5,1,N/A,N/A,N/A
31,Bam Adebayo,SUBSTITUTION,Whiteside Hassan,8:25,1,Heat,Bulls,11 - 5,1,N/A,N/A,N/A
32,Robin Lopez,FT,None,8:25,1,Bulls,Heat,12 - 5,0,N/A,1,N/A
33,Justise Winslow,FG_UNASSISTED,None,8:15,1,Heat,Bulls,12 - 7,1,-,3,Jumper
34,Lauri Markkanen's,FG_MISS,Josh Richardson,7:58,1,Heat,Bulls,12 - 7,0,-,3,Jumper
35,Bam Adebayo,DEFENSIVE_REBOUND,None,7:56,1,Heat,Bulls,12 - 7,1,N/A,N/A,N/A
36,James Johnson,FG_MISS,None,7:41,1,Heat,Bulls,12 - 7,1,0,2,Layup
37,Lauri Markkanen,DEFENSIVE_REBOUND,None,7:39,1,Bulls,Heat,12 - 7,0,N/A,N/A,N/A
38,Wayne Selden,FG_MISS,None,7:21,1,Bulls,Heat,12 - 7,0,-,3,Jumper
39,Wayne Ellington,DEFENSIVE_REBOUND,None,7:18,1,Heat,Bulls,12 - 7,1,N/A,N/A,N/A
40,Wayne Ellington,FG_ASSISTED,James Johnson,7:07,1,Heat,Bulls,12 - 10,1, ,3,Jumper
41,Kris Dunn,TURNOVER,Justise Winslow,6:51,1,Bulls,Heat,12 - 10,0,N/A,N/A,N/A
42,Josh Richardson,FG_ASSISTED,Justise Winslow,6:46,1,Heat,Bulls,12 - 13,1,25,3,Jumper
43,Team,Unknown,None,6:45,1,Bulls,Heat,12 - 13,0,N/A,N/A,N/A
44,Shaquille Harrison,SUBSTITUTION,Arcidiacono Ryan,6:45,1,Bulls,Heat,12 - 13,0,N/A,N/A,N/A
45,Lauri Markkanen,FG_MISS,None,6:27,1,Bulls,Heat,12 - 13,0,26,3,Jumper
46,Wayne Ellington,DEFENSIVE_REBOUND,None,6:25,1,Heat,Bulls,12 - 13,1,N/A,N/A,N/A
47,Josh Richardson,FG_MISS,None,6:17,1,Heat,Bulls,12 - 13,1,23,3,Jumper
48,Lauri Markkanen,DEFENSIVE_REBOUND,None,6:15,1,Bulls,Heat,12 - 13,0,N/A,N/A,N/A
49,Kris Dunn,FG_ASSISTED,Lauri Markkanen,6:07,1,Bulls,Heat,14 - 13,0,0,2,Layup
50,Wayne Ellington,FG_MISS,None,5:48,1,Heat,Bulls,14 - 13,1,24,3,Jumper
51,Josh Richardson,OFFENSIVE_REBOUND,None,5:46,1,Heat,Bulls,14 - 13,1,N/A,N/A,N/A
52,James Johnson,FG_MISS,None,5:38,1,Heat,Bulls,14 - 13,1,26,3,Jumper
53,Team,DEFENSIVE_REBOUND,None,5:37,1,Bulls,Heat,14 - 13,0,N/A,N/A,N/A
54,Tyler Johnson,SUBSTITUTION,Richardson Josh,5:37,1,Heat,Bulls,14 - 13,1,N/A,N/A,N/A
55,Lauri Markkanen,FG_ASSISTED,Kris Dunn,5:19,1,Bulls,Heat,16 - 13,0, ,3,Jumper
56,Bam Adebayo,FG_ASSISTED,James Johnson,5:06,1,Heat,Bulls,16 - 15,1,0,2,Dunk
57,Kris Dunn,FG_MISS,None,4:50,1,Bulls,Heat,16 - 15,0,16,3,Jumper
58,Bam Adebayo,DEFENSIVE_REBOUND,None,4:48,1,Heat,Bulls,16 - 15,1,N/A,N/A,N/A
59,Bam Adebayo,FG_MISS,None,4:40,1,Heat,Bulls,16 - 15,1,14,3,Jumper
60,Shaquille Harrison,DEFENSIVE_REBOUND,None,4:35,1,Bulls,Heat,16 - 15,0,N/A,N/A,N/A
61,James Johnson,FOUL_ON_FLOOR,None,4:30,1,Heat,Bulls,16 - 15,1,N/A,N/A,N/A
62,Ryan Arcidiacono,SUBSTITUTION,Dunn Kris,4:30,1,Bulls,Heat,16 - 15,0,N/A,N/A,N/A
63,Ryan Arcidiacono,FG_UNASSISTED,None,4:16,1,Bulls,Heat,18 - 15,0, ,3,Jumper
64,James Johnson,FG_UNASSISTED,None,3:56,1,Heat,Bulls,18 - 17,1,3,3,Jumper
65,Wayne Selden,FG_UNASSISTED,None,3:34,1,Bulls,Heat,21 - 17,0,26,3,Jumper
66,Tyler Johnson,FG_MISS,None,3:21,1,Heat,Bulls,21 - 17,1,24,3,Jumper
67,Justise Winslow,OFFENSIVE_REBOUND,None,3:19,1,Heat,Bulls,21 - 17,1,N/A,N/A,N/A
68,Kelly Olynyk,SUBSTITUTION,Johnson James,3:17,1,Heat,Bulls,21 - 17,1,N/A,N/A,N/A
69,Dion Waiters,SUBSTITUTION,Winslow Justise,3:17,1,Heat,Bulls,21 - 17,1,N/A,N/A,N/A
70,Justise Winslow,TURNOVER,None,3:17,1,Heat,Bulls,21 - 17,1,N/A,N/A,N/A
71,Lauri Markkanen,FG_MISS,None,2:55,1,Bulls,Heat,21 - 17,0,13,3,Jumper
72,Dion Waiters,DEFENSIVE_REBOUND,None,2:51,1,Heat,Bulls,21 - 17,1,N/A,N/A,N/A
73,Bam Adebayo,FG_ASSISTED,Dion Waiters,2:40,1,Heat,Bulls,21 - 19,1,7,3,Jumper
74,Robin Lopez,FG_ASSISTED,Wayne Selden,2:17,1,Bulls,Heat,23 - 19,0,15,3,Jumper
75,Wayne Ellington,FG_MISS,None,2:00,1,Heat,Bulls,23 - 19,1,24,3,Jumper
76,Lauri Markkanen,DEFENSIVE_REBOUND,None,1:57,1,Bulls,Heat,23 - 19,0,N/A,N/A,N/A
77,Shaquille Harrison,FG_ASSISTED,Lauri Markkanen,1:47,1,Bulls,Heat,25 - 19,0,0,2,Layup
78,Wayne Selden,FOUL_ON_FLOOR,None,1:35,1,Bulls,Heat,25 - 19,0,N/A,N/A,N/A
79,Josh Richardson,SUBSTITUTION,Ellington Wayne,1:35,1,Heat,Bulls,25 - 19,1,N/A,N/A,N/A
80,Jabari Parker,SUBSTITUTION,Markkanen Lauri,1:35,1,Bulls,Heat,25 - 19,0,N/A,N/A,N/A
81,Bobby Portis,SUBSTITUTION,Lopez Robin,1:35,1,Bulls,Heat,25 - 19,0,N/A,N/A,N/A
82,Bam Adebayo,TURNOVER,Wayne Selden,1:24,1,Heat,Bulls,25 - 19,1,N/A,N/A,N/A
83,Bobby Portis,FG_ASSISTED,Wayne Selden,1:19,1,Bulls,Heat,27 - 19,0,0,2,Dunk
84,Dion Waiters,FG_MISS,None,1:01,1,Heat,Bulls,27 - 19,1,25,3,Jumper
85,Jabari Parker,DEFENSIVE_REBOUND,None,58.4,1,Bulls,Heat,27 - 19,0,N/A,N/A,N/A
86,Bobby Portis,FG_ASSISTED,Wayne Selden,46.9,1,Bulls,Heat,29 - 19,0,0,2,Layup
87,Josh Richardson,FG_MISS,None,28.8,1,Heat,Bulls,29 - 19,1,10,3,Jumper
88,Shaquille Harrison,DEFENSIVE_REBOUND,None,26.7,1,Bulls,Heat,29 - 19,0,N/A,N/A,N/A
89,Ryan Arcidiacono,FG_UNASSISTED,None,8.5,1,Bulls,Heat,31 - 19,0,15,3,Jumper
90,Ryan Arcidiacono,FOUL_ON_FLOOR,None,5.4,1,Bulls,Heat,31 - 19,0,N/A,N/A,N/A
91,Tyler Johnson,FT,None,5.4,1,Heat,Bulls,31 - 20,1,N/A,1,N/A
92,Tyler Johnson,FT,None,5.4,1,Heat,Bulls,31 - 21,1,N/A,1,N/A
93,Shaquille Harrison,FG_MISS,None,0.7,1,Bulls,Heat,31 - 21,0,26,3,Jumper
94,Team,OFFENSIVE_REBOUND,None,0.1,1,Bulls,Heat,31 - 21,0,N/A,N/A,N/A
95,End of,Unknown,None,0.0,1,Heat,Bulls,31 - 21,1,N/A,N/A,N/A
0,Hassan Whiteside,SUBSTITUTION,Olynyk Kelly,12:00,3,Heat,Bulls,50 - 48,1,N/A,N/A,N/A
1,James Johnson,SUBSTITUTION,Adebayo Bam,12:00,3,Heat,Bulls,50 - 48,1,N/A,N/A,N/A
2,Robin Lopez,SUBSTITUTION,Portis Bobby,12:00,3,Bulls,Heat,50 - 48,0,N/A,N/A,N/A
3,Kris Dunn,SUBSTITUTION,Sampson Brandon,12:00,3,Bulls,Heat,50 - 48,0,N/A,N/A,N/A
4,Justise Winslow,TURNOVER,Kris Dunn,11:42,3,Heat,Bulls,50 - 48,1,N/A,N/A,N/A
5,Kris Dunn,FG_UNASSISTED,None,11:37,3,Bulls,Heat,52 - 48,0, ,3,Jumper
6,Josh Richardson,FG_MISS,None,11:24,3,Heat,Bulls,52 - 48,1,13,3,Jumper
7,Hassan Whiteside,OFFENSIVE_REBOUND,None,11:20,3,Heat,Bulls,52 - 48,1,N/A,N/A,N/A
8,Wayne Ellington,FG_ASSISTED,James Johnson,11:06,3,Heat,Bulls,52 - 50,1, ,3,Jumper
9,Robin Lopez,FG_MISS,None,10:41,3,Bulls,Heat,52 - 50,0, ,3,Jumper
10,Hassan Whiteside,DEFENSIVE_REBOUND,None,10:39,3,Heat,Bulls,52 - 50,1,N/A,N/A,N/A
11,Wayne Selden,FOUL_ON_FLOOR,None,10:33,3,Bulls,Heat,52 - 50,0,N/A,N/A,N/A
12,Hassan Whiteside,FG_MISS,None,10:21,3,Heat,Bulls,52 - 50,1,15,3,Jumper
13,Lauri Markkanen,DEFENSIVE_REBOUND,None,10:19,3,Bulls,Heat,52 - 50,0,N/A,N/A,N/A
14,Kris Dunn,TURNOVER,None,10:13,3,Bulls,Heat,52 - 50,0,N/A,N/A,N/A
15,Wayne Ellington,FG_ASSISTED,Justise Winslow,10:00,3,Heat,Bulls,52 - 53,1,24,3,Jumper
16,Wayne Selden,FG_MISS,None,9:32,3,Bulls,Heat,52 - 53,0, ,3,Jumper
17,James Johnson,DEFENSIVE_REBOUND,None,9:30,3,Heat,Bulls,52 - 53,1,N/A,N/A,N/A
18,Justise Winslow,FG_MISS,Robin Lopez,9:26,3,Bulls,Heat,52 - 53,1,2,3,Jumper
19,Lauri Markkanen,DEFENSIVE_REBOUND,None,9:22,3,Bulls,Heat,52 - 53,0,N/A,N/A,N/A
20,Lauri Markkanen,FG_MISS,None,9:14,3,Bulls,Heat,52 - 53,0,20,3,Jumper
21,Hassan Whiteside,DEFENSIVE_REBOUND,None,9:11,3,Heat,Bulls,52 - 53,1,N/A,N/A,N/A
22,Lauri Markkanen,FOUL_ON_FLOOR,None,8:59,3,Bulls,Heat,52 - 53,0,N/A,N/A,N/A
23,James Johnson,FG_MISS,None,8:50,3,Heat,Bulls,52 - 53,1,0,2,Layup
24,Hassan Whiteside,OFFENSIVE_REBOUND,None,8:49,3,Heat,Bulls,52 - 53,1,N/A,N/A,N/A
25,Hassan Whiteside,FG_UNASSISTED,None,8:49,3,Heat,Bulls,52 - 55,1,0,2,Dunk
26,Hassan Whiteside,FOUL_ON_FLOOR,None,8:49,3,Heat,Bulls,52 - 55,1,N/A,N/A,N/A
27,Lauri Markkanen,FT,None,8:49,3,Bulls,Heat,53 - 55,0,N/A,1,N/A
28,Lauri Markkanen,FG_MISS,None,8:24,3,Bulls,Heat,53 - 55,0,26,3,Jumper
29,Team,DEFENSIVE_REBOUND,None,8:23,3,Heat,Bulls,53 - 55,1,N/A,N/A,N/A
30,Wayne Ellington,FG_MISS,None,8:09,3,Heat,Bulls,53 - 55,1,26,3,Jumper
31,Hassan Whiteside,OFFENSIVE_REBOUND,None,8:07,3,Heat,Bulls,53 - 55,1,N/A,N/A,N/A
32,Robin Lopez,FOUL_ON_FLOOR,None,8:07,3,Bulls,Heat,53 - 55,0,N/A,N/A,N/A
33,Hassan Whiteside,FT_MISS,None,8:07,3,Heat,Bulls,53 - 55,1,N/A,1,N/A
34,Team,OFFENSIVE_REBOUND,None,8:07,3,Heat,Bulls,53 - 55,1,N/A,N/A,N/A
35,Hassan Whiteside,FT,None,8:07,3,Heat,Bulls,53 - 56,1,N/A,1,N/A
36,Ryan Arcidiacono,FG_MISS,Hassan Whiteside,7:55,3,Heat,Bulls,53 - 56,0,0,2,Layup
37,Wayne Ellington,DEFENSIVE_REBOUND,None,7:51,3,Heat,Bulls,53 - 56,1,N/A,N/A,N/A
38,Justise Winslow,FG_ASSISTED,James Johnson,7:48,3,Heat,Bulls,53 - 59,1,26,3,Jumper
39,Team,Unknown,None,7:48,3,Bulls,Heat,53 - 59,0,N/A,N/A,N/A
40,James Johnson,FOUL_ON_FLOOR,None,7:32,3,Heat,Bulls,53 - 59,1,N/A,N/A,N/A
41,Wayne Selden,FT,None,7:32,3,Bulls,Heat,54 - 59,0,N/A,1,N/A
42,Wayne Selden,FT,None,7:32,3,Bulls,Heat,55 - 59,0,N/A,1,N/A
43,Ryan Arcidiacono,FOUL_ON_FLOOR,None,7:26,3,Bulls,Heat,55 - 59,0,N/A,N/A,N/A
44,Josh Richardson,TURNOVER,Ryan Arcidiacono,7:10,3,Heat,Bulls,55 - 59,1,N/A,N/A,N/A
45,Wayne Selden,FG_ASSISTED,Lauri Markkanen,7:05,3,Bulls,Heat,58 - 59,0,23,3,Jumper
46,Josh Richardson,FG_MISS,None,6:46,3,Heat,Bulls,58 - 59,1,26,3,Jumper
47,James Johnson,OFFENSIVE_REBOUND,None,6:40,3,Heat,Bulls,58 - 59,1,N/A,N/A,N/A
48,Josh Richardson,FG_MISS,None,6:35,3,Heat,Bulls,58 - 59,1, ,3,Jumper
49,Lauri Markkanen,DEFENSIVE_REBOUND,None,6:33,3,Bulls,Heat,58 - 59,0,N/A,N/A,N/A
50,Kris Dunn,FG_MISS,None,6:19,3,Bulls,Heat,58 - 59,0, ,3,Jumper
51,Hassan Whiteside,DEFENSIVE_REBOUND,None,6:15,3,Heat,Bulls,58 - 59,1,N/A,N/A,N/A
52,Justise Winslow,FG_MISS,Robin Lopez,6:11,3,Bulls,Heat,58 - 59,1,0,2,Layup
53,Ryan Arcidiacono,DEFENSIVE_REBOUND,None,6:08,3,Bulls,Heat,58 - 59,0,N/A,N/A,N/A
54,Kris Dunn,FG_ASSISTED,Wayne Selden,6:04,3,Bulls,Heat,61 - 59,0, ,3,Jumper
55,Josh Richardson,FG_UNASSISTED,None,5:37,3,Heat,Bulls,61 - 61,1,18,3,Jumper
56,Hassan Whiteside,FOUL_ON_FLOOR,None,5:14,3,Heat,Bulls,61 - 61,1,N/A,N/A,N/A
57,Tyler Johnson,SUBSTITUTION,Richardson Josh,5:14,3,Heat,Bulls,61 - 61,1,N/A,N/A,N/A
58,Shaquille Harrison,SUBSTITUTION,Dunn Kris,5:14,3,Bulls,Heat,61 - 61,0,N/A,N/A,N/A
59,Ryan Arcidiacono,FOUL_ON_FLOOR,None,5:14,3,Bulls,Heat,61 - 61,0,N/A,N/A,N/A
60,Ryan Arcidiacono,TURNOVER,None,5:14,3,Bulls,Heat,61 - 61,0,N/A,N/A,N/A
61,James Johnson,FG_MISS,None,5:03,3,Heat,Bulls,61 - 61,1,27,3,Jumper
62,Shaquille Harrison,DEFENSIVE_REBOUND,None,4:59,3,Bulls,Heat,61 - 61,0,N/A,N/A,N/A
63,Wayne Ellington,FOUL_ON_FLOOR,None,4:48,3,Heat,Bulls,61 - 61,1,N/A,N/A,N/A
64,James Johnson,FOUL_ON_FLOOR,None,4:43,3,Heat,Bulls,61 - 61,1,N/A,N/A,N/A
65,Robin Lopez,FG_ASSISTED,Wayne Selden,4:34,3,Bulls,Heat,63 - 61,0, ,3,Jumper
66,Justise Winslow,FG_MISS,None,4:21,3,Heat,Bulls,63 - 61,1,26,3,Jumper
67,Team,DEFENSIVE_REBOUND,None,4:20,3,Bulls,Heat,63 - 61,0,N/A,N/A,N/A
68,Dion Waiters,SUBSTITUTION,Ellington Wayne,4:19,3,Heat,Bulls,63 - 61,1,N/A,N/A,N/A
69,Ryan Arcidiacono,FG_UNASSISTED,None,4:09,3,Bulls,Heat,65 - 61,0,5,3,Jumper
70,Team,Unknown,None,3:59,3,Heat,Bulls,65 - 61,1,N/A,N/A,N/A
71,Bam Adebayo,SUBSTITUTION,Whiteside Hassan,3:59,3,Heat,Bulls,65 - 61,1,N/A,N/A,N/A
72,Bobby Portis,SUBSTITUTION,Lopez Robin,3:59,3,Bulls,Heat,65 - 61,0,N/A,N/A,N/A
73,Tyler Johnson,FG_ASSISTED,Dion Waiters,3:44,3,Heat,Bulls,65 - 64,1,24,3,Jumper
74,Bam Adebayo,FOUL_ON_FLOOR,None,3:26,3,Heat,Bulls,65 - 64,1,N/A,N/A,N/A
75,Lauri Markkanen,FT,None,3:26,3,Bulls,Heat,66 - 64,0,N/A,1,N/A
76,Brandon Sampson,SUBSTITUTION,Selden Wayne,3:26,3,Bulls,Heat,66 - 64,0,N/A,N/A,N/A
77,Lauri Markkanen,FT,None,3:26,3,Bulls,Heat,67 - 64,0,N/A,1,N/A
78,Tyler Johnson,FG_MISS,None,3:03,3,Heat,Bulls,67 - 64,1,26,3,Jumper
79,Brandon Sampson,DEFENSIVE_REBOUND,None,3:00,3,Bulls,Heat,67 - 64,0,N/A,N/A,N/A
80,Dion Waiters,FOUL_ON_FLOOR,None,2:44,3,Heat,Bulls,67 - 64,1,N/A,N/A,N/A
81,Bobby Portis,FT,None,2:44,3,Bulls,Heat,68 - 64,0,N/A,1,N/A
82,Kelly Olynyk,SUBSTITUTION,Johnson James,2:44,3,Heat,Bulls,68 - 64,1,N/A,N/A,N/A
83,Bobby Portis,FT,None,2:44,3,Bulls,Heat,69 - 64,0,N/A,1,N/A
84,Bam Adebayo,FG_MISS,None,2:23,3,Heat,Bulls,69 - 64,1,0,2,Layup
85,Ryan Arcidiacono,DEFENSIVE_REBOUND,None,2:20,3,Bulls,Heat,69 - 64,0,N/A,N/A,N/A
86,Kelly Olynyk,FOUL_ON_FLOOR,None,2:14,3,Heat,Bulls,69 - 64,1,N/A,N/A,N/A
87,Bobby Portis,FT,None,2:14,3,Bulls,Heat,70 - 64,0,N/A,1,N/A
88,Josh Richardson,SUBSTITUTION,Winslow Justise,2:14,3,Heat,Bulls,70 - 64,1,N/A,N/A,N/A
89,Bobby Portis,FT,None,2:14,3,Bulls,Heat,71 - 64,0,N/A,1,N/A
90,Josh Richardson,FG_ASSISTED,Dion Waiters,2:01,3,Heat,Bulls,71 - 67,1, ,3,Jumper
91,Bobby Portis,FOUL_ON_FLOOR,None,1:49,3,Bulls,Heat,71 - 67,0,N/A,N/A,N/A
92,Bobby Portis,TURNOVER,None,1:49,3,Bulls,Heat,71 - 67,0,N/A,N/A,N/A
93,Kris Dunn,SUBSTITUTION,Arcidiacono Ryan,1:49,3,Bulls,Heat,71 - 67,0,N/A,N/A,N/A
94,Jim Boylen,FOUL_TECHNICAL,None,1:49,3,Bulls,Heat,71 - 67,0,N/A,N/A,N/A
95,Josh Richardson,FT,None,1:49,3,Heat,Bulls,71 - 68,1,N/A,1,N/A
96,Dion Waiters,FG_MISS,None,1:38,3,Heat,Bulls,71 - 68,1,26,3,Jumper
97,Brandon Sampson,DEFENSIVE_REBOUND,None,1:36,3,Bulls,Heat,71 - 68,0,N/A,N/A,N/A
98,Lauri Markkanen,FG_ASSISTED,Kris Dunn,1:25,3,Bulls,Heat,73 - 68,0,0,2,Layup
99,Dion Waiters,FG_MISS,None,1:16,3,Heat,Bulls,73 - 68,1, ,3,Jumper
100,Shaquille Harrison,DEFENSIVE_REBOUND,None,1:12,3,Bulls,Heat,73 - 68,0,N/A,N/A,N/A
101,Bobby Portis,FG_ASSISTED,Kris Dunn,1:01,3,Bulls,Heat,76 - 68,0,25,3,Jumper
102,Tyler Johnson,FG_MISS,None,49.5,3,Heat,Bulls,76 - 68,1, ,3,Jumper
103,Tyler Johnson,OFFENSIVE_REBOUND,None,47.6,3,Heat,Bulls,76 - 68,1,N/A,N/A,N/A
104,Dion Waiters,FG_MISS,None,45.5,3,Heat,Bulls,76 - 68,1,23,3,Jumper
105,Lauri Markkanen,DEFENSIVE_REBOUND,None,41.8,3,Bulls,Heat,76 - 68,0,N/A,N/A,N/A
106,Shaquille Harrison,FG_UNASSISTED,None,35.9,3,Bulls,Heat,78 - 68,0,11,3,Jumper
107,Tyler Johnson,FOUL_ON_FLOOR,None,35.9,3,Heat,Bulls,79 - 68,1,N/A,N/A,N/A
108,Shaquille Harrison,FT_MISS,None,35.9,3,Bulls,Heat,78 - 68,0,N/A,1,N/A
109,Kelly Olynyk,DEFENSIVE_REBOUND,None,32.6,3,Heat,Bulls,79 - 68,1,N/A,N/A,N/A
110,Bam Adebayo,TURNOVER,None,14.2,3,Heat,Bulls,78 - 68,1,N/A,N/A,N/A
111,Kris Dunn,FG_MISS,None,1.1,3,Bulls,Heat,78 - 68,0,22,3,Jumper
112,Team,DEFENSIVE_REBOUND,None,0.5,3,Heat,Bulls,78 - 68,1,N/A,N/A,N/A
113,End of,Unknown,None,0.0,3,Heat,Bulls,78 - 68,1,N/A,N/A,N/A
0,Jabari Parker,SUBSTITUTION,Markkanen Lauri,12:00,4,Bulls,Heat,78 - 68,0,N/A,N/A,N/A
1,Jabari Parker,FG_MISS,None,11:45,4,Bulls,Heat,78 - 68,0,21,3,Jumper
2,Bam Adebayo,DEFENSIVE_REBOUND,None,11:42,4,Heat,Bulls,78 - 68,1,N/A,N/A,N/A
3,Tyler Johnson,FG_ASSISTED,Bam Adebayo,11:30,4,Heat,Bulls,78 - 70,1,0,2,Layup
4,Brandon Sampson,FOUL_ON_FLOOR,None,11:30,4,Bulls,Heat,78 - 70,0,N/A,N/A,N/A
5,Tyler Johnson,FT,None,11:30,4,Heat,Bulls,78 - 71,1,N/A,1,N/A
6,Bobby Portis,FG_MISS,None,11:07,4,Bulls,Heat,78 - 71,0,0,2,Layup
7,Bobby Portis,OFFENSIVE_REBOUND,None,11:05,4,Bulls,Heat,78 - 71,0,N/A,N/A,N/A
8,Bobby Portis,FG_UNASSISTED,None,11:04,4,Bulls,Heat,80 - 71,0, ,3,Jumper
9,Dion Waiters,FG_UNASSISTED,None,10:43,4,Heat,Bulls,80 - 73,1,0,2,Layup
10,Bobby Portis,FG_MISS,None,10:32,4,Bulls,Heat,80 - 73,0,25,3,Jumper
11,Kelly Olynyk,DEFENSIVE_REBOUND,None,10:30,4,Heat,Bulls,80 - 73,1,N/A,N/A,N/A
12,Kelly Olynyk,TURNOVER,None,10:19,4,Heat,Bulls,80 - 73,1,N/A,N/A,N/A
13,Kris Dunn,FG_MISS,None,10:12,4,Bulls,Heat,80 - 73,0, ,3,Jumper
14,Kris Dunn,OFFENSIVE_REBOUND,None,10:11,4,Bulls,Heat,80 - 73,0,N/A,N/A,N/A
15,Dion Waiters,FOUL_ON_FLOOR,None,10:10,4,Heat,Bulls,80 - 73,1,N/A,N/A,N/A
16,Kris Dunn,FT,None,10:10,4,Bulls,Heat,81 - 73,0,N/A,1,N/A
17,Kris Dunn,FT_MISS,None,10:10,4,Bulls,Heat,81 - 73,0,N/A,1,N/A
18,Kelly Olynyk,DEFENSIVE_REBOUND,None,10:07,4,Heat,Bulls,81 - 73,1,N/A,N/A,N/A
19,Kelly Olynyk,FOUL_ON_FLOOR,None,10:02,4,Heat,Bulls,81 - 73,1,N/A,N/A,N/A
20,Kelly Olynyk,TURNOVER,None,10:02,4,Heat,Bulls,81 - 73,1,N/A,N/A,N/A
21,Bobby Portis,FG_UNASSISTED,None,9:44,4,Bulls,Heat,83 - 73,0,9,3,Jumper
22,Tyler Johnson,FG_UNASSISTED,None,9:24,4,Heat,Bulls,83 - 75,1,0,2,Layup
23,Bobby Portis,FG_ASSISTED,Kris Dunn,9:11,4,Bulls,Heat,86 - 75,0,26,3,Jumper
24,Brandon Sampson,FOUL_ON_FLOOR,None,8:58,4,Bulls,Heat,86 - 75,0,N/A,N/A,N/A
25,Justise Winslow,SUBSTITUTION,Richardson Josh,8:58,4,Heat,Bulls,86 - 75,1,N/A,N/A,N/A
26,Wayne Selden,SUBSTITUTION,Sampson Brandon,8:58,4,Bulls,Heat,86 - 75,0,N/A,N/A,N/A
27,Justise Winslow,FG_MISS,None,8:45,4,Heat,Bulls,86 - 75,1,23,3,Jumper
28,Team,OFFENSIVE_REBOUND,None,8:44,4,Heat,Bulls,86 - 75,1,N/A,N/A,N/A
29,shot clock,TURNOVER,None,8:44,4,Heat,Bulls,86 - 75,1,N/A,N/A,N/A
