,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
21,James Harden,FG_MISS,None,9:01,1,Rockets,Raptors,6 - 2,0,-,2,Jumper
22,Clint Capela,OFFENSIVE_REBOUND,None,8:57,1,Rockets,Raptors,6 - 2,0,N/A,N/A,N/A
23,Clint Capela,FOUL_ON_FLOOR,None,8:57,1,Rockets,Raptors,6 - 2,0,N/A,N/A,N/A
24,Clint Capela,TURNOVER,None,8:57,1,Rockets,Raptors,6 - 2,0,N/A,N/A,N/A
25,Pascal Siakam,FG_MISS,None,8:50,1,Raptors,Rockets,6 - 2,1,0,2,Layup
26,James Harden,DEFENSIVE_REBOUND,None,8:48,1,Rockets,Raptors,6 - 2,0,N/A,N/A,N/A
27,Eric Gordon,FG_MISS,None,8:45,1,Rockets,Raptors,6 - 2,0,26,3,Jumper
28,Danny Green,DEFENSIVE_REBOUND,None,8:42,1,Raptors,Rockets,6 - 2,1,N/A,N/A,N/A
29,Kawhi Leonard,FG_UNASSISTED,None,8:35,1,Raptors,Rockets,6 - 4,1,16,2,Jumper
30,PJ Tucker,FG_MISS,None,8:10,1,Rockets,Raptors,6 - 4,0,22,3,Jumper
31,Kawhi Leonard,DEFENSIVE_REBOUND,None,8:08,1,Raptors,Rockets,6 - 4,1,N/A,N/A,N/A
32,Serge Ibaka,TURNOVER,James Harden,7:57,1,Raptors,Rockets,6 - 4,1,N/A,N/A,N/A
33,PJ Tucker,FG_ASSISTED,James Harden,7:52,1,Rockets,Raptors,8 - 4,0,-,2,Jumper
34,PJ Tucker,FOUL_ON_FLOOR,None,7:38,1,Rockets,Raptors,8 - 4,0,N/A,N/A,N/A
35,Kawhi Leonard,FG_UNASSISTED,None,7:28,1,Raptors,Rockets,8 - 6,1,-,2,Jumper
36,James Harden,FG_MISS,Serge Ibaka,7:11,1,Raptors,Rockets,8 - 6,0,3,2,Jumper
37,Kyle Lowry,DEFENSIVE_REBOUND,None,7:09,1,Raptors,Rockets,8 - 6,1,N/A,N/A,N/A
38,Danny Green,FG_ASSISTED,Kyle Lowry,7:07,1,Raptors,Rockets,8 - 9,1,25,3,Jumper
39,Chris Paul,FG_MISS,None,6:49,1,Rockets,Raptors,8 - 9,0,15,2,Jumper
40,Danny Green,DEFENSIVE_REBOUND,None,6:46,1,Raptors,Rockets,8 - 9,1,N/A,N/A,N/A
41,Kawhi Leonard,FG_UNASSISTED,None,6:34,1,Raptors,Rockets,8 - 11,1,17,2,Jumper
42,Eric Gordon,TURNOVER,None,6:21,1,Rockets,Raptors,8 - 11,0,N/A,N/A,N/A
43,Team,Unknown,None,6:21,1,Raptors,Rockets,8 - 11,1,N/A,N/A,N/A
44,Austin Rivers,SUBSTITUTION,Paul Chris,6:21,1,Rockets,Raptors,8 - 11,0,N/A,N/A,N/A
45,Pascal Siakam,FG_MISS,None,6:02,1,Raptors,Rockets,8 - 11,1, ,3,Jumper
46,Serge Ibaka,OFFENSIVE_REBOUND,None,5:59,1,Raptors,Rockets,8 - 11,1,N/A,N/A,N/A
47,Serge Ibaka,FG_MISS,None,5:58,1,Raptors,Rockets,8 - 11,1, ,2,Jumper
48,PJ Tucker,DEFENSIVE_REBOUND,None,5:56,1,Rockets,Raptors,8 - 11,0,N/A,N/A,N/A
49,Eric Gordon,FG_UNASSISTED,None,5:47,1,Rockets,Raptors,10 - 11,0,2,2,Jumper
50,Kawhi Leonard,FG_MISS,None,5:24,1,Raptors,Rockets,10 - 11,1,10,2,Jumper
51,Clint Capela,DEFENSIVE_REBOUND,None,5:20,1,Rockets,Raptors,10 - 11,0,N/A,N/A,N/A
52,Eric Gordon,FG_ASSISTED,PJ Tucker,5:12,1,Rockets,Raptors,13 - 11,0,25,3,Jumper
53,Kyle Lowry,FG_UNASSISTED,None,4:59,1,Raptors,Rockets,13 - 13,1,0,2,Layup
54,James Harden,FG_MISS,None,4:43,1,Rockets,Raptors,13 - 13,0, ,2,Jumper
55,Clint Capela,OFFENSIVE_REBOUND,None,4:43,1,Rockets,Raptors,13 - 13,0,N/A,N/A,N/A
56,James Harden,FG_UNASSISTED,None,4:33,1,Rockets,Raptors,15 - 13,0,3,2,Jumper
57,Pascal Siakam,TURNOVER,Clint Capela,4:17,1,Raptors,Rockets,15 - 13,1,N/A,N/A,N/A
58,Austin Rivers,FG_UNASSISTED,None,4:10,1,Rockets,Raptors,18 - 13,0,25,3,Jumper
59,Kyle Lowry,FG_MISS,None,3:56,1,Raptors,Rockets,18 - 13,1,23,2,Jumper
60,Austin Rivers,DEFENSIVE_REBOUND,None,3:53,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
61,James Harden,FG_MISS,None,3:46,1,Rockets,Raptors,18 - 13,0,0,2,Layup
62,Serge Ibaka,DEFENSIVE_REBOUND,None,3:44,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
63,Danny Green,FG_MISS,None,3:41,1,Raptors,Rockets,18 - 13,1, ,2,Jumper
64,PJ Tucker,DEFENSIVE_REBOUND,None,3:38,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
65,Austin Rivers,FG_MISS,None,3:28,1,Rockets,Raptors,18 - 13,0,10,2,Jumper
66,Serge Ibaka,DEFENSIVE_REBOUND,None,3:26,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
67,Austin Rivers,FOUL_ON_FLOOR,None,3:22,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
68,Marc Gasol,SUBSTITUTION,Ibaka Serge,3:22,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
69,Gerald Green,SUBSTITUTION,Gordon Eric,3:22,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
70,Nene Hilario,SUBSTITUTION,Capela Clint,3:22,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
71,Danny Green,FG_MISS,None,3:08,1,Raptors,Rockets,18 - 13,1, ,3,Jumper
72,Nene Hilario,DEFENSIVE_REBOUND,None,3:05,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
73,James Harden,TURNOVER,None,2:59,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
74,Team,Unknown,None,2:59,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
75,Norman Powell,SUBSTITUTION,Leonard Kawhi,2:59,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
76,Jeremy Lin,SUBSTITUTION,Lowry Kyle,2:59,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
77,Gary Clark,SUBSTITUTION,Tucker PJ,2:59,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
78,Norman Powell,FG_MISS,None,2:38,1,Raptors,Rockets,18 - 13,1,20,2,Jumper
79,Austin Rivers,DEFENSIVE_REBOUND,None,2:35,1,Rockets,Raptors,18 - 13,0,N/A,N/A,N/A
80,James Harden,FG_MISS,None,2:20,1,Rockets,Raptors,18 - 13,0, ,2,Jumper
81,Pascal Siakam,DEFENSIVE_REBOUND,None,2:18,1,Raptors,Rockets,18 - 13,1,N/A,N/A,N/A
82,Marc Gasol,FG_UNASSISTED,None,2:04,1,Raptors,Rockets,18 - 15,1,13,2,Jumper
83,Norman Powell,FOUL_ON_FLOOR,None,1:51,1,Raptors,Rockets,18 - 15,1,N/A,N/A,N/A
84,OG Anunoby,SUBSTITUTION,Green Danny,1:51,1,Raptors,Rockets,18 - 15,1,N/A,N/A,N/A
85,James Harden,FG_MISS,None,1:43,1,Rockets,Raptors,18 - 15,0,22,2,Jumper
86,OG Anunoby,DEFENSIVE_REBOUND,None,1:38,1,Raptors,Rockets,18 - 15,1,N/A,N/A,N/A
87,Jeremy Lin,FG_MISS,Gary Clark,1:33,1,Rockets,Raptors,18 - 15,1,4,2,Jumper
88,Jeremy Lin,OFFENSIVE_REBOUND,None,1:30,1,Raptors,Rockets,18 - 15,1,N/A,N/A,N/A
89,Nene Hilario,FOUL_ON_FLOOR,None,1:25,1,Rockets,Raptors,18 - 15,0,N/A,N/A,N/A
90,Marc Gasol,FT,None,1:25,1,Raptors,Rockets,18 - 16,1,N/A,1,N/A
91,Marc Gasol,FT,None,1:25,1,Raptors,Rockets,18 - 17,1,N/A,1,N/A
92,Austin Rivers,FG_MISS,None,1:07,1,Rockets,Raptors,18 - 17,0, ,2,Jumper
93,Marc Gasol,DEFENSIVE_REBOUND,None,1:05,1,Raptors,Rockets,18 - 17,1,N/A,N/A,N/A
94,Pascal Siakam,TURNOVER,Gary Clark,57.8,1,Raptors,Rockets,18 - 17,1,N/A,N/A,N/A
95,James Harden,FG_MISS,None,47.0,1,Rockets,Raptors,18 - 17,0, ,2,Jumper
96,Gerald Green,OFFENSIVE_REBOUND,None,44.2,1,Rockets,Raptors,18 - 17,0,N/A,N/A,N/A
97,Gerald Green,FG_MISS,None,42.5,1,Rockets,Raptors,18 - 17,0,22,3,Jumper
98,Gary Clark,OFFENSIVE_REBOUND,None,42.5,1,Rockets,Raptors,18 - 17,0,N/A,N/A,N/A
99,James Harden,FG_UNASSISTED,None,29.7,1,Rockets,Raptors,21 - 17,0,25,2,Jumper
100,Jeremy Lin,FG_UNASSISTED,None,15.0,1,Raptors,Rockets,21 - 19,1,3,2,Jumper
101,Jeremy Lin,FOUL_ON_FLOOR,None,3.9,1,Raptors,Rockets,21 - 19,1,N/A,N/A,N/A
102,James Harden,FT,None,3.9,1,Rockets,Raptors,22 - 19,0,N/A,1,N/A
103,James Harden,FT,None,3.9,1,Rockets,Raptors,23 - 19,0,N/A,1,N/A
104,Jeremy Lin,TURNOVER,James Harden,0.0,1,Raptors,Rockets,23 - 19,1,N/A,N/A,N/A
105,End of,Unknown,None,0.0,1,Raptors,Rockets,23 - 19,1,N/A,N/A,N/A
0,Kyle Lowry,SUBSTITUTION,Siakam Pascal,12:00,2,Raptors,Rockets,23 - 19,1,N/A,N/A,N/A
1,Chris Paul,SUBSTITUTION,Harden James,12:00,2,Rockets,Raptors,23 - 19,0,N/A,N/A,N/A
2,Marc Gasol,FG_MISS,None,11:47,2,Raptors,Rockets,23 - 19,1,26,3,Jumper
3,Chris Paul,DEFENSIVE_REBOUND,None,11:43,2,Rockets,Raptors,23 - 19,0,N/A,N/A,N/A
4,Gerald Green,FG_ASSISTED,Austin Rivers,11:31,2,Rockets,Raptors,25 - 19,0,7,2,Jumper
5,Kyle Lowry,FG_ASSISTED,Jeremy Lin,11:24,2,Raptors,Rockets,25 - 21,1,0,2,Layup
6,Norman Powell,FOUL_ON_FLOOR,None,11:10,2,Raptors,Rockets,25 - 21,1,N/A,N/A,N/A
7,Gerald Green,FT,None,11:10,2,Rockets,Raptors,26 - 21,0,N/A,1,N/A
8,Gerald Green,FT,None,11:10,2,Rockets,Raptors,27 - 21,0,N/A,1,N/A
9,OG Anunoby,FG_MISS,None,10:58,2,Raptors,Rockets,27 - 21,1,25,3,Jumper
10,Chris Paul,DEFENSIVE_REBOUND,None,10:55,2,Rockets,Raptors,27 - 21,0,N/A,N/A,N/A
11,Nene Hilario,FG_MISS,None,10:41,2,Rockets,Raptors,27 - 21,0,20,2,Jumper
12,Kyle Lowry,DEFENSIVE_REBOUND,None,10:38,2,Raptors,Rockets,27 - 21,1,N/A,N/A,N/A
13,Kyle Lowry,FG_MISS,Gary Clark,10:33,2,Rockets,Raptors,27 - 21,1,0,2,Layup
14,Team,OFFENSIVE_REBOUND,None,10:32,2,Raptors,Rockets,27 - 21,1,N/A,N/A,N/A
15,Norman Powell,FG_MISS,None,10:26,2,Raptors,Rockets,27 - 21,1,0,2,Layup
16,Kyle Lowry,OFFENSIVE_REBOUND,None,10:24,2,Raptors,Rockets,27 - 21,1,N/A,N/A,N/A
17,Jeremy Lin,TURNOVER,Gary Clark,10:16,2,Raptors,Rockets,27 - 21,1,N/A,N/A,N/A
18,Gerald Green,FG_ASSISTED,Chris Paul,10:12,2,Rockets,Raptors,30 - 21,0,25,3,Jumper
19,Team,Unknown,None,10:07,2,Raptors,Rockets,30 - 21,1,N/A,N/A,N/A
20,Kyle Lowry,TURNOVER,Austin Rivers,10:00,2,Raptors,Rockets,30 - 21,1,N/A,N/A,N/A
21,Austin Rivers,FG_UNASSISTED,None,9:57,2,Rockets,Raptors,32 - 21,0, ,2,Jumper
22,Norman Powell,FG_MISS,Gerald Green,9:41,2,Rockets,Raptors,32 - 21,1,0,2,Layup
23,Nene Hilario,DEFENSIVE_REBOUND,None,9:38,2,Rockets,Raptors,32 - 21,0,N/A,N/A,N/A
24,Austin Rivers,FG_ASSISTED,Nene Hilario,9:35,2,Rockets,Raptors,35 - 21,0,23,3,Jumper
25,Nene Hilario,Unknown,None,9:20,2,Rockets,Raptors,35 - 21,0,N/A,N/A,N/A
26,Norman Powell,FG_MISS,None,9:08,2,Raptors,Rockets,35 - 21,1,26,3,Jumper
27,Gary Clark,DEFENSIVE_REBOUND,None,9:05,2,Rockets,Raptors,35 - 21,0,N/A,N/A,N/A
28,Nene Hilario,TURNOVER,None,8:51,2,Rockets,Raptors,35 - 21,0,N/A,N/A,N/A
29,Kyle Lowry,FOUL_ON_FLOOR,None,8:39,2,Raptors,Rockets,35 - 21,1,N/A,N/A,N/A
30,Kyle Lowry,TURNOVER,None,8:39,2,Raptors,Rockets,35 - 21,1,N/A,N/A,N/A
31,Eric Gordon,SUBSTITUTION,Rivers Austin,8:39,2,Rockets,Raptors,35 - 21,0,N/A,N/A,N/A
32,Clint Capela,SUBSTITUTION,Hilario Nene,8:39,2,Rockets,Raptors,35 - 21,0,N/A,N/A,N/A
33,Eric Gordon,FG_ASSISTED,Chris Paul,8:26,2,Rockets,Raptors,37 - 21,0,0,2,Layup
34,Norman Powell,FG_ASSISTED,Jeremy Lin,8:08,2,Raptors,Rockets,37 - 23,1,0,2,Layup
35,Eric Gordon,FG_ASSISTED,Chris Paul,7:50,2,Rockets,Raptors,40 - 23,0,23,3,Jumper
36,Kyle Lowry,FG_MISS,None,7:39,2,Raptors,Rockets,40 - 23,1,26,3,Jumper
37,Gerald Green,DEFENSIVE_REBOUND,None,7:36,2,Rockets,Raptors,40 - 23,0,N/A,N/A,N/A
38,Chris Paul,FG_UNASSISTED,None,7:29,2,Rockets,Raptors,42 - 23,0,11,2,Jumper
39,Team,Unknown,None,7:28,2,Raptors,Rockets,42 - 23,1,N/A,N/A,N/A
40,Patrick McCaw,SUBSTITUTION,Lin Jeremy,7:28,2,Raptors,Rockets,42 - 23,1,N/A,N/A,N/A
41,Kawhi Leonard,SUBSTITUTION,Powell Norman,7:28,2,Raptors,Rockets,42 - 23,1,N/A,N/A,N/A
42,PJ Tucker,SUBSTITUTION,Clark Gary,7:28,2,Rockets,Raptors,42 - 23,0,N/A,N/A,N/A
43,Marc Gasol,FG_UNASSISTED,None,7:09,2,Raptors,Rockets,42 - 25,1,8,2,Jumper
44,PJ Tucker,TURNOVER,Kawhi Leonard,6:50,2,Rockets,Raptors,42 - 25,0,N/A,N/A,N/A
45,PJ Tucker,FOUL_ON_FLOOR,None,6:41,2,Rockets,Raptors,42 - 25,0,N/A,N/A,N/A
46,Kawhi Leonard,FT,None,6:41,2,Raptors,Rockets,42 - 26,1,N/A,1,N/A
47,James Harden,SUBSTITUTION,Green Gerald,6:41,2,Rockets,Raptors,42 - 26,0,N/A,N/A,N/A
48,Kawhi Leonard,FT,None,6:41,2,Raptors,Rockets,42 - 27,1,N/A,1,N/A
49,PJ Tucker,FG_ASSISTED,Chris Paul,6:32,2,Rockets,Raptors,45 - 27,0, ,2,Jumper
50,Kyle Lowry,FG_MISS,None,6:12,2,Raptors,Rockets,45 - 27,1, ,2,Jumper
51,Eric Gordon,DEFENSIVE_REBOUND,None,6:10,2,Rockets,Raptors,45 - 27,0,N/A,N/A,N/A
52,Clint Capela,FG_ASSISTED,Chris Paul,6:00,2,Rockets,Raptors,47 - 27,0, ,2,Jumper
53,Marc Gasol,FOUL_ON_FLOOR,None,6:00,2,Raptors,Rockets,47 - 27,1,N/A,N/A,N/A
54,Pascal Siakam,SUBSTITUTION,Anunoby OG,6:00,2,Raptors,Rockets,47 - 27,1,N/A,N/A,N/A
55,Serge Ibaka,SUBSTITUTION,Gasol Marc,6:00,2,Raptors,Rockets,47 - 27,1,N/A,N/A,N/A
56,Austin Rivers,SUBSTITUTION,Paul Chris,6:00,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
57,Clint Capela,FT_MISS,None,6:00,2,Rockets,Raptors,47 - 27,0,N/A,1,N/A
58,Serge Ibaka,DEFENSIVE_REBOUND,None,5:58,2,Raptors,Rockets,47 - 27,1,N/A,N/A,N/A
59,Kawhi Leonard,FG_MISS,None,5:46,2,Raptors,Rockets,47 - 27,1, ,2,Jumper
60,Clint Capela,DEFENSIVE_REBOUND,None,5:43,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
61,Clint Capela,FOUL_ON_FLOOR,None,5:33,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
62,Clint Capela,TURNOVER,None,5:33,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
63,Clint Capela,FOUL_ON_FLOOR,None,5:19,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
64,Kawhi Leonard,FG_MISS,None,5:07,2,Raptors,Rockets,47 - 27,1,20,2,Jumper
65,Austin Rivers,DEFENSIVE_REBOUND,None,5:05,2,Rockets,Raptors,47 - 27,0,N/A,N/A,N/A
66,Clint Capela,FG_ASSISTED,James Harden,5:00,2,Rockets,Raptors,49 - 27,0, ,2,Jumper
67,Patrick McCaw,FG_ASSISTED,Serge Ibaka,4:46,2,Raptors,Rockets,49 - 30,1, ,3,Jumper
68,Eric Gordon,TURNOVER,None,4:35,2,Rockets,Raptors,49 - 30,0,N/A,N/A,N/A
69,Danny Green,SUBSTITUTION,McCaw Patrick,4:35,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
70,Kyle Lowry,TURNOVER,PJ Tucker,4:29,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
71,James Harden,FG_MISS,None,4:23,2,Rockets,Raptors,49 - 30,0,0,2,Layup
72,Team,DEFENSIVE_REBOUND,None,4:23,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
73,James Harden,FOUL_ON_FLOOR,None,4:23,2,Rockets,Raptors,49 - 30,0,N/A,N/A,N/A
74,Kawhi Leonard,FG_MISS,None,4:07,2,Raptors,Rockets,49 - 30,1,10,2,Jumper
75,Serge Ibaka,OFFENSIVE_REBOUND,None,4:04,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
76,Kyle Lowry,FG_MISS,None,4:01,2,Raptors,Rockets,49 - 30,1,26,3,Jumper
77,Pascal Siakam,OFFENSIVE_REBOUND,None,4:01,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
78,Pascal Siakam,FG_MISS,None,3:51,2,Raptors,Rockets,49 - 30,1,6,2,Jumper
79,Pascal Siakam,OFFENSIVE_REBOUND,None,3:47,2,Raptors,Rockets,49 - 30,1,N/A,N/A,N/A
80,Pascal Siakam,FG_UNASSISTED,None,3:47,2,Raptors,Rockets,49 - 32,1, ,2,Jumper
81,James Harden,FG_MISS,None,3:27,2,Rockets,Raptors,49 - 32,0,27,3,Jumper
82,Pascal Siakam,DEFENSIVE_REBOUND,None,3:23,2,Raptors,Rockets,49 - 32,1,N/A,N/A,N/A
83,Danny Green,FG_ASSISTED,Pascal Siakam,3:14,2,Raptors,Rockets,49 - 35,1, ,3,Jumper
84,Team,Unknown,None,3:14,2,Rockets,Raptors,49 - 35,0,N/A,N/A,N/A
85,Chris Paul,SUBSTITUTION,Gordon Eric,3:14,2,Rockets,Raptors,49 - 35,0,N/A,N/A,N/A
86,James Harden,FG_MISS,None,2:55,2,Rockets,Raptors,49 - 35,0,26,3,Jumper
87,Serge Ibaka,DEFENSIVE_REBOUND,None,2:53,2,Raptors,Rockets,49 - 35,1,N/A,N/A,N/A
88,Kyle Lowry,TURNOVER,James Harden,2:42,2,Raptors,Rockets,49 - 35,1,N/A,N/A,N/A
89,James Harden,FG_UNASSISTED,None,2:29,2,Rockets,Raptors,51 - 35,0, ,2,Jumper
90,Pascal Siakam,Unknown,None,2:29,2,Raptors,Rockets,51 - 35,1,N/A,N/A,N/A
91,Serge Ibaka,FG_MISS,None,2:06,2,Raptors,Rockets,51 - 35,1,10,2,Jumper
92,Clint Capela,DEFENSIVE_REBOUND,None,2:03,2,Rockets,Raptors,51 - 35,0,N/A,N/A,N/A
93,Austin Rivers,FG_ASSISTED,PJ Tucker,1:54,2,Rockets,Raptors,53 - 35,0, ,2,Jumper
94,Kawhi Leonard,FG_MISS,Clint Capela,1:38,2,Rockets,Raptors,53 - 35,1,6,2,Jumper
95,Clint Capela,DEFENSIVE_REBOUND,None,1:35,2,Rockets,Raptors,53 - 35,0,N/A,N/A,N/A
96,PJ Tucker,FG_MISS,None,1:17,2,Rockets,Raptors,53 - 35,0, ,3,Jumper
97,Clint Capela,OFFENSIVE_REBOUND,None,1:15,2,Rockets,Raptors,53 - 35,0,N/A,N/A,N/A
98,James Harden,FG_MISS,None,1:03,2,Rockets,Raptors,53 - 35,0,26,2,Jumper
99,Team,DEFENSIVE_REBOUND,None,1:02,2,Raptors,Rockets,53 - 35,1,N/A,N/A,N/A
100,Nene Hilario,SUBSTITUTION,Capela Clint,1:02,2,Rockets,Raptors,53 - 35,0,N/A,N/A,N/A
101,Danny Green,FG_MISS,None,47.1,2,Raptors,Rockets,53 - 35,1, ,3,Jumper
102,Kyle Lowry,OFFENSIVE_REBOUND,None,44.5,2,Raptors,Rockets,53 - 35,1,N/A,N/A,N/A
103,Serge Ibaka,FG_ASSISTED,Kyle Lowry,40.8,2,Raptors,Rockets,53 - 37,1,2,2,Jumper
104,Chris Paul,FG_MISS,None,31.3,2,Rockets,Raptors,53 - 37,0,0,2,Layup
105,Serge Ibaka,DEFENSIVE_REBOUND,None,27.5,2,Raptors,Rockets,53 - 37,1,N/A,N/A,N/A
106,Serge Ibaka,TURNOVER,Chris Paul,26.3,2,Raptors,Rockets,53 - 37,1,N/A,N/A,N/A
107,James Harden,FG_UNASSISTED,None,8.1,2,Rockets,Raptors,55 - 37,0,0,2,Layup
108,Austin Rivers,FOUL_ON_FLOOR,None,3.5,2,Rockets,Raptors,55 - 37,0,N/A,N/A,N/A
109,Kyle Lowry,FG_MISS,None,0.0,2,Raptors,Rockets,55 - 37,1,0,2,Layup
110,Team,OFFENSIVE_REBOUND,None,0.0,2,Raptors,Rockets,55 - 37,1,N/A,N/A,N/A
111,End of,Unknown,None,0.0,2,Raptors,Rockets,55 - 37,1,N/A,N/A,N/A
0,Clint Capela,SUBSTITUTION,Rivers Austin,12:00,3,Rockets,Raptors,55 - 37,0,N/A,N/A,N/A
1,Eric Gordon,SUBSTITUTION,Hilario Nene,12:00,3,Rockets,Raptors,55 - 37,0,N/A,N/A,N/A
2,Pascal Siakam,FG_ASSISTED,Kawhi Leonard,11:46,3,Raptors,Rockets,55 - 40,1,25,2,Jumper
3,Eric Gordon's,FG_MISS,Serge Ibaka,11:19,3,Raptors,Rockets,55 - 40,0, ,2,Jumper
4,Danny Green,DEFENSIVE_REBOUND,None,11:19,3,Raptors,Rockets,55 - 40,1,N/A,N/A,N/A
5,Kawhi Leonard,FG_UNASSISTED,None,11:06,3,Raptors,Rockets,55 - 42,1, ,2,Jumper
6,James Harden,FG_MISS,Serge Ibaka,10:39,3,Raptors,Rockets,55 - 42,0,4,2,Jumper
7,Serge Ibaka,DEFENSIVE_REBOUND,None,10:39,3,Raptors,Rockets,55 - 42,1,N/A,N/A,N/A
8,James Harden,FOUL_ON_FLOOR,None,10:39,3,Rockets,Raptors,55 - 42,0,N/A,N/A,N/A
9,Kawhi Leonard,FG_MISS,None,10:24,3,Raptors,Rockets,55 - 42,1, ,2,Jumper
10,Clint Capela,DEFENSIVE_REBOUND,None,10:20,3,Rockets,Raptors,55 - 42,0,N/A,N/A,N/A
11,Chris Paul,FG_MISS,None,10:09,3,Rockets,Raptors,55 - 42,0,9,2,Jumper
12,Serge Ibaka,DEFENSIVE_REBOUND,None,10:06,3,Raptors,Rockets,55 - 42,1,N/A,N/A,N/A
13,Chris Paul,FOUL_ON_FLOOR,None,9:53,3,Rockets,Raptors,55 - 42,0,N/A,N/A,N/A
14,Kawhi Leonard,FG_MISS,None,9:44,3,Raptors,Rockets,55 - 42,1,25,3,Jumper
15,Serge Ibaka,OFFENSIVE_REBOUND,None,9:42,3,Raptors,Rockets,55 - 42,1,N/A,N/A,N/A
16,Pascal Siakam,FG_ASSISTED,Kyle Lowry,9:34,3,Raptors,Rockets,55 - 45,1, ,3,Jumper
17,Serge Ibaka,FOUL_ON_FLOOR,None,9:16,3,Raptors,Rockets,55 - 45,1,N/A,N/A,N/A
18,Clint Capela,FT_MISS,None,9:16,3,Rockets,Raptors,55 - 45,0,N/A,1,N/A
19,Team,OFFENSIVE_REBOUND,None,9:16,3,Rockets,Raptors,55 - 45,0,N/A,N/A,N/A
20,Clint Capela,FT,None,9:16,3,Rockets,Raptors,56 - 45,0,N/A,1,N/A
21,Serge Ibaka,FG_ASSISTED,Kyle Lowry,9:04,3,Raptors,Rockets,56 - 47,1,3,2,Jumper
