,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
33,Al Horford,DEFENSIVE_REBOUND,None,8:16,1,Celtics,Wizards,1 - 10,1,N/A,N/A,N/A
34,Jayson Tatum,TURNOVER,Jeff Green,8:10,1,Celtics,Wizards,1 - 10,1,N/A,N/A,N/A
35,Al Horford,FOUL_ON_FLOOR,None,8:07,1,Celtics,Wizards,1 - 10,1,N/A,N/A,N/A
36,Jeff Green,FT_MISS,None,8:07,1,Wizards,Celtics,1 - 10,0,N/A,1,N/A
37,Team,OFFENSIVE_REBOUND,None,8:07,1,Wizards,Celtics,1 - 10,0,N/A,N/A,N/A
38,Jeff Green,FT,None,8:07,1,Wizards,Celtics,2 - 10,0,N/A,1,N/A
39,Marcus Morris,FG_ASSISTED,Kyrie Irving,7:54,1,Celtics,Wizards,2 - 13,1,25,3,Jumper
40,Trevor Ariza,FG_MISS,Marcus Morris,7:32,1,Celtics,Wizards,2 - 13,0,0,2,Layup
41,Marcus Morris,DEFENSIVE_REBOUND,None,7:30,1,Celtics,Wizards,2 - 13,1,N/A,N/A,N/A
42,Marcus Morris,FG_MISS,None,7:19,1,Celtics,Wizards,2 - 13,1,23,3,Jumper
43,Bobby Portis,DEFENSIVE_REBOUND,None,7:17,1,Wizards,Celtics,2 - 13,0,N/A,N/A,N/A
44,Tomas Satoransky,FG_MISS,None,7:01,1,Wizards,Celtics,2 - 13,0,23,3,Jumper
45,Kyrie Irving,DEFENSIVE_REBOUND,None,6:57,1,Celtics,Wizards,2 - 13,1,N/A,N/A,N/A
46,Al Horford,FG_MISS,None,6:51,1,Celtics,Wizards,2 - 13,1,0,2,Layup
47,Jeff Green,DEFENSIVE_REBOUND,None,6:49,1,Wizards,Celtics,2 - 13,0,N/A,N/A,N/A
48,Trevor Ariza,FG_MISS,None,6:40,1,Wizards,Celtics,2 - 13,0,0,2,Layup
49,Bobby Portis,OFFENSIVE_REBOUND,None,6:38,1,Wizards,Celtics,2 - 13,0,N/A,N/A,N/A
50,Bobby Portis,FG_MISS,None,6:37,1,Wizards,Celtics,2 - 13,0, ,3,Jumper
51,Marcus Morris,DEFENSIVE_REBOUND,None,6:36,1,Celtics,Wizards,2 - 13,1,N/A,N/A,N/A
52,Tomas Satoransky,FOUL_ON_FLOOR,None,6:34,1,Wizards,Celtics,2 - 13,0,N/A,N/A,N/A
53,Jayson Tatum,FG_MISS,None,6:23,1,Celtics,Wizards,2 - 13,1,26,3,Jumper
54,Bradley Beal,DEFENSIVE_REBOUND,None,6:20,1,Wizards,Celtics,2 - 13,0,N/A,N/A,N/A
55,Bradley Beal,FG_UNASSISTED,None,6:16,1,Wizards,Celtics,4 - 13,0,0,2,Dunk
56,Al Horford,FG_ASSISTED,Kyrie Irving,6:07,1,Celtics,Wizards,4 - 15,1,0,2,Layup
57,Bradley Beal,FOUL_ON_FLOOR,None,6:07,1,Wizards,Celtics,4 - 15,0,N/A,N/A,N/A
58,Jaylen Brown,SUBSTITUTION,for game,6:07,1,Celtics,Wizards,4 - 15,1,N/A,N/A,N/A
59,Jaylen Brown,SUBSTITUTION,Morris Marcus,6:07,1,Celtics,Wizards,4 - 15,1,N/A,N/A,N/A
60,enters the,SUBSTITUTION,Smart Marcus,6:07,1,Celtics,Wizards,4 - 15,1,N/A,N/A,N/A
61,Al Horford,FT_MISS,None,6:07,1,Celtics,Wizards,4 - 15,1,N/A,1,N/A
62,Bobby Portis,DEFENSIVE_REBOUND,None,6:07,1,Wizards,Celtics,4 - 15,0,N/A,N/A,N/A
63,Bobby Portis,TURNOVER,Jayson Tatum,5:51,1,Wizards,Celtics,4 - 15,0,N/A,N/A,N/A
64,Jayson Tatum,FG_MISS,None,5:46,1,Celtics,Wizards,4 - 15,1,25,3,Jumper
65,Trevor Ariza,DEFENSIVE_REBOUND,None,5:44,1,Wizards,Celtics,4 - 15,0,N/A,N/A,N/A
66,Tomas Satoransky,FG_UNASSISTED,None,5:31,1,Wizards,Celtics,6 - 15,0, ,3,Jumper
67,Al Horford,FG_ASSISTED,Kyrie Irving,5:07,1,Celtics,Wizards,6 - 17,1,0,2,Dunk
