,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
105,Team,Unknown,None,49.2,1,Heat,Knicks,25 - 24,0,N/A,N/A,N/A
106,Josh Richardson,SUBSTITUTION,Winslow Justise,49.2,1,Heat,Knicks,25 - 24,0,N/A,N/A,N/A
107,Josh Richardson,FG_MISS,None,46.8,1,Heat,Knicks,25 - 24,0, ,3,Jumper
108,Allonzo Trier,DEFENSIVE_REBOUND,None,44.3,1,Knicks,Heat,25 - 24,1,N/A,N/A,N/A
109,Frank Ntilikina,FG_UNASSISTED,None,24.7,1,Knicks,Heat,25 - 26,1,12,3,Jumper
110,Dwyane Wade,FG_MISS,Mitchell Robinson,3.4,1,Knicks,Heat,25 - 26,0,15,3,Jumper
111,Mario Hezonja,DEFENSIVE_REBOUND,None,2.4,1,Knicks,Heat,25 - 26,1,N/A,N/A,N/A
112,Mario Hezonja,FG_MISS,None,0.5,1,Knicks,Heat,25 - 26,1,43,3,Jumper
113,Team,OFFENSIVE_REBOUND,None,0.1,1,Knicks,Heat,25 - 26,1,N/A,N/A,N/A
114,End of,Unknown,None,0.0,1,Knicks,Heat,25 - 26,1,N/A,N/A,N/A
0,Kevin Knox,SUBSTITUTION,Hezonja Mario,12:00,3,Knicks,Heat,52 - 58,1,N/A,N/A,N/A
1,Lance Thomas,SUBSTITUTION,Dotson Damyean,12:00,3,Knicks,Heat,52 - 58,1,N/A,N/A,N/A
2,James Johnson,SUBSTITUTION,Olynyk Kelly,12:00,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
3,Hassan Whiteside,SUBSTITUTION,Wade Dwyane,12:00,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
4,Wayne Ellington,SUBSTITUTION,Adebayo Bam,12:00,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
5,Josh Richardson,SUBSTITUTION,McGruder Rodney,12:00,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
6,Hassan Whiteside,FG_MISS,None,11:39,3,Heat,Knicks,52 - 58,0,8,3,Jumper
7,Lance Thomas,DEFENSIVE_REBOUND,None,11:36,3,Knicks,Heat,52 - 58,1,N/A,N/A,N/A
8,Kevin Knox,FG_MISS,None,11:24,3,Knicks,Heat,52 - 58,1,25,3,Jumper
9,Wayne Ellington,DEFENSIVE_REBOUND,None,11:22,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
10,Josh Richardson,FOUL_ON_FLOOR,None,11:15,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
11,Josh Richardson,TURNOVER,None,11:15,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
12,Tim Hardaway,FG_MISS,None,10:59,3,Knicks,Heat,52 - 58,1,22,3,Jumper
13,Hassan Whiteside,DEFENSIVE_REBOUND,None,10:57,3,Heat,Knicks,52 - 58,0,N/A,N/A,N/A
14,Wayne Ellington,FG_ASSISTED,Justise Winslow,10:42,3,Heat,Knicks,54 - 58,0, ,3,Jumper
15,Noah Vonleh,Unknown,None,10:42,3,Knicks,Heat,54 - 58,1,N/A,N/A,N/A
16,Noah Vonleh,FOUL_ON_FLOOR,None,10:26,3,Knicks,Heat,54 - 58,1,N/A,N/A,N/A
17,Noah Vonleh,TURNOVER,None,10:26,3,Knicks,Heat,54 - 58,1,N/A,N/A,N/A
18,Wayne Ellington,FG_MISS,None,10:14,3,Heat,Knicks,54 - 58,0,26,3,Jumper
19,Team,OFFENSIVE_REBOUND,None,10:12,3,Heat,Knicks,54 - 58,0,N/A,N/A,N/A
20,Justise Winslow,FG_ASSISTED,James Johnson,10:08,3,Heat,Knicks,56 - 58,0,19,3,Jumper
21,Tim Hardaway,FG_MISS,Hassan Whiteside,9:54,3,Heat,Knicks,56 - 58,1,0,2,Layup
22,Team,DEFENSIVE_REBOUND,None,9:52,3,Heat,Knicks,56 - 58,0,N/A,N/A,N/A
23,Wayne Ellington,FG_MISS,None,9:36,3,Heat,Knicks,56 - 58,0,25,3,Jumper
24,Noah Vonleh,DEFENSIVE_REBOUND,None,9:34,3,Knicks,Heat,56 - 58,1,N/A,N/A,N/A
25,Noah Vonleh,FG_MISS,None,9:23,3,Knicks,Heat,56 - 58,1, ,3,Jumper
26,James Johnson,DEFENSIVE_REBOUND,None,9:21,3,Heat,Knicks,56 - 58,0,N/A,N/A,N/A
27,Wayne Ellington,FG_ASSISTED,James Johnson,9:15,3,Heat,Knicks,59 - 58,0,26,3,Jumper
28,Team,Unknown,None,9:15,3,Knicks,Heat,59 - 58,1,N/A,N/A,N/A
29,Tim Hardaway,FG_ASSISTED,Noah Vonleh,8:52,3,Knicks,Heat,59 - 60,1,20,3,Jumper
30,Josh Richardson,FG_MISS,None,8:35,3,Heat,Knicks,59 - 60,0,25,3,Jumper
31,Tim Hardaway,DEFENSIVE_REBOUND,None,8:33,3,Knicks,Heat,59 - 60,1,N/A,N/A,N/A
32,Tim Hardaway,FG_MISS,None,8:27,3,Knicks,Heat,59 - 60,1,21,3,Jumper
33,Josh Richardson,DEFENSIVE_REBOUND,None,8:25,3,Heat,Knicks,59 - 60,0,N/A,N/A,N/A
34,Tim Hardaway,FOUL_ON_FLOOR,None,8:12,3,Knicks,Heat,59 - 60,1,N/A,N/A,N/A
35,Josh Richardson,FT,None,8:12,3,Heat,Knicks,60 - 60,0,N/A,1,N/A
36,Josh Richardson,FT,None,8:12,3,Heat,Knicks,61 - 60,0,N/A,1,N/A
37,Noah Vonleh,FG_UNASSISTED,None,7:55,3,Knicks,Heat,61 - 62,1,0,2,Layup
38,Wayne Ellington,FG_MISS,None,7:33,3,Heat,Knicks,61 - 62,0,25,3,Jumper
39,Trey Burke,DEFENSIVE_REBOUND,None,7:31,3,Knicks,Heat,61 - 62,1,N/A,N/A,N/A
40,Trey Burke,FG_UNASSISTED,None,7:24,3,Knicks,Heat,61 - 64,1,3,3,Jumper
41,Hassan Whiteside,FG_MISS,None,7:08,3,Heat,Knicks,61 - 64,0, ,3,Jumper
42,Kevin Knox,DEFENSIVE_REBOUND,None,7:06,3,Knicks,Heat,61 - 64,1,N/A,N/A,N/A
43,Trey Burke,FOUL_ON_FLOOR,None,6:59,3,Knicks,Heat,61 - 64,1,N/A,N/A,N/A
44,Trey Burke,TURNOVER,None,6:59,3,Knicks,Heat,61 - 64,1,N/A,N/A,N/A
45,Josh Richardson,FG_ASSISTED,Justise Winslow,6:41,3,Heat,Knicks,64 - 64,0,26,3,Jumper
46,Trey Burke,FG_MISS,None,6:18,3,Knicks,Heat,64 - 64,1,19,3,Jumper
47,Hassan Whiteside,DEFENSIVE_REBOUND,None,6:16,3,Heat,Knicks,64 - 64,0,N/A,N/A,N/A
48,James Johnson,FG_UNASSISTED,None,6:03,3,Heat,Knicks,66 - 64,0,14,3,Jumper
49,Justise Winslow,FOUL_ON_FLOOR,None,5:43,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
50,Dwyane Wade,SUBSTITUTION,Richardson Josh,5:43,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
51,Justise Winslow,FOUL_ON_FLOOR,None,5:42,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
52,Trey Burke,FG_MISS,None,5:34,3,Knicks,Heat,66 - 64,1,26,3,Jumper
53,Hassan Whiteside,DEFENSIVE_REBOUND,None,5:32,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
54,James Johnson,FG_MISS,None,5:14,3,Heat,Knicks,66 - 64,0,0,2,Layup
55,Hassan Whiteside,OFFENSIVE_REBOUND,None,5:12,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
56,Hassan Whiteside,FG_MISS,None,5:12,3,Heat,Knicks,66 - 64,0, ,3,Jumper
57,Hassan Whiteside,OFFENSIVE_REBOUND,None,5:10,3,Heat,Knicks,66 - 64,0,N/A,N/A,N/A
58,Hassan Whiteside,FG_UNASSISTED,None,5:10,3,Heat,Knicks,68 - 64,0, ,3,Jumper
59,Trey Burke,FG_MISS,Justise Winslow,4:54,3,Heat,Knicks,68 - 64,1,0,2,Layup
60,Justise Winslow,DEFENSIVE_REBOUND,None,4:52,3,Heat,Knicks,68 - 64,0,N/A,N/A,N/A
61,Justise Winslow,FG_MISS,None,4:48,3,Heat,Knicks,68 - 64,0,0,2,Layup
62,Noah Vonleh,DEFENSIVE_REBOUND,None,4:46,3,Knicks,Heat,68 - 64,1,N/A,N/A,N/A
63,Trey Burke,FG_ASSISTED,Tim Hardaway,4:43,3,Knicks,Heat,68 - 66,1,0,2,Layup
64,James Johnson,FG_MISS,None,4:20,3,Heat,Knicks,68 - 66,0,25,3,Jumper
65,Noah Vonleh,DEFENSIVE_REBOUND,None,4:19,3,Knicks,Heat,68 - 66,1,N/A,N/A,N/A
66,Tim Hardaway,FG_MISS,None,4:09,3,Knicks,Heat,68 - 66,1,25,3,Jumper
67,Hassan Whiteside,DEFENSIVE_REBOUND,None,4:07,3,Heat,Knicks,68 - 66,0,N/A,N/A,N/A
68,Noah Vonleh,FOUL_ON_FLOOR,None,3:54,3,Knicks,Heat,68 - 66,1,N/A,N/A,N/A
69,Mario Hezonja,SUBSTITUTION,Hardaway Tim,3:54,3,Knicks,Heat,68 - 66,1,N/A,N/A,N/A
70,Damyean Dotson,SUBSTITUTION,Vonleh Noah,3:54,3,Knicks,Heat,68 - 66,1,N/A,N/A,N/A
71,Mitchell Robinson,SUBSTITUTION,Thomas Lance,3:54,3,Knicks,Heat,68 - 66,1,N/A,N/A,N/A
72,Hassan Whiteside,FG_ASSISTED,Dwyane Wade,3:45,3,Heat,Knicks,70 - 66,0,0,2,Dunk
73,Mario Hezonja,FG_MISS,None,3:22,3,Knicks,Heat,70 - 66,1,25,3,Jumper
74,Hassan Whiteside,DEFENSIVE_REBOUND,None,3:20,3,Heat,Knicks,70 - 66,0,N/A,N/A,N/A
75,Kevin Knox,FOUL_TECHNICAL,None,3:07,3,Knicks,Heat,70 - 66,1,N/A,N/A,N/A
76,Wayne Ellington,FT,None,3:07,3,Heat,Knicks,71 - 66,0,N/A,1,N/A
77,Allonzo Trier,SUBSTITUTION,Burke Trey,3:07,3,Knicks,Heat,71 - 66,1,N/A,N/A,N/A
78,Wayne Ellington,FG_ASSISTED,Dwyane Wade,2:56,3,Heat,Knicks,74 - 66,0,25,3,Jumper
79,Team,Unknown,None,2:55,3,Knicks,Heat,74 - 66,1,N/A,N/A,N/A
80,Damyean Dotson,TURNOVER,James Johnson,2:36,3,Knicks,Heat,74 - 66,1,N/A,N/A,N/A
81,Justise Winslow,FG_UNASSISTED,None,2:31,3,Heat,Knicks,76 - 66,0, ,3,Jumper
82,Wayne Ellington,FOUL_ON_FLOOR,None,2:15,3,Heat,Knicks,76 - 66,0,N/A,N/A,N/A
83,Courtney Lee,SUBSTITUTION,Knox Kevin,2:15,3,Knicks,Heat,76 - 66,1,N/A,N/A,N/A
84,Dion Waiters,SUBSTITUTION,Winslow Justise,2:15,3,Heat,Knicks,76 - 66,0,N/A,N/A,N/A
85,Hassan Whiteside,FOUL_ON_FLOOR,None,2:09,3,Heat,Knicks,76 - 66,0,N/A,N/A,N/A
86,Mitchell Robinson,FT_MISS,None,2:09,3,Knicks,Heat,76 - 66,1,N/A,1,N/A
87,Team,OFFENSIVE_REBOUND,None,2:09,3,Knicks,Heat,76 - 66,1,N/A,N/A,N/A
88,Bam Adebayo,SUBSTITUTION,Whiteside Hassan,2:09,3,Heat,Knicks,76 - 66,0,N/A,N/A,N/A
89,Mitchell Robinson,FT_MISS,None,2:09,3,Knicks,Heat,76 - 66,1,N/A,1,N/A
90,Dwyane Wade,DEFENSIVE_REBOUND,None,2:07,3,Heat,Knicks,76 - 66,0,N/A,N/A,N/A
91,Dwyane Wade,FG_UNASSISTED,None,1:57,3,Heat,Knicks,78 - 66,0,0,2,Layup
92,James Johnson,Unknown,None,1:42,3,Heat,Knicks,78 - 66,0,N/A,N/A,N/A
93,Mitchell Robinson,FG_ASSISTED,Mario Hezonja,1:30,3,Knicks,Heat,78 - 68,1,0,2,Dunk
94,Dion Waiters,FG_ASSISTED,Bam Adebayo,1:05,3,Heat,Knicks,81 - 68,0,24,3,Jumper
95,Mario Hezonja,FG_MISS,None,45.5,3,Knicks,Heat,81 - 68,1, ,3,Jumper
96,Dion Waiters,DEFENSIVE_REBOUND,None,44.6,3,Heat,Knicks,81 - 68,0,N/A,N/A,N/A
97,Dion Waiters,FG_MISS,Damyean Dotson,39.5,3,Knicks,Heat,81 - 68,0,0,2,Layup
98,Mitchell Robinson,DEFENSIVE_REBOUND,None,37.5,3,Knicks,Heat,81 - 68,1,N/A,N/A,N/A
99,Bam Adebayo,FOUL_ON_FLOOR,None,23.9,3,Heat,Knicks,81 - 68,0,N/A,N/A,N/A
100,Allonzo Trier,FT,None,23.9,3,Knicks,Heat,81 - 69,1,N/A,1,N/A
101,Allonzo Trier,FT,None,23.9,3,Knicks,Heat,81 - 70,1,N/A,1,N/A
102,Dwyane Wade,FG_MISS,None,5.4,3,Heat,Knicks,81 - 70,0,26,3,Jumper
103,Allonzo Trier,DEFENSIVE_REBOUND,None,0.5,3,Knicks,Heat,81 - 70,1,N/A,N/A,N/A
104,End of,Unknown,None,0.0,3,Knicks,Heat,81 - 70,1,N/A,N/A,N/A
0,Josh Richardson,SUBSTITUTION,Johnson James,12:00,4,Heat,Knicks,81 - 70,0,N/A,N/A,N/A
1,Kelly Olynyk,SUBSTITUTION,Ellington Wayne,12:00,4,Heat,Knicks,81 - 70,0,N/A,N/A,N/A
2,Allonzo Trier,TURNOVER,None,11:48,4,Knicks,Heat,81 - 70,1,N/A,N/A,N/A
3,Bam Adebayo,FG_ASSISTED,Dwyane Wade,11:36,4,Heat,Knicks,83 - 70,0,0,2,Layup
4,Allonzo Trier,FG_MISS,None,11:20,4,Knicks,Heat,83 - 70,1,5,3,Jumper
5,Mitchell Robinson,OFFENSIVE_REBOUND,None,11:18,4,Knicks,Heat,83 - 70,1,N/A,N/A,N/A
6,Kelly Olynyk,FOUL_ON_FLOOR,None,11:16,4,Heat,Knicks,83 - 70,0,N/A,N/A,N/A
7,Mario Hezonja,FT,None,11:16,4,Knicks,Heat,83 - 71,1,N/A,1,N/A
8,Mario Hezonja,FT,None,11:16,4,Knicks,Heat,83 - 72,1,N/A,1,N/A
9,Bam Adebayo,FG_ASSISTED,Dwyane Wade,11:02,4,Heat,Knicks,85 - 72,0,0,2,Dunk
10,Team,Unknown,None,11:02,4,Knicks,Heat,85 - 72,1,N/A,N/A,N/A
11,Courtney Lee,FG_MISS,None,10:47,4,Knicks,Heat,85 - 72,1,23,3,Jumper
12,Dwyane Wade,DEFENSIVE_REBOUND,None,10:45,4,Heat,Knicks,85 - 72,0,N/A,N/A,N/A
13,Josh Richardson,FG_MISS,None,10:36,4,Heat,Knicks,85 - 72,0,21,3,Jumper
14,Courtney Lee,DEFENSIVE_REBOUND,None,10:34,4,Knicks,Heat,85 - 72,1,N/A,N/A,N/A
15,Kelly Olynyk,FOUL_ON_FLOOR,None,10:26,4,Heat,Knicks,85 - 72,0,N/A,N/A,N/A
16,Damyean Dotson,FG_UNASSISTED,None,10:20,4,Knicks,Heat,85 - 74,1,0,2,Layup
17,Dwyane Wade,TURNOVER,Mario Hezonja,9:56,4,Heat,Knicks,85 - 74,0,N/A,N/A,N/A
18,Allonzo Trier,FG_ASSISTED,Courtney Lee,9:51,4,Knicks,Heat,85 - 76,1,0,2,Layup
19,Dwyane Wade,FG_MISS,None,9:36,4,Heat,Knicks,85 - 76,0,16,3,Jumper
