,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
51,Mario Hezonja,DEFENSIVE_REBOUND,None,5:16,1,Knicks,Lakers,19 - 21,1,N/A,N/A,N/A
52,Mario Hezonja,TURNOVER,JaVale McGee,5:09,1,Knicks,Lakers,19 - 21,1,N/A,N/A,N/A
53,JaVale McGee,TURNOVER,Kevin Knox,5:06,1,Lakers,Knicks,19 - 21,0,N/A,N/A,N/A
54,Kevin Knox,FG_UNASSISTED,None,5:02,1,Knicks,Lakers,19 - 24,1,25,3,Jumper
55,Rajon Rondo,FG_UNASSISTED,None,4:49,1,Lakers,Knicks,22 - 24,0,26,3,Jumper
56,Reggie Bullock,FOUL_ON_FLOOR,None,4:29,1,Lakers,Knicks,22 - 24,0,N/A,N/A,N/A
57,Mario Hezonja,FT,None,4:29,1,Knicks,Lakers,22 - 25,1,N/A,1,N/A
58,Moritz Wagner,SUBSTITUTION,James LeBron,4:29,1,Lakers,Knicks,22 - 25,0,N/A,N/A,N/A
59,Josh Hart,SUBSTITUTION,McGee JaVale,4:29,1,Lakers,Knicks,22 - 25,0,N/A,N/A,N/A
60,Kentavious Caldwell-Pope,SUBSTITUTION,Bullock Reggie,4:29,1,Lakers,Knicks,22 - 25,0,N/A,N/A,N/A
61,Mario Hezonja,FT,None,4:29,1,Knicks,Lakers,22 - 26,1,N/A,1,N/A
62,Kyle Kuzma,TURNOVER,Mario Hezonja,4:12,1,Lakers,Knicks,22 - 26,0,N/A,N/A,N/A
63,Emmanuel Mudiay,FG_UNASSISTED,None,4:08,1,Knicks,Lakers,22 - 28,1,0,2,Layup
64,Mario Hezonja,Unknown,None,4:04,1,Knicks,Lakers,22 - 28,1,N/A,N/A,N/A
65,Rajon Rondo,FG_MISS,None,3:57,1,Lakers,Knicks,22 - 28,0,4,2,Jumper
66,Team,OFFENSIVE_REBOUND,None,3:56,1,Lakers,Knicks,22 - 28,0,N/A,N/A,N/A
67,Moritz Wagner,FG_ASSISTED,Rajon Rondo,3:46,1,Lakers,Knicks,25 - 28,0,25,3,Jumper
68,DeAndre Jordan,FG_MISS,None,3:26,1,Knicks,Lakers,25 - 28,1,0,2,Dunk
69,Josh Hart,DEFENSIVE_REBOUND,None,3:24,1,Lakers,Knicks,25 - 28,0,N/A,N/A,N/A
70,Josh Hart,FG_MISS,None,3:18,1,Lakers,Knicks,25 - 28,0,26,3,Jumper
71,DeAndre Jordan,DEFENSIVE_REBOUND,None,3:16,1,Knicks,Lakers,25 - 28,1,N/A,N/A,N/A
72,Emmanuel Mudiay,TURNOVER,Josh Hart,3:08,1,Knicks,Lakers,25 - 28,1,N/A,N/A,N/A
73,Kentavious Caldwell-Pope,FG_MISS,None,2:59,1,Lakers,Knicks,25 - 28,0,23,3,Jumper
74,Kentavious Caldwell-Pope,OFFENSIVE_REBOUND,None,2:57,1,Lakers,Knicks,25 - 28,0,N/A,N/A,N/A
75,Moritz Wagner,FG_ASSISTED,Josh Hart,2:51,1,Lakers,Knicks,27 - 28,0,0,2,Dunk
76,Team,Unknown,None,2:42,1,Knicks,Lakers,27 - 28,1,N/A,N/A,N/A
77,Lance Thomas,SUBSTITUTION,Hezonja Mario,2:42,1,Knicks,Lakers,27 - 28,1,N/A,N/A,N/A
78,Mitchell Robinson,SUBSTITUTION,Jordan DeAndre,2:42,1,Knicks,Lakers,27 - 28,1,N/A,N/A,N/A
79,Kadeem Allen,SUBSTITUTION,Mudiay Emmanuel,2:42,1,Knicks,Lakers,27 - 28,1,N/A,N/A,N/A
80,Moritz Wagner,FOUL_ON_FLOOR,None,2:39,1,Lakers,Knicks,27 - 28,0,N/A,N/A,N/A
81,Kevin Knox,FG_UNASSISTED,None,2:31,1,Knicks,Lakers,27 - 30,1,0,2,Layup
82,Moritz Wagner,FG_MISS,None,2:18,1,Lakers,Knicks,27 - 30,0,25,3,Jumper
83,Damyean Dotson,DEFENSIVE_REBOUND,None,2:16,1,Knicks,Lakers,27 - 30,1,N/A,N/A,N/A
84,Damyean Dotson,FG_UNASSISTED,None,2:07,1,Knicks,Lakers,27 - 33,1,25,2,Jumper
85,Kentavious Caldwell-Pope,FG_MISS,None,1:52,1,Lakers,Knicks,27 - 33,0,14,2,Jumper
86,Kevin Knox,DEFENSIVE_REBOUND,None,1:50,1,Knicks,Lakers,27 - 33,1,N/A,N/A,N/A
87,Damyean Dotson,FG_UNASSISTED,None,1:28,1,Knicks,Lakers,27 - 35,1,2,2,Jumper
88,Moritz Wagner,FG_MISS,None,1:15,1,Lakers,Knicks,27 - 35,0,0,2,Layup
89,Damyean Dotson,DEFENSIVE_REBOUND,None,1:13,1,Knicks,Lakers,27 - 35,1,N/A,N/A,N/A
90,Damyean Dotson,FG_MISS,None,1:10,1,Knicks,Lakers,27 - 35,1,26,3,Jumper
91,Rajon Rondo,DEFENSIVE_REBOUND,None,1:08,1,Lakers,Knicks,27 - 35,0,N/A,N/A,N/A
92,Damyean Dotson,FOUL_ON_FLOOR,None,1:06,1,Knicks,Lakers,27 - 35,1,N/A,N/A,N/A
93,Moritz Wagner,FT_MISS,None,1:06,1,Lakers,Knicks,27 - 35,0,N/A,1,N/A
94,Team,OFFENSIVE_REBOUND,None,1:06,1,Lakers,Knicks,27 - 35,0,N/A,N/A,N/A
95,Moritz Wagner,FT,None,1:06,1,Lakers,Knicks,28 - 35,0,N/A,1,N/A
96,Kevin Knox,FG_MISS,None,58.0,1,Knicks,Lakers,28 - 35,1,19,2,Jumper
97,Kentavious Caldwell-Pope,DEFENSIVE_REBOUND,None,56.8,1,Lakers,Knicks,28 - 35,0,N/A,N/A,N/A
98,Rajon Rondo,FG_MISS,None,47.8,1,Lakers,Knicks,28 - 35,0,1,2,Jumper
99,Kevin Knox,DEFENSIVE_REBOUND,None,45.8,1,Knicks,Lakers,28 - 35,1,N/A,N/A,N/A
100,Kyle Kuzma,FOUL_ON_FLOOR,None,43.0,1,Lakers,Knicks,28 - 35,0,N/A,N/A,N/A
101,Kevin Knox,FG_ASSISTED,Kadeem Allen,30.5,1,Knicks,Lakers,28 - 38,1,28,3,Jumper
102,Kyle Kuzma,FG_UNASSISTED,None,24.1,1,Lakers,Knicks,30 - 38,0,0,2,Layup
103,Kevin Knox,FG_UNASSISTED,None,2.5,1,Knicks,Lakers,30 - 41,1,27,2,Jumper
104,End of,Unknown,None,0.0,1,Knicks,Lakers,30 - 41,1,N/A,N/A,N/A
0,Allonzo Trier,SUBSTITUTION,Dotson Damyean,12:00,2,Knicks,Lakers,30 - 41,1,N/A,N/A,N/A
1,LeBron James,SUBSTITUTION,Kuzma Kyle,12:00,2,Lakers,Knicks,30 - 41,0,N/A,N/A,N/A
2,Johnathan Williams,SUBSTITUTION,Rondo Rajon,12:00,2,Lakers,Knicks,30 - 41,0,N/A,N/A,N/A
3,Alex Caruso,SUBSTITUTION,Wagner Moritz,12:00,2,Lakers,Knicks,30 - 41,0,N/A,N/A,N/A
4,Kevin Knox,TURNOVER,None,11:41,2,Knicks,Lakers,30 - 41,1,N/A,N/A,N/A
5,Kentavious Caldwell-Pope,FG_ASSISTED,Johnathan Williams,11:32,2,Lakers,Knicks,32 - 41,0,23,2,Jumper
6,Mitchell Robinson,FG_ASSISTED,Kadeem Allen,11:20,2,Knicks,Lakers,32 - 43,1,2,2,Jumper
7,LeBron James,FOUL_ON_FLOOR,None,11:20,2,Lakers,Knicks,32 - 43,0,N/A,N/A,N/A
8,Mitchell Robinson,FT_MISS,None,11:20,2,Knicks,Lakers,32 - 43,1,N/A,1,N/A
9,Johnathan Williams,DEFENSIVE_REBOUND,None,11:18,2,Lakers,Knicks,32 - 43,0,N/A,N/A,N/A
10,Allonzo Trier,FOUL_ON_FLOOR,None,11:12,2,Knicks,Lakers,32 - 43,1,N/A,N/A,N/A
11,Kentavious Caldwell-Pope,FG_MISS,None,11:04,2,Lakers,Knicks,32 - 43,0,25,3,Jumper
12,Kevin Knox,DEFENSIVE_REBOUND,None,11:02,2,Knicks,Lakers,32 - 43,1,N/A,N/A,N/A
13,Kevin Knox,TURNOVER,Alex Caruso,10:56,2,Knicks,Lakers,32 - 43,1,N/A,N/A,N/A
14,LeBron James,FG_MISS,None,10:52,2,Lakers,Knicks,32 - 43,0,26,3,Jumper
15,Alex Caruso,OFFENSIVE_REBOUND,None,10:50,2,Lakers,Knicks,32 - 43,0,N/A,N/A,N/A
16,Mitchell Robinson,FOUL_ON_FLOOR,None,10:39,2,Knicks,Lakers,32 - 43,1,N/A,N/A,N/A
17,LeBron James,FT,None,10:39,2,Lakers,Knicks,33 - 43,0,N/A,1,N/A
18,Damyean Dotson,SUBSTITUTION,Knox Kevin,10:39,2,Knicks,Lakers,33 - 43,1,N/A,N/A,N/A
19,LeBron James,FT,None,10:39,2,Lakers,Knicks,34 - 43,0,N/A,1,N/A
20,Allonzo Trier,FG_UNASSISTED,None,10:18,2,Knicks,Lakers,34 - 45,1,15,2,Jumper
21,Johnathan Williams,FG_ASSISTED,LeBron James,10:08,2,Lakers,Knicks,36 - 45,0,0,2,Dunk
22,Damyean Dotson,FG_MISS,None,9:49,2,Knicks,Lakers,36 - 45,1,24,2,Jumper
23,Kentavious Caldwell-Pope,DEFENSIVE_REBOUND,None,9:47,2,Lakers,Knicks,36 - 45,0,N/A,N/A,N/A
24,Josh Hart,FG_MISS,None,9:40,2,Lakers,Knicks,36 - 45,0,24,3,Jumper
25,Mitchell Robinson,DEFENSIVE_REBOUND,None,9:39,2,Knicks,Lakers,36 - 45,1,N/A,N/A,N/A
26,Johnathan Williams,FOUL_ON_FLOOR,None,9:24,2,Lakers,Knicks,36 - 45,0,N/A,N/A,N/A
27,Allonzo Trier,FT_MISS,None,9:24,2,Knicks,Lakers,36 - 45,1,N/A,1,N/A
28,Team,OFFENSIVE_REBOUND,None,9:24,2,Knicks,Lakers,36 - 45,1,N/A,N/A,N/A
29,Allonzo Trier,FT_MISS,None,9:24,2,Knicks,Lakers,36 - 45,1,N/A,1,N/A
30,LeBron James,DEFENSIVE_REBOUND,None,9:22,2,Lakers,Knicks,36 - 45,0,N/A,N/A,N/A
31,Josh Hart,FG_ASSISTED,LeBron James,9:17,2,Lakers,Knicks,38 - 45,0,0,2,Layup
32,Damyean Dotson,TURNOVER,Alex Caruso,9:04,2,Knicks,Lakers,38 - 45,1,N/A,N/A,N/A
33,LeBron James,FG_ASSISTED,Alex Caruso,9:00,2,Lakers,Knicks,40 - 45,0,0,2,Dunk
34,Team,Unknown,None,8:54,2,Knicks,Lakers,40 - 45,1,N/A,N/A,N/A
35,Johnathan Williams,FOUL_ON_FLOOR,None,8:39,2,Lakers,Knicks,40 - 45,0,N/A,N/A,N/A
36,Kadeem Allen,FT,None,8:39,2,Knicks,Lakers,40 - 46,1,N/A,1,N/A
37,Kadeem Allen,FT,None,8:39,2,Knicks,Lakers,40 - 47,1,N/A,1,N/A
38,Mitchell Robinson,FOUL_ON_FLOOR,None,8:33,2,Knicks,Lakers,40 - 47,1,N/A,N/A,N/A
39,LeBron James,FT_MISS,None,8:33,2,Lakers,Knicks,40 - 47,0,N/A,1,N/A
40,Team,OFFENSIVE_REBOUND,None,8:33,2,Lakers,Knicks,40 - 47,0,N/A,N/A,N/A
41,Mario Hezonja,SUBSTITUTION,Thomas Lance,8:33,2,Knicks,Lakers,40 - 47,1,N/A,N/A,N/A
42,LeBron James,FT,None,8:33,2,Lakers,Knicks,41 - 47,0,N/A,1,N/A
43,Kadeem Allen,FOUL_ON_FLOOR,None,8:13,2,Knicks,Lakers,41 - 47,1,N/A,N/A,N/A
44,Kadeem Allen,TURNOVER,None,8:13,2,Knicks,Lakers,41 - 47,1,N/A,N/A,N/A
45,Alex Caruso,FG_MISS,Mitchell Robinson,7:56,2,Knicks,Lakers,41 - 47,0,0,2,Layup
46,LeBron James,OFFENSIVE_REBOUND,None,7:54,2,Lakers,Knicks,41 - 47,0,N/A,N/A,N/A
47,LeBron James,FG_UNASSISTED,None,7:50,2,Lakers,Knicks,43 - 47,0,12,2,Jumper
48,Allonzo Trier,FG_MISS,None,7:26,2,Knicks,Lakers,43 - 47,1,26,3,Jumper
49,Johnathan Williams,DEFENSIVE_REBOUND,None,7:24,2,Lakers,Knicks,43 - 47,0,N/A,N/A,N/A
50,LeBron James,FG_MISS,None,7:11,2,Lakers,Knicks,43 - 47,0,25,3,Jumper
51,Team,DEFENSIVE_REBOUND,None,7:10,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
52,Emmanuel Mudiay,SUBSTITUTION,Allen Kadeem,7:10,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
53,Johnathan Williams,JUMP_BALL,None,7:06,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
54,Allonzo Trier,FOUL_ON_FLOOR,None,6:58,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
55,Allonzo Trier,TURNOVER,None,6:58,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
56,DeAndre Jordan,SUBSTITUTION,Robinson Mitchell,6:58,2,Knicks,Lakers,43 - 47,1,N/A,N/A,N/A
57,LeBron James,FG_UNASSISTED,None,6:45,2,Lakers,Knicks,45 - 47,0,2,2,Jumper
58,Damyean Dotson,FG_MISS,None,6:20,2,Knicks,Lakers,45 - 47,1,23,3,Jumper
59,DeAndre Jordan,OFFENSIVE_REBOUND,None,6:20,2,Knicks,Lakers,45 - 47,1,N/A,N/A,N/A
60,Allonzo Trier,TURNOVER,None,6:16,2,Knicks,Lakers,45 - 47,1,N/A,N/A,N/A
61,Josh Hart,FG_MISS,None,6:01,2,Lakers,Knicks,45 - 47,0,13,2,Jumper
62,Mario Hezonja,DEFENSIVE_REBOUND,None,5:59,2,Knicks,Lakers,45 - 47,1,N/A,N/A,N/A
63,Allonzo Trier,FG_MISS,None,5:45,2,Knicks,Lakers,45 - 47,1,23,3,Jumper
64,DeAndre Jordan,OFFENSIVE_REBOUND,None,5:43,2,Knicks,Lakers,45 - 47,1,N/A,N/A,N/A
65,DeAndre Jordan,FG_UNASSISTED,None,5:41,2,Knicks,Lakers,45 - 49,1,0,2,Dunk
66,Team,Unknown,None,5:41,2,Lakers,Knicks,45 - 49,0,N/A,N/A,N/A
67,Kevin Knox,SUBSTITUTION,Trier Allonzo,5:41,2,Knicks,Lakers,45 - 49,1,N/A,N/A,N/A
68,Kyle Kuzma,SUBSTITUTION,Hart Josh,5:41,2,Lakers,Knicks,45 - 49,0,N/A,N/A,N/A
69,JaVale McGee,SUBSTITUTION,Williams Johnathan,5:41,2,Lakers,Knicks,45 - 49,0,N/A,N/A,N/A
70,Mario Hezonja,FOUL_ON_FLOOR,None,5:29,2,Knicks,Lakers,45 - 49,1,N/A,N/A,N/A
71,LeBron James,FT,None,5:29,2,Lakers,Knicks,46 - 49,0,N/A,1,N/A
72,LeBron James,FT,None,5:29,2,Lakers,Knicks,47 - 49,0,N/A,1,N/A
73,Mario Hezonja,FG_UNASSISTED,None,5:14,2,Knicks,Lakers,47 - 51,1,7,2,Jumper
74,Alex Caruso,FG_ASSISTED,Kyle Kuzma,4:49,2,Lakers,Knicks,50 - 51,0,25,3,Jumper
75,Emmanuel Mudiay,TURNOVER,Kyle Kuzma,4:30,2,Knicks,Lakers,50 - 51,1,N/A,N/A,N/A
76,Kentavious Caldwell-Pope,FG_ASSISTED,Kyle Kuzma,4:27,2,Lakers,Knicks,52 - 51,0,0,2,Layup
77,Kevin Knox,FOUL_ON_FLOOR,None,4:27,2,Knicks,Lakers,52 - 51,1,N/A,N/A,N/A
78,Rajon Rondo,SUBSTITUTION,Caruso Alex,4:27,2,Lakers,Knicks,52 - 51,0,N/A,N/A,N/A
79,Kentavious Caldwell-Pope,FT,None,4:27,2,Lakers,Knicks,53 - 51,0,N/A,1,N/A
80,Kevin Knox,FG_MISS,JaVale McGee,4:08,2,Lakers,Knicks,53 - 51,1,4,2,Jumper
81,JaVale McGee,DEFENSIVE_REBOUND,None,4:06,2,Lakers,Knicks,53 - 51,0,N/A,N/A,N/A
82,Kentavious Caldwell-Pope,FG_MISS,None,4:02,2,Lakers,Knicks,53 - 51,0,24,3,Jumper
83,LeBron James,OFFENSIVE_REBOUND,None,4:00,2,Lakers,Knicks,53 - 51,0,N/A,N/A,N/A
84,LeBron James,TURNOVER,None,3:55,2,Lakers,Knicks,53 - 51,0,N/A,N/A,N/A
85,Reggie Bullock,SUBSTITUTION,James LeBron,3:55,2,Lakers,Knicks,53 - 51,0,N/A,N/A,N/A
86,Alex Caruso,SUBSTITUTION,Caldwell-Pope Kentavious,3:39,2,Lakers,Knicks,53 - 51,0,N/A,N/A,N/A
87,Damyean Dotson,FG_MISS,None,3:32,2,Knicks,Lakers,53 - 51,1,26,2,Jumper
88,Team,OFFENSIVE_REBOUND,None,3:31,2,Knicks,Lakers,53 - 51,1,N/A,N/A,N/A
89,shot clock,TURNOVER,None,3:31,2,Knicks,Lakers,53 - 51,1,N/A,N/A,N/A
90,Kyle Kuzma,FG_UNASSISTED,None,3:13,2,Lakers,Knicks,55 - 51,0,13,2,Jumper
91,Mario Hezonja,FG_UNASSISTED,None,3:01,2,Knicks,Lakers,55 - 53,1,12,2,Jumper
92,Kyle Kuzma,FG_UNASSISTED,None,2:53,2,Lakers,Knicks,57 - 53,0, ,2,Jumper
93,Alex Caruso,FOUL_ON_FLOOR,None,2:36,2,Lakers,Knicks,57 - 53,0,N/A,N/A,N/A
94,Damyean Dotson,FT,None,2:36,2,Knicks,Lakers,57 - 54,1,N/A,1,N/A
95,Damyean Dotson,FT,None,2:36,2,Knicks,Lakers,57 - 55,1,N/A,1,N/A
96,Reggie Bullock,FG_MISS,None,2:23,2,Lakers,Knicks,57 - 55,0,16,2,Jumper
97,JaVale McGee,OFFENSIVE_REBOUND,None,2:21,2,Lakers,Knicks,57 - 55,0,N/A,N/A,N/A
98,JaVale McGee,FG_MISS,None,2:17,2,Lakers,Knicks,57 - 55,0, ,2,Jumper
99,Mario Hezonja,DEFENSIVE_REBOUND,None,2:15,2,Knicks,Lakers,57 - 55,1,N/A,N/A,N/A
100,Emmanuel Mudiay,FG_MISS,Alex Caruso,1:56,2,Lakers,Knicks,57 - 55,1,0,2,Layup
101,Rajon Rondo,DEFENSIVE_REBOUND,None,1:54,2,Lakers,Knicks,57 - 55,0,N/A,N/A,N/A
102,JaVale McGee,FG_ASSISTED,Kyle Kuzma,1:50,2,Lakers,Knicks,59 - 55,0,0,2,Dunk
103,Damyean Dotson,FG_MISS,None,1:33,2,Knicks,Lakers,59 - 55,1, ,2,Jumper
104,Rajon Rondo,DEFENSIVE_REBOUND,None,1:31,2,Lakers,Knicks,59 - 55,0,N/A,N/A,N/A
105,Rajon Rondo,TURNOVER,None,1:28,2,Lakers,Knicks,59 - 55,0,N/A,N/A,N/A
106,JaVale McGee,FOUL_ON_FLOOR,None,1:27,2,Lakers,Knicks,59 - 55,0,N/A,N/A,N/A
107,Emmanuel Mudiay,FT,None,1:27,2,Knicks,Lakers,59 - 56,1,N/A,1,N/A
108,Emmanuel Mudiay,FT,None,1:27,2,Knicks,Lakers,59 - 57,1,N/A,1,N/A
109,Kyle Kuzma,FG_UNASSISTED,None,1:16,2,Lakers,Knicks,61 - 57,0,18,2,Jumper
110,Emmanuel Mudiay,FG_UNASSISTED,None,1:06,2,Knicks,Lakers,61 - 59,1, ,2,Jumper
111,Alex Caruso,FOUL_ON_FLOOR,None,1:06,2,Lakers,Knicks,61 - 59,0,N/A,N/A,N/A
112,Emmanuel Mudiay,FT,None,1:06,2,Knicks,Lakers,61 - 60,1,N/A,1,N/A
113,JaVale McGee,FG_MISS,None,52.7,2,Lakers,Knicks,61 - 60,0,0,2,Layup
114,Rajon Rondo,OFFENSIVE_REBOUND,None,49.8,2,Lakers,Knicks,61 - 60,0,N/A,N/A,N/A
115,Kyle Kuzma,FG_MISS,None,46.5,2,Lakers,Knicks,61 - 60,0, ,2,Jumper
116,DeAndre Jordan,DEFENSIVE_REBOUND,None,44.7,2,Knicks,Lakers,61 - 60,1,N/A,N/A,N/A
117,Reggie Bullock,FOUL_ON_FLOOR,None,37.0,2,Lakers,Knicks,61 - 60,0,N/A,N/A,N/A
118,Mario Hezonja,FT,None,37.0,2,Knicks,Lakers,61 - 61,1,N/A,1,N/A
119,Mario Hezonja,FT,None,37.0,2,Knicks,Lakers,61 - 62,1,N/A,1,N/A
120,Reggie Bullock,FG_ASSISTED,Kyle Kuzma,32.2,2,Lakers,Knicks,64 - 62,0,26,3,Jumper
121,Rajon Rondo,FOUL_ON_FLOOR,None,11.1,2,Lakers,Knicks,64 - 62,0,N/A,N/A,N/A
122,Emmanuel Mudiay,FT_MISS,None,11.1,2,Knicks,Lakers,64 - 62,1,N/A,1,N/A
123,Team,OFFENSIVE_REBOUND,None,11.1,2,Knicks,Lakers,64 - 62,1,N/A,N/A,N/A
124,Kadeem Allen,SUBSTITUTION,Knox Kevin,11.1,2,Knicks,Lakers,64 - 62,1,N/A,N/A,N/A
125,Emmanuel Mudiay,FT,None,11.1,2,Knicks,Lakers,64 - 63,1,N/A,1,N/A
126,Reggie Bullock,FG_ASSISTED,Kyle Kuzma,1.0,2,Lakers,Knicks,66 - 63,0,16,2,Jumper
127,DeAndre Jordan,TURNOVER,None,0.3,2,Knicks,Lakers,66 - 63,1,N/A,N/A,N/A
128,End of,Unknown,None,0.0,2,Knicks,Lakers,66 - 63,1,N/A,N/A,N/A
0,Kevin Knox,SUBSTITUTION,Allen Kadeem,12:00,3,Knicks,Lakers,66 - 63,1,N/A,N/A,N/A
1,LeBron James,SUBSTITUTION,Caruso Alex,12:00,3,Lakers,Knicks,66 - 63,0,N/A,N/A,N/A
