,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
47,Jeff Green,FOUL_ON_FLOOR,None,5:39,3,Wizards,Nets,77 - 85,0,N/A,N/A,N/A
48,Rodions Kurucs,FT,None,5:39,3,Nets,Wizards,77 - 86,1,N/A,1,N/A
49,Markieff Morris,SUBSTITUTION,Bryant Thomas,5:39,3,Wizards,Nets,77 - 86,0,N/A,N/A,N/A
50,Rodions Kurucs,FT,None,5:39,3,Nets,Wizards,77 - 87,1,N/A,1,N/A
51,Bradley Beal,FG_ASSISTED,Austin Rivers,5:23,3,Wizards,Nets,79 - 87,0, ,3,Jumper
52,Rondae Hollis-Jefferson,FOUL_ON_FLOOR,None,5:23,3,Nets,Wizards,79 - 87,1,N/A,N/A,N/A
53,Bradley Beal,FT_MISS,None,5:23,3,Wizards,Nets,79 - 87,0,N/A,1,N/A
54,Rondae Hollis-Jefferson,DEFENSIVE_REBOUND,None,5:20,3,Nets,Wizards,79 - 87,1,N/A,N/A,N/A
55,Spencer Dinwiddie,FG_MISS,None,5:03,3,Nets,Wizards,79 - 87,1,25,3,Jumper
56,John Wall,DEFENSIVE_REBOUND,None,5:00,3,Wizards,Nets,79 - 87,0,N/A,N/A,N/A
57,Austin Rivers,FG_MISS,None,4:54,3,Wizards,Nets,79 - 87,0,0,2,Layup
58,Jarrett Allen,DEFENSIVE_REBOUND,None,4:52,3,Nets,Wizards,79 - 87,1,N/A,N/A,N/A
59,DeMarre Carroll,SUBSTITUTION,Kurucs Rodions,4:37,3,Nets,Wizards,79 - 87,1,N/A,N/A,N/A
60,Kelly Oubre,SUBSTITUTION,Green Jeff,4:37,3,Wizards,Nets,79 - 87,0,N/A,N/A,N/A
61,Spencer Dinwiddie,FG_ASSISTED,Joe Harris,4:34,3,Nets,Wizards,79 - 90,1,23,3,Jumper
62,Kelly Oubre,FG_ASSISTED,Bradley Beal,4:08,3,Wizards,Nets,81 - 90,0,0,2,Dunk
63,Jarrett Allen,FG_ASSISTED,DeMarre Carroll,3:49,3,Nets,Wizards,81 - 92,1,0,2,Dunk
64,Austin Rivers,FG_MISS,Jarrett Allen,3:29,3,Nets,Wizards,81 - 92,0,1,3,Jumper
65,Team,OFFENSIVE_REBOUND,None,3:29,3,Wizards,Nets,81 - 92,0,N/A,N/A,N/A
66,D'Angelo Russell,SUBSTITUTION,Harris Joe,3:29,3,Nets,Wizards,81 - 92,1,N/A,N/A,N/A
67,Jared Dudley,SUBSTITUTION,Hollis-Jefferson Rondae,3:29,3,Nets,Wizards,81 - 92,1,N/A,N/A,N/A
68,Ed Davis,SUBSTITUTION,Allen Jarrett,3:29,3,Nets,Wizards,81 - 92,1,N/A,N/A,N/A
69,Team,Unknown,None,3:29,3,Nets,Wizards,81 - 92,1,N/A,N/A,N/A
70,delay techfoul,FOUL_ON_FLOOR,None,3:29,3,Nets,Wizards,81 - 92,1,N/A,N/A,N/A
71,Bradley Beal,FT,None,3:29,3,Wizards,Nets,82 - 92,0,N/A,1,N/A
72,Markieff Morris,FG_MISS,None,3:27,3,Wizards,Nets,82 - 92,0,25,3,Jumper
73,Jared Dudley,DEFENSIVE_REBOUND,None,3:23,3,Nets,Wizards,82 - 92,1,N/A,N/A,N/A
74,Kelly Oubre,FOUL_ON_FLOOR,None,3:04,3,Wizards,Nets,82 - 92,0,N/A,N/A,N/A
75,Jared Dudley,FT,None,3:04,3,Nets,Wizards,82 - 93,1,N/A,1,N/A
76,Sam Dekker,SUBSTITUTION,Wall John,3:04,3,Wizards,Nets,82 - 93,0,N/A,N/A,N/A
77,Jared Dudley,FT,None,3:04,3,Nets,Wizards,82 - 94,1,N/A,1,N/A
78,Bradley Beal,FG_MISS,None,2:47,3,Wizards,Nets,82 - 94,0,14,3,Jumper
79,Jared Dudley,DEFENSIVE_REBOUND,None,2:45,3,Nets,Wizards,82 - 94,1,N/A,N/A,N/A
80,Spencer Dinwiddie,FG_UNASSISTED,None,2:28,3,Nets,Wizards,82 - 96,1,6,3,Jumper
