,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
44,Jusuf Nurkic,FOUL_ON_FLOOR,None,5:49,1,Trail Blazers,Spurs,13 - 10,0,N/A,N/A,N/A
45,LaMarcus Aldridge,FT,None,5:49,1,Spurs,Trail Blazers,13 - 11,1,N/A,1,N/A
46,Patty Mills,SUBSTITUTION,Forbes Bryn,5:49,1,Spurs,Trail Blazers,13 - 11,1,N/A,N/A,N/A
47,Derrick White,SUBSTITUTION,Bertans Davis,5:49,1,Spurs,Trail Blazers,13 - 11,1,N/A,N/A,N/A
48,LaMarcus Aldridge,FT,None,5:49,1,Spurs,Trail Blazers,13 - 12,1,N/A,1,N/A
49,CJ McCollum,FG_MISS,None,5:35,1,Trail Blazers,Spurs,13 - 12,0, ,2,Jumper
50,Derrick White,DEFENSIVE_REBOUND,None,5:32,1,Spurs,Trail Blazers,13 - 12,1,N/A,N/A,N/A
51,Al-Farouq Aminu,FOUL_ON_FLOOR,None,5:27,1,Trail Blazers,Spurs,13 - 12,0,N/A,N/A,N/A
52,DeMar DeRozan,FG_MISS,None,5:17,1,Spurs,Trail Blazers,13 - 12,1,10,2,Jumper
53,Derrick White,OFFENSIVE_REBOUND,None,5:16,1,Spurs,Trail Blazers,13 - 12,1,N/A,N/A,N/A
54,Rudy Gay,FG_ASSISTED,Derrick White,5:07,1,Spurs,Trail Blazers,13 - 15,1,24,3,Jumper
55,Al-Farouq Aminu,FG_ASSISTED,Damian Lillard,4:51,1,Trail Blazers,Spurs,16 - 15,0,24,3,Jumper
56,LaMarcus Aldridge,FG_UNASSISTED,None,4:31,1,Spurs,Trail Blazers,16 - 17,1,10,2,Jumper
57,Damian Lillard,FG_MISS,None,4:21,1,Trail Blazers,Spurs,16 - 17,0,26,3,Jumper
58,Al-Farouq Aminu,OFFENSIVE_REBOUND,None,4:21,1,Trail Blazers,Spurs,16 - 17,0,N/A,N/A,N/A
59,Al-Farouq Aminu,FG_UNASSISTED,None,4:08,1,Trail Blazers,Spurs,18 - 17,0, ,2,Jumper
60,Patty Mills,FG_UNASSISTED,None,4:00,1,Spurs,Trail Blazers,18 - 19,1,17,2,Jumper
61,CJ McCollum,FG_MISS,None,3:37,1,Trail Blazers,Spurs,18 - 19,0, ,2,Jumper
62,Derrick White,DEFENSIVE_REBOUND,None,3:35,1,Spurs,Trail Blazers,18 - 19,1,N/A,N/A,N/A
63,Patty Mills,FG_MISS,None,3:33,1,Spurs,Trail Blazers,18 - 19,1,26,3,Jumper
64,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,3:30,1,Trail Blazers,Spurs,18 - 19,0,N/A,N/A,N/A
65,Jusuf Nurkic,FG_UNASSISTED,None,3:16,1,Trail Blazers,Spurs,20 - 19,0,0,2,Layup
66,LaMarcus Aldridge,FG_ASSISTED,DeMar DeRozan,3:02,1,Spurs,Trail Blazers,20 - 21,1,0,2,Layup
67,Team,Unknown,None,3:02,1,Trail Blazers,Spurs,20 - 21,0,N/A,N/A,N/A
68,Dante Cunningham,SUBSTITUTION,DeRozan DeMar,3:02,1,Spurs,Trail Blazers,20 - 21,1,N/A,N/A,N/A
69,Seth Curry,SUBSTITUTION,McCollum CJ,3:02,1,Trail Blazers,Spurs,20 - 21,0,N/A,N/A,N/A
70,Meyers Leonard,SUBSTITUTION,Harkless Maurice,3:02,1,Trail Blazers,Spurs,20 - 21,0,N/A,N/A,N/A
71,Nik Stauskas,SUBSTITUTION,Nurkic Jusuf,3:02,1,Trail Blazers,Spurs,20 - 21,0,N/A,N/A,N/A
72,Davis Bertans,SUBSTITUTION,Gay Rudy,3:02,1,Spurs,Trail Blazers,20 - 21,1,N/A,N/A,N/A
73,Al-Farouq Aminu,FG_UNASSISTED,None,2:39,1,Trail Blazers,Spurs,22 - 21,0,0,2,Layup
74,LaMarcus Aldridge,FG_ASSISTED,Patty Mills,2:28,1,Spurs,Trail Blazers,22 - 23,1,11,2,Jumper
75,Damian Lillard,FG_UNASSISTED,None,2:08,1,Trail Blazers,Spurs,24 - 23,0,18,2,Jumper
76,Patty Mills,FG_UNASSISTED,None,1:58,1,Spurs,Trail Blazers,24 - 26,1,26,3,Jumper
77,Damian Lillard,FG_UNASSISTED,None,1:37,1,Trail Blazers,Spurs,26 - 26,0,20,2,Jumper
78,Damian Lillard,FOUL_ON_FLOOR,None,1:33,1,Trail Blazers,Spurs,26 - 26,0,N/A,N/A,N/A
79,Patty Mills,FT,None,1:33,1,Spurs,Trail Blazers,26 - 27,1,N/A,1,N/A
80,Jakob Poeltl,SUBSTITUTION,Aldridge LaMarcus,1:33,1,Spurs,Trail Blazers,26 - 27,1,N/A,N/A,N/A
81,Zach Collins,SUBSTITUTION,Aminu Al-Farouq,1:33,1,Trail Blazers,Spurs,26 - 27,0,N/A,N/A,N/A
82,Patty Mills,FT,None,1:33,1,Spurs,Trail Blazers,26 - 28,1,N/A,1,N/A
83,Derrick White,FOUL_ON_FLOOR,None,1:24,1,Spurs,Trail Blazers,26 - 28,1,N/A,N/A,N/A
84,Damian Lillard,FT,None,1:24,1,Trail Blazers,Spurs,27 - 28,0,N/A,1,N/A
85,Damian Lillard,FT,None,1:24,1,Trail Blazers,Spurs,28 - 28,0,N/A,1,N/A
86,Patty Mills,FG_MISS,None,1:07,1,Spurs,Trail Blazers,28 - 28,1,20,2,Jumper
87,Meyers Leonard,DEFENSIVE_REBOUND,None,1:05,1,Trail Blazers,Spurs,28 - 28,0,N/A,N/A,N/A
88,Seth Curry,FG_ASSISTED,Damian Lillard,56.1,1,Trail Blazers,Spurs,30 - 28,0,0,2,Layup
89,Jakob Poeltl,FG_ASSISTED,Patty Mills,45.5,1,Spurs,Trail Blazers,30 - 30,1,0,2,Layup
90,Damian Lillard,FG_UNASSISTED,None,34.8,1,Trail Blazers,Spurs,33 - 30,0,26,3,Jumper
91,Patty Mills,FG_UNASSISTED,None,14.9,1,Spurs,Trail Blazers,33 - 32,1, ,2,Jumper
92,Damian Lillard,FG_MISS,None,0.6,1,Trail Blazers,Spurs,33 - 32,0,27,3,Jumper
93,Team,OFFENSIVE_REBOUND,None,0.6,1,Trail Blazers,Spurs,33 - 32,0,N/A,N/A,N/A
94,End of,Unknown,None,0.0,1,Spurs,Trail Blazers,33 - 32,1,N/A,N/A,N/A
0,Seth Curry,FOUL_ON_FLOOR,None,11:52,2,Trail Blazers,Spurs,33 - 32,0,N/A,N/A,N/A
1,Patty Mills,FG_MISS,None,11:47,2,Spurs,Trail Blazers,33 - 32,1,27,3,Jumper
2,Zach Collins,DEFENSIVE_REBOUND,None,11:45,2,Trail Blazers,Spurs,33 - 32,0,N/A,N/A,N/A
3,Damian Lillard,FG_UNASSISTED,None,11:23,2,Trail Blazers,Spurs,35 - 32,0,20,2,Jumper
4,Jakob Poeltl,FG_ASSISTED,Derrick White,11:08,2,Spurs,Trail Blazers,35 - 34,1,5,2,Jumper
5,Nik Stauskas,TURNOVER,Dante Cunningham,10:51,2,Trail Blazers,Spurs,35 - 34,0,N/A,N/A,N/A
6,Davis Bertans,FG_ASSISTED,Patty Mills,10:47,2,Spurs,Trail Blazers,35 - 37,1,26,3,Jumper
7,Damian Lillard,FG_MISS,None,10:25,2,Trail Blazers,Spurs,35 - 37,0,28,3,Jumper
8,Patty Mills,DEFENSIVE_REBOUND,None,10:21,2,Spurs,Trail Blazers,35 - 37,1,N/A,N/A,N/A
9,Derrick White,FG_MISS,None,10:12,2,Spurs,Trail Blazers,35 - 37,1,17,2,Jumper
10,Damian Lillard,DEFENSIVE_REBOUND,None,10:10,2,Trail Blazers,Spurs,35 - 37,0,N/A,N/A,N/A
11,Damian Lillard's,FG_MISS,Jakob Poeltl,10:03,2,Spurs,Trail Blazers,35 - 37,0,0,2,Layup
12,Dante Cunningham,DEFENSIVE_REBOUND,None,10:00,2,Spurs,Trail Blazers,35 - 37,1,N/A,N/A,N/A
13,Derrick White,FG_ASSISTED,Patty Mills,9:57,2,Spurs,Trail Blazers,35 - 39,1,1,2,Jumper
14,Nik Stauskas,FG_MISS,None,9:41,2,Trail Blazers,Spurs,35 - 39,0,25,3,Jumper
15,Jakob Poeltl,DEFENSIVE_REBOUND,None,9:37,2,Spurs,Trail Blazers,35 - 39,1,N/A,N/A,N/A
16,Davis Bertans,FG_ASSISTED,Patty Mills,9:26,2,Spurs,Trail Blazers,35 - 42,1,26,3,Jumper
17,Team,Unknown,None,9:26,2,Trail Blazers,Spurs,35 - 42,0,N/A,N/A,N/A
18,Bryn Forbes,SUBSTITUTION,White Derrick,9:26,2,Spurs,Trail Blazers,35 - 42,1,N/A,N/A,N/A
19,DeMar DeRozan,SUBSTITUTION,Mills Patty,9:26,2,Spurs,Trail Blazers,35 - 42,1,N/A,N/A,N/A
20,CJ McCollum,SUBSTITUTION,Lillard Damian,9:26,2,Trail Blazers,Spurs,35 - 42,0,N/A,N/A,N/A
21,Bryn Forbes,FOUL_ON_FLOOR,None,9:17,2,Spurs,Trail Blazers,35 - 42,1,N/A,N/A,N/A
22,Meyers Leonard,FG_UNASSISTED,None,9:03,2,Trail Blazers,Spurs,37 - 42,0,0,2,Dunk
23,Zach Collins,FOUL_ON_FLOOR,None,8:48,2,Trail Blazers,Spurs,37 - 42,0,N/A,N/A,N/A
24,DeMar DeRozan,FT,None,8:48,2,Spurs,Trail Blazers,37 - 43,1,N/A,1,N/A
25,Rudy Gay,SUBSTITUTION,Cunningham Dante,8:48,2,Spurs,Trail Blazers,37 - 43,1,N/A,N/A,N/A
26,DeMar DeRozan,FT,None,8:48,2,Spurs,Trail Blazers,37 - 44,1,N/A,1,N/A
27,CJ McCollum,FG_MISS,None,8:37,2,Trail Blazers,Spurs,37 - 44,0,0,2,Layup
28,Meyers Leonard,OFFENSIVE_REBOUND,None,8:36,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
29,Seth Curry,TURNOVER,DeMar DeRozan,8:25,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
30,Davis Bertans,FG_MISS,None,8:16,2,Spurs,Trail Blazers,37 - 44,1,21,2,Jumper
31,Team,DEFENSIVE_REBOUND,None,8:16,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
32,Rudy Gay,FOUL_ON_FLOOR,None,8:16,2,Spurs,Trail Blazers,37 - 44,1,N/A,N/A,N/A
33,Seth Curry,TURNOVER,None,8:05,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
34,DeMar DeRozan,FG_MISS,None,7:49,2,Spurs,Trail Blazers,37 - 44,1,11,2,Jumper
35,Seth Curry,DEFENSIVE_REBOUND,None,7:47,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
36,Nik Stauskas,FG_MISS,None,7:35,2,Trail Blazers,Spurs,37 - 44,0,26,3,Jumper
37,Jakob Poeltl,DEFENSIVE_REBOUND,None,7:30,2,Spurs,Trail Blazers,37 - 44,1,N/A,N/A,N/A
38,Rudy Gay,FG_MISS,None,7:19,2,Spurs,Trail Blazers,37 - 44,1,9,2,Jumper
39,Meyers Leonard,DEFENSIVE_REBOUND,None,7:17,2,Trail Blazers,Spurs,37 - 44,0,N/A,N/A,N/A
40,CJ McCollum,FG_MISS,None,7:08,2,Trail Blazers,Spurs,37 - 44,0,17,2,Jumper
41,DeMar DeRozan,DEFENSIVE_REBOUND,None,7:06,2,Spurs,Trail Blazers,37 - 44,1,N/A,N/A,N/A
42,Rudy Gay,FG_ASSISTED,Jakob Poeltl,6:53,2,Spurs,Trail Blazers,37 - 47,1,23,3,Jumper
43,Zach Collins,FG_MISS,None,6:28,2,Trail Blazers,Spurs,37 - 47,0,0,2,Layup
44,Bryn Forbes,DEFENSIVE_REBOUND,None,6:26,2,Spurs,Trail Blazers,37 - 47,1,N/A,N/A,N/A
45,Bryn Forbes,FG_UNASSISTED,None,6:21,2,Spurs,Trail Blazers,37 - 49,1,16,2,Jumper
46,Team,Unknown,None,6:21,2,Trail Blazers,Spurs,37 - 49,0,N/A,N/A,N/A
47,LaMarcus Aldridge,SUBSTITUTION,Poeltl Jakob,6:21,2,Spurs,Trail Blazers,37 - 49,1,N/A,N/A,N/A
48,Derrick White,SUBSTITUTION,Bertans Davis,6:21,2,Spurs,Trail Blazers,37 - 49,1,N/A,N/A,N/A
49,Al-Farouq Aminu,SUBSTITUTION,Stauskas Nik,6:21,2,Trail Blazers,Spurs,37 - 49,0,N/A,N/A,N/A
50,Damian Lillard,SUBSTITUTION,Leonard Meyers,6:21,2,Trail Blazers,Spurs,37 - 49,0,N/A,N/A,N/A
51,Jusuf Nurkic,SUBSTITUTION,Curry Seth,6:21,2,Trail Blazers,Spurs,37 - 49,0,N/A,N/A,N/A
52,Maurice Harkless,SUBSTITUTION,Collins Zach,6:21,2,Trail Blazers,Spurs,37 - 49,0,N/A,N/A,N/A
53,Maurice Harkless,FG_ASSISTED,CJ McCollum,6:03,2,Trail Blazers,Spurs,40 - 49,0,26,3,Jumper
54,DeMar DeRozan,TURNOVER,None,5:55,2,Spurs,Trail Blazers,40 - 49,1,N/A,N/A,N/A
55,Jusuf Nurkic,FOUL_ON_FLOOR,None,5:42,2,Trail Blazers,Spurs,40 - 49,0,N/A,N/A,N/A
56,Jusuf Nurkic,TURNOVER,None,5:42,2,Trail Blazers,Spurs,40 - 49,0,N/A,N/A,N/A
57,LaMarcus Aldridge,FG_MISS,None,5:26,2,Spurs,Trail Blazers,40 - 49,1, ,2,Jumper
58,Jusuf Nurkic,DEFENSIVE_REBOUND,None,5:24,2,Trail Blazers,Spurs,40 - 49,0,N/A,N/A,N/A
59,Al-Farouq Aminu,FG_MISS,None,5:15,2,Trail Blazers,Spurs,40 - 49,0,23,3,Jumper
60,Bryn Forbes,DEFENSIVE_REBOUND,None,5:09,2,Spurs,Trail Blazers,40 - 49,1,N/A,N/A,N/A
61,Bryn Forbes,FG_MISS,None,5:06,2,Spurs,Trail Blazers,40 - 49,1,28,3,Jumper
62,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,5:03,2,Trail Blazers,Spurs,40 - 49,0,N/A,N/A,N/A
63,Derrick White,FOUL_ON_FLOOR,None,5:00,2,Spurs,Trail Blazers,40 - 49,1,N/A,N/A,N/A
64,Maurice Harkless,FG_ASSISTED,Jusuf Nurkic,4:56,2,Trail Blazers,Spurs,43 - 49,0,26,3,Jumper
65,Team,Unknown,None,4:54,2,Spurs,Trail Blazers,43 - 49,1,N/A,N/A,N/A
66,DeMar DeRozan,FG_UNASSISTED,None,4:42,2,Spurs,Trail Blazers,43 - 51,1,12,2,Jumper
67,Jusuf Nurkic,TURNOVER,None,4:24,2,Trail Blazers,Spurs,43 - 51,0,N/A,N/A,N/A
68,Derrick White,FG_MISS,None,4:04,2,Spurs,Trail Blazers,43 - 51,1,6,2,Jumper
69,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,4:01,2,Trail Blazers,Spurs,43 - 51,0,N/A,N/A,N/A
70,CJ McCollum,FG_MISS,None,3:51,2,Trail Blazers,Spurs,43 - 51,0,26,3,Jumper
71,Rudy Gay,DEFENSIVE_REBOUND,None,3:47,2,Spurs,Trail Blazers,43 - 51,1,N/A,N/A,N/A
72,LaMarcus Aldridge,FG_MISS,None,3:31,2,Spurs,Trail Blazers,43 - 51,1,15,2,Jumper
73,Damian Lillard,DEFENSIVE_REBOUND,None,3:29,2,Trail Blazers,Spurs,43 - 51,0,N/A,N/A,N/A
74,DeMar DeRozan,FOUL_ON_FLOOR,None,3:23,2,Spurs,Trail Blazers,43 - 51,1,N/A,N/A,N/A
75,Damian Lillard,FT,None,3:23,2,Trail Blazers,Spurs,44 - 51,0,N/A,1,N/A
76,Patty Mills,SUBSTITUTION,Forbes Bryn,3:23,2,Spurs,Trail Blazers,44 - 51,1,N/A,N/A,N/A
77,Damian Lillard,FT,None,3:23,2,Trail Blazers,Spurs,45 - 51,0,N/A,1,N/A
78,DeMar DeRozan,TURNOVER,Jusuf Nurkic,3:06,2,Spurs,Trail Blazers,45 - 51,1,N/A,N/A,N/A
79,Maurice Harkless,FG_UNASSISTED,None,2:58,2,Trail Blazers,Spurs,47 - 51,0,12,2,Jumper
80,Team,Unknown,None,2:58,2,Spurs,Trail Blazers,47 - 51,1,N/A,N/A,N/A
81,DeMar DeRozan,FG_ASSISTED,Derrick White,2:40,2,Spurs,Trail Blazers,47 - 53,1,20,2,Jumper
82,CJ McCollum,TURNOVER,None,2:26,2,Trail Blazers,Spurs,47 - 53,0,N/A,N/A,N/A
83,DeMar DeRozan,FG_MISS,None,2:15,2,Spurs,Trail Blazers,47 - 53,1,17,2,Jumper
84,CJ McCollum,DEFENSIVE_REBOUND,None,2:11,2,Trail Blazers,Spurs,47 - 53,0,N/A,N/A,N/A
85,Jusuf Nurkic,FG_ASSISTED,CJ McCollum,2:04,2,Trail Blazers,Spurs,49 - 53,0,0,2,Dunk
86,LaMarcus Aldridge,FG_ASSISTED,Derrick White,1:42,2,Spurs,Trail Blazers,49 - 55,1,0,2,Layup
87,Jusuf Nurkic,FG_ASSISTED,Damian Lillard,1:26,2,Trail Blazers,Spurs,51 - 55,0,18,2,Jumper
88,Derrick White,FG_ASSISTED,LaMarcus Aldridge,1:11,2,Spurs,Trail Blazers,51 - 57,1,0,2,Layup
89,Jusuf Nurkic,FG_ASSISTED,Damian Lillard,59.0,2,Trail Blazers,Spurs,53 - 57,0,19,2,Jumper
90,Al-Farouq Aminu,FOUL_ON_FLOOR,None,45.9,2,Trail Blazers,Spurs,53 - 57,0,N/A,N/A,N/A
91,DeMar DeRozan,FT,None,45.9,2,Spurs,Trail Blazers,53 - 58,1,N/A,1,N/A
92,DeMar DeRozan,FT,None,45.9,2,Spurs,Trail Blazers,53 - 59,1,N/A,1,N/A
93,Al-Farouq Aminu,FG_ASSISTED,Damian Lillard,32.2,2,Trail Blazers,Spurs,55 - 59,0,0,2,Dunk
94,Jusuf Nurkic,FOUL_ON_FLOOR,None,14.8,2,Trail Blazers,Spurs,55 - 59,0,N/A,N/A,N/A
95,LaMarcus Aldridge,FT,None,14.8,2,Spurs,Trail Blazers,55 - 60,1,N/A,1,N/A
96,Dante Cunningham,SUBSTITUTION,Gay Rudy,14.8,2,Spurs,Trail Blazers,55 - 60,1,N/A,N/A,N/A
97,Seth Curry,SUBSTITUTION,Aminu Al-Farouq,14.8,2,Trail Blazers,Spurs,55 - 60,0,N/A,N/A,N/A
98,Nik Stauskas,SUBSTITUTION,Nurkic Jusuf,14.8,2,Trail Blazers,Spurs,55 - 60,0,N/A,N/A,N/A
99,LaMarcus Aldridge,FT,None,14.8,2,Spurs,Trail Blazers,55 - 61,1,N/A,1,N/A
100,Damian Lillard,FG_MISS,None,8.1,2,Trail Blazers,Spurs,55 - 61,0,29,3,Jumper
101,Derrick White,DEFENSIVE_REBOUND,None,3.6,2,Spurs,Trail Blazers,55 - 61,1,N/A,N/A,N/A
102,Nik Stauskas,FOUL_ON_FLOOR,None,1.0,2,Trail Blazers,Spurs,55 - 61,0,N/A,N/A,N/A
103,Derrick White,FT,None,1.0,2,Spurs,Trail Blazers,55 - 62,1,N/A,1,N/A
104,Jusuf Nurkic,SUBSTITUTION,Stauskas Nik,1.0,2,Trail Blazers,Spurs,55 - 62,0,N/A,N/A,N/A
105,Derrick White,FT_MISS,None,1.0,2,Spurs,Trail Blazers,55 - 62,1,N/A,1,N/A
106,Jusuf Nurkic,DEFENSIVE_REBOUND,None,0.1,2,Trail Blazers,Spurs,55 - 62,0,N/A,N/A,N/A
107,End of,Unknown,None,0.0,2,Spurs,Trail Blazers,55 - 62,1,N/A,N/A,N/A
0,Bryn Forbes,SUBSTITUTION,White Derrick,12:00,3,Spurs,Trail Blazers,55 - 62,1,N/A,N/A,N/A
1,Rudy Gay,SUBSTITUTION,Mills Patty,12:00,3,Spurs,Trail Blazers,55 - 62,1,N/A,N/A,N/A
2,Davis Bertans,SUBSTITUTION,Cunningham Dante,12:00,3,Spurs,Trail Blazers,55 - 62,1,N/A,N/A,N/A
3,Al-Farouq Aminu,SUBSTITUTION,Curry Seth,12:00,3,Trail Blazers,Spurs,55 - 62,0,N/A,N/A,N/A
4,DeMar DeRozan,FG_MISS,CJ McCollum,11:47,3,Trail Blazers,Spurs,55 - 62,1,0,2,Layup
5,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,11:42,3,Trail Blazers,Spurs,55 - 62,0,N/A,N/A,N/A
6,DeMar DeRozan,FOUL_ON_FLOOR,None,11:42,3,Spurs,Trail Blazers,55 - 62,1,N/A,N/A,N/A
7,Damian Lillard,FT,None,11:42,3,Trail Blazers,Spurs,56 - 62,0,N/A,1,N/A
8,Damian Lillard,FT,None,11:42,3,Trail Blazers,Spurs,57 - 62,0,N/A,1,N/A
9,Maurice Harkless,FOUL_ON_FLOOR,None,11:31,3,Trail Blazers,Spurs,57 - 62,0,N/A,N/A,N/A
10,LaMarcus Aldridge,FT,None,11:31,3,Spurs,Trail Blazers,57 - 63,1,N/A,1,N/A
11,LaMarcus Aldridge,FT_MISS,None,11:31,3,Spurs,Trail Blazers,57 - 63,1,N/A,1,N/A
12,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,11:29,3,Trail Blazers,Spurs,57 - 63,0,N/A,N/A,N/A
13,Al-Farouq Aminu,FG_ASSISTED,Damian Lillard,11:21,3,Trail Blazers,Spurs,60 - 63,0,23,3,Jumper
14,Bryn Forbes,FG_ASSISTED,DeMar DeRozan,11:06,3,Spurs,Trail Blazers,60 - 66,1,26,3,Jumper
15,CJ McCollum,FG_ASSISTED,Jusuf Nurkic,10:50,3,Trail Blazers,Spurs,62 - 66,0, ,2,Jumper
16,Rudy Gay,FG_MISS,None,10:29,3,Spurs,Trail Blazers,62 - 66,1, ,2,Jumper
17,Maurice Harkless,DEFENSIVE_REBOUND,None,10:27,3,Trail Blazers,Spurs,62 - 66,0,N/A,N/A,N/A
18,Jusuf Nurkic,FG_MISS,Davis Bertans,10:18,3,Spurs,Trail Blazers,62 - 66,0,9,2,Jumper
