,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
35,Buddy Hield,FG_ASSISTED,Nemanja Bjelica,7:34,1,Kings,Grizzlies,7 - 11,1,24,3,Jumper
36,Team,Unknown,None,7:33,1,Grizzlies,Kings,7 - 11,0,N/A,N/A,N/A
37,Marvin Bagley,SUBSTITUTION,Bjelica Nemanja,7:33,1,Kings,Grizzlies,7 - 11,1,N/A,N/A,N/A
38,Jaren Jackson,FG_MISS,None,7:17,1,Grizzlies,Kings,7 - 11,0,0,2,Layup
39,Marc Gasol,OFFENSIVE_REBOUND,None,7:13,1,Grizzlies,Kings,7 - 11,0,N/A,N/A,N/A
40,Marc Gasol,FG_UNASSISTED,None,7:13,1,Grizzlies,Kings,9 - 11,0, ,3,Jumper
41,Willie Cauley-Stein,FG_MISS,None,7:01,1,Kings,Grizzlies,9 - 11,1,0,2,Dunk
42,Kyle Anderson,DEFENSIVE_REBOUND,None,6:59,1,Grizzlies,Kings,9 - 11,0,N/A,N/A,N/A
43,Garrett Temple,FG_MISS,None,6:54,1,Grizzlies,Kings,9 - 11,0,22,3,Jumper
44,Kyle Anderson,OFFENSIVE_REBOUND,None,6:52,1,Grizzlies,Kings,9 - 11,0,N/A,N/A,N/A
45,Jaren Jackson,FG_MISS,None,6:39,1,Grizzlies,Kings,9 - 11,0,27,3,Jumper
46,De'Aaron Fox,DEFENSIVE_REBOUND,None,6:36,1,Kings,Grizzlies,9 - 11,1,N/A,N/A,N/A
47,Marvin Bagley,FOUL_ON_FLOOR,None,6:33,1,Kings,Grizzlies,9 - 11,1,N/A,N/A,N/A
48,Marvin Bagley,TURNOVER,None,6:33,1,Kings,Grizzlies,9 - 11,1,N/A,N/A,N/A
49,Wayne Selden,SUBSTITUTION,Temple Garrett,6:33,1,Grizzlies,Kings,9 - 11,0,N/A,N/A,N/A
50,Wayne Selden,FG_ASSISTED,Mike Conley,6:11,1,Grizzlies,Kings,11 - 11,0,0,2,Layup
51,Marvin Bagley,FG_UNASSISTED,None,5:56,1,Kings,Grizzlies,11 - 13,1,5,3,Jumper
52,Jaren Jackson,FG_UNASSISTED,None,5:40,1,Grizzlies,Kings,13 - 13,0,8,3,Jumper
53,Willie Cauley-Stein,FG_MISS,None,5:28,1,Kings,Grizzlies,13 - 13,1,0,2,Layup
54,Marvin Bagley,OFFENSIVE_REBOUND,None,5:28,1,Kings,Grizzlies,13 - 13,1,N/A,N/A,N/A
55,Kyle Anderson,FOUL_ON_FLOOR,None,5:28,1,Grizzlies,Kings,13 - 13,0,N/A,N/A,N/A
56,Marvin Bagley,FT_MISS,None,5:28,1,Kings,Grizzlies,13 - 13,1,N/A,1,N/A
57,Team,OFFENSIVE_REBOUND,None,5:28,1,Kings,Grizzlies,13 - 13,1,N/A,N/A,N/A
58,Yogi Ferrell,SUBSTITUTION,Jackson Justin,5:28,1,Kings,Grizzlies,13 - 13,1,N/A,N/A,N/A
59,Dillon Brooks,SUBSTITUTION,Anderson Kyle,5:28,1,Grizzlies,Kings,13 - 13,0,N/A,N/A,N/A
60,Marvin Bagley,FT,None,5:28,1,Kings,Grizzlies,13 - 14,1,N/A,1,N/A
61,Jaren Jackson,FG_UNASSISTED,None,5:09,1,Grizzlies,Kings,15 - 14,0,5,3,Jumper
62,Marvin Bagley,Unknown,None,5:09,1,Kings,Grizzlies,15 - 14,1,N/A,N/A,N/A
63,Yogi Ferrell,FG_MISS,None,4:51,1,Kings,Grizzlies,15 - 14,1,0,2,Layup
64,Marc Gasol,DEFENSIVE_REBOUND,None,4:46,1,Grizzlies,Kings,15 - 14,0,N/A,N/A,N/A
65,Mike Conley,FG_MISS,De'Aaron Fox,4:36,1,Kings,Grizzlies,15 - 14,0,25,3,Jumper
66,Mike Conley,OFFENSIVE_REBOUND,None,4:33,1,Grizzlies,Kings,15 - 14,0,N/A,N/A,N/A
67,Mike Conley,FG_UNASSISTED,None,4:30,1,Grizzlies,Kings,17 - 14,0,13,3,Jumper
68,De'Aaron Fox,FG_MISS,None,4:25,1,Kings,Grizzlies,17 - 14,1,17,3,Jumper
69,Mike Conley,DEFENSIVE_REBOUND,None,4:25,1,Grizzlies,Kings,17 - 14,0,N/A,N/A,N/A
70,Mike Conley,FG_MISS,None,4:18,1,Grizzlies,Kings,17 - 14,0,26,3,Jumper
71,De'Aaron Fox,DEFENSIVE_REBOUND,None,4:14,1,Kings,Grizzlies,17 - 14,1,N/A,N/A,N/A
72,Buddy Hield,FG_MISS,None,4:11,1,Kings,Grizzlies,17 - 14,1,25,3,Jumper
73,Willie Cauley-Stein,OFFENSIVE_REBOUND,None,4:08,1,Kings,Grizzlies,17 - 14,1,N/A,N/A,N/A
74,Willie Cauley-Stein,FG_UNASSISTED,None,4:08,1,Kings,Grizzlies,17 - 16,1,4,3,Jumper
75,Wayne Selden,FOUL_ON_FLOOR,None,4:08,1,Grizzlies,Kings,17 - 16,0,N/A,N/A,N/A
76,Frank Mason,SUBSTITUTION,Fox De'Aaron,4:08,1,Kings,Grizzlies,17 - 16,1,N/A,N/A,N/A
77,Shelvin Mack,SUBSTITUTION,for game,4:08,1,Grizzlies,Kings,17 - 16,0,N/A,N/A,N/A
78,Shelvin Mack,SUBSTITUTION,Conley Mike,4:08,1,Grizzlies,Kings,17 - 16,0,N/A,N/A,N/A
79,enters the,SUBSTITUTION,Jackson Jaren,4:08,1,Grizzlies,Kings,17 - 16,0,N/A,N/A,N/A
80,Willie Cauley-Stein,FT,None,4:08,1,Kings,Grizzlies,17 - 17,1,N/A,1,N/A
81,Marc Gasol,FG_UNASSISTED,None,3:49,1,Grizzlies,Kings,19 - 17,0,7,3,Jumper
82,Dillon Brooks,FOUL_ON_FLOOR,None,3:33,1,Grizzlies,Kings,19 - 17,0,N/A,N/A,N/A
83,Harry Giles,SUBSTITUTION,Cauley-Stein Willie,3:33,1,Kings,Grizzlies,19 - 17,1,N/A,N/A,N/A
84,Buddy Hield,FOUL_ON_FLOOR,None,3:31,1,Kings,Grizzlies,19 - 17,1,N/A,N/A,N/A
85,Buddy Hield,TURNOVER,None,3:31,1,Kings,Grizzlies,19 - 17,1,N/A,N/A,N/A
86,Wayne Selden,FG_MISS,None,3:08,1,Grizzlies,Kings,19 - 17,0,14,3,Jumper
87,Frank Mason,DEFENSIVE_REBOUND,None,3:04,1,Kings,Grizzlies,19 - 17,1,N/A,N/A,N/A
88,Dillon Brooks,Unknown,None,3:03,1,Grizzlies,Kings,19 - 17,0,N/A,N/A,N/A
89,Team,Unknown,None,3:03,1,Kings,Grizzlies,19 - 17,1,N/A,N/A,N/A
90,Marvin Bagley,FG_MISS,None,2:50,1,Kings,Grizzlies,19 - 17,1,7,3,Jumper
91,Marc Gasol,DEFENSIVE_REBOUND,None,2:46,1,Grizzlies,Kings,19 - 17,0,N/A,N/A,N/A
92,Marc Gasol,FG_ASSISTED,Omri Casspi,2:35,1,Grizzlies,Kings,21 - 17,0,0,2,Layup
93,Harry Giles,FOUL_ON_FLOOR,None,2:35,1,Kings,Grizzlies,21 - 17,1,N/A,N/A,N/A
94,Marc Gasol,FT,None,2:35,1,Grizzlies,Kings,22 - 17,0,N/A,1,N/A
95,Harry Giles,TURNOVER,None,2:20,1,Kings,Grizzlies,22 - 17,1,N/A,N/A,N/A
96,Ben McLemore,SUBSTITUTION,Hield Buddy,2:20,1,Kings,Grizzlies,22 - 17,1,N/A,N/A,N/A
97,Omri Casspi,TURNOVER,None,2:11,1,Grizzlies,Kings,22 - 17,0,N/A,N/A,N/A
98,Harry Giles,TURNOVER,None,2:05,1,Kings,Grizzlies,22 - 17,1,N/A,N/A,N/A
99,Wayne Selden,FG_ASSISTED,Dillon Brooks,1:52,1,Grizzlies,Kings,25 - 17,0,22,3,Jumper
100,Frank Mason,FG_UNASSISTED,None,1:34,1,Kings,Grizzlies,25 - 19,1,0,2,Layup
101,Jaren Jackson,SUBSTITUTION,Gasol Marc,1:29,1,Grizzlies,Kings,25 - 19,0,N/A,N/A,N/A
102,Omri Casspi,FG_ASSISTED,Wayne Selden,1:20,1,Grizzlies,Kings,28 - 19,0,27,3,Jumper
103,Ben McLemore,FG_MISS,None,56.1,1,Kings,Grizzlies,28 - 19,1,23,3,Jumper
104,Marvin Bagley,OFFENSIVE_REBOUND,None,54.0,1,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
105,Marvin Bagley,FG_MISS,None,52.2,1,Kings,Grizzlies,28 - 19,1,8,3,Jumper
106,Jaren Jackson,DEFENSIVE_REBOUND,None,52.2,1,Grizzlies,Kings,28 - 19,0,N/A,N/A,N/A
107,Shelvin Mack,FG_MISS,None,35.0,1,Grizzlies,Kings,28 - 19,0, ,3,Jumper
108,Marvin Bagley,DEFENSIVE_REBOUND,None,32.1,1,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
109,Harry Giles,TURNOVER,None,14.2,1,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
110,Shelvin Mack,FG_MISS,None,2.0,1,Grizzlies,Kings,28 - 19,0,0,2,Layup
111,Harry Giles,DEFENSIVE_REBOUND,None,2.0,1,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
112,End of,Unknown,None,0.0,1,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
0,Omri Casspi,FG_MISS,None,11:52,2,Grizzlies,Kings,28 - 19,0,24,3,Jumper
1,Marvin Bagley,DEFENSIVE_REBOUND,None,11:44,2,Kings,Grizzlies,28 - 19,1,N/A,N/A,N/A
2,Yogi Ferrell,FG_MISS,Jaren Jackson,11:37,2,Grizzlies,Kings,28 - 19,1,3,3,Jumper
3,Dillon Brooks,DEFENSIVE_REBOUND,None,11:33,2,Grizzlies,Kings,28 - 19,0,N/A,N/A,N/A
4,blocks Omri,FG_MISS,Frank Mason,11:31,2,Kings,Grizzlies,28 - 19,0,0,2,Layup
5,Omri Casspi,OFFENSIVE_REBOUND,None,11:28,2,Grizzlies,Kings,28 - 19,0,N/A,N/A,N/A
6,Omri Casspi,FG_UNASSISTED,None,11:25,2,Grizzlies,Kings,30 - 19,0,0,2,Layup
7,Dillon Brooks,FOUL_ON_FLOOR,None,11:24,2,Grizzlies,Kings,30 - 19,0,N/A,N/A,N/A
8,Garrett Temple,SUBSTITUTION,Brooks Dillon,11:24,2,Grizzlies,Kings,30 - 19,0,N/A,N/A,N/A
9,Harry Giles,TURNOVER,Omri Casspi,11:14,2,Kings,Grizzlies,30 - 19,1,N/A,N/A,N/A
10,Jaren Jackson,FG_ASSISTED,Shelvin Mack,11:08,2,Grizzlies,Kings,32 - 19,0,6,3,Jumper
11,Harry Giles,FG_ASSISTED,ason III,10:54,2,Kings,Grizzlies,32 - 21,1,0,2,Layup
12,Jaren Jackson,TURNOVER,None,10:35,2,Grizzlies,Kings,32 - 21,0,N/A,N/A,N/A
13,Nemanja Bjelica,SUBSTITUTION,III Bagley,10:35,2,Kings,Grizzlies,32 - 21,1,N/A,N/A,N/A
14,Ben McLemore,FG_MISS,None,10:22,2,Kings,Grizzlies,32 - 21,1,25,3,Jumper
15,Omri Casspi,DEFENSIVE_REBOUND,None,10:19,2,Grizzlies,Kings,32 - 21,0,N/A,N/A,N/A
16,Shelvin Mack,FG_UNASSISTED,None,10:06,2,Grizzlies,Kings,34 - 21,0,0,2,Layup
17,Team,Unknown,None,10:01,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
18,Justin Jackson,SUBSTITUTION,McLemore Ben,10:01,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
19,Yogi Ferrell,FG_MISS,None,9:54,2,Kings,Grizzlies,34 - 21,1, ,3,Jumper
20,Shelvin Mack,DEFENSIVE_REBOUND,None,9:51,2,Grizzlies,Kings,34 - 21,0,N/A,N/A,N/A
21,Justin Jackson,FOUL_ON_FLOOR,None,9:51,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
22,De'Aaron Fox,SUBSTITUTION,Ferrell Yogi,9:51,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
23,Buddy Hield,SUBSTITUTION,III Mason,9:51,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
24,Wayne Selden,FG_MISS,None,9:44,2,Grizzlies,Kings,34 - 21,0,7,3,Jumper
25,Justin Jackson,DEFENSIVE_REBOUND,None,9:40,2,Kings,Grizzlies,34 - 21,1,N/A,N/A,N/A
26,Wayne Selden,FOUL_ON_FLOOR,None,9:38,2,Grizzlies,Kings,34 - 21,0,N/A,N/A,N/A
27,Justin Jackson,FT,None,9:38,2,Kings,Grizzlies,34 - 22,1,N/A,1,N/A
28,Justin Jackson,FT_MISS,None,9:38,2,Kings,Grizzlies,34 - 22,1,N/A,1,N/A
29,Garrett Temple,DEFENSIVE_REBOUND,None,9:35,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
30,Jaren Jackson,FG_MISS,None,9:17,2,Grizzlies,Kings,34 - 22,0,23,3,Jumper
31,De'Aaron Fox,DEFENSIVE_REBOUND,None,9:14,2,Kings,Grizzlies,34 - 22,1,N/A,N/A,N/A
32,Buddy Hield,FG_MISS,None,9:10,2,Kings,Grizzlies,34 - 22,1, ,3,Jumper
33,Garrett Temple,DEFENSIVE_REBOUND,None,9:05,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
34,Shelvin Mack,FG_MISS,None,9:00,2,Grizzlies,Kings,34 - 22,0,0,2,Layup
35,Jaren Jackson,OFFENSIVE_REBOUND,None,8:56,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
36,Jaren Jackson,FG_MISS,None,8:56,2,Grizzlies,Kings,34 - 22,0, ,3,Jumper
37,Harry Giles,DEFENSIVE_REBOUND,None,8:55,2,Kings,Grizzlies,34 - 22,1,N/A,N/A,N/A
38,De'Aaron Fox,FG_MISS,None,8:53,2,Kings,Grizzlies,34 - 22,1,0,2,Layup
39,Team,DEFENSIVE_REBOUND,None,8:52,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
40,Willie Cauley-Stein,SUBSTITUTION,Giles Harry,8:52,2,Kings,Grizzlies,34 - 22,1,N/A,N/A,N/A
41,Mike Conley,SUBSTITUTION,Selden Wayne,8:52,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
42,Kyle Anderson,SUBSTITUTION,Casspi Omri,8:52,2,Grizzlies,Kings,34 - 22,0,N/A,N/A,N/A
43,Buddy Hield,FOUL_ON_FLOOR,None,8:31,2,Kings,Grizzlies,34 - 22,1,N/A,N/A,N/A
44,Jaren Jackson,FG_MISS,None,8:18,2,Grizzlies,Kings,34 - 22,0,7,3,Jumper
45,Nemanja Bjelica,DEFENSIVE_REBOUND,None,8:15,2,Kings,Grizzlies,34 - 22,1,N/A,N/A,N/A
46,Nemanja Bjelica,FG_UNASSISTED,None,8:08,2,Kings,Grizzlies,34 - 24,1,0,2,Layup
47,Shelvin Mack,FG_ASSISTED,Jaren Jackson,7:50,2,Grizzlies,Kings,36 - 24,0,19,3,Jumper
48,De'Aaron Fox,FG_UNASSISTED,None,7:39,2,Kings,Grizzlies,36 - 26,1,0,2,Layup
49,Mike Conley,FG_ASSISTED,Kyle Anderson,7:22,2,Grizzlies,Kings,38 - 26,0,0,2,Layup
50,Jaren Jackson,FOUL_ON_FLOOR,None,7:15,2,Grizzlies,Kings,38 - 26,0,N/A,N/A,N/A
51,Marc Gasol,SUBSTITUTION,Mack Shelvin,7:15,2,Grizzlies,Kings,38 - 26,0,N/A,N/A,N/A
52,MarShon Brooks,SUBSTITUTION,Jackson Jaren,7:15,2,Grizzlies,Kings,38 - 26,0,N/A,N/A,N/A
53,Buddy Hield,FG_UNASSISTED,None,7:02,2,Kings,Grizzlies,38 - 28,1,0,2,Layup
54,Nemanja Bjelica,FOUL_ON_FLOOR,None,6:45,2,Kings,Grizzlies,38 - 28,1,N/A,N/A,N/A
55,Kyle Anderson,FT,None,6:45,2,Grizzlies,Kings,39 - 28,0,N/A,1,N/A
56,Kyle Anderson,FT_MISS,None,6:45,2,Grizzlies,Kings,39 - 28,0,N/A,1,N/A
57,Nemanja Bjelica,DEFENSIVE_REBOUND,None,6:42,2,Kings,Grizzlies,39 - 28,1,N/A,N/A,N/A
58,Buddy Hield,FG_MISS,None,6:30,2,Kings,Grizzlies,39 - 28,1,15,3,Jumper
59,Nemanja Bjelica,OFFENSIVE_REBOUND,None,6:24,2,Kings,Grizzlies,39 - 28,1,N/A,N/A,N/A
60,Nemanja Bjelica,FG_UNASSISTED,None,6:24,2,Kings,Grizzlies,39 - 30,1, ,3,Jumper
61,Marc Gasol,FG_MISS,None,6:13,2,Grizzlies,Kings,39 - 30,0,8,3,Jumper
62,Nemanja Bjelica,DEFENSIVE_REBOUND,None,6:11,2,Kings,Grizzlies,39 - 30,1,N/A,N/A,N/A
63,Willie Cauley-Stein,TURNOVER,Garrett Temple,6:04,2,Kings,Grizzlies,39 - 30,1,N/A,N/A,N/A
64,MarShon Brooks,FG_UNASSISTED,None,5:58,2,Grizzlies,Kings,41 - 30,0,10,3,Jumper
65,Willie Cauley-Stein,FG_ASSISTED,De'Aaron Fox,5:46,2,Kings,Grizzlies,41 - 32,1,15,3,Jumper
66,Mike Conley,FG_MISS,None,5:29,2,Grizzlies,Kings,41 - 32,0,9,3,Jumper
67,Marc Gasol,OFFENSIVE_REBOUND,None,5:29,2,Grizzlies,Kings,41 - 32,0,N/A,N/A,N/A
68,Marc Gasol,FG_MISS,None,5:29,2,Grizzlies,Kings,41 - 32,0,4,3,Jumper
69,Nemanja Bjelica,DEFENSIVE_REBOUND,None,5:29,2,Kings,Grizzlies,41 - 32,1,N/A,N/A,N/A
70,Buddy Hield,FG_MISS,None,5:21,2,Kings,Grizzlies,41 - 32,1, ,3,Jumper
71,Mike Conley,DEFENSIVE_REBOUND,None,5:21,2,Grizzlies,Kings,41 - 32,0,N/A,N/A,N/A
72,Team,Unknown,None,5:16,2,Grizzlies,Kings,41 - 32,0,N/A,N/A,N/A
73,Wayne Selden,SUBSTITUTION,Temple Garrett,5:16,2,Grizzlies,Kings,41 - 32,0,N/A,N/A,N/A
74,Marc Gasol,FG_ASSISTED,Mike Conley,5:04,2,Grizzlies,Kings,44 - 32,0,25,3,Jumper
75,Marc Gasol,FOUL_ON_FLOOR,None,4:47,2,Grizzlies,Kings,44 - 32,0,N/A,N/A,N/A
76,De'Aaron Fox,FT,None,4:47,2,Kings,Grizzlies,44 - 33,1,N/A,1,N/A
77,De'Aaron Fox,FT,None,4:47,2,Kings,Grizzlies,44 - 34,1,N/A,1,N/A
78,MarShon Brooks,FG_UNASSISTED,None,4:29,2,Grizzlies,Kings,46 - 34,0,0,2,Layup
79,Nemanja Bjelica,TURNOVER,MarShon Brooks,4:21,2,Kings,Grizzlies,46 - 34,1,N/A,N/A,N/A
80,Wayne Selden,FG_UNASSISTED,None,4:09,2,Grizzlies,Kings,48 - 34,0,12,3,Jumper
81,Willie Cauley-Stein,FG_ASSISTED,De'Aaron Fox,3:52,2,Kings,Grizzlies,48 - 36,1,0,2,Layup
82,Kyle Anderson,FG_ASSISTED,Mike Conley,3:32,2,Grizzlies,Kings,50 - 36,0,17,3,Jumper
83,Willie Cauley-Stein,FG_UNASSISTED,None,3:19,2,Kings,Grizzlies,50 - 38,1,2,3,Jumper
84,Mike Conley,TURNOVER,Justin Jackson,3:02,2,Grizzlies,Kings,50 - 38,0,N/A,N/A,N/A
85,Buddy Hield,FG_ASSISTED,Nemanja Bjelica,2:55,2,Kings,Grizzlies,50 - 40,1,0,2,Layup
86,Wayne Selden,FOUL_ON_FLOOR,None,2:40,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
87,Wayne Selden,TURNOVER,None,2:40,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
88,Marvin Bagley,SUBSTITUTION,Bjelica Nemanja,2:40,2,Kings,Grizzlies,50 - 40,1,N/A,N/A,N/A
89,Shelvin Mack,SUBSTITUTION,Anderson Kyle,2:40,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
90,Jaren Jackson,SUBSTITUTION,Selden Wayne,2:40,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
91,Justin Jackson,FG_MISS,None,2:26,2,Kings,Grizzlies,50 - 40,1,10,3,Jumper
92,Buddy Hield,OFFENSIVE_REBOUND,None,2:22,2,Kings,Grizzlies,50 - 40,1,N/A,N/A,N/A
93,Willie Cauley-Stein,FG_MISS,None,2:16,2,Kings,Grizzlies,50 - 40,1,0,2,Layup
94,Jaren Jackson,DEFENSIVE_REBOUND,None,2:13,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
95,Shelvin Mack,TURNOVER,None,2:11,2,Grizzlies,Kings,50 - 40,0,N/A,N/A,N/A
96,Marvin Bagley,FG_ASSISTED,Buddy Hield,1:59,2,Kings,Grizzlies,50 - 42,1,0,2,Dunk
97,MarShon Brooks,FG_UNASSISTED,None,1:41,2,Grizzlies,Kings,52 - 42,0,22,3,Jumper
98,Justin Jackson,FG_MISS,None,1:29,2,Kings,Grizzlies,52 - 42,1, ,3,Jumper
99,Jaren Jackson,DEFENSIVE_REBOUND,None,1:27,2,Grizzlies,Kings,52 - 42,0,N/A,N/A,N/A
100,Marc Gasol,FG_MISS,None,1:10,2,Grizzlies,Kings,52 - 42,0,26,3,Jumper
101,Justin Jackson,DEFENSIVE_REBOUND,None,1:07,2,Kings,Grizzlies,52 - 42,1,N/A,N/A,N/A
102,Justin Jackson,FG_MISS,None,1:01,2,Kings,Grizzlies,52 - 42,1,0,2,Layup
103,Team,DEFENSIVE_REBOUND,None,1:01,2,Grizzlies,Kings,52 - 42,0,N/A,N/A,N/A
104,MarShon Brooks,FG_MISS,None,40.0,2,Grizzlies,Kings,52 - 42,0,26,3,Jumper
105,De'Aaron Fox,DEFENSIVE_REBOUND,None,37.2,2,Kings,Grizzlies,52 - 42,1,N/A,N/A,N/A
106,MarShon Brooks,FOUL_ON_FLOOR,None,34.8,2,Grizzlies,Kings,52 - 42,0,N/A,N/A,N/A
107,De'Aaron Fox,FT,None,34.8,2,Kings,Grizzlies,52 - 43,1,N/A,1,N/A
108,Nemanja Bjelica,SUBSTITUTION,Cauley-Stein Willie,34.8,2,Kings,Grizzlies,52 - 43,1,N/A,N/A,N/A
109,De'Aaron Fox,FT,None,34.8,2,Kings,Grizzlies,52 - 44,1,N/A,1,N/A
110,Shelvin Mack,FG_MISS,None,14.0,2,Grizzlies,Kings,52 - 44,0,25,3,Jumper
111,MarShon Brooks,OFFENSIVE_REBOUND,None,11.0,2,Grizzlies,Kings,52 - 44,0,N/A,N/A,N/A
112,Mike Conley,FG_MISS,None,1.0,2,Grizzlies,Kings,52 - 44,0,0,2,Layup
113,Jaren Jackson,OFFENSIVE_REBOUND,None,0.5,2,Grizzlies,Kings,52 - 44,0,N/A,N/A,N/A
114,End of,Unknown,None,0.0,2,Kings,Grizzlies,52 - 44,1,N/A,N/A,N/A
0,Willie Cauley-Stein,SUBSTITUTION,III Bagley,12:00,3,Kings,Grizzlies,52 - 44,1,N/A,N/A,N/A
1,Garrett Temple,SUBSTITUTION,Mack Shelvin,12:00,3,Grizzlies,Kings,52 - 44,0,N/A,N/A,N/A
2,Kyle Anderson,SUBSTITUTION,Brooks MarShon,12:00,3,Grizzlies,Kings,52 - 44,0,N/A,N/A,N/A
