,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
85,Mike Muscala,FOUL_ON_FLOOR,None,3:14,1,76ers,Thunder,27 - 15,1,N/A,N/A,N/A
86,Jerami Grant,FT,None,3:14,1,Thunder,76ers,28 - 15,0,N/A,1,N/A
87,Abdel Nader,SUBSTITUTION,Westbrook Russell,3:14,1,Thunder,76ers,28 - 15,0,N/A,N/A,N/A
88,Jerami Grant,FT,None,3:14,1,Thunder,76ers,29 - 15,0,N/A,1,N/A
89,Joel Embiid,FG_MISS,None,2:56,1,76ers,Thunder,29 - 15,1,0,2,Layup
90,Joel Embiid,OFFENSIVE_REBOUND,None,2:55,1,76ers,Thunder,29 - 15,1,N/A,N/A,N/A
91,Joel Embiid,FG_MISS,Jerami Grant,2:53,1,Thunder,76ers,29 - 15,1,0,2,Layup
92,Jerami Grant,DEFENSIVE_REBOUND,None,2:50,1,Thunder,76ers,29 - 15,0,N/A,N/A,N/A
93,Dennis Schroder,FG_UNASSISTED,None,2:46,1,Thunder,76ers,31 - 15,0,0,2,Layup
94,Team,Unknown,None,2:45,1,76ers,Thunder,31 - 15,1,N/A,N/A,N/A
95,Patrick Patterson,SUBSTITUTION,Grant Jerami,2:45,1,Thunder,76ers,31 - 15,0,N/A,N/A,N/A
96,JJ Redick,FG_ASSISTED,Joel Embiid,2:29,1,76ers,Thunder,31 - 17,1,22,2,Jumper
97,Patrick Patterson,TURNOVER,None,2:27,1,Thunder,76ers,31 - 17,0,N/A,N/A,N/A
98,Paul George,FOUL_ON_FLOOR,None,2:26,1,Thunder,76ers,31 - 17,0,N/A,N/A,N/A
99,Wilson Chandler,FT,None,2:26,1,76ers,Thunder,31 - 18,1,N/A,1,N/A
100,Wilson Chandler,FT_MISS,None,2:26,1,76ers,Thunder,31 - 18,1,N/A,1,N/A
101,Abdel Nader,DEFENSIVE_REBOUND,None,2:23,1,Thunder,76ers,31 - 18,0,N/A,N/A,N/A
102,Dennis Schroder,FG_MISS,None,2:13,1,Thunder,76ers,31 - 18,0, ,2,Jumper
103,Joel Embiid,DEFENSIVE_REBOUND,None,2:08,1,76ers,Thunder,31 - 18,1,N/A,N/A,N/A
104,T.J. McConnell,TURNOVER,Paul George,2:01,1,76ers,Thunder,31 - 18,1,N/A,N/A,N/A
105,Dennis Schroder,TURNOVER,None,1:51,1,Thunder,76ers,31 - 18,0,N/A,N/A,N/A
106,JJ Redick,FG_ASSISTED,Mike Muscala,1:29,1,76ers,Thunder,31 - 21,1,26,3,Jumper
107,Abdel Nader,FG_MISS,None,1:09,1,Thunder,76ers,31 - 21,0, ,2,Jumper
108,T.J. McConnell,DEFENSIVE_REBOUND,None,1:07,1,76ers,Thunder,31 - 21,1,N/A,N/A,N/A
109,Joel Embiid,FG_UNASSISTED,None,56.0,1,76ers,Thunder,31 - 23,1,4,2,Jumper
110,Dennis Schroder,FG_MISS,None,37.8,1,Thunder,76ers,31 - 23,0,16,2,Jumper
111,Wilson Chandler,DEFENSIVE_REBOUND,None,35.0,1,76ers,Thunder,31 - 23,1,N/A,N/A,N/A
112,Abdel Nader,FOUL_ON_FLOOR,None,29.5,1,Thunder,76ers,31 - 23,0,N/A,N/A,N/A
113,JJ Redick,FT,None,29.5,1,76ers,Thunder,31 - 24,1,N/A,1,N/A
114,Terrance Ferguson,SUBSTITUTION,Nader Abdel,29.5,1,Thunder,76ers,31 - 24,0,N/A,N/A,N/A
115,JJ Redick,FT,None,29.5,1,76ers,Thunder,31 - 25,1,N/A,1,N/A
116,Steven Adams,FG_ASSISTED,Paul George,12.5,1,Thunder,76ers,33 - 25,0,0,2,Layup
117,Joel Embiid,FG_MISS,None,0.6,1,76ers,Thunder,33 - 25,1,26,3,Jumper
118,Patrick Patterson,DEFENSIVE_REBOUND,None,0.2,1,Thunder,76ers,33 - 25,0,N/A,N/A,N/A
119,End of,Unknown,None,0.0,1,76ers,Thunder,33 - 25,1,N/A,N/A,N/A
0,Landry Shamet,SUBSTITUTION,Redick JJ,12:00,2,76ers,Thunder,33 - 25,1,N/A,N/A,N/A
1,Jimmy Butler,SUBSTITUTION,Chandler Wilson,12:00,2,76ers,Thunder,33 - 25,1,N/A,N/A,N/A
2,Hamidou Diallo,SUBSTITUTION,George Paul,12:00,2,Thunder,76ers,33 - 25,0,N/A,N/A,N/A
3,Mike Muscala,FG_MISS,Patrick Patterson,11:36,2,Thunder,76ers,33 - 25,1,0,2,Layup
4,shot clock,TURNOVER,None,11:36,2,76ers,Thunder,33 - 25,1,N/A,N/A,N/A
5,Team,OFFENSIVE_REBOUND,None,11:36,2,76ers,Thunder,33 - 25,1,N/A,N/A,N/A
6,Steven Adams,FG_UNASSISTED,None,11:18,2,Thunder,76ers,35 - 25,0,1,2,Jumper
7,Joel Embiid,FG_UNASSISTED,None,10:58,2,76ers,Thunder,35 - 27,1,0,2,Layup
8,Steven Adams,FG_ASSISTED,Dennis Schroder,10:47,2,Thunder,76ers,37 - 27,0,0,2,Dunk
9,Landry Shamet,FG_ASSISTED,T.J. McConnell,10:31,2,76ers,Thunder,37 - 30,1,25,3,Jumper
10,Steven Adams,FG_MISS,None,10:05,2,Thunder,76ers,37 - 30,0,10,2,Jumper
11,Joel Embiid,DEFENSIVE_REBOUND,None,10:02,2,76ers,Thunder,37 - 30,1,N/A,N/A,N/A
12,Mike Muscala,FG_MISS,None,9:50,2,76ers,Thunder,37 - 30,1,27,3,Jumper
13,Terrance Ferguson,DEFENSIVE_REBOUND,None,9:48,2,Thunder,76ers,37 - 30,0,N/A,N/A,N/A
14,Terrance Ferguson,FG_MISS,None,9:43,2,Thunder,76ers,37 - 30,0,27,3,Jumper
15,T.J. McConnell,DEFENSIVE_REBOUND,None,9:40,2,76ers,Thunder,37 - 30,1,N/A,N/A,N/A
16,Landry Shamet,FG_ASSISTED,T.J. McConnell,9:34,2,76ers,Thunder,37 - 33,1,22,3,Jumper
17,Hamidou Diallo,FG_MISS,None,9:16,2,Thunder,76ers,37 - 33,0,16,2,Jumper
18,Team,DEFENSIVE_REBOUND,None,9:14,2,76ers,Thunder,37 - 33,1,N/A,N/A,N/A
19,Ben Simmons,SUBSTITUTION,McConnell T.J.,9:14,2,76ers,Thunder,37 - 33,1,N/A,N/A,N/A
20,Russell Westbrook,SUBSTITUTION,Ferguson Terrance,9:14,2,Thunder,76ers,37 - 33,0,N/A,N/A,N/A
21,Jimmy Butler,FG_MISS,None,8:57,2,76ers,Thunder,37 - 33,1,11,2,Jumper
22,Ben Simmons,OFFENSIVE_REBOUND,None,8:48,2,76ers,Thunder,37 - 33,1,N/A,N/A,N/A
23,Ben Simmons,FG_UNASSISTED,None,8:48,2,76ers,Thunder,37 - 35,1, ,2,Jumper
24,Dennis Schroder,FG_UNASSISTED,None,8:45,2,Thunder,76ers,40 - 35,0,26,3,Jumper
25,Landry Shamet,FG_ASSISTED,Ben Simmons,8:36,2,76ers,Thunder,40 - 38,1,26,3,Jumper
26,Mike Muscala,FOUL_ON_FLOOR,None,8:18,2,76ers,Thunder,40 - 38,1,N/A,N/A,N/A
27,Dennis Schroder,FT,None,8:18,2,Thunder,76ers,41 - 38,0,N/A,1,N/A
28,Wilson Chandler,SUBSTITUTION,Muscala Mike,8:18,2,76ers,Thunder,41 - 38,1,N/A,N/A,N/A
29,Dennis Schroder,FT,None,8:18,2,Thunder,76ers,42 - 38,0,N/A,1,N/A
30,Joel Embiid,FG_ASSISTED,Ben Simmons,8:13,2,76ers,Thunder,42 - 40,1,11,2,Jumper
31,Steven Adams,FOUL_ON_FLOOR,None,8:13,2,Thunder,76ers,42 - 40,0,N/A,N/A,N/A
32,Joel Embiid,FT,None,8:13,2,76ers,Thunder,42 - 41,1,N/A,1,N/A
33,Dennis Schroder,FG_ASSISTED,Russell Westbrook,8:02,2,Thunder,76ers,44 - 41,0,14,2,Jumper
34,Jimmy Butler,FG_MISS,Steven Adams,7:48,2,Thunder,76ers,44 - 41,1,9,2,Jumper
35,Jimmy Butler,OFFENSIVE_REBOUND,None,7:45,2,76ers,Thunder,44 - 41,1,N/A,N/A,N/A
36,Hamidou Diallo,FOUL_ON_FLOOR,None,7:40,2,Thunder,76ers,44 - 41,0,N/A,N/A,N/A
37,Jimmy Butler,FT,None,7:40,2,76ers,Thunder,44 - 42,1,N/A,1,N/A
38,Jimmy Butler,FT,None,7:40,2,76ers,Thunder,44 - 43,1,N/A,1,N/A
39,JJ Redick,SUBSTITUTION,Shamet Landry,7:40,2,76ers,Thunder,44 - 43,1,N/A,N/A,N/A
40,Terrance Ferguson,SUBSTITUTION,Diallo Hamidou,7:40,2,Thunder,76ers,44 - 43,0,N/A,N/A,N/A
41,Jimmy Butler,FT,None,7:40,2,76ers,Thunder,44 - 44,1,N/A,1,N/A
42,Dennis Schroder,FG_UNASSISTED,None,7:29,2,Thunder,76ers,46 - 44,0, ,2,Jumper
43,Wilson Chandler,FOUL_ON_FLOOR,None,7:17,2,76ers,Thunder,46 - 44,1,N/A,N/A,N/A
44,Wilson Chandler,TURNOVER,None,7:17,2,76ers,Thunder,46 - 44,1,N/A,N/A,N/A
45,Jonah Bolden,SUBSTITUTION,Embiid Joel,7:17,2,76ers,Thunder,46 - 44,1,N/A,N/A,N/A
46,Paul George,SUBSTITUTION,Adams Steven,7:17,2,Thunder,76ers,46 - 44,0,N/A,N/A,N/A
47,Jerami Grant,SUBSTITUTION,Patterson Patrick,7:17,2,Thunder,76ers,46 - 44,0,N/A,N/A,N/A
48,Nerlens Noel,SUBSTITUTION,Ferguson Terrance,7:17,2,Thunder,76ers,46 - 44,0,N/A,N/A,N/A
49,Dennis Schroder,FG_UNASSISTED,None,7:05,2,Thunder,76ers,48 - 44,0,8,2,Jumper
50,Team,Unknown,None,7:05,2,76ers,Thunder,48 - 44,1,N/A,N/A,N/A
51,Jimmy Butler,FG_MISS,None,6:52,2,76ers,Thunder,48 - 44,1,25,3,Jumper
52,Jerami Grant,DEFENSIVE_REBOUND,None,6:45,2,Thunder,76ers,48 - 44,0,N/A,N/A,N/A
53,Russell Westbrook,FG_MISS,None,6:41,2,Thunder,76ers,48 - 44,0,15,2,Jumper
54,Jimmy Butler,DEFENSIVE_REBOUND,None,6:37,2,76ers,Thunder,48 - 44,1,N/A,N/A,N/A
55,Jonah Bolden,FG_MISS,None,6:33,2,76ers,Thunder,48 - 44,1,26,3,Jumper
56,Jerami Grant,DEFENSIVE_REBOUND,None,6:29,2,Thunder,76ers,48 - 44,0,N/A,N/A,N/A
57,Jerami Grant,FG_MISS,None,6:15,2,Thunder,76ers,48 - 44,0,24,3,Jumper
58,Team,DEFENSIVE_REBOUND,None,6:12,2,76ers,Thunder,48 - 44,1,N/A,N/A,N/A
59,Jonah Bolden,FG_ASSISTED,JJ Redick,5:59,2,76ers,Thunder,48 - 47,1,25,3,Jumper
60,Dennis Schroder,FG_MISS,Jonah Bolden,5:42,2,76ers,Thunder,48 - 47,0,7,2,Jumper
61,Team,OFFENSIVE_REBOUND,None,5:42,2,Thunder,76ers,48 - 47,0,N/A,N/A,N/A
62,Team,Unknown,None,5:42,2,Thunder,76ers,48 - 47,0,N/A,N/A,N/A
63,Paul George,FG_MISS,None,5:38,2,Thunder,76ers,48 - 47,0,24,3,Jumper
64,Ben Simmons,DEFENSIVE_REBOUND,None,5:32,2,76ers,Thunder,48 - 47,1,N/A,N/A,N/A
65,JJ Redick,TURNOVER,Nerlens Noel,5:18,2,76ers,Thunder,48 - 47,1,N/A,N/A,N/A
66,Dennis Schroder,FG_ASSISTED,Paul George,5:05,2,Thunder,76ers,51 - 47,0,23,3,Jumper
67,Jimmy Butler,FG_MISS,None,4:47,2,76ers,Thunder,51 - 47,1,20,2,Jumper
68,Ben Simmons,OFFENSIVE_REBOUND,None,4:44,2,76ers,Thunder,51 - 47,1,N/A,N/A,N/A
69,Jimmy Butler,FG_MISS,None,4:42,2,76ers,Thunder,51 - 47,1,27,3,Jumper
70,Dennis Schroder,DEFENSIVE_REBOUND,None,4:38,2,Thunder,76ers,51 - 47,0,N/A,N/A,N/A
71,Jerami Grant,FG_MISS,Jimmy Butler,4:28,2,76ers,Thunder,51 - 47,0,0,2,Layup
72,Wilson Chandler,DEFENSIVE_REBOUND,None,4:23,2,76ers,Thunder,51 - 47,1,N/A,N/A,N/A
73,JJ Redick,FG_MISS,None,4:21,2,76ers,Thunder,51 - 47,1, ,3,Jumper
74,Ben Simmons,OFFENSIVE_REBOUND,None,4:14,2,76ers,Thunder,51 - 47,1,N/A,N/A,N/A
75,Ben Simmons,FG_MISS,None,4:14,2,76ers,Thunder,51 - 47,1, ,2,Jumper
76,Jonah Bolden,OFFENSIVE_REBOUND,None,4:13,2,76ers,Thunder,51 - 47,1,N/A,N/A,N/A
77,Ben Simmons,TURNOVER,Nerlens Noel,4:09,2,76ers,Thunder,51 - 47,1,N/A,N/A,N/A
78,Nerlens Noel,FG_ASSISTED,Dennis Schroder,3:59,2,Thunder,76ers,53 - 47,0,0,2,Dunk
79,JJ Redick,FG_MISS,None,3:37,2,76ers,Thunder,53 - 47,1,26,3,Jumper
80,Paul George,DEFENSIVE_REBOUND,None,3:35,2,Thunder,76ers,53 - 47,0,N/A,N/A,N/A
81,Paul George,FG_MISS,None,3:26,2,Thunder,76ers,53 - 47,0,0,2,Layup
82,Nerlens Noel,OFFENSIVE_REBOUND,None,3:25,2,Thunder,76ers,53 - 47,0,N/A,N/A,N/A
83,Russell Westbrook,FG_MISS,None,3:24,2,Thunder,76ers,53 - 47,0,27,3,Jumper
84,Ben Simmons,DEFENSIVE_REBOUND,None,3:21,2,76ers,Thunder,53 - 47,1,N/A,N/A,N/A
85,Ben Simmons,TURNOVER,Jerami Grant,3:18,2,76ers,Thunder,53 - 47,1,N/A,N/A,N/A
86,Paul George,FG_ASSISTED,Jerami Grant,3:13,2,Thunder,76ers,55 - 47,0,0,2,Dunk
87,Jimmy Butler,FG_MISS,None,2:46,2,76ers,Thunder,55 - 47,1, ,2,Jumper
88,Dennis Schroder,DEFENSIVE_REBOUND,None,2:44,2,Thunder,76ers,55 - 47,0,N/A,N/A,N/A
89,Dennis Schroder,FG_MISS,None,2:40,2,Thunder,76ers,55 - 47,0, ,2,Jumper
90,Wilson Chandler,DEFENSIVE_REBOUND,None,2:36,2,76ers,Thunder,55 - 47,1,N/A,N/A,N/A
91,JJ Redick,FG_MISS,None,2:24,2,76ers,Thunder,55 - 47,1,26,3,Jumper
92,Ben Simmons,OFFENSIVE_REBOUND,None,2:20,2,76ers,Thunder,55 - 47,1,N/A,N/A,N/A
93,Jerami Grant,FOUL_ON_FLOOR,None,2:11,2,Thunder,76ers,55 - 47,0,N/A,N/A,N/A
94,Jimmy Butler,FT,None,2:11,2,76ers,Thunder,55 - 48,1,N/A,1,N/A
95,Joel Embiid,SUBSTITUTION,Bolden Jonah,2:11,2,76ers,Thunder,55 - 48,1,N/A,N/A,N/A
96,Steven Adams,SUBSTITUTION,Schroder Dennis,2:11,2,Thunder,76ers,55 - 48,0,N/A,N/A,N/A
97,Terrance Ferguson,SUBSTITUTION,Noel Nerlens,2:11,2,Thunder,76ers,55 - 48,0,N/A,N/A,N/A
98,Paul George,FOUL_TECHNICAL,None,2:11,2,Thunder,76ers,55 - 48,0,N/A,N/A,N/A
99,JJ Redick,FT_MISS,None,2:11,2,76ers,Thunder,55 - 48,1,N/A,1,N/A
100,Team,OFFENSIVE_REBOUND,None,2:11,2,76ers,Thunder,55 - 48,1,N/A,N/A,N/A
101,Jimmy Butler,FT_MISS,None,2:11,2,76ers,Thunder,55 - 48,1,N/A,1,N/A
102,Russell Westbrook,DEFENSIVE_REBOUND,None,2:09,2,Thunder,76ers,55 - 48,0,N/A,N/A,N/A
103,Jerami Grant,FG_MISS,None,1:56,2,Thunder,76ers,55 - 48,0,23,3,Jumper
104,Joel Embiid,DEFENSIVE_REBOUND,None,1:52,2,76ers,Thunder,55 - 48,1,N/A,N/A,N/A
105,Joel Embiid,FG_MISS,None,1:43,2,76ers,Thunder,55 - 48,1,26,3,Jumper
106,Ben Simmons,OFFENSIVE_REBOUND,None,1:36,2,76ers,Thunder,55 - 48,1,N/A,N/A,N/A
107,Ben Simmons,FG_UNASSISTED,None,1:36,2,76ers,Thunder,55 - 50,1,0,2,Dunk
108,Paul George,FG_UNASSISTED,None,1:26,2,Thunder,76ers,57 - 50,0,0,2,Layup
109,Wilson Chandler,FG_ASSISTED,Ben Simmons,1:17,2,76ers,Thunder,57 - 53,1,27,3,Jumper
110,Joel Embiid,FOUL_ON_FLOOR,None,1:00,2,76ers,Thunder,57 - 53,1,N/A,N/A,N/A
111,Paul George,FT,None,1:00,2,Thunder,76ers,58 - 53,0,N/A,1,N/A
112,Mike Muscala,SUBSTITUTION,Butler Jimmy,1:00,2,76ers,Thunder,58 - 53,1,N/A,N/A,N/A
113,Paul George,FT,None,1:00,2,Thunder,76ers,59 - 53,0,N/A,1,N/A
114,JJ Redick,FG_MISS,None,48.2,2,76ers,Thunder,59 - 53,1,26,3,Jumper
115,Steven Adams,DEFENSIVE_REBOUND,None,44.4,2,Thunder,76ers,59 - 53,0,N/A,N/A,N/A
116,Russell Westbrook,TURNOVER,None,39.7,2,Thunder,76ers,59 - 53,0,N/A,N/A,N/A
117,Mike Muscala,TURNOVER,None,35.1,2,76ers,Thunder,59 - 53,1,N/A,N/A,N/A
118,Russell Westbrook,FG_MISS,None,31.1,2,Thunder,76ers,59 - 53,0, ,2,Jumper
119,Joel Embiid,DEFENSIVE_REBOUND,None,27.6,2,76ers,Thunder,59 - 53,1,N/A,N/A,N/A
120,JJ Redick,FG_ASSISTED,Joel Embiid,9.3,2,76ers,Thunder,59 - 56,1,26,3,Jumper
121,Russell Westbrook,FG_MISS,Ben Simmons,0.2,2,76ers,Thunder,59 - 56,0,25,3,Jumper
122,Ben Simmons,DEFENSIVE_REBOUND,None,0.2,2,76ers,Thunder,59 - 56,1,N/A,N/A,N/A
