,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
96,Michael Beasley,SUBSTITUTION,Kuzma Kyle,1:07,3,Lakers,Pistons,71 - 87,1,N/A,N/A,N/A
97,Langston Galloway,FG_ASSISTED,Stanley Johnson,56.6,3,Pistons,Lakers,74 - 87,0,24,3,Jumper
98,Brandon Ingram,FG_MISS,None,44.8,3,Lakers,Pistons,74 - 87,1,12,3,Jumper
99,Luke Kennard,DEFENSIVE_REBOUND,None,41.8,3,Pistons,Lakers,74 - 87,0,N/A,N/A,N/A
100,Langston Galloway,FG_ASSISTED,Luke Kennard,37.3,3,Pistons,Lakers,77 - 87,0,24,3,Jumper
101,Kentavious Caldwell-Pope,FG_MISS,None,25.7,3,Lakers,Pistons,77 - 87,1,28,3,Jumper
102,Andre Drummond,DEFENSIVE_REBOUND,None,23.7,3,Pistons,Lakers,77 - 87,0,N/A,N/A,N/A
103,Andre Drummond,FG_MISS,Michael Beasley,4.6,3,Lakers,Pistons,77 - 87,0,14,3,Jumper
104,Michael Beasley,DEFENSIVE_REBOUND,None,2.2,3,Lakers,Pistons,77 - 87,1,N/A,N/A,N/A
105,Kentavious Caldwell-Pope,FG_ASSISTED,Michael Beasley,1.9,3,Lakers,Pistons,77 - 89,1, ,3,Jumper
106,End of,Unknown,None,0.0,3,Lakers,Pistons,77 - 89,1,N/A,N/A,N/A
0,Lonzo Ball,SUBSTITUTION,Ingram Brandon,12:00,4,Lakers,Pistons,77 - 89,1,N/A,N/A,N/A
1,Jon Leuer,SUBSTITUTION,Drummond Andre,12:00,4,Pistons,Lakers,77 - 89,0,N/A,N/A,N/A
2,Luke Kennard,FOUL_ON_FLOOR,None,11:39,4,Pistons,Lakers,77 - 89,0,N/A,N/A,N/A
3,Ivica Zubac,FT_MISS,None,11:39,4,Lakers,Pistons,77 - 89,1,N/A,1,N/A
4,Team,OFFENSIVE_REBOUND,None,11:39,4,Lakers,Pistons,77 - 89,1,N/A,N/A,N/A
5,Ivica Zubac,FT,None,11:39,4,Lakers,Pistons,77 - 90,1,N/A,1,N/A
6,Langston Galloway,FG_MISS,None,11:23,4,Pistons,Lakers,77 - 90,0,0,2,Layup
7,Ivica Zubac,DEFENSIVE_REBOUND,None,11:21,4,Lakers,Pistons,77 - 90,1,N/A,N/A,N/A
8,Ivica Zubac,FG_MISS,None,11:14,4,Lakers,Pistons,77 - 90,1,0,2,Layup
9,Ivica Zubac,OFFENSIVE_REBOUND,None,11:12,4,Lakers,Pistons,77 - 90,1,N/A,N/A,N/A
10,Ivica Zubac,FG_UNASSISTED,None,11:11,4,Lakers,Pistons,77 - 92,1,3,3,Jumper
11,Jon Leuer,TURNOVER,Lance Stephenson,10:58,4,Pistons,Lakers,77 - 92,0,N/A,N/A,N/A
12,Ivica Zubac,FG_ASSISTED,Michael Beasley,10:43,4,Lakers,Pistons,77 - 94,1,0,2,Dunk
13,Team,Unknown,None,10:41,4,Pistons,Lakers,77 - 94,0,N/A,N/A,N/A
14,Reggie Bullock,SUBSTITUTION,Kennard Luke,10:41,4,Pistons,Lakers,77 - 94,0,N/A,N/A,N/A
15,Blake Griffin,SUBSTITUTION,Johnson Stanley,10:41,4,Pistons,Lakers,77 - 94,0,N/A,N/A,N/A
16,Reggie Jackson,SUBSTITUTION,Calderon Jose,10:41,4,Pistons,Lakers,77 - 94,0,N/A,N/A,N/A
17,Reggie Jackson,FG_MISS,None,10:20,4,Pistons,Lakers,77 - 94,0,27,3,Jumper
18,Kentavious Caldwell-Pope,DEFENSIVE_REBOUND,None,10:18,4,Lakers,Pistons,77 - 94,1,N/A,N/A,N/A
19,Michael Beasley,FG_MISS,None,10:04,4,Lakers,Pistons,77 - 94,1,13,3,Jumper
20,Jon Leuer,DEFENSIVE_REBOUND,None,10:01,4,Pistons,Lakers,77 - 94,0,N/A,N/A,N/A
21,Jon Leuer,FG_ASSISTED,Reggie Bullock,9:45,4,Pistons,Lakers,79 - 94,0,9,3,Jumper
22,Michael Beasley,FG_ASSISTED,Lance Stephenson,9:27,4,Lakers,Pistons,79 - 96,1,0,2,Layup
23,Reggie Bullock,FG_MISS,None,9:11,4,Pistons,Lakers,79 - 96,0,23,3,Jumper
24,Kentavious Caldwell-Pope,DEFENSIVE_REBOUND,None,9:08,4,Lakers,Pistons,79 - 96,1,N/A,N/A,N/A
25,Michael Beasley,FG_UNASSISTED,None,8:46,4,Lakers,Pistons,79 - 98,1,10,3,Jumper
26,Jon Leuer,FG_ASSISTED,Blake Griffin,8:30,4,Pistons,Lakers,81 - 98,0, ,3,Jumper
27,Lance Stephenson,FG_MISS,None,8:15,4,Lakers,Pistons,81 - 98,1,29,3,Jumper
28,Team,DEFENSIVE_REBOUND,None,8:14,4,Pistons,Lakers,81 - 98,0,N/A,N/A,N/A
29,Ivica Zubac,FOUL_ON_FLOOR,None,8:14,4,Lakers,Pistons,81 - 98,1,N/A,N/A,N/A
30,shot clock,TURNOVER,None,7:50,4,Pistons,Lakers,81 - 98,0,N/A,N/A,N/A
31,Michael Beasley,FG_ASSISTED,Lonzo Ball,7:23,4,Lakers,Pistons,81 - 101,1,24,3,Jumper
32,Lonzo Ball,FOUL_ON_FLOOR,None,7:07,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
33,Blake Griffin,FOUL_ON_FLOOR,None,6:55,4,Pistons,Lakers,81 - 101,0,N/A,N/A,N/A
34,Blake Griffin,TURNOVER,None,6:55,4,Pistons,Lakers,81 - 101,0,N/A,N/A,N/A
35,Michael Beasley,TURNOVER,None,6:43,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
36,Lonzo Ball,FOUL_ON_FLOOR,None,6:31,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
37,Andre Drummond,SUBSTITUTION,Leuer Jon,6:31,4,Pistons,Lakers,81 - 101,0,N/A,N/A,N/A
38,Michael Beasley,FOUL_ON_FLOOR,None,6:28,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
39,Reggie Bullock,FG_MISS,None,6:16,4,Pistons,Lakers,81 - 101,0,25,3,Jumper
40,Ivica Zubac,DEFENSIVE_REBOUND,None,6:14,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
41,Lonzo Ball,TURNOVER,Reggie Jackson,5:59,4,Lakers,Pistons,81 - 101,1,N/A,N/A,N/A
42,Langston Galloway,FG_ASSISTED,Blake Griffin,5:53,4,Pistons,Lakers,84 - 101,0,24,3,Jumper
43,Michael Beasley,FG_ASSISTED,Lonzo Ball,5:48,4,Lakers,Pistons,84 - 103,1,0,2,Dunk
44,Andre Drummond,FG_MISS,None,5:20,4,Pistons,Lakers,84 - 103,0,28,3,Jumper
45,Kentavious Caldwell-Pope,DEFENSIVE_REBOUND,None,5:16,4,Lakers,Pistons,84 - 103,1,N/A,N/A,N/A
46,Kentavious Caldwell-Pope,FG_MISS,None,5:07,4,Lakers,Pistons,84 - 103,1,27,3,Jumper
47,Langston Galloway,DEFENSIVE_REBOUND,None,5:05,4,Pistons,Lakers,84 - 103,0,N/A,N/A,N/A
48,Reggie Bullock,FG_MISS,None,4:59,4,Pistons,Lakers,84 - 103,0,26,3,Jumper
49,Ivica Zubac,DEFENSIVE_REBOUND,None,4:57,4,Lakers,Pistons,84 - 103,1,N/A,N/A,N/A
50,Michael Beasley,FG_UNASSISTED,None,4:43,4,Lakers,Pistons,84 - 105,1,19,3,Jumper
51,Blake Griffin,TURNOVER,Lonzo Ball,4:33,4,Pistons,Lakers,84 - 105,0,N/A,N/A,N/A
52,Blake Griffin,FOUL_ON_FLOOR,None,4:26,4,Pistons,Lakers,84 - 105,0,N/A,N/A,N/A
53,Ivica Zubac,FT,None,4:26,4,Lakers,Pistons,84 - 106,1,N/A,1,N/A
54,Jose Calderon,SUBSTITUTION,Jackson Reggie,4:26,4,Pistons,Lakers,84 - 106,0,N/A,N/A,N/A
55,Ivica Zubac,FT,None,4:26,4,Lakers,Pistons,84 - 107,1,N/A,1,N/A
56,Team,Unknown,None,4:26,4,Pistons,Lakers,84 - 107,0,N/A,N/A,N/A
57,Luke Kennard,SUBSTITUTION,Drummond Andre,4:26,4,Pistons,Lakers,84 - 107,0,N/A,N/A,N/A
58,Jon Leuer,SUBSTITUTION,Griffin Blake,4:26,4,Pistons,Lakers,84 - 107,0,N/A,N/A,N/A
59,Stanley Johnson,SUBSTITUTION,Bullock Reggie,4:26,4,Pistons,Lakers,84 - 107,0,N/A,N/A,N/A
60,Luke Kennard,FG_UNASSISTED,None,4:14,4,Pistons,Lakers,86 - 107,0,3,3,Jumper
61,Kentavious Caldwell-Pope,FG_MISS,None,3:54,4,Lakers,Pistons,86 - 107,1,5,3,Jumper
62,Ivica Zubac,OFFENSIVE_REBOUND,None,3:50,4,Lakers,Pistons,86 - 107,1,N/A,N/A,N/A
63,Ivica Zubac,FG_MISS,None,3:48,4,Lakers,Pistons,86 - 107,1,1,3,Jumper
64,Ivica Zubac,OFFENSIVE_REBOUND,None,3:48,4,Lakers,Pistons,86 - 107,1,N/A,N/A,N/A
65,Ivica Zubac,FG_MISS,None,3:44,4,Lakers,Pistons,86 - 107,1,1,3,Jumper
66,Luke Kennard,DEFENSIVE_REBOUND,None,3:44,4,Pistons,Lakers,86 - 107,0,N/A,N/A,N/A
67,Kentavious Caldwell-Pope,FOUL_ON_FLOOR,None,3:44,4,Lakers,Pistons,86 - 107,1,N/A,N/A,N/A
68,Luke Kennard,FT_MISS,None,3:44,4,Pistons,Lakers,86 - 107,0,N/A,1,N/A
69,Team,OFFENSIVE_REBOUND,None,3:44,4,Pistons,Lakers,86 - 107,0,N/A,N/A,N/A
70,Bruce Brown,SUBSTITUTION,Calderon Jose,3:44,4,Pistons,Lakers,86 - 107,0,N/A,N/A,N/A
71,Luke Kennard,FT,None,3:44,4,Pistons,Lakers,87 - 107,0,N/A,1,N/A
72,Jon Leuer,FOUL_ON_FLOOR,None,3:33,4,Pistons,Lakers,87 - 107,0,N/A,N/A,N/A
73,Ivica Zubac,FG_ASSISTED,Michael Beasley,3:24,4,Lakers,Pistons,87 - 109,1,0,2,Dunk
74,Luke Kennard,FG_ASSISTED,Jon Leuer,3:13,4,Pistons,Lakers,89 - 109,0,18,3,Jumper
75,Michael Beasley,FG_UNASSISTED,None,2:51,4,Lakers,Pistons,89 - 111,1,2,3,Jumper
76,Sviatoslav Mykhailiuk,SUBSTITUTION,Caldwell-Pope Kentavious,2:47,4,Lakers,Pistons,89 - 111,1,N/A,N/A,N/A
77,Moritz Wagner,SUBSTITUTION,Ball Lonzo,2:47,4,Lakers,Pistons,89 - 111,1,N/A,N/A,N/A
78,Langston Galloway,FG_ASSISTED,Luke Kennard,2:36,4,Pistons,Lakers,92 - 111,0,29,3,Jumper
79,Michael Beasley,FG_UNASSISTED,None,2:17,4,Lakers,Pistons,92 - 113,1,4,3,Jumper
80,Langston Galloway,FG_MISS,None,2:07,4,Pistons,Lakers,92 - 113,0,28,3,Jumper
81,Ivica Zubac,DEFENSIVE_REBOUND,None,2:05,4,Lakers,Pistons,92 - 113,1,N/A,N/A,N/A
82,Jon Leuer,FOUL_ON_FLOOR,None,1:56,4,Pistons,Lakers,92 - 113,0,N/A,N/A,N/A
83,Michael Beasley,TURNOVER,Stanley Johnson,1:50,4,Lakers,Pistons,92 - 113,1,N/A,N/A,N/A
84,Stanley Johnson,FG_UNASSISTED,None,1:50,4,Pistons,Lakers,94 - 113,0,0,2,Dunk
85,Moritz Wagner,TURNOVER,None,1:36,4,Lakers,Pistons,94 - 113,1,N/A,N/A,N/A
86,Bruce Brown,TURNOVER,Sviatoslav Mykhailiuk,1:22,4,Pistons,Lakers,94 - 113,0,N/A,N/A,N/A
87,Michael Beasley,FG_MISS,None,1:10,4,Lakers,Pistons,94 - 113,1,27,3,Jumper
88,Langston Galloway,DEFENSIVE_REBOUND,None,1:08,4,Pistons,Lakers,94 - 113,0,N/A,N/A,N/A
89,Bruce Brown,FG_UNASSISTED,None,53.4,4,Pistons,Lakers,96 - 113,0,1,3,Jumper
90,Moritz Wagner,FG_MISS,None,37.0,4,Lakers,Pistons,96 - 113,1,27,3,Jumper
91,Langston Galloway,DEFENSIVE_REBOUND,None,33.0,4,Pistons,Lakers,96 - 113,0,N/A,N/A,N/A
92,Luke Kennard,FG_ASSISTED,Langston Galloway,31.1,4,Pistons,Lakers,98 - 113,0,1,3,Jumper
93,Michael Beasley,FG_MISS,None,7.1,4,Lakers,Pistons,98 - 113,1,1,3,Jumper
94,shot clock,TURNOVER,None,7.1,4,Lakers,Pistons,98 - 113,1,N/A,N/A,N/A
95,Team,OFFENSIVE_REBOUND,None,7.1,4,Lakers,Pistons,98 - 113,1,N/A,N/A,N/A
96,Bruce Brown,FG_UNASSISTED,None,2.5,4,Pistons,Lakers,100 - 113,0,0,2,Layup
97,End of,Unknown,None,0.0,4,Lakers,Pistons,100 - 113,1,N/A,N/A,N/A
98,End of,Unknown,None,0.0,4,Lakers,Pistons,100 - 113,1,N/A,N/A,N/A
