,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
34,Tristan Thompson,DEFENSIVE_REBOUND,None,7:15,1,Cavaliers,Timberwolves,7 - 8,1,N/A,N/A,N/A
35,Collin Sexton,FG_UNASSISTED,None,7:13,1,Cavaliers,Timberwolves,7 - 10,1,17,2,Jumper
36,Andrew Wiggins,FG_MISS,None,7:00,1,Timberwolves,Cavaliers,7 - 10,0,31,3,Jumper
37,Larry Nance,DEFENSIVE_REBOUND,None,6:57,1,Cavaliers,Timberwolves,7 - 10,1,N/A,N/A,N/A
38,Cedi Osman,FG_UNASSISTED,None,6:40,1,Cavaliers,Timberwolves,7 - 12,1,19,2,Jumper
39,Team,Unknown,None,6:33,1,Timberwolves,Cavaliers,7 - 12,0,N/A,N/A,N/A
40,Cedi Osman,FOUL_ON_FLOOR,None,6:25,1,Cavaliers,Timberwolves,7 - 12,1,N/A,N/A,N/A
41,Andrew Wiggins,FT,None,6:25,1,Timberwolves,Cavaliers,8 - 12,0,N/A,1,N/A
42,Andrew Wiggins,FT,None,6:25,1,Timberwolves,Cavaliers,9 - 12,0,N/A,1,N/A
43,Cedi Osman's,FG_MISS,Andrew Wiggins,6:11,1,Timberwolves,Cavaliers,9 - 12,1,0,2,Layup
44,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,6:08,1,Timberwolves,Cavaliers,9 - 12,0,N/A,N/A,N/A
45,Karl-Anthony Towns,FG_ASSISTED,Andrew Wiggins,6:02,1,Timberwolves,Cavaliers,12 - 12,0,30,3,Jumper
46,Rodney Hood,TURNOVER,Jeff Teague,5:39,1,Cavaliers,Timberwolves,12 - 12,1,N/A,N/A,N/A
47,Robert Covington,FG_ASSISTED,Andrew Wiggins,5:35,1,Timberwolves,Cavaliers,14 - 12,0, ,2,Jumper
48,Tristan Thompson,FG_ASSISTED,Collin Sexton,5:22,1,Cavaliers,Timberwolves,14 - 14,1,0,2,Dunk
49,Taj Gibson,FG_MISS,None,5:07,1,Timberwolves,Cavaliers,14 - 14,0, ,2,Jumper
50,Tristan Thompson,DEFENSIVE_REBOUND,None,5:04,1,Cavaliers,Timberwolves,14 - 14,1,N/A,N/A,N/A
51,Rodney Hood,FG_MISS,None,4:59,1,Cavaliers,Timberwolves,14 - 14,1,25,3,Jumper
52,Taj Gibson,DEFENSIVE_REBOUND,None,4:57,1,Timberwolves,Cavaliers,14 - 14,0,N/A,N/A,N/A
53,Taj Gibson,TURNOVER,Tristan Thompson,4:44,1,Timberwolves,Cavaliers,14 - 14,0,N/A,N/A,N/A
54,Collin Sexton,FG_UNASSISTED,None,4:40,1,Cavaliers,Timberwolves,14 - 16,1,19,2,Jumper
55,Taj Gibson,FOUL_ON_FLOOR,None,4:31,1,Timberwolves,Cavaliers,14 - 16,0,N/A,N/A,N/A
56,Taj Gibson,TURNOVER,None,4:31,1,Timberwolves,Cavaliers,14 - 16,0,N/A,N/A,N/A
57,Derrick Rose,SUBSTITUTION,Covington Robert,4:31,1,Timberwolves,Cavaliers,14 - 16,0,N/A,N/A,N/A
58,Dario Saric,SUBSTITUTION,Gibson Taj,4:31,1,Timberwolves,Cavaliers,14 - 16,0,N/A,N/A,N/A
59,Dario Saric,FOUL_ON_FLOOR,None,4:17,1,Timberwolves,Cavaliers,14 - 16,0,N/A,N/A,N/A
60,Larry Nance,FT,None,4:17,1,Cavaliers,Timberwolves,14 - 17,1,N/A,1,N/A
61,Jordan Clarkson,SUBSTITUTION,Osman Cedi,4:17,1,Cavaliers,Timberwolves,14 - 17,1,N/A,N/A,N/A
62,Larry Nance,FT,None,4:17,1,Cavaliers,Timberwolves,14 - 18,1,N/A,1,N/A
63,Jeff Teague,FG_UNASSISTED,None,4:06,1,Timberwolves,Cavaliers,16 - 18,0,12,2,Jumper
64,Tristan Thompson,FG_ASSISTED,Larry Nance,3:46,1,Cavaliers,Timberwolves,16 - 20,1,13,2,Jumper
65,Jeff Teague,FG_UNASSISTED,None,3:35,1,Timberwolves,Cavaliers,18 - 20,0,0,2,Layup
66,Collin Sexton,TURNOVER,None,3:29,1,Cavaliers,Timberwolves,18 - 20,1,N/A,N/A,N/A
67,Jeff Teague,FG_UNASSISTED,None,3:14,1,Timberwolves,Cavaliers,20 - 20,0,8,2,Jumper
68,Collin Sexton,FG_MISS,Jeff Teague,2:58,1,Timberwolves,Cavaliers,20 - 20,1,0,2,Layup
69,Team,DEFENSIVE_REBOUND,None,2:58,1,Timberwolves,Cavaliers,20 - 20,0,N/A,N/A,N/A
70,Team,Unknown,None,2:58,1,Cavaliers,Timberwolves,20 - 20,1,N/A,N/A,N/A
71,Cedi Osman,SUBSTITUTION,Nance Larry,2:58,1,Cavaliers,Timberwolves,20 - 20,1,N/A,N/A,N/A
72,Jeff Teague,FG_UNASSISTED,None,2:44,1,Timberwolves,Cavaliers,22 - 20,0,11,2,Jumper
73,Tristan Thompson,FG_MISS,None,2:17,1,Cavaliers,Timberwolves,22 - 20,1,10,2,Jumper
74,Andrew Wiggins,DEFENSIVE_REBOUND,None,2:15,1,Timberwolves,Cavaliers,22 - 20,0,N/A,N/A,N/A
75,Karl-Anthony Towns,FG_ASSISTED,Andrew Wiggins,2:07,1,Timberwolves,Cavaliers,25 - 20,0,28,3,Jumper
76,Dario Saric,FOUL_ON_FLOOR,None,1:52,1,Timberwolves,Cavaliers,25 - 20,0,N/A,N/A,N/A
77,Andrew Harrison,SUBSTITUTION,Sexton Collin,1:52,1,Cavaliers,Timberwolves,25 - 20,1,N/A,N/A,N/A
78,Tyus Jones,SUBSTITUTION,Teague Jeff,1:52,1,Timberwolves,Cavaliers,25 - 20,0,N/A,N/A,N/A
79,Cedi Osman,FG_MISS,None,1:36,1,Cavaliers,Timberwolves,25 - 20,1,13,2,Jumper
80,Andrew Wiggins,DEFENSIVE_REBOUND,None,1:33,1,Timberwolves,Cavaliers,25 - 20,0,N/A,N/A,N/A
81,Derrick Rose,FG_MISS,None,1:29,1,Timberwolves,Cavaliers,25 - 20,0,23,2,Jumper
82,Rodney Hood,DEFENSIVE_REBOUND,None,1:26,1,Cavaliers,Timberwolves,25 - 20,1,N/A,N/A,N/A
83,Rodney Hood,FG_UNASSISTED,None,1:20,1,Cavaliers,Timberwolves,25 - 22,1,18,2,Jumper
84,Karl-Anthony Towns,FG_ASSISTED,Tyus Jones,1:07,1,Timberwolves,Cavaliers,27 - 22,0,0,2,Layup
85,Tyus Jones,FOUL_ON_FLOOR,None,1:02,1,Timberwolves,Cavaliers,27 - 22,0,N/A,N/A,N/A
86,Andrew Harrison,FT,None,1:02,1,Cavaliers,Timberwolves,27 - 23,1,N/A,1,N/A
87,Andrew Harrison,FT,None,1:02,1,Cavaliers,Timberwolves,27 - 24,1,N/A,1,N/A
88,Karl-Anthony Towns,FG_MISS,None,41.1,1,Timberwolves,Cavaliers,27 - 24,0,13,2,Jumper
89,Cedi Osman,DEFENSIVE_REBOUND,None,38.8,1,Cavaliers,Timberwolves,27 - 24,1,N/A,N/A,N/A
90,Jordan Clarkson,FG_MISS,None,30.5,1,Cavaliers,Timberwolves,27 - 24,1,26,3,Jumper
91,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,27.7,1,Timberwolves,Cavaliers,27 - 24,0,N/A,N/A,N/A
92,Derrick Rose,FG_UNASSISTED,None,24.3,1,Timberwolves,Cavaliers,29 - 24,0,0,2,Layup
93,Tristan Thompson,FG_ASSISTED,Jordan Clarkson,0.7,1,Cavaliers,Timberwolves,29 - 26,1,0,2,Layup
94,End of,Unknown,None,0.0,1,Cavaliers,Timberwolves,29 - 26,1,N/A,N/A,N/A
0,Collin Sexton,FG_MISS,None,11:37,3,Cavaliers,Timberwolves,54 - 47,1,16,2,Jumper
1,Taj Gibson,DEFENSIVE_REBOUND,None,11:35,3,Timberwolves,Cavaliers,54 - 47,0,N/A,N/A,N/A
2,Karl-Anthony Towns,FG_ASSISTED,Jeff Teague,11:18,3,Timberwolves,Cavaliers,56 - 47,0,20,2,Jumper
3,Robert Covington,FOUL_ON_FLOOR,None,10:57,3,Timberwolves,Cavaliers,56 - 47,0,N/A,N/A,N/A
4,Rodney Hood,FT_MISS,None,10:57,3,Cavaliers,Timberwolves,56 - 47,1,N/A,1,N/A
5,Team,OFFENSIVE_REBOUND,None,10:57,3,Cavaliers,Timberwolves,56 - 47,1,N/A,N/A,N/A
6,Rodney Hood,FT,None,10:57,3,Cavaliers,Timberwolves,56 - 48,1,N/A,1,N/A
7,Rodney Hood,FT,None,10:57,3,Cavaliers,Timberwolves,56 - 49,1,N/A,1,N/A
8,Taj Gibson,FG_MISS,Tristan Thompson,10:35,3,Cavaliers,Timberwolves,56 - 49,0,0,2,Layup
9,Karl-Anthony Towns,OFFENSIVE_REBOUND,None,10:31,3,Timberwolves,Cavaliers,56 - 49,0,N/A,N/A,N/A
10,Karl-Anthony Towns,TURNOVER,Rodney Hood,10:29,3,Timberwolves,Cavaliers,56 - 49,0,N/A,N/A,N/A
11,Collin Sexton,FG_MISS,None,10:25,3,Cavaliers,Timberwolves,56 - 49,1, ,2,Jumper
12,Collin Sexton,OFFENSIVE_REBOUND,None,10:20,3,Cavaliers,Timberwolves,56 - 49,1,N/A,N/A,N/A
13,Larry Nance,FG_MISS,None,10:10,3,Cavaliers,Timberwolves,56 - 49,1,0,2,Layup
14,Robert Covington,DEFENSIVE_REBOUND,None,10:08,3,Timberwolves,Cavaliers,56 - 49,0,N/A,N/A,N/A
15,Jeff Teague,FG_MISS,None,10:02,3,Timberwolves,Cavaliers,56 - 49,0,7,2,Jumper
16,Taj Gibson,OFFENSIVE_REBOUND,None,10:02,3,Timberwolves,Cavaliers,56 - 49,0,N/A,N/A,N/A
17,Karl-Anthony Towns,FG_MISS,None,9:56,3,Timberwolves,Cavaliers,56 - 49,0,27,3,Jumper
18,Larry Nance,DEFENSIVE_REBOUND,None,9:53,3,Cavaliers,Timberwolves,56 - 49,1,N/A,N/A,N/A
19,Tristan Thompson,TURNOVER,Andrew Wiggins,9:33,3,Cavaliers,Timberwolves,56 - 49,1,N/A,N/A,N/A
20,Robert Covington,FG_UNASSISTED,None,9:27,3,Timberwolves,Cavaliers,59 - 49,0,33,3,Jumper
21,Team,Unknown,None,9:24,3,Cavaliers,Timberwolves,59 - 49,1,N/A,N/A,N/A
22,Rodney Hood,FOUL_ON_FLOOR,None,9:15,3,Cavaliers,Timberwolves,59 - 49,1,N/A,N/A,N/A
23,Rodney Hood,TURNOVER,None,9:15,3,Cavaliers,Timberwolves,59 - 49,1,N/A,N/A,N/A
24,Karl-Anthony Towns,TURNOVER,None,9:03,3,Timberwolves,Cavaliers,59 - 49,0,N/A,N/A,N/A
25,Rodney Hood,FG_MISS,None,8:48,3,Cavaliers,Timberwolves,59 - 49,1,9,2,Jumper
26,Larry Nance,OFFENSIVE_REBOUND,None,8:42,3,Cavaliers,Timberwolves,59 - 49,1,N/A,N/A,N/A
27,Larry Nance,FG_UNASSISTED,None,8:42,3,Cavaliers,Timberwolves,59 - 51,1,0,2,Dunk
28,Andrew Wiggins,FG_ASSISTED,Taj Gibson,8:30,3,Timberwolves,Cavaliers,62 - 51,0,25,3,Jumper
29,Rodney Hood,FG_UNASSISTED,None,8:08,3,Cavaliers,Timberwolves,62 - 54,1, ,3,Jumper
30,Andrew Wiggins,FG_UNASSISTED,None,7:51,3,Timberwolves,Cavaliers,64 - 54,0,22,2,Jumper
31,Jeff Teague,FOUL_ON_FLOOR,None,7:42,3,Timberwolves,Cavaliers,64 - 54,0,N/A,N/A,N/A
32,Cedi Osman,FG_ASSISTED,Larry Nance,7:34,3,Cavaliers,Timberwolves,64 - 57,1,30,3,Jumper
33,Taj Gibson,FG_MISS,Larry Nance,7:15,3,Cavaliers,Timberwolves,64 - 57,0,6,2,Jumper
34,Cedi Osman,DEFENSIVE_REBOUND,None,7:09,3,Cavaliers,Timberwolves,64 - 57,1,N/A,N/A,N/A
35,Cedi Osman,FG_MISS,None,7:03,3,Cavaliers,Timberwolves,64 - 57,1,26,3,Jumper
36,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,7:01,3,Timberwolves,Cavaliers,64 - 57,0,N/A,N/A,N/A
37,Cedi Osman,FOUL_ON_FLOOR,None,6:50,3,Cavaliers,Timberwolves,64 - 57,1,N/A,N/A,N/A
38,Jeff Teague,FT_MISS,None,6:50,3,Timberwolves,Cavaliers,64 - 57,0,N/A,1,N/A
39,Team,OFFENSIVE_REBOUND,None,6:50,3,Timberwolves,Cavaliers,64 - 57,0,N/A,N/A,N/A
40,Jeff Teague,FT,None,6:50,3,Timberwolves,Cavaliers,65 - 57,0,N/A,1,N/A
41,Collin Sexton,FG_MISS,None,6:32,3,Cavaliers,Timberwolves,65 - 57,1,27,3,Jumper
42,Team,DEFENSIVE_REBOUND,None,6:32,3,Timberwolves,Cavaliers,65 - 57,0,N/A,N/A,N/A
43,Robert Covington,FG_ASSISTED,Jeff Teague,6:16,3,Timberwolves,Cavaliers,67 - 57,0,20,2,Jumper
44,Collin Sexton,TURNOVER,None,6:08,3,Cavaliers,Timberwolves,67 - 57,1,N/A,N/A,N/A
45,Jeff Teague,TURNOVER,Cedi Osman,5:58,3,Timberwolves,Cavaliers,67 - 57,0,N/A,N/A,N/A
46,Cedi Osman,FG_MISS,None,5:53,3,Cavaliers,Timberwolves,67 - 57,1,0,2,Layup
47,Robert Covington,DEFENSIVE_REBOUND,None,5:50,3,Timberwolves,Cavaliers,67 - 57,0,N/A,N/A,N/A
48,Taj Gibson,FG_ASSISTED,Jeff Teague,5:46,3,Timberwolves,Cavaliers,69 - 57,0,0,2,Layup
49,Collin Sexton,FG_MISS,None,5:22,3,Cavaliers,Timberwolves,69 - 57,1,27,3,Jumper
50,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,5:19,3,Timberwolves,Cavaliers,69 - 57,0,N/A,N/A,N/A
51,Jordan Clarkson,SUBSTITUTION,Osman Cedi,5:14,3,Cavaliers,Timberwolves,69 - 57,1,N/A,N/A,N/A
52,Jeff Teague,TURNOVER,None,5:06,3,Timberwolves,Cavaliers,69 - 57,0,N/A,N/A,N/A
53,Robert Covington,FOUL_ON_FLOOR,None,4:46,3,Timberwolves,Cavaliers,69 - 57,0,N/A,N/A,N/A
54,Jordan Clarkson,FT,None,4:46,3,Cavaliers,Timberwolves,69 - 58,1,N/A,1,N/A
55,Derrick Rose,SUBSTITUTION,Covington Robert,4:46,3,Timberwolves,Cavaliers,69 - 58,0,N/A,N/A,N/A
56,Jordan Clarkson,FT,None,4:46,3,Cavaliers,Timberwolves,69 - 59,1,N/A,1,N/A
57,Karl-Anthony Towns,FG_MISS,None,4:29,3,Timberwolves,Cavaliers,69 - 59,0,13,2,Jumper
58,Collin Sexton,DEFENSIVE_REBOUND,None,4:25,3,Cavaliers,Timberwolves,69 - 59,1,N/A,N/A,N/A
59,Tristan Thompson,FG_ASSISTED,Rodney Hood,4:13,3,Cavaliers,Timberwolves,69 - 61,1,0,2,Layup
60,Team,Unknown,None,4:07,3,Timberwolves,Cavaliers,69 - 61,0,N/A,N/A,N/A
61,Andrew Wiggins,FG_MISS,None,3:56,3,Timberwolves,Cavaliers,69 - 61,0,27,3,Jumper
62,Collin Sexton,DEFENSIVE_REBOUND,None,3:53,3,Cavaliers,Timberwolves,69 - 61,1,N/A,N/A,N/A
63,Larry Nance,FG_ASSISTED,Collin Sexton,3:44,3,Cavaliers,Timberwolves,69 - 63,1,0,2,Layup
64,Derrick Rose,FG_MISS,None,3:24,3,Timberwolves,Cavaliers,69 - 63,0,0,2,Layup
65,Tristan Thompson,DEFENSIVE_REBOUND,None,3:22,3,Cavaliers,Timberwolves,69 - 63,1,N/A,N/A,N/A
66,Larry Nance,FG_ASSISTED,Tristan Thompson,3:09,3,Cavaliers,Timberwolves,69 - 65,1,0,2,Layup
67,Karl-Anthony Towns,FG_UNASSISTED,None,2:43,3,Timberwolves,Cavaliers,71 - 65,0,5,2,Jumper
68,Tristan Thompson,TURNOVER,Andrew Wiggins,2:27,3,Cavaliers,Timberwolves,71 - 65,1,N/A,N/A,N/A
69,Jeff Teague,FG_MISS,None,2:17,3,Timberwolves,Cavaliers,71 - 65,0,27,3,Jumper
70,Team,DEFENSIVE_REBOUND,None,2:17,3,Cavaliers,Timberwolves,71 - 65,1,N/A,N/A,N/A
71,Taj Gibson,FOUL_ON_FLOOR,None,2:17,3,Timberwolves,Cavaliers,71 - 65,0,N/A,N/A,N/A
72,Cedi Osman,SUBSTITUTION,Nance Larry,2:17,3,Cavaliers,Timberwolves,71 - 65,1,N/A,N/A,N/A
73,Dario Saric,SUBSTITUTION,Gibson Taj,2:17,3,Timberwolves,Cavaliers,71 - 65,0,N/A,N/A,N/A
74,Cedi Osman,FG_ASSISTED,Jordan Clarkson,1:59,3,Cavaliers,Timberwolves,71 - 68,1,23,3,Jumper
75,Dario Saric,FG_UNASSISTED,None,1:29,3,Timberwolves,Cavaliers,73 - 68,0,0,2,Layup
76,Tristan Thompson,FG_MISS,Jeff Teague,1:08,3,Timberwolves,Cavaliers,73 - 68,1,0,2,Layup
77,Jeff Teague,DEFENSIVE_REBOUND,None,1:05,3,Timberwolves,Cavaliers,73 - 68,0,N/A,N/A,N/A
78,Andrew Wiggins,FG_UNASSISTED,None,50.8,3,Timberwolves,Cavaliers,75 - 68,0,0,2,Layup
79,Collin Sexton,FG_MISS,Andrew Wiggins,33.4,3,Timberwolves,Cavaliers,75 - 68,1,0,2,Layup
80,Team,OFFENSIVE_REBOUND,None,33.4,3,Cavaliers,Timberwolves,75 - 68,1,N/A,N/A,N/A
81,Kyle Korver,SUBSTITUTION,Hood Rodney,33.4,3,Cavaliers,Timberwolves,75 - 68,1,N/A,N/A,N/A
82,Cedi Osman,FG_MISS,None,31.2,3,Cavaliers,Timberwolves,75 - 68,1, ,3,Jumper
83,Jeff Teague,DEFENSIVE_REBOUND,None,28.3,3,Timberwolves,Cavaliers,75 - 68,0,N/A,N/A,N/A
84,Andrew Wiggins,FG_MISS,None,23.9,3,Timberwolves,Cavaliers,75 - 68,0,0,2,Layup
85,Kyle Korver,DEFENSIVE_REBOUND,None,21.7,3,Cavaliers,Timberwolves,75 - 68,1,N/A,N/A,N/A
86,Collin Sexton's,FG_MISS,Jeff Teague,1.3,3,Timberwolves,Cavaliers,75 - 68,1,0,2,Layup
87,Team,OFFENSIVE_REBOUND,None,1.3,3,Cavaliers,Timberwolves,75 - 68,1,N/A,N/A,N/A
88,Collin Sexton,FG_ASSISTED,Kyle Korver,0.8,3,Cavaliers,Timberwolves,75 - 70,1,0,2,Layup
89,Jeff Teague,FOUL_ON_FLOOR,None,0.8,3,Timberwolves,Cavaliers,75 - 70,0,N/A,N/A,N/A
90,Collin Sexton,FT,None,0.8,3,Cavaliers,Timberwolves,75 - 71,1,N/A,1,N/A
91,End of,Unknown,None,0.0,3,Cavaliers,Timberwolves,75 - 71,1,N/A,N/A,N/A
0,Andrew Harrison,SUBSTITUTION,Sexton Collin,12:00,4,Cavaliers,Timberwolves,75 - 71,1,N/A,N/A,N/A
1,Larry Nance,SUBSTITUTION,Thompson Tristan,12:00,4,Cavaliers,Timberwolves,75 - 71,1,N/A,N/A,N/A
2,Tyus Jones,SUBSTITUTION,Teague Jeff,12:00,4,Timberwolves,Cavaliers,75 - 71,0,N/A,N/A,N/A
3,Gorgui Dieng,SUBSTITUTION,Wiggins Andrew,12:00,4,Timberwolves,Cavaliers,75 - 71,0,N/A,N/A,N/A
4,Robert Covington,SUBSTITUTION,Towns Karl-Anthony,12:00,4,Timberwolves,Cavaliers,75 - 71,0,N/A,N/A,N/A
5,Dario Saric,FG_MISS,None,11:45,4,Timberwolves,Cavaliers,75 - 71,0,8,2,Jumper
6,Cedi Osman,DEFENSIVE_REBOUND,None,11:42,4,Cavaliers,Timberwolves,75 - 71,1,N/A,N/A,N/A
7,Jordan Clarkson,FG_MISS,None,11:28,4,Cavaliers,Timberwolves,75 - 71,1,27,3,Jumper
8,Dario Saric,DEFENSIVE_REBOUND,None,11:25,4,Timberwolves,Cavaliers,75 - 71,0,N/A,N/A,N/A
9,Derrick Rose,FG_UNASSISTED,None,11:16,4,Timberwolves,Cavaliers,77 - 71,0,11,2,Jumper
10,Larry Nance,FG_MISS,None,11:01,4,Cavaliers,Timberwolves,77 - 71,1,28,3,Jumper
11,Team,DEFENSIVE_REBOUND,None,11:00,4,Timberwolves,Cavaliers,77 - 71,0,N/A,N/A,N/A
12,Derrick Rose,FG_MISS,None,10:49,4,Timberwolves,Cavaliers,77 - 71,0,14,2,Jumper
13,Gorgui Dieng,OFFENSIVE_REBOUND,None,10:46,4,Timberwolves,Cavaliers,77 - 71,0,N/A,N/A,N/A
14,Derrick Rose,FG_UNASSISTED,None,10:36,4,Timberwolves,Cavaliers,79 - 71,0,19,2,Jumper
15,Kyle Korver,FG_MISS,None,10:14,4,Cavaliers,Timberwolves,79 - 71,1,24,2,Jumper
16,Dario Saric,DEFENSIVE_REBOUND,None,10:10,4,Timberwolves,Cavaliers,79 - 71,0,N/A,N/A,N/A
17,Dario Saric,FG_MISS,None,10:07,4,Timberwolves,Cavaliers,79 - 71,0,26,3,Jumper
18,Cedi Osman,DEFENSIVE_REBOUND,None,10:04,4,Cavaliers,Timberwolves,79 - 71,1,N/A,N/A,N/A
19,Kyle Korver,FG_ASSISTED,Larry Nance,9:52,4,Cavaliers,Timberwolves,79 - 74,1, ,3,Jumper
20,Dario Saric,FG_ASSISTED,Robert Covington,9:29,4,Timberwolves,Cavaliers,81 - 74,0,0,2,Layup
21,Cedi Osman,TURNOVER,None,9:15,4,Cavaliers,Timberwolves,81 - 74,1,N/A,N/A,N/A
22,Cedi Osman,TURNOVER,None,9:15,4,Cavaliers,Timberwolves,81 - 74,1,N/A,N/A,N/A
23,Robert Covington,FG_ASSISTED,Derrick Rose,8:59,4,Timberwolves,Cavaliers,84 - 74,0,25,3,Jumper
24,Cedi Osman,FG_MISS,None,8:42,4,Cavaliers,Timberwolves,84 - 74,1,25,3,Jumper
25,Robert Covington,DEFENSIVE_REBOUND,None,8:37,4,Timberwolves,Cavaliers,84 - 74,0,N/A,N/A,N/A
26,Derrick Rose,FG_UNASSISTED,None,8:27,4,Timberwolves,Cavaliers,86 - 74,0,18,2,Jumper
27,Team,Unknown,None,8:26,4,Cavaliers,Timberwolves,86 - 74,1,N/A,N/A,N/A
28,Collin Sexton,SUBSTITUTION,Osman Cedi,8:26,4,Cavaliers,Timberwolves,86 - 74,1,N/A,N/A,N/A
29,Tristan Thompson,SUBSTITUTION,Harrison Andrew,8:26,4,Cavaliers,Timberwolves,86 - 74,1,N/A,N/A,N/A
30,Tyus Jones,FOUL_ON_FLOOR,None,8:14,4,Timberwolves,Cavaliers,86 - 74,0,N/A,N/A,N/A
31,Kyle Korver,FG_MISS,None,8:05,4,Cavaliers,Timberwolves,86 - 74,1,35,3,Jumper
32,Team,OFFENSIVE_REBOUND,None,8:05,4,Cavaliers,Timberwolves,86 - 74,1,N/A,N/A,N/A
33,Gorgui Dieng,FOUL_ON_FLOOR,None,8:05,4,Timberwolves,Cavaliers,86 - 74,0,N/A,N/A,N/A
34,Jordan Clarkson,FG_MISS,None,7:54,4,Cavaliers,Timberwolves,86 - 74,1,25,3,Jumper
35,Larry Nance,OFFENSIVE_REBOUND,None,7:47,4,Cavaliers,Timberwolves,86 - 74,1,N/A,N/A,N/A
