,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
14,Yogi Ferrell,TURNOVER,Jerryd Bayless,10:22,2,Kings,Timberwolves,32 - 23,0,N/A,N/A,N/A
15,Jerryd Bayless,FG_MISS,None,10:18,2,Timberwolves,Kings,32 - 23,1,0,2,Layup
16,Taj Gibson,OFFENSIVE_REBOUND,None,10:17,2,Timberwolves,Kings,32 - 23,1,N/A,N/A,N/A
17,Taj Gibson,FG_UNASSISTED,None,10:17,2,Timberwolves,Kings,32 - 25,1, ,2,Jumper
18,Team,Unknown,None,10:17,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
19,Willie Cauley-Stein,SUBSTITUTION,Giles Harry,10:17,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
20,Jerryd Bayless,FOUL_ON_FLOOR,None,9:59,2,Timberwolves,Kings,32 - 25,1,N/A,N/A,N/A
21,Willie Cauley-Stein,FG_MISS,None,9:51,2,Kings,Timberwolves,32 - 25,0,0,2,Layup
22,Luol Deng,DEFENSIVE_REBOUND,None,9:49,2,Timberwolves,Kings,32 - 25,1,N/A,N/A,N/A
23,Anthony Tolliver,FG_MISS,None,9:41,2,Timberwolves,Kings,32 - 25,1,25,3,Jumper
24,Team,DEFENSIVE_REBOUND,None,9:40,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
25,Bogdan Bogdanovic,FG_MISS,None,9:16,2,Kings,Timberwolves,32 - 25,0,26,3,Jumper
26,Team,OFFENSIVE_REBOUND,None,9:16,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
27,shot clock,TURNOVER,None,9:16,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
28,Bogdan Bogdanovic,FOUL_ON_FLOOR,None,8:58,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
29,Anthony Tolliver,FT_MISS,None,8:58,2,Timberwolves,Kings,32 - 25,1,N/A,1,N/A
30,Team,OFFENSIVE_REBOUND,None,8:58,2,Timberwolves,Kings,32 - 25,1,N/A,N/A,N/A
31,Buddy Hield,SUBSTITUTION,Bogdanovic Bogdan,8:58,2,Kings,Timberwolves,32 - 25,0,N/A,N/A,N/A
32,Anthony Tolliver,FT,None,8:58,2,Timberwolves,Kings,32 - 26,1,N/A,1,N/A
33,Yogi Ferrell,FG_MISS,None,8:50,2,Kings,Timberwolves,32 - 26,0,0,2,Layup
34,Taj Gibson,DEFENSIVE_REBOUND,None,8:47,2,Timberwolves,Kings,32 - 26,1,N/A,N/A,N/A
35,Yogi Ferrell,FOUL_ON_FLOOR,None,8:44,2,Kings,Timberwolves,32 - 26,0,N/A,N/A,N/A
36,Derrick Rose,FT,None,8:44,2,Timberwolves,Kings,32 - 27,1,N/A,1,N/A
37,Derrick Rose,FT,None,8:44,2,Timberwolves,Kings,32 - 28,1,N/A,1,N/A
38,Buddy Hield,FG_ASSISTED,Alec Burks,8:25,2,Kings,Timberwolves,35 - 28,0,25,3,Jumper
39,Anthony Tolliver,FOUL_ON_FLOOR,None,8:18,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
40,Anthony Tolliver,TURNOVER,None,8:18,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
41,Karl-Anthony Towns,SUBSTITUTION,Gibson Taj,8:18,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
42,Willie Cauley-Stein,FG_MISS,None,8:01,2,Kings,Timberwolves,35 - 28,0,7,2,Jumper
43,Team,DEFENSIVE_REBOUND,None,7:59,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
44,Tyus Jones,SUBSTITUTION,for game,7:59,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
45,enters the,SUBSTITUTION,Rose Derrick,7:59,2,Timberwolves,Kings,35 - 28,1,N/A,N/A,N/A
46,Anthony Tolliver,FG_MISS,None,7:50,2,Timberwolves,Kings,35 - 28,1,25,3,Jumper
47,Nemanja Bjelica,DEFENSIVE_REBOUND,None,7:48,2,Kings,Timberwolves,35 - 28,0,N/A,N/A,N/A
48,Nemanja Bjelica,FG_UNASSISTED,None,7:42,2,Kings,Timberwolves,38 - 28,0,26,2,Jumper
49,Luol Deng,FG_ASSISTED,Karl-Anthony Towns,7:26,2,Timberwolves,Kings,38 - 31,1,24,3,Jumper
50,Yogi Ferrell,FG_MISS,None,7:13,2,Kings,Timberwolves,38 - 31,0,14,2,Jumper
51,Willie Cauley-Stein,OFFENSIVE_REBOUND,None,7:11,2,Kings,Timberwolves,38 - 31,0,N/A,N/A,N/A
52,Buddy Hield,FG_MISS,None,7:08,2,Kings,Timberwolves,38 - 31,0,22,3,Jumper
53,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,7:06,2,Timberwolves,Kings,38 - 31,1,N/A,N/A,N/A
54,Luol Deng,FG_UNASSISTED,None,6:58,2,Timberwolves,Kings,38 - 33,1,0,2,Layup
55,Luol Deng,FOUL_ON_FLOOR,None,6:53,2,Timberwolves,Kings,38 - 33,1,N/A,N/A,N/A
56,Alec Burks,FT,None,6:53,2,Kings,Timberwolves,39 - 33,0,N/A,1,N/A
57,Dario Saric,SUBSTITUTION,Bayless Jerryd,6:53,2,Timberwolves,Kings,39 - 33,1,N/A,N/A,N/A
58,Josh Okogie,SUBSTITUTION,Tolliver Anthony,6:53,2,Timberwolves,Kings,39 - 33,1,N/A,N/A,N/A
59,Marvin Bagley,SUBSTITUTION,Bjelica Nemanja,6:53,2,Kings,Timberwolves,39 - 33,0,N/A,N/A,N/A
60,Alec Burks,FT_MISS,None,6:53,2,Kings,Timberwolves,39 - 33,0,N/A,1,N/A
61,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,6:51,2,Timberwolves,Kings,39 - 33,1,N/A,N/A,N/A
62,Karl-Anthony Towns,FG_ASSISTED,Tyus Jones,6:41,2,Timberwolves,Kings,39 - 36,1,25,3,Jumper
63,Buddy Hield,TURNOVER,Tyus Jones,6:21,2,Kings,Timberwolves,39 - 36,0,N/A,N/A,N/A
64,Karl-Anthony Towns,FG_ASSISTED,Tyus Jones,6:15,2,Timberwolves,Kings,39 - 39,1,25,2,Jumper
65,Buddy Hield,TURNOVER,Josh Okogie,5:57,2,Kings,Timberwolves,39 - 39,0,N/A,N/A,N/A
66,Buddy Hield,FOUL_ON_FLOOR,None,5:55,2,Kings,Timberwolves,39 - 39,0,N/A,N/A,N/A
67,Josh Okogie,FT,None,5:55,2,Timberwolves,Kings,39 - 40,1,N/A,1,N/A
68,Harrison Barnes,SUBSTITUTION,Ferrell Yogi,5:55,2,Kings,Timberwolves,39 - 40,0,N/A,N/A,N/A
69,De'Aaron Fox,SUBSTITUTION,Burks Alec,5:55,2,Kings,Timberwolves,39 - 40,0,N/A,N/A,N/A
70,Josh Okogie,FT,None,5:55,2,Timberwolves,Kings,39 - 41,1,N/A,1,N/A
71,Dario Saric,FOUL_ON_FLOOR,None,5:45,2,Timberwolves,Kings,39 - 41,1,N/A,N/A,N/A
72,Harrison Barnes,FG_MISS,None,5:32,2,Kings,Timberwolves,39 - 41,0,17,2,Jumper
73,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,5:30,2,Timberwolves,Kings,39 - 41,1,N/A,N/A,N/A
74,Tyus Jones,FG_ASSISTED,Luol Deng,5:22,2,Timberwolves,Kings,39 - 43,1,5,2,Jumper
75,Buddy Hield,TURNOVER,Luol Deng,5:03,2,Kings,Timberwolves,39 - 43,0,N/A,N/A,N/A
76,Karl-Anthony Towns,FG_ASSISTED,Luol Deng,4:59,2,Timberwolves,Kings,39 - 45,1,0,2,Dunk
77,Team,Unknown,None,4:59,2,Kings,Timberwolves,39 - 45,0,N/A,N/A,N/A
78,Buddy Hield,FOUL_TECHNICAL,None,4:59,2,Kings,Timberwolves,39 - 45,0,N/A,N/A,N/A
79,Andrew Wiggins,SUBSTITUTION,Deng Luol,4:59,2,Timberwolves,Kings,39 - 45,1,N/A,N/A,N/A
80,Karl-Anthony Towns,FT,None,4:59,2,Timberwolves,Kings,39 - 46,1,N/A,1,N/A
81,De'Aaron Fox,FG_MISS,None,4:51,2,Kings,Timberwolves,39 - 46,0,22,2,Jumper
82,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,4:49,2,Timberwolves,Kings,39 - 46,1,N/A,N/A,N/A
83,Andrew Wiggins,FG_MISS,None,4:41,2,Timberwolves,Kings,39 - 46,1,25,3,Jumper
84,Karl-Anthony Towns,OFFENSIVE_REBOUND,None,4:38,2,Timberwolves,Kings,39 - 46,1,N/A,N/A,N/A
85,Karl-Anthony Towns,FOUL_ON_FLOOR,None,4:33,2,Timberwolves,Kings,39 - 46,1,N/A,N/A,N/A
86,Karl-Anthony Towns,TURNOVER,None,4:33,2,Timberwolves,Kings,39 - 46,1,N/A,N/A,N/A
87,Marvin Bagley,TURNOVER,None,4:20,2,Kings,Timberwolves,39 - 46,0,N/A,N/A,N/A
88,Karl-Anthony Towns,FG_ASSISTED,Tyus Jones,4:05,2,Timberwolves,Kings,39 - 48,1,3,2,Jumper
89,Buddy Hield,FG_ASSISTED,De'Aaron Fox,3:58,2,Kings,Timberwolves,42 - 48,0,26,3,Jumper
90,De'Aaron Fox,FOUL_ON_FLOOR,None,3:45,2,Kings,Timberwolves,42 - 48,0,N/A,N/A,N/A
91,Harry Giles,SUBSTITUTION,Cauley-Stein Willie,3:45,2,Kings,Timberwolves,42 - 48,0,N/A,N/A,N/A
92,Harry Giles,FOUL_ON_FLOOR,None,3:39,2,Kings,Timberwolves,42 - 48,0,N/A,N/A,N/A
93,Josh Okogie,FT,None,3:39,2,Timberwolves,Kings,42 - 49,1,N/A,1,N/A
94,Josh Okogie,FT,None,3:39,2,Timberwolves,Kings,42 - 50,1,N/A,1,N/A
95,Harry Giles,FG_MISS,None,3:20,2,Kings,Timberwolves,42 - 50,0,0,2,Layup
96,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,3:17,2,Timberwolves,Kings,42 - 50,1,N/A,N/A,N/A
97,Karl-Anthony Towns,FG_MISS,None,3:09,2,Timberwolves,Kings,42 - 50,1,25,3,Jumper
98,De'Aaron Fox,DEFENSIVE_REBOUND,None,3:06,2,Kings,Timberwolves,42 - 50,0,N/A,N/A,N/A
99,De'Aaron Fox,FG_MISS,None,3:04,2,Kings,Timberwolves,42 - 50,0,0,2,Layup
100,Buddy Hield,OFFENSIVE_REBOUND,None,2:59,2,Kings,Timberwolves,42 - 50,0,N/A,N/A,N/A
101,Buddy Hield,FG_MISS,None,2:59,2,Kings,Timberwolves,42 - 50,0, ,2,Jumper
102,Harry Giles,OFFENSIVE_REBOUND,None,2:59,2,Kings,Timberwolves,42 - 50,0,N/A,N/A,N/A
103,Harry Giles,FG_UNASSISTED,None,2:56,2,Kings,Timberwolves,44 - 50,0, ,2,Jumper
104,Andrew Wiggins,FG_MISS,None,2:51,2,Timberwolves,Kings,44 - 50,1,24,3,Jumper
105,Marvin Bagley,DEFENSIVE_REBOUND,None,2:49,2,Kings,Timberwolves,44 - 50,0,N/A,N/A,N/A
106,De'Aaron Fox,FG_MISS,None,2:41,2,Kings,Timberwolves,44 - 50,0,12,2,Jumper
107,Marvin Bagley,OFFENSIVE_REBOUND,None,2:37,2,Kings,Timberwolves,44 - 50,0,N/A,N/A,N/A
108,Marvin Bagley,FG_UNASSISTED,None,2:37,2,Kings,Timberwolves,46 - 50,0, ,2,Jumper
109,Harry Giles,FOUL_ON_FLOOR,None,2:26,2,Kings,Timberwolves,46 - 50,0,N/A,N/A,N/A
