,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
18,Jeff Teague,TURNOVER,None,9:18,1,Timberwolves,Wizards,4 - 7,0,N/A,N/A,N/A
19,Trevor Ariza,FG_MISS,None,9:11,1,Wizards,Timberwolves,4 - 7,1,14,2,Jumper
20,Team,OFFENSIVE_REBOUND,None,9:09,1,Wizards,Timberwolves,4 - 7,1,N/A,N/A,N/A
21,Bradley Beal,FG_ASSISTED,Trevor Ariza,9:07,1,Wizards,Timberwolves,4 - 9,1,0,2,Layup
22,Dario Saric,FG_ASSISTED,Karl-Anthony Towns,8:44,1,Timberwolves,Wizards,6 - 9,0,18,2,Jumper
23,Jeff Green,FOUL_ON_FLOOR,None,8:44,1,Wizards,Timberwolves,6 - 9,1,N/A,N/A,N/A
24,Dario Saric,FT,None,8:44,1,Timberwolves,Wizards,7 - 9,0,N/A,1,N/A
25,Dario Saric,FOUL_ON_FLOOR,None,8:39,1,Timberwolves,Wizards,7 - 9,0,N/A,N/A,N/A
26,Bradley Beal,FT,None,8:39,1,Wizards,Timberwolves,7 - 10,1,N/A,1,N/A
27,Bradley Beal,FT,None,8:39,1,Wizards,Timberwolves,7 - 11,1,N/A,1,N/A
28,Andrew Wiggins,FG_UNASSISTED,None,8:19,1,Timberwolves,Wizards,9 - 11,0,21,2,Jumper
29,Jeff Green,FG_UNASSISTED,None,8:07,1,Wizards,Timberwolves,9 - 13,1,0,2,Layup
30,Karl-Anthony Towns,Unknown,None,8:07,1,Timberwolves,Wizards,9 - 13,0,N/A,N/A,N/A
31,Tomas Satoransky,FOUL_TECHNICAL,None,7:55,1,Wizards,Timberwolves,9 - 13,1,N/A,N/A,N/A
32,Jeff Teague,FT,None,7:55,1,Timberwolves,Wizards,10 - 13,0,N/A,1,N/A
33,Andrew Wiggins,FG_ASSISTED,Jeff Teague,7:46,1,Timberwolves,Wizards,12 - 13,0,0,2,Layup
34,Josh Okogie,FOUL_ON_FLOOR,None,7:40,1,Timberwolves,Wizards,12 - 13,0,N/A,N/A,N/A
35,Trevor Ariza,FT,None,7:40,1,Wizards,Timberwolves,12 - 14,1,N/A,1,N/A
36,Trevor Ariza,FT,None,7:40,1,Wizards,Timberwolves,12 - 15,1,N/A,1,N/A
37,Trevor Ariza,FT_MISS,None,7:40,1,Wizards,Timberwolves,12 - 15,1,N/A,1,N/A
38,Dario Saric,DEFENSIVE_REBOUND,None,7:38,1,Timberwolves,Wizards,12 - 15,0,N/A,N/A,N/A
39,Jeff Teague,FG_UNASSISTED,None,7:32,1,Timberwolves,Wizards,14 - 15,0,0,2,Layup
40,Bobby Portis,FG_ASSISTED,Tomas Satoransky,7:22,1,Wizards,Timberwolves,14 - 18,1,26,3,Jumper
41,Andrew Wiggins,FG_ASSISTED,Karl-Anthony Towns,7:10,1,Timberwolves,Wizards,16 - 18,0,0,2,Layup
42,Bobby Portis,FG_MISS,None,6:58,1,Wizards,Timberwolves,16 - 18,1,23,3,Jumper
43,Andrew Wiggins,DEFENSIVE_REBOUND,None,6:56,1,Timberwolves,Wizards,16 - 18,0,N/A,N/A,N/A
44,Dario Saric,FG_UNASSISTED,None,6:45,1,Timberwolves,Wizards,18 - 18,0,0,2,Layup
45,Tomas Satoransky,FG_MISS,None,6:28,1,Wizards,Timberwolves,18 - 18,1,3,2,Jumper
46,Bobby Portis,OFFENSIVE_REBOUND,None,6:22,1,Wizards,Timberwolves,18 - 18,1,N/A,N/A,N/A
47,Bobby Portis,FG_UNASSISTED,None,6:22,1,Wizards,Timberwolves,18 - 20,1, ,2,Jumper
48,Dario Saric,FG_MISS,None,6:09,1,Timberwolves,Wizards,18 - 20,0,3,2,Jumper
49,Josh Okogie,OFFENSIVE_REBOUND,None,6:05,1,Timberwolves,Wizards,18 - 20,0,N/A,N/A,N/A
50,Josh Okogie,FG_UNASSISTED,None,6:05,1,Timberwolves,Wizards,20 - 20,0,0,2,Dunk
51,Jeff Green,FG_MISS,None,5:52,1,Wizards,Timberwolves,20 - 20,1,23,3,Jumper
52,Bradley Beal,OFFENSIVE_REBOUND,None,5:51,1,Wizards,Timberwolves,20 - 20,1,N/A,N/A,N/A
53,Bradley Beal,FG_UNASSISTED,None,5:50,1,Wizards,Timberwolves,20 - 22,1, ,2,Jumper
54,Josh Okogie,FOUL_ON_FLOOR,None,5:50,1,Timberwolves,Wizards,20 - 22,0,N/A,N/A,N/A
55,Team,Unknown,None,5:50,1,Wizards,Timberwolves,20 - 22,1,N/A,N/A,N/A
56,Derrick Rose,SUBSTITUTION,Okogie Josh,5:50,1,Timberwolves,Wizards,20 - 22,0,N/A,N/A,N/A
57,Bradley Beal,FT_MISS,None,5:50,1,Wizards,Timberwolves,20 - 22,1,N/A,1,N/A
58,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,5:48,1,Timberwolves,Wizards,20 - 22,0,N/A,N/A,N/A
59,Karl-Anthony Towns,FG_MISS,None,5:34,1,Timberwolves,Wizards,20 - 22,0,27,3,Jumper
60,Trevor Ariza,DEFENSIVE_REBOUND,None,5:31,1,Wizards,Timberwolves,20 - 22,1,N/A,N/A,N/A
61,Bobby Portis,FG_ASSISTED,Trevor Ariza,5:17,1,Wizards,Timberwolves,20 - 25,1,25,3,Jumper
62,Jeff Teague,FG_MISS,None,5:01,1,Timberwolves,Wizards,20 - 25,0,26,3,Jumper
63,Bobby Portis,DEFENSIVE_REBOUND,None,4:59,1,Wizards,Timberwolves,20 - 25,1,N/A,N/A,N/A
64,Derrick Rose,FOUL_ON_FLOOR,None,4:48,1,Timberwolves,Wizards,20 - 25,0,N/A,N/A,N/A
65,Jeff Green,FT_MISS,None,4:48,1,Wizards,Timberwolves,20 - 25,1,N/A,1,N/A
66,Team,OFFENSIVE_REBOUND,None,4:48,1,Wizards,Timberwolves,20 - 25,1,N/A,N/A,N/A
67,Chasson Randle,SUBSTITUTION,Satoransky Tomas,4:48,1,Wizards,Timberwolves,20 - 25,1,N/A,N/A,N/A
68,Taj Gibson,SUBSTITUTION,Saric Dario,4:48,1,Timberwolves,Wizards,20 - 25,0,N/A,N/A,N/A
69,Jeff Green,FT,None,4:48,1,Wizards,Timberwolves,20 - 26,1,N/A,1,N/A
70,Derrick Rose,FG_MISS,None,4:36,1,Timberwolves,Wizards,20 - 26,0,25,3,Jumper
71,Karl-Anthony Towns,OFFENSIVE_REBOUND,None,4:32,1,Timberwolves,Wizards,20 - 26,0,N/A,N/A,N/A
72,Karl-Anthony Towns,FG_UNASSISTED,None,4:32,1,Timberwolves,Wizards,22 - 26,0,0,2,Dunk
73,Bobby Portis,FG_MISS,None,4:26,1,Wizards,Timberwolves,22 - 26,1,26,3,Jumper
74,Taj Gibson,DEFENSIVE_REBOUND,None,4:25,1,Timberwolves,Wizards,22 - 26,0,N/A,N/A,N/A
75,Bobby Portis,FOUL_ON_FLOOR,None,4:24,1,Wizards,Timberwolves,22 - 26,1,N/A,N/A,N/A
76,Taj Gibson,FG_ASSISTED,Jeff Teague,4:08,1,Timberwolves,Wizards,24 - 26,0,7,2,Jumper
77,Trevor Ariza,FG_ASSISTED,Bradley Beal,3:55,1,Wizards,Timberwolves,24 - 29,1,23,3,Jumper
78,Jeff Teague,FG_MISS,None,3:44,1,Timberwolves,Wizards,24 - 29,0,0,2,Layup
79,Karl-Anthony Towns,OFFENSIVE_REBOUND,None,3:40,1,Timberwolves,Wizards,24 - 29,0,N/A,N/A,N/A
80,Karl-Anthony Towns,FG_UNASSISTED,None,3:40,1,Timberwolves,Wizards,26 - 29,0, ,2,Jumper
81,Bradley Beal,FG_ASSISTED,Jeff Green,3:35,1,Wizards,Timberwolves,26 - 31,1,0,2,Layup
82,Karl-Anthony Towns,FG_ASSISTED,Jeff Teague,3:25,1,Timberwolves,Wizards,28 - 31,0,5,2,Jumper
83,Bradley Beal,FG_MISS,None,3:14,1,Wizards,Timberwolves,28 - 31,1, ,2,Jumper
84,Andrew Wiggins,DEFENSIVE_REBOUND,None,3:11,1,Timberwolves,Wizards,28 - 31,0,N/A,N/A,N/A
85,Bradley Beal,FOUL_ON_FLOOR,None,3:03,1,Wizards,Timberwolves,28 - 31,1,N/A,N/A,N/A
86,Jabari Parker,SUBSTITUTION,Portis Bobby,3:03,1,Wizards,Timberwolves,28 - 31,1,N/A,N/A,N/A
87,Thomas Bryant,SUBSTITUTION,Green Jeff,3:03,1,Wizards,Timberwolves,28 - 31,1,N/A,N/A,N/A
88,Tyus Jones,SUBSTITUTION,Teague Jeff,3:03,1,Timberwolves,Wizards,28 - 31,0,N/A,N/A,N/A
89,Taj Gibson,FG_ASSISTED,Karl-Anthony Towns,2:54,1,Timberwolves,Wizards,30 - 31,0,0,2,Layup
90,Chasson Randle,FG_MISS,None,2:39,1,Wizards,Timberwolves,30 - 31,1,28,3,Jumper
91,Taj Gibson,DEFENSIVE_REBOUND,None,2:36,1,Timberwolves,Wizards,30 - 31,0,N/A,N/A,N/A
92,Derrick Rose,FG_UNASSISTED,None,2:27,1,Timberwolves,Wizards,32 - 31,0,10,2,Jumper
93,Bradley Beal,FG_MISS,None,2:15,1,Wizards,Timberwolves,32 - 31,1, ,2,Jumper
94,Bradley Beal,OFFENSIVE_REBOUND,None,2:13,1,Wizards,Timberwolves,32 - 31,1,N/A,N/A,N/A
95,Bradley Beal,FG_UNASSISTED,None,2:13,1,Wizards,Timberwolves,32 - 33,1, ,2,Jumper
96,Taj Gibson,TURNOVER,None,1:58,1,Timberwolves,Wizards,32 - 33,0,N/A,N/A,N/A
97,Team,Unknown,None,1:58,1,Timberwolves,Wizards,32 - 33,0,N/A,N/A,N/A
98,Troy Brown,SUBSTITUTION,Ariza Trevor,1:58,1,Wizards,Timberwolves,32 - 33,1,N/A,N/A,N/A
99,Troy Brown,FG_MISS,Karl-Anthony Towns,1:45,1,Timberwolves,Wizards,32 - 33,1,3,2,Jumper
100,Jabari Parker,OFFENSIVE_REBOUND,None,1:43,1,Wizards,Timberwolves,32 - 33,1,N/A,N/A,N/A
101,Thomas Bryant,FG_ASSISTED,Troy Brown,1:42,1,Wizards,Timberwolves,32 - 35,1,0,2,Layup
102,Karl-Anthony Towns,FOUL_ON_FLOOR,None,1:42,1,Timberwolves,Wizards,32 - 35,0,N/A,N/A,N/A
103,Thomas Bryant,FT,None,1:42,1,Wizards,Timberwolves,32 - 36,1,N/A,1,N/A
104,Derrick Rose,FG_UNASSISTED,None,1:29,1,Timberwolves,Wizards,34 - 36,0,0,2,Layup
105,Troy Brown,FG_MISS,None,1:16,1,Wizards,Timberwolves,34 - 36,1, ,2,Jumper
106,Taj Gibson,DEFENSIVE_REBOUND,None,1:14,1,Timberwolves,Wizards,34 - 36,0,N/A,N/A,N/A
107,Taj Gibson,TURNOVER,None,1:14,1,Timberwolves,Wizards,34 - 36,0,N/A,N/A,N/A
108,Anthony Tolliver,SUBSTITUTION,Towns Karl-Anthony,1:13,1,Timberwolves,Wizards,34 - 36,0,N/A,N/A,N/A
109,Thomas Bryant,FG_MISS,None,58.8,1,Wizards,Timberwolves,34 - 36,1,25,3,Jumper
110,Troy Brown,OFFENSIVE_REBOUND,None,57.4,1,Wizards,Timberwolves,34 - 36,1,N/A,N/A,N/A
111,Troy Brown,FG_UNASSISTED,None,56.7,1,Wizards,Timberwolves,34 - 38,1, ,2,Jumper
112,Anthony Tolliver,FG_MISS,None,45.8,1,Timberwolves,Wizards,34 - 38,0,26,3,Jumper
113,Thomas Bryant,DEFENSIVE_REBOUND,None,43.8,1,Wizards,Timberwolves,34 - 38,1,N/A,N/A,N/A
114,Bradley Beal,FG_MISS,None,32.8,1,Wizards,Timberwolves,34 - 38,1,26,3,Jumper
115,Troy Brown,OFFENSIVE_REBOUND,None,31.0,1,Wizards,Timberwolves,34 - 38,1,N/A,N/A,N/A
116,Bradley Beal,FG_MISS,None,30.5,1,Wizards,Timberwolves,34 - 38,1,26,3,Jumper
117,Bradley Beal,OFFENSIVE_REBOUND,None,30.5,1,Wizards,Timberwolves,34 - 38,1,N/A,N/A,N/A
118,Anthony Tolliver,FOUL_ON_FLOOR,None,29.2,1,Timberwolves,Wizards,34 - 38,0,N/A,N/A,N/A
119,Bradley Beal,FT,None,29.2,1,Wizards,Timberwolves,34 - 39,1,N/A,1,N/A
120,Bradley Beal,FT,None,29.2,1,Wizards,Timberwolves,34 - 40,1,N/A,1,N/A
121,Anthony Tolliver,FG_MISS,None,9.8,1,Timberwolves,Wizards,34 - 40,0,26,3,Jumper
122,Taj Gibson,OFFENSIVE_REBOUND,None,6.3,1,Timberwolves,Wizards,34 - 40,0,N/A,N/A,N/A
123,Taj Gibson,FG_UNASSISTED,None,5.8,1,Timberwolves,Wizards,36 - 40,0, ,2,Jumper
124,End of,Unknown,None,0.0,1,Wizards,Timberwolves,36 - 40,1,N/A,N/A,N/A
0,Wesley Johnson,SUBSTITUTION,Beal Bradley,12:00,2,Wizards,Timberwolves,36 - 40,1,N/A,N/A,N/A
1,Keita Bates-Diop,SUBSTITUTION,Wiggins Andrew,12:00,2,Timberwolves,Wizards,36 - 40,0,N/A,N/A,N/A
2,Keita Bates-Diop,FG_ASSISTED,Taj Gibson,11:41,2,Timberwolves,Wizards,38 - 40,0, ,2,Jumper
3,Jabari Parker,FG_MISS,None,11:28,2,Wizards,Timberwolves,38 - 40,1,15,2,Jumper
4,Taj Gibson,DEFENSIVE_REBOUND,None,11:24,2,Timberwolves,Wizards,38 - 40,0,N/A,N/A,N/A
5,Derrick Rose,FG_MISS,None,11:17,2,Timberwolves,Wizards,38 - 40,0, ,2,Jumper
6,Chasson Randle,DEFENSIVE_REBOUND,None,11:15,2,Wizards,Timberwolves,38 - 40,1,N/A,N/A,N/A
7,Thomas Bryant,FG_MISS,None,11:05,2,Wizards,Timberwolves,38 - 40,1,6,2,Jumper
8,Anthony Tolliver,DEFENSIVE_REBOUND,None,11:02,2,Timberwolves,Wizards,38 - 40,0,N/A,N/A,N/A
9,Anthony Tolliver,FG_MISS,None,10:53,2,Timberwolves,Wizards,38 - 40,0,27,3,Jumper
10,Jabari Parker,DEFENSIVE_REBOUND,None,10:49,2,Wizards,Timberwolves,38 - 40,1,N/A,N/A,N/A
11,Wesley Johnson,FG_MISS,None,10:41,2,Wizards,Timberwolves,38 - 40,1,21,2,Jumper
12,Jabari Parker,OFFENSIVE_REBOUND,None,10:38,2,Wizards,Timberwolves,38 - 40,1,N/A,N/A,N/A
13,Thomas Bryant,TURNOVER,None,10:34,2,Wizards,Timberwolves,38 - 40,1,N/A,N/A,N/A
14,Derrick Rose,FG_MISS,None,10:16,2,Timberwolves,Wizards,38 - 40,0,19,2,Jumper
15,Troy Brown,DEFENSIVE_REBOUND,None,10:11,2,Wizards,Timberwolves,38 - 40,1,N/A,N/A,N/A
16,Jabari Parker,FG_UNASSISTED,None,10:04,2,Wizards,Timberwolves,38 - 42,1,3,2,Jumper
17,Tyus Jones,FG_MISS,Jabari Parker,9:45,2,Wizards,Timberwolves,38 - 42,0,0,2,Layup
18,Thomas Bryant,DEFENSIVE_REBOUND,None,9:43,2,Wizards,Timberwolves,38 - 42,1,N/A,N/A,N/A
19,Wesley Johnson,FG_MISS,None,9:37,2,Wizards,Timberwolves,38 - 42,1,24,3,Jumper
20,Team,DEFENSIVE_REBOUND,None,9:34,2,Timberwolves,Wizards,38 - 42,0,N/A,N/A,N/A
21,Anthony Tolliver,FG_MISS,None,9:21,2,Timberwolves,Wizards,38 - 42,0,27,3,Jumper
22,Derrick Rose,OFFENSIVE_REBOUND,None,9:18,2,Timberwolves,Wizards,38 - 42,0,N/A,N/A,N/A
23,Derrick Rose,FG_MISS,Jabari Parker,9:17,2,Wizards,Timberwolves,38 - 42,0,0,2,Layup
24,Jabari Parker,DEFENSIVE_REBOUND,None,9:17,2,Wizards,Timberwolves,38 - 42,1,N/A,N/A,N/A
25,Keita Bates-Diop,FOUL_ON_FLOOR,None,9:12,2,Timberwolves,Wizards,38 - 42,0,N/A,N/A,N/A
26,Chasson Randle,FG_MISS,None,9:07,2,Wizards,Timberwolves,38 - 42,1,25,3,Jumper
27,Keita Bates-Diop,DEFENSIVE_REBOUND,None,9:04,2,Timberwolves,Wizards,38 - 42,0,N/A,N/A,N/A
28,Derrick Rose,FG_MISS,Thomas Bryant,8:52,2,Wizards,Timberwolves,38 - 42,0,0,2,Layup
29,Tyus Jones,OFFENSIVE_REBOUND,None,8:50,2,Timberwolves,Wizards,38 - 42,0,N/A,N/A,N/A
30,Chasson Randle,FOUL_ON_FLOOR,None,8:50,2,Wizards,Timberwolves,38 - 42,1,N/A,N/A,N/A
31,Derrick Rose,FG_ASSISTED,Taj Gibson,8:45,2,Timberwolves,Wizards,40 - 42,0,10,2,Jumper
32,Wesley Johnson,FG_MISS,None,8:23,2,Wizards,Timberwolves,40 - 42,1,24,3,Jumper
33,Taj Gibson,DEFENSIVE_REBOUND,None,8:20,2,Timberwolves,Wizards,40 - 42,0,N/A,N/A,N/A
34,Taj Gibson,FG_MISS,None,8:07,2,Timberwolves,Wizards,40 - 42,0,5,2,Jumper
35,Thomas Bryant,DEFENSIVE_REBOUND,None,8:05,2,Wizards,Timberwolves,40 - 42,1,N/A,N/A,N/A
36,Chasson Randle,FG_MISS,None,7:59,2,Wizards,Timberwolves,40 - 42,1,27,3,Jumper
37,Taj Gibson,DEFENSIVE_REBOUND,None,7:55,2,Timberwolves,Wizards,40 - 42,0,N/A,N/A,N/A
38,Anthony Tolliver,FG_MISS,None,7:45,2,Timberwolves,Wizards,40 - 42,0,0,2,Layup
39,Team,DEFENSIVE_REBOUND,None,7:45,2,Wizards,Timberwolves,40 - 42,1,N/A,N/A,N/A
40,Jabari Parker,FG_UNASSISTED,None,7:26,2,Wizards,Timberwolves,40 - 44,1,8,2,Jumper
41,Derrick Rose,FG_UNASSISTED,None,7:20,2,Timberwolves,Wizards,42 - 44,0,0,2,Layup
42,Jabari Parker,FG_MISS,None,7:07,2,Wizards,Timberwolves,42 - 44,1,27,3,Jumper
43,Tyus Jones,DEFENSIVE_REBOUND,None,7:05,2,Timberwolves,Wizards,42 - 44,0,N/A,N/A,N/A
44,Tyus Jones,FG_UNASSISTED,None,6:58,2,Timberwolves,Wizards,44 - 44,0,3,2,Jumper
45,Team,Unknown,None,6:58,2,Wizards,Timberwolves,44 - 44,1,N/A,N/A,N/A
46,Trevor Ariza,SUBSTITUTION,Brown Troy,6:58,2,Wizards,Timberwolves,44 - 44,1,N/A,N/A,N/A
47,Tomas Satoransky,SUBSTITUTION,Randle Chasson,6:58,2,Wizards,Timberwolves,44 - 44,1,N/A,N/A,N/A
48,Bradley Beal,SUBSTITUTION,Johnson Wesley,6:58,2,Wizards,Timberwolves,44 - 44,1,N/A,N/A,N/A
49,Josh Okogie,SUBSTITUTION,Rose Derrick,6:58,2,Timberwolves,Wizards,44 - 44,0,N/A,N/A,N/A
50,Karl-Anthony Towns,SUBSTITUTION,Gibson Taj,6:58,2,Timberwolves,Wizards,44 - 44,0,N/A,N/A,N/A
51,Bradley Beal,TURNOVER,Karl-Anthony Towns,6:42,2,Wizards,Timberwolves,44 - 44,1,N/A,N/A,N/A
52,Karl-Anthony Towns,TURNOVER,Bradley Beal,6:34,2,Timberwolves,Wizards,44 - 44,0,N/A,N/A,N/A
53,Trevor Ariza,FG_ASSISTED,Bradley Beal,6:29,2,Wizards,Timberwolves,44 - 46,1, ,2,Jumper
54,Karl-Anthony Towns,FG_ASSISTED,Josh Okogie,6:07,2,Timberwolves,Wizards,46 - 46,0,21,2,Jumper
55,Thomas Bryant,FG_MISS,None,5:46,2,Wizards,Timberwolves,46 - 46,1,21,2,Jumper
56,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,5:42,2,Timberwolves,Wizards,46 - 46,0,N/A,N/A,N/A
57,Karl-Anthony Towns,FG_UNASSISTED,None,5:32,2,Timberwolves,Wizards,48 - 46,0,0,2,Layup
58,Jeff Teague,SUBSTITUTION,Jones Tyus,5:10,2,Timberwolves,Wizards,48 - 46,0,N/A,N/A,N/A
59,Andrew Wiggins,SUBSTITUTION,Bates-Diop Keita,5:10,2,Timberwolves,Wizards,48 - 46,0,N/A,N/A,N/A
60,Dario Saric,SUBSTITUTION,Tolliver Anthony,5:10,2,Timberwolves,Wizards,48 - 46,0,N/A,N/A,N/A
61,Bobby Portis,SUBSTITUTION,Parker Jabari,5:10,2,Wizards,Timberwolves,48 - 46,1,N/A,N/A,N/A
62,Jeff Green,SUBSTITUTION,Bryant Thomas,5:10,2,Wizards,Timberwolves,48 - 46,1,N/A,N/A,N/A
63,Josh Okogie,FOUL_ON_FLOOR,None,5:08,2,Timberwolves,Wizards,48 - 46,0,N/A,N/A,N/A
64,Keita Bates-Diop,SUBSTITUTION,Okogie Josh,5:08,2,Timberwolves,Wizards,48 - 46,0,N/A,N/A,N/A
65,Jeff Green,FG_ASSISTED,Tomas Satoransky,4:58,2,Wizards,Timberwolves,48 - 48,1,0,2,Layup
66,Jeff Teague,FOUL_ON_FLOOR,None,4:58,2,Timberwolves,Wizards,48 - 48,0,N/A,N/A,N/A
67,Jeff Green,FT_MISS,None,4:58,2,Wizards,Timberwolves,48 - 48,1,N/A,1,N/A
68,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,4:55,2,Timberwolves,Wizards,48 - 48,0,N/A,N/A,N/A
69,Karl-Anthony Towns,FG_UNASSISTED,None,4:45,2,Timberwolves,Wizards,51 - 48,0,26,3,Jumper
70,Tomas Satoransky,FG_UNASSISTED,None,4:33,2,Wizards,Timberwolves,51 - 50,1,0,2,Layup
71,Keita Bates-Diop,FG_ASSISTED,Dario Saric,4:20,2,Timberwolves,Wizards,53 - 50,0,0,2,Layup
72,Bradley Beal,FG_ASSISTED,Trevor Ariza,4:08,2,Wizards,Timberwolves,53 - 53,1,25,3,Jumper
73,Andrew Wiggins,FG_MISS,None,3:48,2,Timberwolves,Wizards,53 - 53,0,18,2,Jumper
74,Bradley Beal,DEFENSIVE_REBOUND,None,3:44,2,Wizards,Timberwolves,53 - 53,1,N/A,N/A,N/A
75,Trevor Ariza,FG_MISS,None,3:37,2,Wizards,Timberwolves,53 - 53,1,0,2,Layup
76,Keita Bates-Diop,DEFENSIVE_REBOUND,None,3:33,2,Timberwolves,Wizards,53 - 53,0,N/A,N/A,N/A
77,Tomas Satoransky,FOUL_ON_FLOOR,None,3:31,2,Wizards,Timberwolves,53 - 53,1,N/A,N/A,N/A
78,Karl-Anthony Towns,FG_UNASSISTED,None,3:20,2,Timberwolves,Wizards,55 - 53,0,6,2,Jumper
79,Trevor Ariza,FG_MISS,None,3:13,2,Wizards,Timberwolves,55 - 53,1,25,3,Jumper
80,Karl-Anthony Towns,DEFENSIVE_REBOUND,None,3:09,2,Timberwolves,Wizards,55 - 53,0,N/A,N/A,N/A
81,Keita Bates-Diop,FG_ASSISTED,Jeff Teague,3:00,2,Timberwolves,Wizards,57 - 53,0,1,2,Jumper
82,Tomas Satoransky,FOUL_ON_FLOOR,None,3:00,2,Wizards,Timberwolves,57 - 53,1,N/A,N/A,N/A
83,Keita Bates-Diop,FT_MISS,None,3:00,2,Timberwolves,Wizards,57 - 53,0,N/A,1,N/A
84,Trevor Ariza,DEFENSIVE_REBOUND,None,2:58,2,Wizards,Timberwolves,57 - 53,1,N/A,N/A,N/A
85,Dario Saric,FOUL_ON_FLOOR,None,2:52,2,Timberwolves,Wizards,57 - 53,0,N/A,N/A,N/A
86,Team,Unknown,None,2:52,2,Timberwolves,Wizards,57 - 53,0,N/A,N/A,N/A
87,Bradley Beal,FG_MISS,Andrew Wiggins,2:44,2,Timberwolves,Wizards,57 - 53,1,9,2,Jumper
88,Bradley Beal,OFFENSIVE_REBOUND,None,2:41,2,Wizards,Timberwolves,57 - 53,1,N/A,N/A,N/A
89,Keita Bates-Diop,FOUL_ON_FLOOR,None,2:40,2,Timberwolves,Wizards,57 - 53,0,N/A,N/A,N/A
90,Trevor Ariza,FT_MISS,None,2:40,2,Wizards,Timberwolves,57 - 53,1,N/A,1,N/A
91,Team,OFFENSIVE_REBOUND,None,2:40,2,Wizards,Timberwolves,57 - 53,1,N/A,N/A,N/A
92,Trevor Ariza,FT,None,2:40,2,Wizards,Timberwolves,57 - 54,1,N/A,1,N/A
93,Karl-Anthony Towns,FG_MISS,None,2:25,2,Timberwolves,Wizards,57 - 54,0,13,2,Jumper
94,Jeff Green,DEFENSIVE_REBOUND,None,2:22,2,Wizards,Timberwolves,57 - 54,1,N/A,N/A,N/A
95,Tomas Satoransky,FG_ASSISTED,Jeff Green,2:19,2,Wizards,Timberwolves,57 - 56,1, ,2,Jumper
96,Karl-Anthony Towns,FG_ASSISTED,Jeff Teague,1:58,2,Timberwolves,Wizards,59 - 56,0,0,2,Dunk
97,Jeff Green,FG_MISS,None,1:43,2,Wizards,Timberwolves,59 - 56,1,0,2,Layup
98,Bobby Portis,OFFENSIVE_REBOUND,None,1:42,2,Wizards,Timberwolves,59 - 56,1,N/A,N/A,N/A
99,Bobby Portis,FG_MISS,None,1:41,2,Wizards,Timberwolves,59 - 56,1, ,2,Jumper
100,Bobby Portis,OFFENSIVE_REBOUND,None,1:41,2,Wizards,Timberwolves,59 - 56,1,N/A,N/A,N/A
101,Bobby Portis,FG_MISS,None,1:40,2,Wizards,Timberwolves,59 - 56,1,3,2,Jumper
102,Keita Bates-Diop,DEFENSIVE_REBOUND,None,1:40,2,Timberwolves,Wizards,59 - 56,0,N/A,N/A,N/A
