,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
18,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,9:26,1,Trail Blazers,Spurs,4 - 4,0,N/A,N/A,N/A
19,Al-Farouq Aminu,FG_ASSISTED,CJ McCollum,9:15,1,Trail Blazers,Spurs,6 - 4,0,4,2,Jumper
20,DeMar DeRozan,FG_MISS,None,9:02,1,Spurs,Trail Blazers,6 - 4,1,18,2,Jumper
21,Jusuf Nurkic,DEFENSIVE_REBOUND,None,9:00,1,Trail Blazers,Spurs,6 - 4,0,N/A,N/A,N/A
22,Maurice Harkless,FG_ASSISTED,Damian Lillard,8:51,1,Trail Blazers,Spurs,8 - 4,0,0,2,Layup
23,Derrick White,FOUL_ON_FLOOR,None,8:51,1,Spurs,Trail Blazers,8 - 4,1,N/A,N/A,N/A
24,Maurice Harkless,FT,None,8:51,1,Trail Blazers,Spurs,9 - 4,0,N/A,1,N/A
25,Bryn Forbes,FG_MISS,None,8:31,1,Spurs,Trail Blazers,9 - 4,1,13,2,Jumper
26,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,8:29,1,Trail Blazers,Spurs,9 - 4,0,N/A,N/A,N/A
27,Damian Lillard,FG_MISS,None,8:17,1,Trail Blazers,Spurs,9 - 4,0,-,2,Jumper
28,LaMarcus Aldridge,DEFENSIVE_REBOUND,None,8:16,1,Spurs,Trail Blazers,9 - 4,1,N/A,N/A,N/A
29,Bryn Forbes,FG_MISS,None,7:53,1,Spurs,Trail Blazers,9 - 4,1,0,2,Layup
30,Jusuf Nurkic,DEFENSIVE_REBOUND,None,7:51,1,Trail Blazers,Spurs,9 - 4,0,N/A,N/A,N/A
31,CJ McCollum,FG_MISS,None,7:45,1,Trail Blazers,Spurs,9 - 4,0,8,2,Jumper
32,LaMarcus Aldridge,DEFENSIVE_REBOUND,None,7:43,1,Spurs,Trail Blazers,9 - 4,1,N/A,N/A,N/A
33,LaMarcus Aldridge,FG_ASSISTED,Derrick White,7:23,1,Spurs,Trail Blazers,9 - 6,1,18,2,Jumper
34,Damian Lillard,FG_MISS,None,7:05,1,Trail Blazers,Spurs,9 - 6,0,24,2,Jumper
35,Jakob Poeltl,DEFENSIVE_REBOUND,None,7:05,1,Spurs,Trail Blazers,9 - 6,1,N/A,N/A,N/A
36,LaMarcus Aldridge,FG_MISS,None,6:53,1,Spurs,Trail Blazers,9 - 6,1,18,2,Jumper
37,Jakob Poeltl,OFFENSIVE_REBOUND,None,6:51,1,Spurs,Trail Blazers,9 - 6,1,N/A,N/A,N/A
38,Jakob Poeltl,FG_MISS,None,6:48,1,Spurs,Trail Blazers,9 - 6,1,-,2,Jumper
39,Al-Farouq Aminu,DEFENSIVE_REBOUND,None,6:45,1,Trail Blazers,Spurs,9 - 6,0,N/A,N/A,N/A
40,Damian Lillard,FG_MISS,None,6:41,1,Trail Blazers,Spurs,9 - 6,0,30,3,Jumper
41,DeMar DeRozan,DEFENSIVE_REBOUND,None,6:37,1,Spurs,Trail Blazers,9 - 6,1,N/A,N/A,N/A
42,LaMarcus Aldridge,FG_ASSISTED,Derrick White,6:21,1,Spurs,Trail Blazers,9 - 8,1,21,2,Jumper
43,Al-Farouq Aminu,FG_MISS,None,6:02,1,Trail Blazers,Spurs,9 - 8,0,26,3,Jumper
44,Bryn Forbes,DEFENSIVE_REBOUND,None,5:59,1,Spurs,Trail Blazers,9 - 8,1,N/A,N/A,N/A
45,LaMarcus Aldridge,FG_UNASSISTED,None,5:51,1,Spurs,Trail Blazers,9 - 10,1, ,2,Jumper
46,Al-Farouq Aminu,FOUL_ON_FLOOR,None,5:51,1,Trail Blazers,Spurs,9 - 10,0,N/A,N/A,N/A
47,Team,Unknown,None,5:51,1,Spurs,Trail Blazers,9 - 10,1,N/A,N/A,N/A
48,Rudy Gay,SUBSTITUTION,Poeltl Jakob,5:51,1,Spurs,Trail Blazers,9 - 10,1,N/A,N/A,N/A
49,LaMarcus Aldridge,FT,None,5:51,1,Spurs,Trail Blazers,9 - 11,1,N/A,1,N/A
50,CJ McCollum,FG_ASSISTED,Damian Lillard,5:38,1,Trail Blazers,Spurs,11 - 11,0,16,2,Jumper
51,Damian Lillard,FOUL_ON_FLOOR,None,5:26,1,Trail Blazers,Spurs,11 - 11,0,N/A,N/A,N/A
52,Marco Belinelli,SUBSTITUTION,Forbes Bryn,5:26,1,Spurs,Trail Blazers,11 - 11,1,N/A,N/A,N/A
53,DeMar DeRozan,FG_UNASSISTED,None,5:16,1,Spurs,Trail Blazers,11 - 13,1,14,2,Jumper
54,CJ McCollum,FG_MISS,None,5:04,1,Trail Blazers,Spurs,11 - 13,0,18,2,Jumper
55,LaMarcus Aldridge,DEFENSIVE_REBOUND,None,5:01,1,Spurs,Trail Blazers,11 - 13,1,N/A,N/A,N/A
56,Maurice Harkless,FOUL_ON_FLOOR,None,4:56,1,Trail Blazers,Spurs,11 - 13,0,N/A,N/A,N/A
57,DeMar DeRozan,FT,None,4:56,1,Spurs,Trail Blazers,11 - 14,1,N/A,1,N/A
58,DeMar DeRozan,FT,None,4:56,1,Spurs,Trail Blazers,11 - 15,1,N/A,1,N/A
59,Maurice Harkless,FG_ASSISTED,Al-Farouq Aminu,4:37,1,Trail Blazers,Spurs,13 - 15,0,0,2,Layup
60,Patty Mills,SUBSTITUTION,White Derrick,4:25,1,Spurs,Trail Blazers,13 - 15,1,N/A,N/A,N/A
61,Rodney Hood,SUBSTITUTION,Harkless Maurice,4:25,1,Trail Blazers,Spurs,13 - 15,0,N/A,N/A,N/A
62,Evan Turner,SUBSTITUTION,Aminu Al-Farouq,4:25,1,Trail Blazers,Spurs,13 - 15,0,N/A,N/A,N/A
63,Rudy Gay,TURNOVER,Jusuf Nurkic,4:16,1,Spurs,Trail Blazers,13 - 15,1,N/A,N/A,N/A
64,Damian Lillard,FG_MISS,None,4:11,1,Trail Blazers,Spurs,13 - 15,0,25,3,Jumper
65,Patty Mills,DEFENSIVE_REBOUND,None,4:07,1,Spurs,Trail Blazers,13 - 15,1,N/A,N/A,N/A
66,DeMar DeRozan,FG_ASSISTED,Patty Mills,3:54,1,Spurs,Trail Blazers,13 - 17,1,14,2,Jumper
67,Damian Lillard,FG_MISS,None,3:37,1,Trail Blazers,Spurs,13 - 17,0,27,3,Jumper
68,DeMar DeRozan,DEFENSIVE_REBOUND,None,3:33,1,Spurs,Trail Blazers,13 - 17,1,N/A,N/A,N/A
69,LaMarcus Aldridge,FG_MISS,None,3:26,1,Spurs,Trail Blazers,13 - 17,1,15,2,Jumper
70,CJ McCollum,DEFENSIVE_REBOUND,None,3:24,1,Trail Blazers,Spurs,13 - 17,0,N/A,N/A,N/A
71,Jusuf Nurkic,FG_ASSISTED,CJ McCollum,3:19,1,Trail Blazers,Spurs,15 - 17,0,9,2,Jumper
72,LaMarcus Aldridge,FG_MISS,None,2:56,1,Spurs,Trail Blazers,15 - 17,1,12,2,Jumper
73,CJ McCollum,DEFENSIVE_REBOUND,None,2:54,1,Trail Blazers,Spurs,15 - 17,0,N/A,N/A,N/A
74,CJ McCollum,FG_ASSISTED,Jusuf Nurkic,2:45,1,Trail Blazers,Spurs,17 - 17,0,8,2,Jumper
75,Evan Turner,FOUL_ON_FLOOR,None,2:27,1,Trail Blazers,Spurs,17 - 17,0,N/A,N/A,N/A
76,Team,Unknown,None,2:27,1,Trail Blazers,Spurs,17 - 17,0,N/A,N/A,N/A
77,Jakob Poeltl,SUBSTITUTION,Aldridge LaMarcus,2:27,1,Spurs,Trail Blazers,17 - 17,1,N/A,N/A,N/A
78,Seth Curry,SUBSTITUTION,Lillard Damian,2:27,1,Trail Blazers,Spurs,17 - 17,0,N/A,N/A,N/A
79,Enes Kanter,SUBSTITUTION,Nurkic Jusuf,2:27,1,Trail Blazers,Spurs,17 - 17,0,N/A,N/A,N/A
80,DeMar DeRozan,FT,None,2:27,1,Spurs,Trail Blazers,17 - 18,1,N/A,1,N/A
81,DeMar DeRozan,FT,None,2:27,1,Spurs,Trail Blazers,17 - 19,1,N/A,1,N/A
82,CJ McCollum,FG_MISS,None,2:14,1,Trail Blazers,Spurs,17 - 19,0,25,3,Jumper
83,Marco Belinelli,DEFENSIVE_REBOUND,None,2:12,1,Spurs,Trail Blazers,17 - 19,1,N/A,N/A,N/A
84,Marco Belinelli,FG_MISS,None,2:05,1,Spurs,Trail Blazers,17 - 19,1,20,2,Jumper
85,Enes Kanter,DEFENSIVE_REBOUND,None,2:03,1,Trail Blazers,Spurs,17 - 19,0,N/A,N/A,N/A
86,Rodney Hood's,FG_MISS,Jakob Poeltl,1:58,1,Spurs,Trail Blazers,17 - 19,0, ,2,Jumper
87,Rudy Gay,DEFENSIVE_REBOUND,None,1:55,1,Spurs,Trail Blazers,17 - 19,1,N/A,N/A,N/A
88,Marco Belinelli,TURNOVER,Enes Kanter,1:51,1,Spurs,Trail Blazers,17 - 19,1,N/A,N/A,N/A
89,CJ McCollum,FG_UNASSISTED,None,1:40,1,Trail Blazers,Spurs,19 - 19,0,0,2,Layup
90,Rudy Gay,FG_MISS,None,1:30,1,Spurs,Trail Blazers,19 - 19,1,12,2,Jumper
91,Enes Kanter,DEFENSIVE_REBOUND,None,1:29,1,Trail Blazers,Spurs,19 - 19,0,N/A,N/A,N/A
92,Seth Curry,FG_MISS,None,1:17,1,Trail Blazers,Spurs,19 - 19,0,26,3,Jumper
93,DeMar DeRozan,DEFENSIVE_REBOUND,None,1:14,1,Spurs,Trail Blazers,19 - 19,1,N/A,N/A,N/A
94,Rudy Gay,FG_UNASSISTED,None,53.2,1,Spurs,Trail Blazers,19 - 21,1, ,2,Jumper
95,CJ McCollum,FG_UNASSISTED,None,34.7,1,Trail Blazers,Spurs,21 - 21,0,0,2,Layup
96,DeMar DeRozan,FG_MISS,None,9.7,1,Spurs,Trail Blazers,21 - 21,1,12,2,Jumper
97,Jakob Poeltl,OFFENSIVE_REBOUND,None,8.4,1,Spurs,Trail Blazers,21 - 21,1,N/A,N/A,N/A
98,DeMar DeRozan,FG_UNASSISTED,None,0.5,1,Spurs,Trail Blazers,21 - 23,1,20,2,Jumper
99,End of,Unknown,None,0.0,1,Spurs,Trail Blazers,21 - 23,1,N/A,N/A,N/A
0,Davis Bertans,SUBSTITUTION,DeRozan DeMar,12:00,2,Spurs,Trail Blazers,21 - 23,1,N/A,N/A,N/A
1,Jake Layman,SUBSTITUTION,McCollum CJ,12:00,2,Trail Blazers,Spurs,21 - 23,0,N/A,N/A,N/A
2,Marco Belinelli,FG_ASSISTED,Patty Mills,11:48,2,Spurs,Trail Blazers,21 - 25,1,0,2,Layup
3,Rodney Hood,FG_MISS,None,11:33,2,Trail Blazers,Spurs,21 - 25,0,19,2,Jumper
4,Marco Belinelli,DEFENSIVE_REBOUND,None,11:28,2,Spurs,Trail Blazers,21 - 25,1,N/A,N/A,N/A
5,Marco Belinelli,FG_UNASSISTED,None,11:23,2,Spurs,Trail Blazers,21 - 27,1,18,2,Jumper
6,Evan Turner,FG_MISS,None,11:09,2,Trail Blazers,Spurs,21 - 27,0, ,2,Jumper
7,Davis Bertans,DEFENSIVE_REBOUND,None,11:07,2,Spurs,Trail Blazers,21 - 27,1,N/A,N/A,N/A
8,Jakob Poeltl,TURNOVER,None,11:00,2,Spurs,Trail Blazers,21 - 27,1,N/A,N/A,N/A
9,Rodney Hood,FG_MISS,None,10:45,2,Trail Blazers,Spurs,21 - 27,0,26,3,Jumper
10,Rudy Gay,DEFENSIVE_REBOUND,None,10:40,2,Spurs,Trail Blazers,21 - 27,1,N/A,N/A,N/A
11,Patty Mills,FG_MISS,None,10:35,2,Spurs,Trail Blazers,21 - 27,1, ,2,Jumper
12,Enes Kanter,DEFENSIVE_REBOUND,None,10:34,2,Trail Blazers,Spurs,21 - 27,0,N/A,N/A,N/A
13,Rodney Hood,FG_MISS,None,10:16,2,Trail Blazers,Spurs,21 - 27,0,21,2,Jumper
14,Davis Bertans,DEFENSIVE_REBOUND,None,10:13,2,Spurs,Trail Blazers,21 - 27,1,N/A,N/A,N/A
15,Marco Belinelli,FG_ASSISTED,Davis Bertans,10:01,2,Spurs,Trail Blazers,21 - 30,1,24,3,Jumper
16,Team,Unknown,None,9:59,2,Trail Blazers,Spurs,21 - 30,0,N/A,N/A,N/A
17,Bryn Forbes,SUBSTITUTION,Gay Rudy,9:59,2,Spurs,Trail Blazers,21 - 30,1,N/A,N/A,N/A
18,Enes Kanter,FG_MISS,None,9:42,2,Trail Blazers,Spurs,21 - 30,0, ,2,Jumper
19,Jakob Poeltl,DEFENSIVE_REBOUND,None,9:40,2,Spurs,Trail Blazers,21 - 30,1,N/A,N/A,N/A
20,Bryn Forbes's,FG_MISS,Jake Layman,9:34,2,Trail Blazers,Spurs,21 - 30,1, ,2,Jumper
21,Jake Layman,DEFENSIVE_REBOUND,None,9:30,2,Trail Blazers,Spurs,21 - 30,0,N/A,N/A,N/A
22,Jake Layman,TURNOVER,Bryn Forbes,9:28,2,Trail Blazers,Spurs,21 - 30,0,N/A,N/A,N/A
23,Patty Mills,FG_MISS,None,9:18,2,Spurs,Trail Blazers,21 - 30,1,25,3,Jumper
24,Seth Curry,DEFENSIVE_REBOUND,None,9:16,2,Trail Blazers,Spurs,21 - 30,0,N/A,N/A,N/A
25,Rodney Hood,FG_ASSISTED,Enes Kanter,9:07,2,Trail Blazers,Spurs,24 - 30,0,26,3,Jumper
26,Jakob Poeltl,FG_ASSISTED,Bryn Forbes,8:43,2,Spurs,Trail Blazers,24 - 32,1,0,2,Layup
27,Jake Layman,FOUL_ON_FLOOR,None,8:37,2,Trail Blazers,Spurs,24 - 32,0,N/A,N/A,N/A
28,Jake Layman,TURNOVER,None,8:37,2,Trail Blazers,Spurs,24 - 32,0,N/A,N/A,N/A
29,Derrick White,SUBSTITUTION,Belinelli Marco,8:37,2,Spurs,Trail Blazers,24 - 32,1,N/A,N/A,N/A
30,Damian Lillard,SUBSTITUTION,Turner Evan,8:37,2,Trail Blazers,Spurs,24 - 32,0,N/A,N/A,N/A
31,Patty Mills,FG_ASSISTED,Davis Bertans,8:20,2,Spurs,Trail Blazers,24 - 35,1,25,3,Jumper
32,Patty Mills,FOUL_TECHNICAL,None,8:10,2,Spurs,Trail Blazers,24 - 35,1,N/A,N/A,N/A
33,Damian Lillard,FT,None,8:10,2,Trail Blazers,Spurs,25 - 35,0,N/A,1,N/A
34,Rodney Hood,FG_ASSISTED,Damian Lillard,7:58,2,Trail Blazers,Spurs,28 - 35,0,26,3,Jumper
35,Jakob Poeltl,FG_ASSISTED,Derrick White,7:37,2,Spurs,Trail Blazers,28 - 37,1,0,2,Layup
36,Damian Lillard,FG_UNASSISTED,None,7:18,2,Trail Blazers,Spurs,30 - 37,0, ,2,Jumper
37,Derrick White,FG_UNASSISTED,None,7:05,2,Spurs,Trail Blazers,30 - 39,1, ,2,Jumper
38,Jake Layman,FG_MISS,None,6:43,2,Trail Blazers,Spurs,30 - 39,0, ,2,Jumper
39,Jake Layman,OFFENSIVE_REBOUND,None,6:42,2,Trail Blazers,Spurs,30 - 39,0,N/A,N/A,N/A
40,Jake Layman,FG_UNASSISTED,None,6:41,2,Trail Blazers,Spurs,32 - 39,0, ,2,Jumper
41,Team,Unknown,None,6:41,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
42,DeMar DeRozan,SUBSTITUTION,Mills Patty,6:41,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
43,LaMarcus Aldridge,SUBSTITUTION,Poeltl Jakob,6:41,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
44,Maurice Harkless,SUBSTITUTION,Layman Jake,6:41,2,Trail Blazers,Spurs,32 - 39,0,N/A,N/A,N/A
45,Davis Bertans,FG_MISS,None,6:31,2,Spurs,Trail Blazers,32 - 39,1,26,3,Jumper
46,Damian Lillard,DEFENSIVE_REBOUND,None,6:25,2,Trail Blazers,Spurs,32 - 39,0,N/A,N/A,N/A
47,Damian Lillard,FG_MISS,None,6:22,2,Trail Blazers,Spurs,32 - 39,0,18,2,Jumper
48,LaMarcus Aldridge,DEFENSIVE_REBOUND,None,6:19,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
49,Seth Curry,FOUL_ON_FLOOR,None,6:15,2,Trail Blazers,Spurs,32 - 39,0,N/A,N/A,N/A
50,Jusuf Nurkic,SUBSTITUTION,Kanter Enes,6:15,2,Trail Blazers,Spurs,32 - 39,0,N/A,N/A,N/A
51,LaMarcus Aldridge,TURNOVER,None,6:07,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
52,LaMarcus Aldridge,FOUL_ON_FLOOR,None,6:07,2,Spurs,Trail Blazers,32 - 39,1,N/A,N/A,N/A
53,Seth Curry,FG_ASSISTED,Maurice Harkless,5:49,2,Trail Blazers,Spurs,34 - 39,0,19,2,Jumper
54,Maurice Harkless,FOUL_ON_FLOOR,None,5:34,2,Trail Blazers,Spurs,34 - 39,0,N/A,N/A,N/A
55,Derrick White,FT_MISS,None,5:34,2,Spurs,Trail Blazers,34 - 39,1,N/A,1,N/A
56,Team,OFFENSIVE_REBOUND,None,5:34,2,Spurs,Trail Blazers,34 - 39,1,N/A,N/A,N/A
57,Marco Belinelli,SUBSTITUTION,Forbes Bryn,5:34,2,Spurs,Trail Blazers,34 - 39,1,N/A,N/A,N/A
58,Rudy Gay,SUBSTITUTION,Bertans Davis,5:34,2,Spurs,Trail Blazers,34 - 39,1,N/A,N/A,N/A
59,CJ McCollum,SUBSTITUTION,Hood Rodney,5:34,2,Trail Blazers,Spurs,34 - 39,0,N/A,N/A,N/A
60,Al-Farouq Aminu,SUBSTITUTION,Curry Seth,5:34,2,Trail Blazers,Spurs,34 - 39,0,N/A,N/A,N/A
61,Derrick White,FT,None,5:34,2,Spurs,Trail Blazers,34 - 40,1,N/A,1,N/A
62,Maurice Harkless,FG_MISS,None,5:19,2,Trail Blazers,Spurs,34 - 40,0,24,3,Jumper
63,Jusuf Nurkic,OFFENSIVE_REBOUND,None,5:17,2,Trail Blazers,Spurs,34 - 40,0,N/A,N/A,N/A
64,Jusuf Nurkic,FG_MISS,Rudy Gay,5:15,2,Spurs,Trail Blazers,34 - 40,0,2,2,Jumper
65,Jusuf Nurkic,OFFENSIVE_REBOUND,None,5:15,2,Trail Blazers,Spurs,34 - 40,0,N/A,N/A,N/A
66,DeMar DeRozan,FOUL_ON_FLOOR,None,5:15,2,Spurs,Trail Blazers,34 - 40,1,N/A,N/A,N/A
67,Jusuf Nurkic,FT,None,5:15,2,Trail Blazers,Spurs,35 - 40,0,N/A,1,N/A
68,Jusuf Nurkic,FT,None,5:15,2,Trail Blazers,Spurs,36 - 40,0,N/A,1,N/A
69,DeMar DeRozan,FG_MISS,None,5:03,2,Spurs,Trail Blazers,36 - 40,1,19,2,Jumper
70,Damian Lillard,DEFENSIVE_REBOUND,None,5:00,2,Trail Blazers,Spurs,36 - 40,0,N/A,N/A,N/A
71,Jusuf Nurkic,FG_MISS,DeMar DeRozan,4:57,2,Spurs,Trail Blazers,36 - 40,0,2,2,Jumper
72,Team,OFFENSIVE_REBOUND,None,4:57,2,Trail Blazers,Spurs,36 - 40,0,N/A,N/A,N/A
73,Derrick White,FOUL_ON_FLOOR,None,4:50,2,Spurs,Trail Blazers,36 - 40,1,N/A,N/A,N/A
74,Damian Lillard,FG_ASSISTED,CJ McCollum,4:46,2,Trail Blazers,Spurs,39 - 40,0,26,3,Jumper
75,Derrick White,FOUL_ON_FLOOR,None,4:46,2,Spurs,Trail Blazers,39 - 40,1,N/A,N/A,N/A
76,Patty Mills,SUBSTITUTION,White Derrick,4:46,2,Spurs,Trail Blazers,39 - 40,1,N/A,N/A,N/A
77,Damian Lillard,FT,None,4:46,2,Trail Blazers,Spurs,40 - 40,0,N/A,1,N/A
78,LaMarcus Aldridge,FG_MISS,None,4:27,2,Spurs,Trail Blazers,40 - 40,1,17,2,Jumper
79,Team,DEFENSIVE_REBOUND,None,4:26,2,Trail Blazers,Spurs,40 - 40,0,N/A,N/A,N/A
80,CJ McCollum,FG_MISS,LaMarcus Aldridge,4:10,2,Spurs,Trail Blazers,40 - 40,0,10,2,Jumper
81,Al-Farouq Aminu,OFFENSIVE_REBOUND,None,4:10,2,Trail Blazers,Spurs,40 - 40,0,N/A,N/A,N/A
82,Al-Farouq Aminu,FG_MISS,None,4:03,2,Trail Blazers,Spurs,40 - 40,0, ,2,Jumper
83,LaMarcus Aldridge,DEFENSIVE_REBOUND,None,4:01,2,Spurs,Trail Blazers,40 - 40,1,N/A,N/A,N/A
84,LaMarcus Aldridge,TURNOVER,None,3:53,2,Spurs,Trail Blazers,40 - 40,1,N/A,N/A,N/A
85,Maurice Harkless,FG_ASSISTED,Jusuf Nurkic,3:42,2,Trail Blazers,Spurs,42 - 40,0,0,2,Dunk
86,DeMar DeRozan,FG_MISS,None,3:25,2,Spurs,Trail Blazers,42 - 40,1,19,2,Jumper
87,Jusuf Nurkic,DEFENSIVE_REBOUND,None,3:25,2,Trail Blazers,Spurs,42 - 40,0,N/A,N/A,N/A
88,Jusuf Nurkic,FG_ASSISTED,Maurice Harkless,3:14,2,Trail Blazers,Spurs,44 - 40,0,0,2,Dunk
89,Team,Unknown,None,3:14,2,Spurs,Trail Blazers,44 - 40,1,N/A,N/A,N/A
90,Patty Mills,FG_MISS,None,3:05,2,Spurs,Trail Blazers,44 - 40,1,21,2,Jumper
91,Damian Lillard,DEFENSIVE_REBOUND,None,3:03,2,Trail Blazers,Spurs,44 - 40,0,N/A,N/A,N/A
92,Damian Lillard,FG_MISS,None,2:49,2,Trail Blazers,Spurs,44 - 40,0,20,2,Jumper
93,Rudy Gay,DEFENSIVE_REBOUND,None,2:47,2,Spurs,Trail Blazers,44 - 40,1,N/A,N/A,N/A
94,Rudy Gay,FG_UNASSISTED,None,2:37,2,Spurs,Trail Blazers,44 - 42,1, ,2,Jumper
95,Jusuf Nurkic,TURNOVER,LaMarcus Aldridge,2:27,2,Trail Blazers,Spurs,44 - 42,0,N/A,N/A,N/A
96,Patty Mills,FG_MISS,None,2:22,2,Spurs,Trail Blazers,44 - 42,1,25,3,Jumper
97,Damian Lillard,DEFENSIVE_REBOUND,None,2:18,2,Trail Blazers,Spurs,44 - 42,0,N/A,N/A,N/A
98,Damian Lillard,TURNOVER,Marco Belinelli,2:16,2,Trail Blazers,Spurs,44 - 42,0,N/A,N/A,N/A
99,Rudy Gay,FG_ASSISTED,DeMar DeRozan,2:05,2,Spurs,Trail Blazers,44 - 45,1,24,3,Jumper
100,Jusuf Nurkic,FG_ASSISTED,CJ McCollum,1:41,2,Trail Blazers,Spurs,46 - 45,0,21,2,Jumper
101,LaMarcus Aldridge,FG_MISS,None,1:22,2,Spurs,Trail Blazers,46 - 45,1, ,2,Jumper
102,Jusuf Nurkic,DEFENSIVE_REBOUND,None,1:19,2,Trail Blazers,Spurs,46 - 45,0,N/A,N/A,N/A
103,Damian Lillard,FG_MISS,None,1:12,2,Trail Blazers,Spurs,46 - 45,0,17,2,Jumper
104,Rudy Gay,DEFENSIVE_REBOUND,None,1:11,2,Spurs,Trail Blazers,46 - 45,1,N/A,N/A,N/A
105,LaMarcus Aldridge,FOUL_ON_FLOOR,None,1:02,2,Spurs,Trail Blazers,46 - 45,1,N/A,N/A,N/A
106,LaMarcus Aldridge,TURNOVER,None,1:02,2,Spurs,Trail Blazers,46 - 45,1,N/A,N/A,N/A
107,CJ McCollum,FG_UNASSISTED,None,49.1,2,Trail Blazers,Spurs,48 - 45,0,16,2,Jumper
108,Jusuf Nurkic,FOUL_ON_FLOOR,None,34.8,2,Trail Blazers,Spurs,48 - 45,0,N/A,N/A,N/A
109,Rodney Hood,SUBSTITUTION,Harkless Maurice,34.8,2,Trail Blazers,Spurs,48 - 45,0,N/A,N/A,N/A
110,Rudy Gay,FT,None,34.8,2,Spurs,Trail Blazers,48 - 46,1,N/A,1,N/A
111,Rudy Gay,FT_MISS,None,34.8,2,Spurs,Trail Blazers,48 - 46,1,N/A,1,N/A
112,Rodney Hood,DEFENSIVE_REBOUND,None,33.7,2,Trail Blazers,Spurs,48 - 46,0,N/A,N/A,N/A
113,Damian Lillard,FG_UNASSISTED,None,11.7,2,Trail Blazers,Spurs,50 - 46,0,18,2,Jumper
114,DeMar DeRozan,FG_UNASSISTED,None,3.2,2,Spurs,Trail Blazers,50 - 48,1,20,2,Jumper
115,End of,Unknown,None,0.0,2,Spurs,Trail Blazers,50 - 48,1,N/A,N/A,N/A
0,Bryn Forbes,SUBSTITUTION,Mills Patty,12:00,3,Spurs,Trail Blazers,50 - 48,1,N/A,N/A,N/A
1,Derrick White,SUBSTITUTION,Belinelli Marco,12:00,3,Spurs,Trail Blazers,50 - 48,1,N/A,N/A,N/A
2,Jakob Poeltl,SUBSTITUTION,Gay Rudy,12:00,3,Spurs,Trail Blazers,50 - 48,1,N/A,N/A,N/A
3,Maurice Harkless,SUBSTITUTION,Hood Rodney,12:00,3,Trail Blazers,Spurs,50 - 48,0,N/A,N/A,N/A
4,Derrick White,FG_ASSISTED,LaMarcus Aldridge,11:43,3,Spurs,Trail Blazers,50 - 50,1, ,2,Jumper
5,CJ McCollum,FG_MISS,None,11:21,3,Trail Blazers,Spurs,50 - 50,0,25,3,Jumper
