,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
33,Joe Harris,DEFENSIVE_REBOUND,None,7:01,1,Nets,Knicks,8 - 8,0,N/A,N/A,N/A
34,Joe Harris,FG_ASSISTED,D'Angelo Russell,6:54,1,Nets,Knicks,10 - 8,0,0,2,Layup
35,Enes Kanter,FG_ASSISTED,Mario Hezonja,6:34,1,Knicks,Nets,10 - 10,1, ,2,Jumper
36,Allen Crabbe,TURNOVER,Enes Kanter,6:22,1,Nets,Knicks,10 - 10,0,N/A,N/A,N/A
37,Tim Hardaway,FG_MISS,None,6:18,1,Knicks,Nets,10 - 10,1,17,2,Jumper
38,Team,OFFENSIVE_REBOUND,None,6:17,1,Knicks,Nets,10 - 10,1,N/A,N/A,N/A
39,Rondae Hollis-Jefferson,FOUL_ON_FLOOR,None,6:17,1,Nets,Knicks,10 - 10,0,N/A,N/A,N/A
40,Team,Unknown,None,6:17,1,Knicks,Nets,10 - 10,1,N/A,N/A,N/A
41,Tim Hardaway,FG_MISS,None,6:07,1,Knicks,Nets,10 - 10,1,26,3,Jumper
42,Enes Kanter,OFFENSIVE_REBOUND,None,6:03,1,Knicks,Nets,10 - 10,1,N/A,N/A,N/A
43,Enes Kanter,FG_UNASSISTED,None,6:00,1,Knicks,Nets,10 - 12,1,0,2,Layup
44,Jarrett Allen,TURNOVER,Noah Vonleh,5:45,1,Nets,Knicks,10 - 12,0,N/A,N/A,N/A
45,Enes Kanter,FG_ASSISTED,Tim Hardaway,5:40,1,Knicks,Nets,10 - 14,1,0,2,Layup
46,Rondae Hollis-Jefferson,FG_ASSISTED,D'Angelo Russell,5:26,1,Nets,Knicks,13 - 14,0,24,3,Jumper
47,Allen Crabbe,FOUL_ON_FLOOR,None,5:17,1,Nets,Knicks,13 - 14,0,N/A,N/A,N/A
48,Kevin Knox,SUBSTITUTION,Hardaway Tim,5:17,1,Knicks,Nets,13 - 14,1,N/A,N/A,N/A
49,Spencer Dinwiddie,SUBSTITUTION,Russell D'Angelo,5:17,1,Nets,Knicks,13 - 14,0,N/A,N/A,N/A
50,Emmanuel Mudiay,FG_ASSISTED,Enes Kanter,5:12,1,Knicks,Nets,13 - 17,1,25,3,Jumper
51,Spencer Dinwiddie,FG_ASSISTED,Rondae Hollis-Jefferson,4:47,1,Nets,Knicks,16 - 17,0,23,3,Jumper
52,Emmanuel Mudiay,FG_UNASSISTED,None,4:36,1,Knicks,Nets,16 - 19,1, ,2,Jumper
53,Allen Crabbe,FG_ASSISTED,Joe Harris,4:26,1,Nets,Knicks,19 - 19,0,26,3,Jumper
54,Jarrett Allen,FOUL_ON_FLOOR,None,4:12,1,Nets,Knicks,19 - 19,0,N/A,N/A,N/A
55,Enes Kanter,FT,None,4:12,1,Knicks,Nets,19 - 20,1,N/A,1,N/A
56,Damyean Dotson,SUBSTITUTION,Vonleh Noah,4:12,1,Knicks,Nets,19 - 20,1,N/A,N/A,N/A
57,Ed Davis,SUBSTITUTION,Harris Joe,4:12,1,Nets,Knicks,19 - 20,0,N/A,N/A,N/A
58,DeMarre Carroll,SUBSTITUTION,Allen Jarrett,4:12,1,Nets,Knicks,19 - 20,0,N/A,N/A,N/A
59,Enes Kanter,FT,None,4:12,1,Knicks,Nets,19 - 21,1,N/A,1,N/A
60,Spencer Dinwiddie,FG_MISS,None,3:58,1,Nets,Knicks,19 - 21,0, ,2,Jumper
61,Ed Davis,OFFENSIVE_REBOUND,None,3:56,1,Nets,Knicks,19 - 21,0,N/A,N/A,N/A
62,Ed Davis,FG_UNASSISTED,None,3:55,1,Nets,Knicks,21 - 21,0,0,2,Dunk
63,Ed Davis,Unknown,None,3:49,1,Nets,Knicks,21 - 21,0,N/A,N/A,N/A
64,Emmanuel Mudiay,FG_MISS,None,3:43,1,Knicks,Nets,21 - 21,1,26,3,Jumper
65,Rondae Hollis-Jefferson,DEFENSIVE_REBOUND,None,3:40,1,Nets,Knicks,21 - 21,0,N/A,N/A,N/A
66,Spencer Dinwiddie,FG_MISS,None,3:35,1,Nets,Knicks,21 - 21,0,26,3,Jumper
67,DeMarre Carroll,OFFENSIVE_REBOUND,None,3:33,1,Nets,Knicks,21 - 21,0,N/A,N/A,N/A
68,Rondae Hollis-Jefferson,FG_UNASSISTED,None,3:20,1,Nets,Knicks,23 - 21,0,0,2,Layup
69,Emmanuel Mudiay,TURNOVER,None,2:59,1,Knicks,Nets,23 - 21,1,N/A,N/A,N/A
70,Team,Unknown,None,2:59,1,Nets,Knicks,23 - 21,0,N/A,N/A,N/A
71,Mitchell Robinson,SUBSTITUTION,Kanter Enes,2:59,1,Knicks,Nets,23 - 21,1,N/A,N/A,N/A
72,Allonzo Trier,SUBSTITUTION,Mudiay Emmanuel,2:59,1,Knicks,Nets,23 - 21,1,N/A,N/A,N/A
73,Rodions Kurucs,SUBSTITUTION,Hollis-Jefferson Rondae,2:59,1,Nets,Knicks,23 - 21,0,N/A,N/A,N/A
74,D'Angelo Russell,SUBSTITUTION,Crabbe Allen,2:59,1,Nets,Knicks,23 - 21,0,N/A,N/A,N/A
75,Spencer Dinwiddie,TURNOVER,None,2:36,1,Nets,Knicks,23 - 21,0,N/A,N/A,N/A
76,Kevin Knox,FG_MISS,None,2:23,1,Knicks,Nets,23 - 21,1,19,2,Jumper
77,Spencer Dinwiddie,DEFENSIVE_REBOUND,None,2:19,1,Nets,Knicks,23 - 21,0,N/A,N/A,N/A
78,Spencer Dinwiddie,FG_UNASSISTED,None,2:15,1,Nets,Knicks,25 - 21,0, ,2,Jumper
79,Allonzo Trier,FG_UNASSISTED,None,2:04,1,Knicks,Nets,25 - 23,1, ,2,Jumper
80,Rodions Kurucs,FG_MISS,None,1:58,1,Nets,Knicks,25 - 23,0,24,3,Jumper
81,Ed Davis,OFFENSIVE_REBOUND,None,1:56,1,Nets,Knicks,25 - 23,0,N/A,N/A,N/A
82,Mitchell Robinson,FOUL_ON_FLOOR,None,1:56,1,Knicks,Nets,25 - 23,1,N/A,N/A,N/A
83,Ed Davis,FT_MISS,None,1:56,1,Nets,Knicks,25 - 23,0,N/A,1,N/A
84,Team,OFFENSIVE_REBOUND,None,1:56,1,Nets,Knicks,25 - 23,0,N/A,N/A,N/A
85,Courtney Lee,SUBSTITUTION,Hezonja Mario,1:56,1,Knicks,Nets,25 - 23,1,N/A,N/A,N/A
86,Ed Davis,FT,None,1:56,1,Nets,Knicks,26 - 23,0,N/A,1,N/A
87,Kevin Knox,TURNOVER,None,1:36,1,Knicks,Nets,26 - 23,1,N/A,N/A,N/A
88,DeMarre Carroll,FG_ASSISTED,Spencer Dinwiddie,1:22,1,Nets,Knicks,28 - 23,0,23,2,Jumper
89,Kevin Knox,FG_MISS,Rodions Kurucs,59.9,1,Nets,Knicks,28 - 23,1,16,2,Jumper
90,D'Angelo Russell,DEFENSIVE_REBOUND,None,55.6,1,Nets,Knicks,28 - 23,0,N/A,N/A,N/A
91,DeMarre Carroll,FG_MISS,None,52.9,1,Nets,Knicks,28 - 23,0,26,3,Jumper
92,Ed Davis,OFFENSIVE_REBOUND,None,51.8,1,Nets,Knicks,28 - 23,0,N/A,N/A,N/A
93,Ed Davis,FG_UNASSISTED,None,51.8,1,Nets,Knicks,30 - 23,0, ,2,Jumper
94,Team,Unknown,None,51.8,1,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
95,Allonzo Trier,TURNOVER,Spencer Dinwiddie,41.6,1,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
96,D'Angelo Russell,FG_MISS,None,27.1,1,Nets,Knicks,30 - 23,0,18,2,Jumper
97,Kevin Knox,DEFENSIVE_REBOUND,None,23.9,1,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
98,Allonzo Trier,FG_MISS,None,4.2,1,Knicks,Nets,30 - 23,1,23,2,Jumper
99,Rodions Kurucs,DEFENSIVE_REBOUND,None,4.2,1,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
100,Rodions Kurucs,FG_MISS,None,0.2,1,Nets,Knicks,30 - 23,0, ,3,Jumper
101,Team,OFFENSIVE_REBOUND,None,0.1,1,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
102,End of,Unknown,None,0.0,1,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
0,Tim Hardaway,SUBSTITUTION,Knox Kevin,12:00,2,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
1,Jared Dudley,SUBSTITUTION,Dinwiddie Spencer,12:00,2,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
2,Tim Hardaway,TURNOVER,None,11:46,2,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
3,DeMarre Carroll,FG_MISS,None,11:25,2,Nets,Knicks,30 - 23,0,23,3,Jumper
4,Tim Hardaway,DEFENSIVE_REBOUND,None,11:22,2,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
5,D'Angelo Russell,FOUL_ON_FLOOR,None,11:21,2,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
6,Courtney Lee,FG_MISS,None,11:10,2,Knicks,Nets,30 - 23,1,18,2,Jumper
7,Mitchell Robinson,OFFENSIVE_REBOUND,None,11:08,2,Knicks,Nets,30 - 23,1,N/A,N/A,N/A
8,Mitchell Robinson's,FG_MISS,Jared Dudley,11:06,2,Nets,Knicks,30 - 23,1, ,2,Jumper
9,Team,DEFENSIVE_REBOUND,None,11:05,2,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
10,D'Angelo Russell,FG_MISS,None,10:44,2,Nets,Knicks,30 - 23,0,6,2,Jumper
11,Ed Davis,OFFENSIVE_REBOUND,None,10:42,2,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
12,Ed Davis,FG_MISS,None,10:42,2,Nets,Knicks,30 - 23,0, ,2,Jumper
13,DeMarre Carroll,OFFENSIVE_REBOUND,None,10:38,2,Nets,Knicks,30 - 23,0,N/A,N/A,N/A
14,DeMarre Carroll,FG_UNASSISTED,None,10:38,2,Nets,Knicks,32 - 23,0, ,2,Jumper
15,Tim Hardaway,FG_UNASSISTED,None,10:31,2,Knicks,Nets,32 - 25,1,20,2,Jumper
16,Rodions Kurucs,FOUL_ON_FLOOR,None,10:31,2,Nets,Knicks,32 - 25,0,N/A,N/A,N/A
17,Noah Vonleh,SUBSTITUTION,Lee Courtney,10:31,2,Knicks,Nets,32 - 25,1,N/A,N/A,N/A
18,Tim Hardaway,FT,None,10:31,2,Knicks,Nets,32 - 26,1,N/A,1,N/A
19,Jared Dudley,FG_MISS,None,10:20,2,Nets,Knicks,32 - 26,0,26,3,Jumper
20,DeMarre Carroll,OFFENSIVE_REBOUND,None,10:18,2,Nets,Knicks,32 - 26,0,N/A,N/A,N/A
21,D'Angelo Russell,FG_MISS,None,10:12,2,Nets,Knicks,32 - 26,0,28,3,Jumper
22,Jared Dudley,OFFENSIVE_REBOUND,None,10:08,2,Nets,Knicks,32 - 26,0,N/A,N/A,N/A
23,Jared Dudley,FG_UNASSISTED,None,10:07,2,Nets,Knicks,34 - 26,0,0,2,Layup
24,Tim Hardaway,FG_MISS,None,9:54,2,Knicks,Nets,34 - 26,1,27,3,Jumper
25,Ed Davis,DEFENSIVE_REBOUND,None,9:51,2,Nets,Knicks,34 - 26,0,N/A,N/A,N/A
26,D'Angelo Russell,FG_UNASSISTED,None,9:44,2,Nets,Knicks,36 - 26,0, ,2,Jumper
27,Team,Unknown,None,9:43,2,Knicks,Nets,36 - 26,1,N/A,N/A,N/A
28,Enes Kanter,SUBSTITUTION,Robinson Mitchell,9:43,2,Knicks,Nets,36 - 26,1,N/A,N/A,N/A
29,Rodions Kurucs,FOUL_ON_FLOOR,None,9:35,2,Nets,Knicks,36 - 26,0,N/A,N/A,N/A
30,Noah Vonleh,FG_MISS,None,9:24,2,Knicks,Nets,36 - 26,1,25,3,Jumper
31,DeMarre Carroll,DEFENSIVE_REBOUND,None,9:21,2,Nets,Knicks,36 - 26,0,N/A,N/A,N/A
32,Rodions Kurucs,FG_MISS,None,9:10,2,Nets,Knicks,36 - 26,0,0,2,Layup
33,Allonzo Trier,DEFENSIVE_REBOUND,None,9:10,2,Knicks,Nets,36 - 26,1,N/A,N/A,N/A
34,Allonzo Trier,FG_MISS,None,9:05,2,Knicks,Nets,36 - 26,1,0,2,Layup
35,Team,DEFENSIVE_REBOUND,None,9:05,2,Nets,Knicks,36 - 26,0,N/A,N/A,N/A
36,Noah Vonleh,FOUL_ON_FLOOR,None,9:05,2,Knicks,Nets,36 - 26,1,N/A,N/A,N/A
37,DeMarre Carroll,FG_MISS,None,8:47,2,Nets,Knicks,36 - 26,0,0,2,Layup
38,Enes Kanter,DEFENSIVE_REBOUND,None,8:45,2,Knicks,Nets,36 - 26,1,N/A,N/A,N/A
39,Rodions Kurucs,FOUL_ON_FLOOR,None,8:34,2,Nets,Knicks,36 - 26,0,N/A,N/A,N/A
40,Allonzo Trier,FT,None,8:34,2,Knicks,Nets,36 - 27,1,N/A,1,N/A
41,Emmanuel Mudiay,SUBSTITUTION,Dotson Damyean,8:34,2,Knicks,Nets,36 - 27,1,N/A,N/A,N/A
42,Spencer Dinwiddie,SUBSTITUTION,for game,8:34,2,Nets,Knicks,36 - 27,0,N/A,N/A,N/A
43,Allonzo Trier,FT,None,8:34,2,Knicks,Nets,36 - 28,1,N/A,1,N/A
44,enters the,SUBSTITUTION,Kurucs Rodions,8:34,2,Nets,Knicks,36 - 28,0,N/A,N/A,N/A
45,D'Angelo Russell,FG_UNASSISTED,None,8:18,2,Nets,Knicks,38 - 28,0,0,2,Layup
46,Enes Kanter,FG_ASSISTED,Emmanuel Mudiay,7:55,2,Knicks,Nets,38 - 30,1,3,2,Jumper
47,D'Angelo Russell,TURNOVER,Noah Vonleh,7:44,2,Nets,Knicks,38 - 30,0,N/A,N/A,N/A
48,Allonzo Trier,FG_UNASSISTED,None,7:38,2,Knicks,Nets,38 - 32,1, ,2,Jumper
49,Team,Unknown,None,7:38,2,Nets,Knicks,38 - 32,0,N/A,N/A,N/A
50,Mario Hezonja,SUBSTITUTION,Hardaway Tim,7:38,2,Knicks,Nets,38 - 32,1,N/A,N/A,N/A
51,Spencer Dinwiddie,FG_MISS,None,7:21,2,Nets,Knicks,38 - 32,0,0,2,Layup
52,Enes Kanter,DEFENSIVE_REBOUND,None,7:18,2,Knicks,Nets,38 - 32,1,N/A,N/A,N/A
53,Allonzo Trier,TURNOVER,D'Angelo Russell,7:07,2,Knicks,Nets,38 - 32,1,N/A,N/A,N/A
54,Spencer Dinwiddie,FG_ASSISTED,D'Angelo Russell,7:04,2,Nets,Knicks,40 - 32,0,0,2,Layup
55,shot clock,TURNOVER,None,6:37,2,Knicks,Nets,40 - 32,1,N/A,N/A,N/A
56,Emmanuel Mudiay,FOUL_ON_FLOOR,None,6:30,2,Knicks,Nets,40 - 32,1,N/A,N/A,N/A
57,D'Angelo Russell,FG_MISS,None,6:21,2,Nets,Knicks,40 - 32,0,16,2,Jumper
58,Noah Vonleh,DEFENSIVE_REBOUND,None,6:18,2,Knicks,Nets,40 - 32,1,N/A,N/A,N/A
59,Mario Hezonja,FG_ASSISTED,Noah Vonleh,6:09,2,Knicks,Nets,40 - 34,1,22,2,Jumper
60,Enes Kanter,FOUL_ON_FLOOR,None,5:58,2,Knicks,Nets,40 - 34,1,N/A,N/A,N/A
61,Ed Davis,FT,None,5:58,2,Nets,Knicks,41 - 34,0,N/A,1,N/A
62,Joe Harris,SUBSTITUTION,Russell D'Angelo,5:58,2,Nets,Knicks,41 - 34,0,N/A,N/A,N/A
63,Ed Davis,FT_MISS,None,5:58,2,Nets,Knicks,41 - 34,0,N/A,1,N/A
64,Enes Kanter,DEFENSIVE_REBOUND,None,5:56,2,Knicks,Nets,41 - 34,1,N/A,N/A,N/A
65,Enes Kanter,FG_ASSISTED,Emmanuel Mudiay,5:44,2,Knicks,Nets,41 - 36,1,0,2,Layup
66,DeMarre Carroll,FOUL_ON_FLOOR,None,5:44,2,Nets,Knicks,41 - 36,0,N/A,N/A,N/A
67,Jarrett Allen,SUBSTITUTION,Davis Ed,5:44,2,Nets,Knicks,41 - 36,0,N/A,N/A,N/A
68,Enes Kanter,FT_MISS,None,5:44,2,Knicks,Nets,41 - 36,1,N/A,1,N/A
69,Jared Dudley,DEFENSIVE_REBOUND,None,5:44,2,Nets,Knicks,41 - 36,0,N/A,N/A,N/A
70,Jared Dudley,FG_ASSISTED,Joe Harris,5:33,2,Nets,Knicks,43 - 36,0,20,2,Jumper
71,Emmanuel Mudiay,FG_ASSISTED,Noah Vonleh,5:12,2,Knicks,Nets,43 - 39,1, ,3,Jumper
72,Enes Kanter,FOUL_ON_FLOOR,None,4:59,2,Knicks,Nets,43 - 39,1,N/A,N/A,N/A
73,Joe Harris,FT_MISS,None,4:59,2,Nets,Knicks,43 - 39,0,N/A,1,N/A
74,Team,OFFENSIVE_REBOUND,None,4:59,2,Nets,Knicks,43 - 39,0,N/A,N/A,N/A
75,Tim Hardaway,SUBSTITUTION,Trier Allonzo,4:59,2,Knicks,Nets,43 - 39,1,N/A,N/A,N/A
76,Rondae Hollis-Jefferson,SUBSTITUTION,Carroll DeMarre,4:59,2,Nets,Knicks,43 - 39,0,N/A,N/A,N/A
77,Allen Crabbe,SUBSTITUTION,Dudley Jared,4:59,2,Nets,Knicks,43 - 39,0,N/A,N/A,N/A
78,Joe Harris,FT,None,4:59,2,Nets,Knicks,44 - 39,0,N/A,1,N/A
79,Tim Hardaway,FG_MISS,None,4:50,2,Knicks,Nets,44 - 39,1,25,2,Jumper
80,Joe Harris,DEFENSIVE_REBOUND,None,4:47,2,Nets,Knicks,44 - 39,0,N/A,N/A,N/A
81,Joe Harris,FG_MISS,None,4:41,2,Nets,Knicks,44 - 39,0,26,3,Jumper
82,Enes Kanter,DEFENSIVE_REBOUND,None,4:37,2,Knicks,Nets,44 - 39,1,N/A,N/A,N/A
83,Emmanuel Mudiay,FG_MISS,None,4:31,2,Knicks,Nets,44 - 39,1,26,3,Jumper
84,Jarrett Allen,DEFENSIVE_REBOUND,None,4:23,2,Nets,Knicks,44 - 39,0,N/A,N/A,N/A
85,Rondae Hollis-Jefferson,FG_ASSISTED,Spencer Dinwiddie,4:17,2,Nets,Knicks,47 - 39,0,23,3,Jumper
86,Noah Vonleh,FG_MISS,None,3:59,2,Knicks,Nets,47 - 39,1,23,3,Jumper
87,Allen Crabbe,DEFENSIVE_REBOUND,None,3:56,2,Nets,Knicks,47 - 39,0,N/A,N/A,N/A
88,Allen Crabbe,FG_ASSISTED,Spencer Dinwiddie,3:49,2,Nets,Knicks,50 - 39,0,29,3,Jumper
89,Team,Unknown,None,3:48,2,Knicks,Nets,50 - 39,1,N/A,N/A,N/A
90,Noah Vonleh,TURNOVER,Allen Crabbe,3:33,2,Knicks,Nets,50 - 39,1,N/A,N/A,N/A
91,Spencer Dinwiddie,TURNOVER,Noah Vonleh,3:28,2,Nets,Knicks,50 - 39,0,N/A,N/A,N/A
92,Spencer Dinwiddie,FOUL_ON_FLOOR,None,3:26,2,Nets,Knicks,50 - 39,0,N/A,N/A,N/A
93,Emmanuel Mudiay,FT_MISS,None,3:26,2,Knicks,Nets,50 - 39,1,N/A,1,N/A
94,Team,OFFENSIVE_REBOUND,None,3:26,2,Knicks,Nets,50 - 39,1,N/A,N/A,N/A
95,Damyean Dotson,SUBSTITUTION,Vonleh Noah,3:26,2,Knicks,Nets,50 - 39,1,N/A,N/A,N/A
96,Emmanuel Mudiay,FT,None,3:26,2,Knicks,Nets,50 - 40,1,N/A,1,N/A
97,Joe Harris,FG_MISS,None,3:12,2,Nets,Knicks,50 - 40,0,0,2,Layup
98,Enes Kanter,DEFENSIVE_REBOUND,None,3:10,2,Knicks,Nets,50 - 40,1,N/A,N/A,N/A
99,Mario Hezonja,FG_MISS,None,2:56,2,Knicks,Nets,50 - 40,1,15,2,Jumper
100,Allen Crabbe,DEFENSIVE_REBOUND,None,2:53,2,Nets,Knicks,50 - 40,0,N/A,N/A,N/A
101,Mario Hezonja,FOUL_ON_FLOOR,None,2:46,2,Knicks,Nets,50 - 40,1,N/A,N/A,N/A
102,Spencer Dinwiddie,FT,None,2:46,2,Nets,Knicks,51 - 40,0,N/A,1,N/A
103,Spencer Dinwiddie,FT_MISS,None,2:46,2,Nets,Knicks,51 - 40,0,N/A,1,N/A
104,Mario Hezonja,DEFENSIVE_REBOUND,None,2:44,2,Knicks,Nets,51 - 40,1,N/A,N/A,N/A
105,Damyean Dotson,FG_MISS,None,2:22,2,Knicks,Nets,51 - 40,1,11,2,Jumper
106,Rondae Hollis-Jefferson,DEFENSIVE_REBOUND,None,2:17,2,Nets,Knicks,51 - 40,0,N/A,N/A,N/A
107,Joe Harris,FG_ASSISTED,Spencer Dinwiddie,2:12,2,Nets,Knicks,54 - 40,0,23,3,Jumper
108,Tim Hardaway,FG_MISS,None,2:02,2,Knicks,Nets,54 - 40,1,3,2,Jumper
109,Jarrett Allen,DEFENSIVE_REBOUND,None,1:58,2,Nets,Knicks,54 - 40,0,N/A,N/A,N/A
110,Jarrett Allen,FG_MISS,None,1:50,2,Nets,Knicks,54 - 40,0, ,2,Jumper
111,Enes Kanter,DEFENSIVE_REBOUND,None,1:48,2,Knicks,Nets,54 - 40,1,N/A,N/A,N/A
112,Enes Kanter,FG_MISS,Jarrett Allen,1:31,2,Nets,Knicks,54 - 40,1,1,2,Jumper
113,Jarrett Allen,DEFENSIVE_REBOUND,None,1:29,2,Nets,Knicks,54 - 40,0,N/A,N/A,N/A
114,Joe Harris,FG_MISS,None,1:24,2,Nets,Knicks,54 - 40,0,0,2,Layup
115,Emmanuel Mudiay,DEFENSIVE_REBOUND,None,1:22,2,Knicks,Nets,54 - 40,1,N/A,N/A,N/A
116,Spencer Dinwiddie,FOUL_ON_FLOOR,None,1:19,2,Nets,Knicks,54 - 40,0,N/A,N/A,N/A
117,Mario Hezonja,FT_MISS,None,1:19,2,Knicks,Nets,54 - 40,1,N/A,1,N/A
118,Team,OFFENSIVE_REBOUND,None,1:19,2,Knicks,Nets,54 - 40,1,N/A,N/A,N/A
119,Mario Hezonja,FT,None,1:19,2,Knicks,Nets,54 - 41,1,N/A,1,N/A
120,Jarrett Allen,FG_MISS,None,1:03,2,Nets,Knicks,54 - 41,0,0,2,Layup
121,Jarrett Allen,OFFENSIVE_REBOUND,None,1:02,2,Nets,Knicks,54 - 41,0,N/A,N/A,N/A
122,Jarrett Allen,FG_UNASSISTED,None,1:02,2,Nets,Knicks,56 - 41,0,3,2,Jumper
123,Enes Kanter,FG_MISS,None,45.0,2,Knicks,Nets,56 - 41,1, ,2,Jumper
124,Spencer Dinwiddie,DEFENSIVE_REBOUND,None,42.6,2,Nets,Knicks,56 - 41,0,N/A,N/A,N/A
125,Joe Harris,TURNOVER,Tim Hardaway,36.4,2,Nets,Knicks,56 - 41,0,N/A,N/A,N/A
126,Rondae Hollis-Jefferson,FOUL_ON_FLOOR,None,33.0,2,Nets,Knicks,56 - 41,0,N/A,N/A,N/A
127,Tim Hardaway,FT,None,33.0,2,Knicks,Nets,56 - 42,1,N/A,1,N/A
128,Noah Vonleh,SUBSTITUTION,Kanter Enes,33.0,2,Knicks,Nets,56 - 42,1,N/A,N/A,N/A
129,Tim Hardaway,FT,None,33.0,2,Knicks,Nets,56 - 43,1,N/A,1,N/A
130,Emmanuel Mudiay,FOUL_ON_FLOOR,None,18.9,2,Knicks,Nets,56 - 43,1,N/A,N/A,N/A
131,Spencer Dinwiddie,FT_MISS,None,18.9,2,Nets,Knicks,56 - 43,0,N/A,1,N/A
132,Team,OFFENSIVE_REBOUND,None,18.9,2,Nets,Knicks,56 - 43,0,N/A,N/A,N/A
