,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
38,Brandon Knight,FG_UNASSISTED,None,8:01,1,Cavaliers,Mavericks,8 - 7,0,26,3,Jumper
39,Tim Hardaway,FG_ASSISTED,Jalen Brunson,7:47,1,Mavericks,Cavaliers,8 - 9,1,-,3,Jumper
40,Brandon Knight,FG_UNASSISTED,None,7:34,1,Cavaliers,Mavericks,10 - 9,0,-,3,Jumper
41,Team,Unknown,None,7:33,1,Cavaliers,Mavericks,10 - 9,0,N/A,N/A,N/A
42,Dorian Finney-Smith,FG_ASSISTED,Jalen Brunson,7:22,1,Mavericks,Cavaliers,10 - 12,1,24,3,Jumper
43,Brandon Knight,FG_MISS,None,7:07,1,Cavaliers,Mavericks,10 - 12,0,26,3,Jumper
44,Dorian Finney-Smith,DEFENSIVE_REBOUND,None,7:05,1,Mavericks,Cavaliers,10 - 12,1,N/A,N/A,N/A
45,Dorian Finney-Smith,FG_UNASSISTED,None,6:58,1,Mavericks,Cavaliers,10 - 15,1,25,3,Jumper
46,Team,Unknown,None,6:54,1,Cavaliers,Mavericks,10 - 15,0,N/A,N/A,N/A
47,Jordan Clarkson,SUBSTITUTION,Knight Brandon,6:54,1,Cavaliers,Mavericks,10 - 15,0,N/A,N/A,N/A
48,Kevin Love,FG_ASSISTED,Ante Zizic,6:33,1,Cavaliers,Mavericks,13 - 15,0,29,3,Jumper
49,Jalen Brunson,FG_UNASSISTED,None,6:08,1,Mavericks,Cavaliers,13 - 17,1,2,3,Jumper
50,Collin Sexton,FG_MISS,Dwight Powell,5:48,1,Mavericks,Cavaliers,13 - 17,0,8,3,Jumper
51,Collin Sexton,OFFENSIVE_REBOUND,None,5:46,1,Cavaliers,Mavericks,13 - 17,0,N/A,N/A,N/A
52,Collin Sexton,FG_MISS,None,5:44,1,Cavaliers,Mavericks,13 - 17,0,26,3,Jumper
53,Ante Zizic,OFFENSIVE_REBOUND,None,5:42,1,Cavaliers,Mavericks,13 - 17,0,N/A,N/A,N/A
54,Ante Zizic,FG_UNASSISTED,None,5:41,1,Cavaliers,Mavericks,15 - 17,0,3,3,Jumper
55,Dirk Nowitzki,FOUL_ON_FLOOR,None,5:41,1,Mavericks,Cavaliers,15 - 17,1,N/A,N/A,N/A
56,Maximilian Kleber,SUBSTITUTION,Powell Dwight,5:41,1,Mavericks,Cavaliers,15 - 17,1,N/A,N/A,N/A
57,Ante Zizic,FT,None,5:41,1,Cavaliers,Mavericks,16 - 17,0,N/A,1,N/A
58,Tim Hardaway,FG_MISS,None,5:23,1,Mavericks,Cavaliers,16 - 17,1,19,3,Jumper
59,Maximilian Kleber,OFFENSIVE_REBOUND,None,5:20,1,Mavericks,Cavaliers,16 - 17,1,N/A,N/A,N/A
60,Tim Hardaway,FG_ASSISTED,Maximilian Kleber,5:19,1,Mavericks,Cavaliers,16 - 20,1,23,3,Jumper
61,Cedi Osman,FG_ASSISTED,Kevin Love,5:07,1,Cavaliers,Mavericks,19 - 20,0,26,3,Jumper
62,Maximilian Kleber,FG_MISS,None,4:51,1,Mavericks,Cavaliers,19 - 20,1,23,3,Jumper
63,Kevin Love,DEFENSIVE_REBOUND,None,4:47,1,Cavaliers,Mavericks,19 - 20,0,N/A,N/A,N/A
64,Collin Sexton,FG_MISS,None,4:44,1,Cavaliers,Mavericks,19 - 20,0, ,3,Jumper
65,Team,DEFENSIVE_REBOUND,None,4:43,1,Mavericks,Cavaliers,19 - 20,1,N/A,N/A,N/A
66,Ante Zizic,FOUL_ON_FLOOR,None,4:43,1,Cavaliers,Mavericks,19 - 20,0,N/A,N/A,N/A
67,Justin Jackson,SUBSTITUTION,Nowitzki Dirk,4:43,1,Mavericks,Cavaliers,19 - 20,1,N/A,N/A,N/A
68,Marquese Chriss,SUBSTITUTION,Love Kevin,4:43,1,Cavaliers,Mavericks,19 - 20,0,N/A,N/A,N/A
69,David Nwaba,SUBSTITUTION,Zizic Ante,4:43,1,Cavaliers,Mavericks,19 - 20,0,N/A,N/A,N/A
70,Dorian Finney-Smith,FG_MISS,None,4:31,1,Mavericks,Cavaliers,19 - 20,1,27,3,Jumper
71,Team,OFFENSIVE_REBOUND,None,4:29,1,Mavericks,Cavaliers,19 - 20,1,N/A,N/A,N/A
72,Maximilian Kleber,FG_ASSISTED,Dorian Finney-Smith,4:22,1,Mavericks,Cavaliers,19 - 23,1,25,3,Jumper
73,Collin Sexton,FG_ASSISTED,Marquese Chriss,3:53,1,Cavaliers,Mavericks,21 - 23,0,0,2,Layup
74,Collin Sexton,FOUL_ON_FLOOR,None,3:37,1,Cavaliers,Mavericks,21 - 23,0,N/A,N/A,N/A
75,Jalen Brunson,FT,None,3:37,1,Mavericks,Cavaliers,21 - 24,1,N/A,1,N/A
76,Jalen Brunson,FT,None,3:37,1,Mavericks,Cavaliers,21 - 25,1,N/A,1,N/A
77,David Nwaba,FG_MISS,None,3:21,1,Cavaliers,Mavericks,21 - 25,0,12,3,Jumper
78,Justin Jackson,DEFENSIVE_REBOUND,None,3:17,1,Mavericks,Cavaliers,21 - 25,1,N/A,N/A,N/A
79,David Nwaba,FOUL_ON_FLOOR,None,3:09,1,Cavaliers,Mavericks,21 - 25,0,N/A,N/A,N/A
80,Maximilian Kleber,FT,None,3:09,1,Mavericks,Cavaliers,21 - 26,1,N/A,1,N/A
81,Devin Harris,SUBSTITUTION,Finney-Smith Dorian,3:09,1,Mavericks,Cavaliers,21 - 26,1,N/A,N/A,N/A
82,Trey Burke,SUBSTITUTION,Brunson Jalen,3:09,1,Mavericks,Cavaliers,21 - 26,1,N/A,N/A,N/A
83,Brandon Knight,SUBSTITUTION,Sexton Collin,3:09,1,Cavaliers,Mavericks,21 - 26,0,N/A,N/A,N/A
84,Maximilian Kleber,FT,None,3:09,1,Mavericks,Cavaliers,21 - 27,1,N/A,1,N/A
85,Brandon Knight,TURNOVER,Trey Burke,2:49,1,Cavaliers,Mavericks,21 - 27,0,N/A,N/A,N/A
86,Tim Hardaway,FG_ASSISTED,Devin Harris,2:41,1,Mavericks,Cavaliers,21 - 30,1,26,3,Jumper
87,Team,Unknown,None,2:39,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
88,Brandon Knight,FG_MISS,None,2:18,1,Cavaliers,Mavericks,21 - 30,0, ,3,Jumper
89,Justin Jackson,DEFENSIVE_REBOUND,None,2:15,1,Mavericks,Cavaliers,21 - 30,1,N/A,N/A,N/A
90,Tim Hardaway,FG_MISS,None,2:13,1,Mavericks,Cavaliers,21 - 30,1,26,3,Jumper
91,Team,DEFENSIVE_REBOUND,None,2:11,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
92,Justin Jackson,FOUL_ON_FLOOR,None,1:59,1,Mavericks,Cavaliers,21 - 30,1,N/A,N/A,N/A
93,Jordan Clarkson,TURNOVER,None,1:53,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
94,Jordan Clarkson,TURNOVER,None,1:53,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
95,Nik Stauskas,SUBSTITUTION,Osman Cedi,1:53,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
96,Devin Harris,FG_MISS,None,1:43,1,Mavericks,Cavaliers,21 - 30,1, ,3,Jumper
97,Maximilian Kleber,OFFENSIVE_REBOUND,None,1:39,1,Mavericks,Cavaliers,21 - 30,1,N/A,N/A,N/A
98,Maximilian Kleber,FG_MISS,None,1:38,1,Mavericks,Cavaliers,21 - 30,1, ,3,Jumper
99,Brandon Knight,DEFENSIVE_REBOUND,None,1:37,1,Cavaliers,Mavericks,21 - 30,0,N/A,N/A,N/A
100,Nik Stauskas,FG_ASSISTED,Jordan Clarkson,1:34,1,Cavaliers,Mavericks,24 - 30,0, ,3,Jumper
101,Trey Burke,FG_UNASSISTED,None,1:09,1,Mavericks,Cavaliers,24 - 32,1,0,2,Layup
102,Marquese Chriss,Unknown,None,1:09,1,Cavaliers,Mavericks,24 - 32,0,N/A,N/A,N/A
103,Jordan Clarkson,FG_UNASSISTED,None,52.2,1,Cavaliers,Mavericks,26 - 32,0, ,3,Jumper
104,Devin Harris,FG_MISS,None,34.7,1,Mavericks,Cavaliers,26 - 32,1,25,3,Jumper
105,David Nwaba,DEFENSIVE_REBOUND,None,31.0,1,Cavaliers,Mavericks,26 - 32,0,N/A,N/A,N/A
106,Jordan Clarkson,TURNOVER,None,18.1,1,Cavaliers,Mavericks,26 - 32,0,N/A,N/A,N/A
107,Jordan Clarkson,TURNOVER,None,18.1,1,Cavaliers,Mavericks,26 - 32,0,N/A,N/A,N/A
108,Dorian Finney-Smith,SUBSTITUTION,Hardaway Tim,18.1,1,Mavericks,Cavaliers,26 - 32,1,N/A,N/A,N/A
109,Trey Burke,FG_UNASSISTED,None,3.2,1,Mavericks,Cavaliers,26 - 34,1,8,3,Jumper
110,Nik Stauskas,FG_MISS,None,0.4,1,Cavaliers,Mavericks,26 - 34,0,40,3,Jumper
111,Team,OFFENSIVE_REBOUND,None,0.1,1,Cavaliers,Mavericks,26 - 34,0,N/A,N/A,N/A
112,End of,Unknown,None,0.0,1,Mavericks,Cavaliers,26 - 34,1,N/A,N/A,N/A
0,Justin Jackson,FG_ASSISTED,Devin Harris,11:50,2,Mavericks,Cavaliers,26 - 36,1,9,3,Jumper
1,Nik Stauskas,FG_MISS,None,11:25,2,Cavaliers,Mavericks,26 - 36,0,23,3,Jumper
2,Nik Stauskas,OFFENSIVE_REBOUND,None,11:22,2,Cavaliers,Mavericks,26 - 36,0,N/A,N/A,N/A
3,Marquese Chriss,FG_MISS,None,11:19,2,Cavaliers,Mavericks,26 - 36,0,0,2,Layup
4,Marquese Chriss,OFFENSIVE_REBOUND,None,11:17,2,Cavaliers,Mavericks,26 - 36,0,N/A,N/A,N/A
5,Marquese Chriss,FG_UNASSISTED,None,11:16,2,Cavaliers,Mavericks,28 - 36,0, ,3,Jumper
6,Trey Burke,FG_MISS,None,11:00,2,Mavericks,Cavaliers,28 - 36,1,12,3,Jumper
7,Brandon Knight,DEFENSIVE_REBOUND,None,10:57,2,Cavaliers,Mavericks,28 - 36,0,N/A,N/A,N/A
8,David Nwaba,FG_ASSISTED,Brandon Knight,10:53,2,Cavaliers,Mavericks,30 - 36,0,2,3,Jumper
9,David Nwaba,FOUL_ON_FLOOR,None,10:40,2,Cavaliers,Mavericks,30 - 36,0,N/A,N/A,N/A
10,Dirk Nowitzki,SUBSTITUTION,Kleber Maximilian,10:40,2,Mavericks,Cavaliers,30 - 36,1,N/A,N/A,N/A
11,Dwight Powell,SUBSTITUTION,Jackson Justin,10:40,2,Mavericks,Cavaliers,30 - 36,1,N/A,N/A,N/A
12,Trey Burke,FG_UNASSISTED,None,10:36,2,Mavericks,Cavaliers,30 - 39,1,25,3,Jumper
13,Jordan Clarkson,FG_MISS,None,10:16,2,Cavaliers,Mavericks,30 - 39,0,26,3,Jumper
14,Dwight Powell,DEFENSIVE_REBOUND,None,10:13,2,Mavericks,Cavaliers,30 - 39,1,N/A,N/A,N/A
15,Trey Burke,FG_UNASSISTED,None,10:07,2,Mavericks,Cavaliers,30 - 41,1, ,3,Jumper
16,Nik Stauskas,FG_MISS,None,9:50,2,Cavaliers,Mavericks,30 - 41,0,21,3,Jumper
17,Dirk Nowitzki,DEFENSIVE_REBOUND,None,9:47,2,Mavericks,Cavaliers,30 - 41,1,N/A,N/A,N/A
18,Devin Harris,FG_UNASSISTED,None,9:42,2,Mavericks,Cavaliers,30 - 43,1, ,3,Jumper
19,Team,Unknown,None,9:42,2,Cavaliers,Mavericks,30 - 43,0,N/A,N/A,N/A
20,Ante Zizic,SUBSTITUTION,Chriss Marquese,9:42,2,Cavaliers,Mavericks,30 - 43,0,N/A,N/A,N/A
21,Collin Sexton,SUBSTITUTION,Knight Brandon,9:42,2,Cavaliers,Mavericks,30 - 43,0,N/A,N/A,N/A
22,Kevin Love,SUBSTITUTION,Nwaba David,9:42,2,Cavaliers,Mavericks,30 - 43,0,N/A,N/A,N/A
23,Jordan Clarkson,FG_ASSISTED,Ante Zizic,9:30,2,Cavaliers,Mavericks,33 - 43,0,26,3,Jumper
24,Dwight Powell,FG_ASSISTED,Devin Harris,9:12,2,Mavericks,Cavaliers,33 - 45,1,0,2,Dunk
25,Kevin Love,FG_UNASSISTED,None,8:49,2,Cavaliers,Mavericks,35 - 45,0,0,2,Layup
26,Devin Harris,FG_ASSISTED,Trey Burke,8:31,2,Mavericks,Cavaliers,35 - 47,1,2,3,Jumper
27,Devin Harris,FOUL_ON_FLOOR,None,8:15,2,Mavericks,Cavaliers,35 - 47,1,N/A,N/A,N/A
28,Tim Hardaway,SUBSTITUTION,Harris Devin,8:15,2,Mavericks,Cavaliers,35 - 47,1,N/A,N/A,N/A
29,Dwight Powell,Unknown,None,8:03,2,Mavericks,Cavaliers,35 - 47,1,N/A,N/A,N/A
30,Jordan Clarkson,FG_MISS,None,7:53,2,Cavaliers,Mavericks,35 - 47,0,26,3,Jumper
31,Tim Hardaway,DEFENSIVE_REBOUND,None,7:48,2,Mavericks,Cavaliers,35 - 47,1,N/A,N/A,N/A
32,Dirk Nowitzki,FG_ASSISTED,Trey Burke,7:41,2,Mavericks,Cavaliers,35 - 49,1,13,3,Jumper
33,Kevin Love,FG_MISS,None,7:23,2,Cavaliers,Mavericks,35 - 49,0,25,3,Jumper
34,Tim Hardaway,DEFENSIVE_REBOUND,None,7:20,2,Mavericks,Cavaliers,35 - 49,1,N/A,N/A,N/A
35,Trey Burke,FG_UNASSISTED,None,7:14,2,Mavericks,Cavaliers,35 - 51,1,20,3,Jumper
36,Nik Stauskas,FG_MISS,None,6:54,2,Cavaliers,Mavericks,35 - 51,0,26,3,Jumper
37,Dorian Finney-Smith,DEFENSIVE_REBOUND,None,6:51,2,Mavericks,Cavaliers,35 - 51,1,N/A,N/A,N/A
38,Tim Hardaway,FG_UNASSISTED,None,6:41,2,Mavericks,Cavaliers,35 - 53,1, ,3,Jumper
39,Team,Unknown,None,6:40,2,Cavaliers,Mavericks,35 - 53,0,N/A,N/A,N/A
40,Cedi Osman,SUBSTITUTION,Clarkson Jordan,6:40,2,Cavaliers,Mavericks,35 - 53,0,N/A,N/A,N/A
41,Ante Zizic,FOUL_ON_FLOOR,None,6:28,2,Cavaliers,Mavericks,35 - 53,0,N/A,N/A,N/A
42,Ante Zizic,TURNOVER,None,6:28,2,Cavaliers,Mavericks,35 - 53,0,N/A,N/A,N/A
43,Dorian Finney-Smith,FG_ASSISTED,Dwight Powell,6:12,2,Mavericks,Cavaliers,35 - 55,1,0,2,Dunk
44,Cedi Osman,FG_MISS,Dorian Finney-Smith,5:52,2,Mavericks,Cavaliers,35 - 55,0,6,3,Jumper
45,Dirk Nowitzki,DEFENSIVE_REBOUND,None,5:50,2,Mavericks,Cavaliers,35 - 55,1,N/A,N/A,N/A
46,Dwight Powell,TURNOVER,None,5:32,2,Mavericks,Cavaliers,35 - 55,1,N/A,N/A,N/A
47,Jordan Clarkson,SUBSTITUTION,Stauskas Nik,5:32,2,Cavaliers,Mavericks,35 - 55,0,N/A,N/A,N/A
48,Collin Sexton,FG_UNASSISTED,None,5:19,2,Cavaliers,Mavericks,37 - 55,0,21,3,Jumper
49,Dwight Powell,FG_ASSISTED,Dirk Nowitzki,5:02,2,Mavericks,Cavaliers,37 - 57,1,5,3,Jumper
50,Collin Sexton,FG_UNASSISTED,None,4:48,2,Cavaliers,Mavericks,39 - 57,0,4,3,Jumper
51,Tim Hardaway,FG_UNASSISTED,None,4:35,2,Mavericks,Cavaliers,39 - 60,1,27,3,Jumper
52,Kevin Love,FG_MISS,None,4:26,2,Cavaliers,Mavericks,39 - 60,0,27,3,Jumper
53,Cedi Osman,OFFENSIVE_REBOUND,None,4:26,2,Cavaliers,Mavericks,39 - 60,0,N/A,N/A,N/A
54,Cedi Osman,FG_MISS,None,4:20,2,Cavaliers,Mavericks,39 - 60,0, ,3,Jumper
55,Dirk Nowitzki,DEFENSIVE_REBOUND,None,4:19,2,Mavericks,Cavaliers,39 - 60,1,N/A,N/A,N/A
56,Dirk Nowitzki,FG_MISS,None,4:11,2,Mavericks,Cavaliers,39 - 60,1,11,3,Jumper
57,Kevin Love,DEFENSIVE_REBOUND,None,4:11,2,Cavaliers,Mavericks,39 - 60,0,N/A,N/A,N/A
58,Dirk Nowitzki,FOUL_ON_FLOOR,None,3:58,2,Mavericks,Cavaliers,39 - 60,1,N/A,N/A,N/A
59,Ante Zizic,FT,None,3:58,2,Cavaliers,Mavericks,40 - 60,0,N/A,1,N/A
60,Maximilian Kleber,SUBSTITUTION,Nowitzki Dirk,3:58,2,Mavericks,Cavaliers,40 - 60,1,N/A,N/A,N/A
61,Ante Zizic,FT,None,3:58,2,Cavaliers,Mavericks,41 - 60,0,N/A,1,N/A
62,Tim Hardaway,FG_MISS,None,3:45,2,Mavericks,Cavaliers,41 - 60,1,25,3,Jumper
63,Kevin Love,DEFENSIVE_REBOUND,None,3:40,2,Cavaliers,Mavericks,41 - 60,0,N/A,N/A,N/A
64,Collin Sexton,FG_ASSISTED,Kevin Love,3:38,2,Cavaliers,Mavericks,44 - 60,0,26,3,Jumper
65,Team,Unknown,None,3:37,2,Mavericks,Cavaliers,44 - 60,1,N/A,N/A,N/A
66,Tim Hardaway,FG_MISS,None,3:23,2,Mavericks,Cavaliers,44 - 60,1,16,3,Jumper
67,Kevin Love,DEFENSIVE_REBOUND,None,3:19,2,Cavaliers,Mavericks,44 - 60,0,N/A,N/A,N/A
68,Tim Hardaway,FOUL_ON_FLOOR,None,3:13,2,Mavericks,Cavaliers,44 - 60,1,N/A,N/A,N/A
69,Jalen Brunson,SUBSTITUTION,Burke Trey,3:13,2,Mavericks,Cavaliers,44 - 60,1,N/A,N/A,N/A
70,Collin Sexton,FG_MISS,None,3:00,2,Cavaliers,Mavericks,44 - 60,0,0,2,Layup
71,Ante Zizic,OFFENSIVE_REBOUND,None,2:58,2,Cavaliers,Mavericks,44 - 60,0,N/A,N/A,N/A
72,Ante Zizic,FG_UNASSISTED,None,2:57,2,Cavaliers,Mavericks,46 - 60,0, ,3,Jumper
73,Jalen Brunson,TURNOVER,None,2:40,2,Mavericks,Cavaliers,46 - 60,1,N/A,N/A,N/A
74,Dorian Finney-Smith,FOUL_ON_FLOOR,None,2:21,2,Mavericks,Cavaliers,46 - 60,1,N/A,N/A,N/A
75,Kevin Love,FT,None,2:21,2,Cavaliers,Mavericks,47 - 60,0,N/A,1,N/A
76,Kevin Love,FT,None,2:21,2,Cavaliers,Mavericks,48 - 60,0,N/A,1,N/A
77,Maximilian Kleber,FG_MISS,None,2:12,2,Mavericks,Cavaliers,48 - 60,1,26,3,Jumper
78,Ante Zizic,DEFENSIVE_REBOUND,None,2:08,2,Cavaliers,Mavericks,48 - 60,0,N/A,N/A,N/A
79,Kevin Love's,FG_MISS,Maximilian Kleber,1:46,2,Mavericks,Cavaliers,48 - 60,0, ,3,Jumper
80,Dorian Finney-Smith,DEFENSIVE_REBOUND,None,1:45,2,Mavericks,Cavaliers,48 - 60,1,N/A,N/A,N/A
81,Tim Hardaway,FG_ASSISTED,Dorian Finney-Smith,1:41,2,Mavericks,Cavaliers,48 - 62,1, ,3,Jumper
82,Dorian Finney-Smith,FOUL_ON_FLOOR,None,1:27,2,Mavericks,Cavaliers,48 - 62,1,N/A,N/A,N/A
83,Kevin Love,FT,None,1:27,2,Cavaliers,Mavericks,49 - 62,0,N/A,1,N/A
84,Kevin Love,FT,None,1:27,2,Cavaliers,Mavericks,50 - 62,0,N/A,1,N/A
85,Tim Hardaway,FG_UNASSISTED,None,1:15,2,Mavericks,Cavaliers,50 - 64,1,2,3,Jumper
86,Cedi Osman,FG_UNASSISTED,None,1:01,2,Cavaliers,Mavericks,53 - 64,0,27,3,Jumper
87,Tim Hardaway,FG_MISS,None,48.4,2,Mavericks,Cavaliers,53 - 64,1,15,3,Jumper
88,Cedi Osman,DEFENSIVE_REBOUND,None,45.9,2,Cavaliers,Mavericks,53 - 64,0,N/A,N/A,N/A
89,Dwight Powell,FOUL_ON_FLOOR,None,39.8,2,Mavericks,Cavaliers,53 - 64,1,N/A,N/A,N/A
90,Kevin Love,FT,None,39.8,2,Cavaliers,Mavericks,54 - 64,0,N/A,1,N/A
91,Nik Stauskas,SUBSTITUTION,Clarkson Jordan,39.8,2,Cavaliers,Mavericks,54 - 64,0,N/A,N/A,N/A
92,Kevin Love,FT,None,39.8,2,Cavaliers,Mavericks,55 - 64,0,N/A,1,N/A
93,Dwight Powell,FG_ASSISTED,Jalen Brunson,27.9,2,Mavericks,Cavaliers,55 - 66,1,0,2,Dunk
94,Kevin Love,FG_ASSISTED,Cedi Osman,6.2,2,Cavaliers,Mavericks,57 - 66,0,0,2,Layup
95,Nik Stauskas,FOUL_ON_FLOOR,None,3.7,2,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
96,Devin Harris,SUBSTITUTION,Finney-Smith Dorian,3.7,2,Mavericks,Cavaliers,57 - 66,1,N/A,N/A,N/A
97,Brandon Knight,SUBSTITUTION,Sexton Collin,3.7,2,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
98,Tim Hardaway,FG_MISS,None,1.1,2,Mavericks,Cavaliers,57 - 66,1,27,3,Jumper
99,Kevin Love,DEFENSIVE_REBOUND,None,0.7,2,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
100,End of,Unknown,None,0.0,2,Mavericks,Cavaliers,57 - 66,1,N/A,N/A,N/A
0,Dorian Finney-Smith,SUBSTITUTION,Kleber Maximilian,12:00,3,Mavericks,Cavaliers,57 - 66,1,N/A,N/A,N/A
1,Dirk Nowitzki,SUBSTITUTION,Harris Devin,12:00,3,Mavericks,Cavaliers,57 - 66,1,N/A,N/A,N/A
2,Collin Sexton,SUBSTITUTION,Stauskas Nik,12:00,3,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
3,Brandon Knight,FOUL_ON_FLOOR,None,11:52,3,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
4,Brandon Knight,FOUL_ON_FLOOR,None,11:48,3,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
5,Tim Hardaway,FG_MISS,None,11:35,3,Mavericks,Cavaliers,57 - 66,1,29,3,Jumper
6,Kevin Love,DEFENSIVE_REBOUND,None,11:31,3,Cavaliers,Mavericks,57 - 66,0,N/A,N/A,N/A
7,Collin Sexton,FG_ASSISTED,Cedi Osman,11:25,3,Cavaliers,Mavericks,60 - 66,0,26,3,Jumper
8,Jalen Brunson,FG_UNASSISTED,None,11:06,3,Mavericks,Cavaliers,60 - 68,1,6,3,Jumper
9,Collin Sexton,FG_UNASSISTED,None,10:46,3,Cavaliers,Mavericks,63 - 68,0,26,3,Jumper
10,Jalen Brunson,FG_UNASSISTED,None,10:25,3,Mavericks,Cavaliers,63 - 70,1,0,2,Layup
