,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
36,Team,DEFENSIVE_REBOUND,None,7:39,1,Nets,Knicks,14 - 10,0,N/A,N/A,N/A
37,Joe Harris,FG_MISS,None,7:20,1,Nets,Knicks,14 - 10,0,0,2,Layup
38,Joe Harris,OFFENSIVE_REBOUND,None,7:18,1,Nets,Knicks,14 - 10,0,N/A,N/A,N/A
39,Jared Dudley,FG_MISS,None,7:11,1,Nets,Knicks,14 - 10,0,24,3,Jumper
40,Damyean Dotson,DEFENSIVE_REBOUND,None,7:11,1,Knicks,Nets,14 - 10,1,N/A,N/A,N/A
41,Tim Hardaway,TURNOVER,Joe Harris,6:59,1,Knicks,Nets,14 - 10,1,N/A,N/A,N/A
42,Caris LeVert,FG_MISS,None,6:54,1,Nets,Knicks,14 - 10,0,2,2,Jumper
43,Noah Vonleh,DEFENSIVE_REBOUND,None,6:51,1,Knicks,Nets,14 - 10,1,N/A,N/A,N/A
44,Frank Ntilikina,FG_MISS,None,6:40,1,Knicks,Nets,14 - 10,1,25,3,Jumper
45,Team,DEFENSIVE_REBOUND,None,6:38,1,Nets,Knicks,14 - 10,0,N/A,N/A,N/A
46,Jarrett Allen,FG_ASSISTED,Caris LeVert,6:22,1,Nets,Knicks,16 - 10,0,0,2,Dunk
47,Noah Vonleh,FG_ASSISTED,Tim Hardaway,6:11,1,Knicks,Nets,16 - 12,1,0,2,Dunk
48,Team,Unknown,None,6:09,1,Nets,Knicks,16 - 12,0,N/A,N/A,N/A
49,Mario Hezonja,SUBSTITUTION,Robinson Mitchell,6:09,1,Knicks,Nets,16 - 12,1,N/A,N/A,N/A
50,Rondae Hollis-Jefferson,SUBSTITUTION,Dudley Jared,6:09,1,Nets,Knicks,16 - 12,0,N/A,N/A,N/A
51,Allen Crabbe,SUBSTITUTION,Harris Joe,6:09,1,Nets,Knicks,16 - 12,0,N/A,N/A,N/A
52,Caris LeVert,FG_ASSISTED,Jarrett Allen,5:58,1,Nets,Knicks,18 - 12,0, ,2,Jumper
53,Tim Hardaway,FG_ASSISTED,Frank Ntilikina,5:42,1,Knicks,Nets,18 - 15,1,26,3,Jumper
54,Enes Kanter,SUBSTITUTION,Vonleh Noah,5:17,1,Knicks,Nets,18 - 15,1,N/A,N/A,N/A
55,Rondae Hollis-Jefferson,FG_ASSISTED,Allen Crabbe,5:14,1,Nets,Knicks,20 - 15,0,9,2,Jumper
56,Enes Kanter,FG_MISS,None,4:55,1,Knicks,Nets,20 - 15,1,21,2,Jumper
57,Jarrett Allen,DEFENSIVE_REBOUND,None,4:52,1,Nets,Knicks,20 - 15,0,N/A,N/A,N/A
58,Tim Hardaway,FOUL_ON_FLOOR,None,4:46,1,Knicks,Nets,20 - 15,1,N/A,N/A,N/A
59,Jarrett Allen,FT,None,4:46,1,Nets,Knicks,21 - 15,0,N/A,1,N/A
60,Spencer Dinwiddie,SUBSTITUTION,Russell D'Angelo,4:46,1,Nets,Knicks,21 - 15,0,N/A,N/A,N/A
61,Jarrett Allen,FT,None,4:46,1,Nets,Knicks,22 - 15,0,N/A,1,N/A
62,Damyean Dotson,FG_MISS,None,4:35,1,Knicks,Nets,22 - 15,1,25,3,Jumper
63,Rondae Hollis-Jefferson,DEFENSIVE_REBOUND,None,4:31,1,Nets,Knicks,22 - 15,0,N/A,N/A,N/A
64,Allen Crabbe,FG_MISS,None,4:22,1,Nets,Knicks,22 - 15,0, ,3,Jumper
65,Mario Hezonja,DEFENSIVE_REBOUND,None,4:19,1,Knicks,Nets,22 - 15,1,N/A,N/A,N/A
66,Mario Hezonja,FG_MISS,None,4:11,1,Knicks,Nets,22 - 15,1,0,2,Layup
67,Enes Kanter,OFFENSIVE_REBOUND,None,4:05,1,Knicks,Nets,22 - 15,1,N/A,N/A,N/A
68,Enes Kanter,FG_MISS,None,4:05,1,Knicks,Nets,22 - 15,1, ,2,Jumper
69,Enes Kanter,OFFENSIVE_REBOUND,None,4:04,1,Knicks,Nets,22 - 15,1,N/A,N/A,N/A
70,Enes Kanter,FG_UNASSISTED,None,4:04,1,Knicks,Nets,22 - 17,1,0,2,Layup
71,Jarrett Allen,FG_ASSISTED,Caris LeVert,3:46,1,Nets,Knicks,24 - 17,0,0,2,Dunk
72,Frank Ntilikina,FG_MISS,None,3:18,1,Knicks,Nets,24 - 17,1,24,3,Jumper
73,Rondae Hollis-Jefferson,DEFENSIVE_REBOUND,None,3:14,1,Nets,Knicks,24 - 17,0,N/A,N/A,N/A
74,Rondae Hollis-Jefferson,FG_MISS,None,3:08,1,Nets,Knicks,24 - 17,0, ,2,Jumper
75,Damyean Dotson,DEFENSIVE_REBOUND,None,3:02,1,Knicks,Nets,24 - 17,1,N/A,N/A,N/A
76,Damyean Dotson,FG_ASSISTED,Tim Hardaway,3:00,1,Knicks,Nets,24 - 20,1,24,3,Jumper
77,Caris LeVert,FG_MISS,None,2:35,1,Nets,Knicks,24 - 20,0,27,3,Jumper
78,Rondae Hollis-Jefferson,OFFENSIVE_REBOUND,None,2:32,1,Nets,Knicks,24 - 20,0,N/A,N/A,N/A
79,Rondae Hollis-Jefferson,FG_MISS,None,2:30,1,Nets,Knicks,24 - 20,0, ,2,Jumper
80,Enes Kanter,DEFENSIVE_REBOUND,None,2:28,1,Knicks,Nets,24 - 20,1,N/A,N/A,N/A
81,Enes Kanter,FG_ASSISTED,Frank Ntilikina,2:13,1,Knicks,Nets,24 - 22,1,0,2,Layup
82,Jarrett Allen,FG_MISS,None,1:50,1,Nets,Knicks,24 - 22,0, ,2,Jumper
83,Enes Kanter,DEFENSIVE_REBOUND,None,1:47,1,Knicks,Nets,24 - 22,1,N/A,N/A,N/A
84,Damyean Dotson,FG_MISS,None,1:31,1,Knicks,Nets,24 - 22,1,23,2,Jumper
85,Jarrett Allen,DEFENSIVE_REBOUND,None,1:29,1,Nets,Knicks,24 - 22,0,N/A,N/A,N/A
86,Jarrett Allen,FG_MISS,None,1:16,1,Nets,Knicks,24 - 22,0,0,2,Layup
87,Team,DEFENSIVE_REBOUND,None,1:16,1,Knicks,Nets,24 - 22,1,N/A,N/A,N/A
88,Allonzo Trier,SUBSTITUTION,Hardaway Tim,1:16,1,Knicks,Nets,24 - 22,1,N/A,N/A,N/A
89,Trey Burke,SUBSTITUTION,Ntilikina Frank,1:16,1,Knicks,Nets,24 - 22,1,N/A,N/A,N/A
90,Shabazz Napier,SUBSTITUTION,Allen Jarrett,1:16,1,Nets,Knicks,24 - 22,0,N/A,N/A,N/A
91,Ed Davis,SUBSTITUTION,for game,1:16,1,Nets,Knicks,24 - 22,0,N/A,N/A,N/A
92,Lance Thomas,SUBSTITUTION,Dotson Damyean,1:16,1,Knicks,Nets,24 - 22,1,N/A,N/A,N/A
93,enters the,SUBSTITUTION,LeVert Caris,1:16,1,Nets,Knicks,24 - 22,0,N/A,N/A,N/A
94,Mario Hezonja,FG_ASSISTED,Enes Kanter,1:00,1,Knicks,Nets,24 - 24,1, ,2,Jumper
95,Rondae Hollis-Jefferson,FG_ASSISTED,Spencer Dinwiddie,42.5,1,Nets,Knicks,26 - 24,0,0,2,Layup
96,Mario Hezonja,FG_MISS,None,26.4,1,Knicks,Nets,26 - 24,1,19,2,Jumper
97,Lance Thomas,OFFENSIVE_REBOUND,None,23.7,1,Knicks,Nets,26 - 24,1,N/A,N/A,N/A
98,Lance Thomas,FG_UNASSISTED,None,23.5,1,Knicks,Nets,26 - 26,1,0,2,Layup
99,Allen Crabbe,FG_MISS,None,2.5,1,Nets,Knicks,26 - 26,0,27,3,Jumper
100,Enes Kanter,DEFENSIVE_REBOUND,None,2.5,1,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
101,End of,Unknown,None,0.0,1,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
0,Joe Harris,SUBSTITUTION,Hollis-Jefferson Rondae,12:00,2,Nets,Knicks,26 - 26,0,N/A,N/A,N/A
1,Lance Thomas,FG_MISS,None,11:44,2,Knicks,Nets,26 - 26,1,0,2,Layup
2,Ed Davis,FOUL_ON_FLOOR,None,11:43,2,Nets,Knicks,26 - 26,0,N/A,N/A,N/A
3,Team,OFFENSIVE_REBOUND,None,11:43,2,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
4,Enes Kanter,FG_MISS,Spencer Dinwiddie,11:28,2,Nets,Knicks,26 - 26,1,0,2,Layup
5,Team,OFFENSIVE_REBOUND,None,11:28,2,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
6,shot clock,TURNOVER,None,11:28,2,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
7,Lance Thomas,FOUL_ON_FLOOR,None,11:15,2,Knicks,Nets,26 - 26,1,N/A,N/A,N/A
8,Ed Davis,FT,None,11:15,2,Nets,Knicks,27 - 26,0,N/A,1,N/A
9,Ed Davis,FT_MISS,None,11:15,2,Nets,Knicks,27 - 26,0,N/A,1,N/A
10,Mario Hezonja,DEFENSIVE_REBOUND,None,11:11,2,Knicks,Nets,27 - 26,1,N/A,N/A,N/A
11,Allonzo Trier,FG_ASSISTED,Enes Kanter,10:59,2,Knicks,Nets,27 - 28,1,18,2,Jumper
12,Shabazz Napier,FG_UNASSISTED,None,10:33,2,Nets,Knicks,30 - 28,0,27,3,Jumper
13,Lance Thomas,TURNOVER,Shabazz Napier,10:04,2,Knicks,Nets,30 - 28,1,N/A,N/A,N/A
14,Spencer Dinwiddie,FG_MISS,None,9:53,2,Nets,Knicks,30 - 28,0,22,3,Jumper
15,Allonzo Trier,DEFENSIVE_REBOUND,None,9:51,2,Knicks,Nets,30 - 28,1,N/A,N/A,N/A
16,Shabazz Napier,FOUL_ON_FLOOR,None,9:50,2,Nets,Knicks,30 - 28,0,N/A,N/A,N/A
17,Allonzo Trier,FT,None,9:50,2,Knicks,Nets,30 - 29,1,N/A,1,N/A
18,Allonzo Trier,FT,None,9:50,2,Knicks,Nets,30 - 30,1,N/A,1,N/A
19,Joe Harris,FG_MISS,None,9:35,2,Nets,Knicks,30 - 30,0,0,2,Layup
20,Ed Davis,OFFENSIVE_REBOUND,None,9:33,2,Nets,Knicks,30 - 30,0,N/A,N/A,N/A
21,Shabazz Napier,FG_UNASSISTED,None,9:22,2,Nets,Knicks,32 - 30,0,0,2,Layup
22,Enes Kanter,FG_MISS,None,9:12,2,Knicks,Nets,32 - 30,1,0,2,Layup
23,Enes Kanter,OFFENSIVE_REBOUND,None,9:12,2,Knicks,Nets,32 - 30,1,N/A,N/A,N/A
24,Enes Kanter,FG_UNASSISTED,None,9:09,2,Knicks,Nets,32 - 32,1, ,2,Jumper
25,Allen Crabbe,FG_MISS,None,9:01,2,Nets,Knicks,32 - 32,0,28,3,Jumper
26,Team,DEFENSIVE_REBOUND,None,9:01,2,Knicks,Nets,32 - 32,1,N/A,N/A,N/A
27,Enes Kanter,FG_MISS,None,8:48,2,Knicks,Nets,32 - 32,1, ,2,Jumper
28,Ed Davis,DEFENSIVE_REBOUND,None,8:47,2,Nets,Knicks,32 - 32,0,N/A,N/A,N/A
29,Lance Thomas,FOUL_ON_FLOOR,None,8:42,2,Knicks,Nets,32 - 32,1,N/A,N/A,N/A
30,Jared Dudley,SUBSTITUTION,Crabbe Allen,8:42,2,Nets,Knicks,32 - 32,0,N/A,N/A,N/A
31,Enes Kanter,Unknown,None,8:33,2,Knicks,Nets,32 - 32,1,N/A,N/A,N/A
32,Jared Dudley,FG_MISS,None,8:26,2,Nets,Knicks,32 - 32,0,24,3,Jumper
33,Allonzo Trier,DEFENSIVE_REBOUND,None,8:21,2,Knicks,Nets,32 - 32,1,N/A,N/A,N/A
34,Allonzo Trier,FG_UNASSISTED,None,8:15,2,Knicks,Nets,32 - 34,1,19,2,Jumper
35,Spencer Dinwiddie,FG_MISS,None,7:58,2,Nets,Knicks,32 - 34,0,27,3,Jumper
36,Mario Hezonja,DEFENSIVE_REBOUND,None,7:55,2,Knicks,Nets,32 - 34,1,N/A,N/A,N/A
37,Trey Burke,FG_ASSISTED,Mario Hezonja,7:49,2,Knicks,Nets,32 - 36,1,6,2,Jumper
38,Team,Unknown,None,7:49,2,Nets,Knicks,32 - 36,0,N/A,N/A,N/A
39,Enes Kanter,FOUL_ON_FLOOR,None,7:36,2,Knicks,Nets,32 - 36,1,N/A,N/A,N/A
40,Ed Davis,FT,None,7:36,2,Nets,Knicks,33 - 36,0,N/A,1,N/A
41,D'Angelo Russell,SUBSTITUTION,Dinwiddie Spencer,7:36,2,Nets,Knicks,33 - 36,0,N/A,N/A,N/A
42,Ed Davis,FT_MISS,None,7:36,2,Nets,Knicks,33 - 36,0,N/A,1,N/A
43,Enes Kanter,DEFENSIVE_REBOUND,None,7:34,2,Knicks,Nets,33 - 36,1,N/A,N/A,N/A
44,Enes Kanter,TURNOVER,Joe Harris,7:24,2,Knicks,Nets,33 - 36,1,N/A,N/A,N/A
45,Ed Davis,FG_ASSISTED,Joe Harris,7:12,2,Nets,Knicks,35 - 36,0,0,2,Layup
46,Trey Burke,FG_MISS,None,7:01,2,Knicks,Nets,35 - 36,1,17,2,Jumper
47,Team,OFFENSIVE_REBOUND,None,7:01,2,Knicks,Nets,35 - 36,1,N/A,N/A,N/A
48,Ed Davis,FOUL_ON_FLOOR,None,7:01,2,Nets,Knicks,35 - 36,0,N/A,N/A,N/A
49,Frank Ntilikina,SUBSTITUTION,Burke Trey,7:01,2,Knicks,Nets,35 - 36,1,N/A,N/A,N/A
50,Tim Hardaway,SUBSTITUTION,Thomas Lance,7:01,2,Knicks,Nets,35 - 36,1,N/A,N/A,N/A
51,Allonzo Trier,FG_MISS,None,6:45,2,Knicks,Nets,35 - 36,1,0,2,Dunk
52,Ed Davis,DEFENSIVE_REBOUND,None,6:45,2,Nets,Knicks,35 - 36,0,N/A,N/A,N/A
53,David Fizdale,FOUL_TECHNICAL,None,6:45,2,Knicks,Nets,35 - 36,1,N/A,N/A,N/A
54,D'Angelo Russell,FT,None,6:45,2,Nets,Knicks,36 - 36,0,N/A,1,N/A
55,Joe Harris,FG_ASSISTED,Shabazz Napier,6:21,2,Nets,Knicks,38 - 36,0,13,2,Jumper
56,Mario Hezonja,FG_UNASSISTED,None,6:07,2,Knicks,Nets,38 - 38,1,4,2,Jumper
57,Shabazz Napier,FG_MISS,None,5:55,2,Nets,Knicks,38 - 38,0,0,2,Layup
58,Team,DEFENSIVE_REBOUND,None,5:54,2,Knicks,Nets,38 - 38,1,N/A,N/A,N/A
59,Ed Davis,Unknown,None,5:54,2,Nets,Knicks,38 - 38,0,N/A,N/A,N/A
60,Caris LeVert,SUBSTITUTION,Napier Shabazz,5:54,2,Nets,Knicks,38 - 38,0,N/A,N/A,N/A
61,Mario Hezonja,FG_MISS,None,5:42,2,Knicks,Nets,38 - 38,1, ,2,Jumper
62,Team,OFFENSIVE_REBOUND,None,5:42,2,Knicks,Nets,38 - 38,1,N/A,N/A,N/A
63,Jared Dudley,FOUL_ON_FLOOR,None,5:42,2,Nets,Knicks,38 - 38,0,N/A,N/A,N/A
64,Enes Kanter,TURNOVER,None,5:37,2,Knicks,Nets,38 - 38,1,N/A,N/A,N/A
65,Caris LeVert,FG_MISS,None,5:29,2,Nets,Knicks,38 - 38,0,26,3,Jumper
66,Ed Davis,OFFENSIVE_REBOUND,None,5:27,2,Nets,Knicks,38 - 38,0,N/A,N/A,N/A
67,Ed Davis's,FG_MISS,Frank Ntilikina,5:13,2,Knicks,Nets,38 - 38,0,0,2,Layup
68,Frank Ntilikina,DEFENSIVE_REBOUND,None,5:13,2,Knicks,Nets,38 - 38,1,N/A,N/A,N/A
69,Joe Harris,FOUL_ON_FLOOR,None,5:13,2,Nets,Knicks,38 - 38,0,N/A,N/A,N/A
70,Frank Ntilikina,FT,None,5:13,2,Knicks,Nets,38 - 39,1,N/A,1,N/A
71,Frank Ntilikina,FT,None,5:13,2,Knicks,Nets,38 - 40,1,N/A,1,N/A
72,Noah Vonleh,SUBSTITUTION,Hezonja Mario,5:13,2,Knicks,Nets,38 - 40,1,N/A,N/A,N/A
73,Damyean Dotson,SUBSTITUTION,Trier Allonzo,5:13,2,Knicks,Nets,38 - 40,1,N/A,N/A,N/A
74,Jarrett Allen,SUBSTITUTION,Dudley Jared,5:13,2,Nets,Knicks,38 - 40,0,N/A,N/A,N/A
75,Rondae Hollis-Jefferson,SUBSTITUTION,Davis Ed,5:13,2,Nets,Knicks,38 - 40,0,N/A,N/A,N/A
76,Frank Ntilikina,FOUL_ON_FLOOR,None,5:06,2,Knicks,Nets,38 - 40,1,N/A,N/A,N/A
77,Rondae Hollis-Jefferson,FG_MISS,None,4:58,2,Nets,Knicks,38 - 40,0,25,3,Jumper
78,Enes Kanter,DEFENSIVE_REBOUND,None,4:55,2,Knicks,Nets,38 - 40,1,N/A,N/A,N/A
79,Damyean Dotson,FG_MISS,None,4:46,2,Knicks,Nets,38 - 40,1,22,3,Jumper
80,Enes Kanter,OFFENSIVE_REBOUND,None,4:43,2,Knicks,Nets,38 - 40,1,N/A,N/A,N/A
81,Enes Kanter,FG_UNASSISTED,None,4:41,2,Knicks,Nets,38 - 42,1,0,2,Layup
82,Rondae Hollis-Jefferson,FG_ASSISTED,Jarrett Allen,4:27,2,Nets,Knicks,40 - 42,0,0,2,Layup
83,Frank Ntilikina,FG_MISS,None,4:09,2,Knicks,Nets,40 - 42,1, ,2,Jumper
84,Enes Kanter,OFFENSIVE_REBOUND,None,4:07,2,Knicks,Nets,40 - 42,1,N/A,N/A,N/A
85,Enes Kanter,FG_UNASSISTED,None,4:07,2,Knicks,Nets,40 - 44,1,0,2,Layup
86,Jarrett Allen,FG_MISS,None,3:47,2,Nets,Knicks,40 - 44,0,23,3,Jumper
87,Frank Ntilikina,DEFENSIVE_REBOUND,None,3:44,2,Knicks,Nets,40 - 44,1,N/A,N/A,N/A
88,Enes Kanter,FG_MISS,Rondae Hollis-Jefferson,3:24,2,Nets,Knicks,40 - 44,1,0,2,Layup
89,Team,OFFENSIVE_REBOUND,None,3:22,2,Knicks,Nets,40 - 44,1,N/A,N/A,N/A
90,shot clock,TURNOVER,None,3:22,2,Knicks,Nets,40 - 44,1,N/A,N/A,N/A
91,Rondae Hollis-Jefferson,FG_ASSISTED,D'Angelo Russell,3:09,2,Nets,Knicks,42 - 44,0, ,2,Jumper
92,Rondae Hollis-Jefferson,FOUL_ON_FLOOR,None,2:57,2,Nets,Knicks,42 - 44,0,N/A,N/A,N/A
93,Spencer Dinwiddie,SUBSTITUTION,Harris Joe,2:57,2,Nets,Knicks,42 - 44,0,N/A,N/A,N/A
94,Tim Hardaway,FT,None,2:57,2,Knicks,Nets,42 - 45,1,N/A,1,N/A
95,Tim Hardaway,FT,None,2:57,2,Knicks,Nets,42 - 46,1,N/A,1,N/A
96,Team,Unknown,None,2:57,2,Knicks,Nets,42 - 46,1,N/A,N/A,N/A
97,Rondae Hollis-Jefferson,FG_MISS,None,2:44,2,Nets,Knicks,42 - 46,0, ,2,Jumper
98,Enes Kanter,DEFENSIVE_REBOUND,None,2:44,2,Knicks,Nets,42 - 46,1,N/A,N/A,N/A
99,Tim Hardaway,FG_UNASSISTED,None,2:38,2,Knicks,Nets,42 - 48,1,3,2,Jumper
100,Caris LeVert,TURNOVER,Enes Kanter,2:27,2,Nets,Knicks,42 - 48,0,N/A,N/A,N/A
101,Tim Hardaway,FG_UNASSISTED,None,2:16,2,Knicks,Nets,42 - 50,1,18,2,Jumper
102,Rondae Hollis-Jefferson,TURNOVER,None,1:49,2,Nets,Knicks,42 - 50,0,N/A,N/A,N/A
103,Rondae Hollis-Jefferson,TURNOVER,None,1:49,2,Nets,Knicks,42 - 50,0,N/A,N/A,N/A
104,Team,Unknown,None,1:49,2,Knicks,Nets,42 - 50,1,N/A,N/A,N/A
105,Allonzo Trier,SUBSTITUTION,Hardaway Tim,1:49,2,Knicks,Nets,42 - 50,1,N/A,N/A,N/A
106,Joe Harris,SUBSTITUTION,Hollis-Jefferson Rondae,1:49,2,Nets,Knicks,42 - 50,0,N/A,N/A,N/A
107,Enes Kanter,TURNOVER,Caris LeVert,1:26,2,Knicks,Nets,42 - 50,1,N/A,N/A,N/A
108,Caris LeVert,FG_MISS,None,1:08,2,Nets,Knicks,42 - 50,0, ,2,Jumper
109,Team,DEFENSIVE_REBOUND,None,1:08,2,Knicks,Nets,42 - 50,1,N/A,N/A,N/A
110,Damyean Dotson,FG_ASSISTED,Allonzo Trier,50.8,2,Knicks,Nets,42 - 52,1,21,2,Jumper
111,Caris LeVert,FG_MISS,None,29.5,2,Nets,Knicks,42 - 52,0,26,3,Jumper
112,Enes Kanter,DEFENSIVE_REBOUND,None,26.6,2,Knicks,Nets,42 - 52,1,N/A,N/A,N/A
113,Enes Kanter,TURNOVER,None,26.0,2,Knicks,Nets,42 - 52,1,N/A,N/A,N/A
114,Lance Thomas,SUBSTITUTION,Kanter Enes,26.0,2,Knicks,Nets,42 - 52,1,N/A,N/A,N/A
115,Spencer Dinwiddie,FG_ASSISTED,Caris LeVert,4.0,2,Nets,Knicks,44 - 52,0,0,2,Layup
116,Damyean Dotson,FG_MISS,None,0.0,2,Knicks,Nets,44 - 52,1,36,3,Jumper
117,Team,OFFENSIVE_REBOUND,None,0.0,2,Knicks,Nets,44 - 52,1,N/A,N/A,N/A
118,End of,Unknown,None,0.0,2,Knicks,Nets,44 - 52,1,N/A,N/A,N/A
0,Mitchell Robinson,SUBSTITUTION,Trier Allonzo,12:00,3,Knicks,Nets,44 - 52,1,N/A,N/A,N/A
1,Tim Hardaway,SUBSTITUTION,Thomas Lance,12:00,3,Knicks,Nets,44 - 52,1,N/A,N/A,N/A
2,Jared Dudley,SUBSTITUTION,Dinwiddie Spencer,12:00,3,Nets,Knicks,44 - 52,0,N/A,N/A,N/A
3,Damyean Dotson,FG_UNASSISTED,None,11:40,3,Knicks,Nets,44 - 54,1,15,2,Jumper
4,Joe Harris,FG_MISS,None,11:18,3,Nets,Knicks,44 - 54,0,25,3,Jumper
5,Tim Hardaway,DEFENSIVE_REBOUND,None,11:16,3,Knicks,Nets,44 - 54,1,N/A,N/A,N/A
6,Mitchell Robinson,FG_ASSISTED,Noah Vonleh,11:04,3,Knicks,Nets,44 - 56,1,0,2,Dunk
7,Caris LeVert,TURNOVER,Mitchell Robinson,10:49,3,Nets,Knicks,44 - 56,0,N/A,N/A,N/A
8,Mitchell Robinson,FG_UNASSISTED,None,10:46,3,Knicks,Nets,44 - 58,1,0,2,Dunk
9,Team,Unknown,None,10:41,3,Nets,Knicks,44 - 58,0,N/A,N/A,N/A
10,D'Angelo Russell,FG_MISS,None,10:25,3,Nets,Knicks,44 - 58,0,26,3,Jumper
11,Tim Hardaway,DEFENSIVE_REBOUND,None,10:22,3,Knicks,Nets,44 - 58,1,N/A,N/A,N/A
12,Jarrett Allen,FOUL_ON_FLOOR,None,10:14,3,Nets,Knicks,44 - 58,0,N/A,N/A,N/A
13,Frank Ntilikina,FG_MISS,None,10:10,3,Knicks,Nets,44 - 58,1,0,2,Layup
14,Mitchell Robinson,OFFENSIVE_REBOUND,None,10:09,3,Knicks,Nets,44 - 58,1,N/A,N/A,N/A
15,Jarrett Allen,FOUL_ON_FLOOR,None,10:09,3,Nets,Knicks,44 - 58,0,N/A,N/A,N/A
16,Mitchell Robinson,FT,None,10:09,3,Knicks,Nets,44 - 59,1,N/A,1,N/A
17,Mitchell Robinson,FT_MISS,None,10:09,3,Knicks,Nets,44 - 59,1,N/A,1,N/A
