,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
45,John Collins,TURNOVER,None,5:51,1,Hawks,Warriors,15 - 6,1,N/A,N/A,N/A
46,Jordan Bell,SUBSTITUTION,Looney Kevon,5:51,1,Warriors,Hawks,15 - 6,0,N/A,N/A,N/A
47,Kevin Durant,FG_UNASSISTED,None,5:33,1,Warriors,Hawks,17 - 6,0,15,2,Jumper
48,Kent Bazemore,FG_ASSISTED,Taurean Prince,5:18,1,Hawks,Warriors,17 - 9,1,23,3,Jumper
49,Andre Iguodala,FG_MISS,None,4:55,1,Warriors,Hawks,17 - 9,0,14,2,Jumper
50,Team,OFFENSIVE_REBOUND,None,4:54,1,Warriors,Hawks,17 - 9,0,N/A,N/A,N/A
51,Vince Carter,SUBSTITUTION,Collins John,4:54,1,Hawks,Warriors,17 - 9,1,N/A,N/A,N/A
52,Stephen Curry,FG_ASSISTED,Klay Thompson,4:45,1,Warriors,Hawks,19 - 9,0,-,2,Jumper
53,Taurean Prince,FG_UNASSISTED,None,4:28,1,Hawks,Warriors,19 - 11,1,12,2,Jumper
54,Stephen Curry,FG_ASSISTED,Kevin Durant,4:18,1,Warriors,Hawks,21 - 11,0,0,2,Layup
55,Team,Unknown,None,4:18,1,Hawks,Warriors,21 - 11,1,N/A,N/A,N/A
56,Jonas Jerebko,SUBSTITUTION,Iguodala Andre,4:18,1,Warriors,Hawks,21 - 11,0,N/A,N/A,N/A
57,Shaun Livingston,SUBSTITUTION,Thompson Klay,4:18,1,Warriors,Hawks,21 - 11,0,N/A,N/A,N/A
58,Vince Carter,FG_ASSISTED,Jeremy Lin,4:07,1,Hawks,Warriors,21 - 13,1,0,2,Layup
59,Kevin Durant,FG_ASSISTED,Jonas Jerebko,3:54,1,Warriors,Hawks,23 - 13,0,13,2,Jumper
60,Jeremy Lin,TURNOVER,Stephen Curry,3:47,1,Hawks,Warriors,23 - 13,1,N/A,N/A,N/A
61,Taurean Prince,FOUL_ON_FLOOR,None,3:45,1,Hawks,Warriors,23 - 13,1,N/A,N/A,N/A
62,DeAndre' Bembry,SUBSTITUTION,Prince Taurean,3:45,1,Hawks,Warriors,23 - 13,1,N/A,N/A,N/A
63,Stephen Curry,FG_UNASSISTED,None,3:38,1,Warriors,Hawks,26 - 13,0,25,3,Jumper
64,Kent Bazemore,TURNOVER,None,3:26,1,Hawks,Warriors,26 - 13,1,N/A,N/A,N/A
65,Stephen Curry,FG_MISS,None,3:18,1,Warriors,Hawks,26 - 13,0,26,2,Jumper
66,Jeremy Lin,DEFENSIVE_REBOUND,None,3:14,1,Hawks,Warriors,26 - 13,1,N/A,N/A,N/A
67,Jonas Jerebko,FOUL_ON_FLOOR,None,3:08,1,Warriors,Hawks,26 - 13,0,N/A,N/A,N/A
68,DeAndre' Bembry,FG_MISS,None,2:55,1,Hawks,Warriors,26 - 13,1,26,3,Jumper
69,Kevin Durant,DEFENSIVE_REBOUND,None,2:51,1,Warriors,Hawks,26 - 13,0,N/A,N/A,N/A
70,Alex Len,FOUL_ON_FLOOR,None,2:40,1,Hawks,Warriors,26 - 13,1,N/A,N/A,N/A
71,Omari Spellman,SUBSTITUTION,Len Alex,2:40,1,Hawks,Warriors,26 - 13,1,N/A,N/A,N/A
72,Kent Bazemore,FOUL_ON_FLOOR,None,2:32,1,Hawks,Warriors,26 - 13,1,N/A,N/A,N/A
73,Stephen Curry,FT,None,2:32,1,Warriors,Hawks,27 - 13,0,N/A,1,N/A
74,Stephen Curry,FT,None,2:32,1,Warriors,Hawks,28 - 13,0,N/A,1,N/A
75,Vince Carter,FG_ASSISTED,Jeremy Lin,2:21,1,Hawks,Warriors,28 - 15,1,0,2,Layup
76,Jeremy Lin,FOUL_ON_FLOOR,None,2:01,1,Hawks,Warriors,28 - 15,1,N/A,N/A,N/A
77,Shaun Livingston,FT,None,2:01,1,Warriors,Hawks,29 - 15,0,N/A,1,N/A
78,Quinn Cook,SUBSTITUTION,Curry Stephen,2:01,1,Warriors,Hawks,29 - 15,0,N/A,N/A,N/A
79,Shaun Livingston,FT,None,2:01,1,Warriors,Hawks,30 - 15,0,N/A,1,N/A
80,Vince Carter,FG_MISS,None,1:49,1,Hawks,Warriors,30 - 15,1,26,3,Jumper
81,Quinn Cook,DEFENSIVE_REBOUND,None,1:46,1,Warriors,Hawks,30 - 15,0,N/A,N/A,N/A
82,Jordan Bell's,FG_MISS,Kent Bazemore,1:34,1,Hawks,Warriors,30 - 15,0,0,2,Layup
83,Jordan Bell,OFFENSIVE_REBOUND,None,1:30,1,Warriors,Hawks,30 - 15,0,N/A,N/A,N/A
84,Jordan Bell,FG_MISS,None,1:30,1,Warriors,Hawks,30 - 15,0,0,2,Layup
85,Jeremy Lin,DEFENSIVE_REBOUND,None,1:30,1,Hawks,Warriors,30 - 15,1,N/A,N/A,N/A
86,Kent Bazemore,FG_MISS,None,1:25,1,Hawks,Warriors,30 - 15,1,26,3,Jumper
87,Kevin Durant,DEFENSIVE_REBOUND,None,1:22,1,Warriors,Hawks,30 - 15,0,N/A,N/A,N/A
88,Kevin Durant,FG_UNASSISTED,None,1:12,1,Warriors,Hawks,32 - 15,0,18,2,Jumper
89,Kent Bazemore,FG_MISS,Shaun Livingston,58.8,1,Warriors,Hawks,32 - 15,1,0,2,Layup
90,Team,DEFENSIVE_REBOUND,None,58.8,1,Warriors,Hawks,32 - 15,0,N/A,N/A,N/A
91,Jeremy Lin,FOUL_ON_FLOOR,None,42.1,1,Hawks,Warriors,32 - 15,1,N/A,N/A,N/A
92,Kevin Durant,FT,None,42.1,1,Warriors,Hawks,33 - 15,0,N/A,1,N/A
93,Kevin Durant,FT,None,42.1,1,Warriors,Hawks,34 - 15,0,N/A,1,N/A
94,Jeremy Lin,FG_ASSISTED,Omari Spellman,23.3,1,Hawks,Warriors,34 - 17,1,0,2,Layup
95,Kevin Durant,FG_MISS,None,2.1,1,Warriors,Hawks,34 - 17,0,38,3,Jumper
96,Team,DEFENSIVE_REBOUND,None,0.6,1,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
97,End of,Unknown,None,0.0,1,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
0,Kevin Huerter,SUBSTITUTION,Spellman Omari,12:00,2,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
1,Trae Young,SUBSTITUTION,Lin Jeremy,12:00,2,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
2,Dewayne Dedmon,SUBSTITUTION,Bazemore Kent,12:00,2,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
3,Kevon Looney,SUBSTITUTION,Durant Kevin,12:00,2,Warriors,Hawks,34 - 17,0,N/A,N/A,N/A
4,Klay Thompson,SUBSTITUTION,Bell Jordan,12:00,2,Warriors,Hawks,34 - 17,0,N/A,N/A,N/A
5,Quinn Cook,FG_MISS,None,11:38,2,Warriors,Hawks,34 - 17,0,0,2,Dunk
6,DeAndre' Bembry,DEFENSIVE_REBOUND,None,11:33,2,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
7,Trae Young,FG_MISS,None,11:31,2,Hawks,Warriors,34 - 17,1,26,3,Jumper
8,Kevon Looney,DEFENSIVE_REBOUND,None,11:27,2,Warriors,Hawks,34 - 17,0,N/A,N/A,N/A
9,Quinn Cook,FG_MISS,None,11:14,2,Warriors,Hawks,34 - 17,0,21,2,Jumper
10,Dewayne Dedmon,DEFENSIVE_REBOUND,None,11:11,2,Hawks,Warriors,34 - 17,1,N/A,N/A,N/A
11,Quinn Cook,FOUL_ON_FLOOR,None,11:08,2,Warriors,Hawks,34 - 17,0,N/A,N/A,N/A
12,DeAndre' Bembry,FG_ASSISTED,Vince Carter,11:01,2,Hawks,Warriors,34 - 19,1,0,2,Dunk
13,Klay Thompson,FG_MISS,None,10:42,2,Warriors,Hawks,34 - 19,0,19,2,Jumper
14,Kevin Huerter,DEFENSIVE_REBOUND,None,10:42,2,Hawks,Warriors,34 - 19,1,N/A,N/A,N/A
15,Trae Young,FG_MISS,None,10:34,2,Hawks,Warriors,34 - 19,1,24,3,Jumper
16,Kevon Looney,DEFENSIVE_REBOUND,None,10:31,2,Warriors,Hawks,34 - 19,0,N/A,N/A,N/A
17,Klay Thompson,FG_MISS,Dewayne Dedmon,10:25,2,Hawks,Warriors,34 - 19,0,8,2,Jumper
18,Kevin Huerter,DEFENSIVE_REBOUND,None,10:21,2,Hawks,Warriors,34 - 19,1,N/A,N/A,N/A
19,Trae Young,FG_ASSISTED,Kevin Huerter,10:19,2,Hawks,Warriors,34 - 21,1,0,2,Layup
20,Klay Thompson,FG_MISS,None,10:06,2,Warriors,Hawks,34 - 21,0,21,2,Jumper
21,Vince Carter,DEFENSIVE_REBOUND,None,10:04,2,Hawks,Warriors,34 - 21,1,N/A,N/A,N/A
22,Dewayne Dedmon's,FG_MISS,Kevon Looney,9:58,2,Warriors,Hawks,34 - 21,1,0,2,Layup
23,Team,OFFENSIVE_REBOUND,None,9:58,2,Hawks,Warriors,34 - 21,1,N/A,N/A,N/A
24,Vince Carter,FG_MISS,None,9:52,2,Hawks,Warriors,34 - 21,1,26,3,Jumper
25,Jonas Jerebko,DEFENSIVE_REBOUND,None,9:50,2,Warriors,Hawks,34 - 21,0,N/A,N/A,N/A
26,Shaun Livingston,FG_MISS,None,9:34,2,Warriors,Hawks,34 - 21,0,14,2,Jumper
27,Dewayne Dedmon,DEFENSIVE_REBOUND,None,9:31,2,Hawks,Warriors,34 - 21,1,N/A,N/A,N/A
28,Quinn Cook,FOUL_ON_FLOOR,None,9:28,2,Warriors,Hawks,34 - 21,0,N/A,N/A,N/A
29,Trae Young,FT_MISS,None,9:28,2,Hawks,Warriors,34 - 21,1,N/A,1,N/A
30,Team,OFFENSIVE_REBOUND,None,9:28,2,Hawks,Warriors,34 - 21,1,N/A,N/A,N/A
31,John Collins,SUBSTITUTION,Carter Vince,9:28,2,Hawks,Warriors,34 - 21,1,N/A,N/A,N/A
32,Trae Young,FT,None,9:28,2,Hawks,Warriors,34 - 22,1,N/A,1,N/A
33,Quinn Cook,FG_MISS,None,9:18,2,Warriors,Hawks,34 - 22,0,22,2,Jumper
34,John Collins,DEFENSIVE_REBOUND,None,9:12,2,Hawks,Warriors,34 - 22,1,N/A,N/A,N/A
35,Trae Young,TURNOVER,Kevon Looney,9:05,2,Hawks,Warriors,34 - 22,1,N/A,N/A,N/A
36,Quinn Cook,FG_ASSISTED,Shaun Livingston,9:00,2,Warriors,Hawks,36 - 22,0,0,2,Layup
37,Team,Unknown,None,9:00,2,Hawks,Warriors,36 - 22,1,N/A,N/A,N/A
38,DeAndre' Bembry,FG_MISS,None,8:44,2,Hawks,Warriors,36 - 22,1,0,2,Layup
39,DeAndre' Bembry,OFFENSIVE_REBOUND,None,8:42,2,Hawks,Warriors,36 - 22,1,N/A,N/A,N/A
40,Kevon Looney,FOUL_ON_FLOOR,None,8:42,2,Warriors,Hawks,36 - 22,0,N/A,N/A,N/A
41,DeAndre' Bembry,FT,None,8:42,2,Hawks,Warriors,36 - 23,1,N/A,1,N/A
42,DeAndre' Bembry,FT,None,8:42,2,Hawks,Warriors,36 - 24,1,N/A,1,N/A
43,Kevon Looney,FG_ASSISTED,Shaun Livingston,8:25,2,Warriors,Hawks,38 - 24,0,14,2,Jumper
44,Kevin Huerter,FG_MISS,None,8:11,2,Hawks,Warriors,38 - 24,1,25,3,Jumper
45,Dewayne Dedmon,OFFENSIVE_REBOUND,None,8:09,2,Hawks,Warriors,38 - 24,1,N/A,N/A,N/A
46,John Collins,FG_ASSISTED,Dewayne Dedmon,8:06,2,Hawks,Warriors,38 - 26,1,0,2,Layup
47,Klay Thompson,FG_ASSISTED,Kevon Looney,7:57,2,Warriors,Hawks,41 - 24,0,26,3,Jumper
48,Trae Young,FG_UNASSISTED,None,7:41,2,Hawks,Warriors,41 - 28,1,0,2,Layup
49,Klay Thompson,FG_ASSISTED,Shaun Livingston,7:29,2,Warriors,Hawks,43 - 28,0,0,2,Layup
50,John Collins,FG_ASSISTED,Kevin Huerter,7:11,2,Hawks,Warriors,43 - 30,1,0,2,Dunk
51,DeAndre' Bembry,FOUL_ON_FLOOR,None,7:04,2,Hawks,Warriors,43 - 30,1,N/A,N/A,N/A
52,Klay Thompson,FT,None,7:04,2,Warriors,Hawks,44 - 30,0,N/A,1,N/A
53,Taurean Prince,SUBSTITUTION,Bembry DeAndre',7:04,2,Hawks,Warriors,44 - 30,1,N/A,N/A,N/A
54,Damion Lee,SUBSTITUTION,Cook Quinn,7:04,2,Warriors,Hawks,44 - 30,0,N/A,N/A,N/A
55,Stephen Curry,SUBSTITUTION,Livingston Shaun,7:04,2,Warriors,Hawks,44 - 30,0,N/A,N/A,N/A
56,Klay Thompson,FT,None,7:04,2,Warriors,Hawks,45 - 30,0,N/A,1,N/A
57,Jordan Bell,SUBSTITUTION,Looney Kevon,6:52,2,Warriors,Hawks,45 - 30,0,N/A,N/A,N/A
58,Kevin Huerter,TURNOVER,Jordan Bell,6:40,2,Hawks,Warriors,45 - 30,1,N/A,N/A,N/A
59,Stephen Curry,TURNOVER,None,6:32,2,Warriors,Hawks,45 - 30,0,N/A,N/A,N/A
60,Kevin Huerter,FG_ASSISTED,Trae Young,6:28,2,Hawks,Warriors,45 - 32,1,0,2,Dunk
61,Team,Unknown,None,6:26,2,Warriors,Hawks,45 - 32,0,N/A,N/A,N/A
62,Andre Iguodala,SUBSTITUTION,Thompson Klay,6:26,2,Warriors,Hawks,45 - 32,0,N/A,N/A,N/A
63,Kevin Durant,SUBSTITUTION,Jerebko Jonas,6:26,2,Warriors,Hawks,45 - 32,0,N/A,N/A,N/A
64,Jordan Bell's,FG_MISS,Kevin Huerter,6:13,2,Hawks,Warriors,45 - 32,0, ,2,Jumper
65,John Collins,DEFENSIVE_REBOUND,None,6:09,2,Hawks,Warriors,45 - 32,1,N/A,N/A,N/A
66,John Collins,FG_UNASSISTED,None,5:56,2,Hawks,Warriors,45 - 34,1,13,2,Jumper
67,Stephen Curry,FG_MISS,None,5:43,2,Warriors,Hawks,45 - 34,0,26,3,Jumper
68,Dewayne Dedmon,DEFENSIVE_REBOUND,None,5:39,2,Hawks,Warriors,45 - 34,1,N/A,N/A,N/A
69,Trae Young's,FG_MISS,Jordan Bell,5:29,2,Warriors,Hawks,45 - 34,1,0,2,Layup
70,Team,OFFENSIVE_REBOUND,None,5:29,2,Hawks,Warriors,45 - 34,1,N/A,N/A,N/A
71,Stephen Curry,FOUL_ON_FLOOR,None,5:27,2,Warriors,Hawks,45 - 34,0,N/A,N/A,N/A
72,John Collins,FG_ASSISTED,Trae Young,5:20,2,Hawks,Warriors,45 - 36,1,0,2,Dunk
73,Stephen Curry,FG_UNASSISTED,None,5:09,2,Warriors,Hawks,47 - 36,0, ,2,Jumper
74,Trae Young,FG_UNASSISTED,None,4:59,2,Hawks,Warriors,47 - 38,1,0,2,Layup
75,Jordan Bell,TURNOVER,Dewayne Dedmon,4:48,2,Warriors,Hawks,47 - 38,0,N/A,N/A,N/A
76,Trae Young,TURNOVER,None,4:45,2,Hawks,Warriors,47 - 38,1,N/A,N/A,N/A
77,Trae Young,TURNOVER,None,4:45,2,Hawks,Warriors,47 - 38,1,N/A,N/A,N/A
78,Kevin Durant,FG_ASSISTED,Andre Iguodala,4:36,2,Warriors,Hawks,49 - 38,0,0,2,Dunk
79,Trae Young,FG_UNASSISTED,None,4:24,2,Hawks,Warriors,49 - 40,1,19,2,Jumper
80,Damion Lee,FG_MISS,None,4:16,2,Warriors,Hawks,49 - 40,0,23,3,Jumper
81,Kevin Huerter,DEFENSIVE_REBOUND,None,4:14,2,Hawks,Warriors,49 - 40,1,N/A,N/A,N/A
82,Taurean Prince,FG_MISS,None,4:07,2,Hawks,Warriors,49 - 40,1,22,3,Jumper
83,Jordan Bell,DEFENSIVE_REBOUND,None,4:04,2,Warriors,Hawks,49 - 40,0,N/A,N/A,N/A
84,Stephen Curry,FG_MISS,None,3:57,2,Warriors,Hawks,49 - 40,0,26,3,Jumper
85,John Collins,DEFENSIVE_REBOUND,None,3:53,2,Hawks,Warriors,49 - 40,1,N/A,N/A,N/A
86,Kevin Huerter,FG_UNASSISTED,None,3:36,2,Hawks,Warriors,49 - 42,1,13,2,Jumper
87,Team,Unknown,None,3:26,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
88,Klay Thompson,SUBSTITUTION,Lee Damion,3:26,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
89,Kevon Looney,SUBSTITUTION,Bell Jordan,3:26,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
90,Stephen Curry,TURNOVER,None,3:15,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
91,Dewayne Dedmon,FG_MISS,Andre Iguodala,2:57,2,Warriors,Hawks,49 - 42,1,0,2,Layup
92,Klay Thompson,DEFENSIVE_REBOUND,None,2:54,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
93,Klay Thompson,FG_MISS,None,2:41,2,Warriors,Hawks,49 - 42,0,21,2,Jumper
94,Andre Iguodala,OFFENSIVE_REBOUND,None,2:34,2,Warriors,Hawks,49 - 42,0,N/A,N/A,N/A
95,Andre Iguodala,FG_UNASSISTED,None,2:34,2,Warriors,Hawks,51 - 42,0,0,2,Dunk
96,Stephen Curry,FOUL_ON_FLOOR,None,2:30,2,Warriors,Hawks,51 - 42,0,N/A,N/A,N/A
97,Trae Young,FT_MISS,None,2:30,2,Hawks,Warriors,51 - 42,1,N/A,1,N/A
98,Team,OFFENSIVE_REBOUND,None,2:30,2,Hawks,Warriors,51 - 42,1,N/A,N/A,N/A
99,Vince Carter,SUBSTITUTION,Dedmon Dewayne,2:30,2,Hawks,Warriors,51 - 42,1,N/A,N/A,N/A
100,Quinn Cook,SUBSTITUTION,Curry Stephen,2:30,2,Warriors,Hawks,51 - 42,0,N/A,N/A,N/A
101,Trae Young,FT,None,2:30,2,Hawks,Warriors,51 - 43,1,N/A,1,N/A
102,Klay Thompson,FG_ASSISTED,Kevin Durant,2:16,2,Warriors,Hawks,53 - 43,0,0,2,Layup
103,Trae Young,TURNOVER,Quinn Cook,2:06,2,Hawks,Warriors,53 - 43,1,N/A,N/A,N/A
104,Kevon Looney,FG_ASSISTED,Kevin Durant,1:53,2,Warriors,Hawks,55 - 43,0,0,2,Dunk
105,Quinn Cook,FOUL_ON_FLOOR,None,1:41,2,Warriors,Hawks,55 - 43,0,N/A,N/A,N/A
106,Trae Young,FT,None,1:41,2,Hawks,Warriors,55 - 44,1,N/A,1,N/A
107,Dewayne Dedmon,SUBSTITUTION,Huerter Kevin,1:41,2,Hawks,Warriors,55 - 44,1,N/A,N/A,N/A
108,Kent Bazemore,SUBSTITUTION,Collins John,1:41,2,Hawks,Warriors,55 - 44,1,N/A,N/A,N/A
109,Jonas Jerebko,SUBSTITUTION,Cook Quinn,1:41,2,Warriors,Hawks,55 - 44,0,N/A,N/A,N/A
110,Trae Young,FT,None,1:41,2,Hawks,Warriors,55 - 45,1,N/A,1,N/A
111,Kevin Durant,TURNOVER,Dewayne Dedmon,1:27,2,Warriors,Hawks,55 - 45,0,N/A,N/A,N/A
112,Taurean Prince,TURNOVER,None,1:20,2,Hawks,Warriors,55 - 45,1,N/A,N/A,N/A
113,Jeremy Lin,SUBSTITUTION,Young Trae,1:20,2,Hawks,Warriors,55 - 45,1,N/A,N/A,N/A
114,Klay Thompson,FG_ASSISTED,Kevon Looney,1:04,2,Warriors,Hawks,58 - 45,0,25,3,Jumper
115,Jeremy Lin,FG_MISS,None,43.7,2,Hawks,Warriors,58 - 45,1,17,2,Jumper
116,Jonas Jerebko,DEFENSIVE_REBOUND,None,41.3,2,Warriors,Hawks,58 - 45,0,N/A,N/A,N/A
117,Kevin Durant,FG_UNASSISTED,None,36.6,2,Warriors,Hawks,61 - 45,0,25,2,Jumper
118,Dewayne Dedmon,FG_ASSISTED,Kent Bazemore,27.4,2,Hawks,Warriors,61 - 47,1,0,2,Layup
119,Jeremy Lin,FOUL_ON_FLOOR,None,6.5,2,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
120,DeAndre' Bembry,SUBSTITUTION,Lin Jeremy,6.5,2,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
121,Stephen Curry,SUBSTITUTION,Looney Kevon,6.5,2,Warriors,Hawks,61 - 47,0,N/A,N/A,N/A
122,Stephen Curry,FG_MISS,None,2.2,2,Warriors,Hawks,61 - 47,0,25,2,Jumper
123,Dewayne Dedmon,DEFENSIVE_REBOUND,None,2.2,2,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
124,End of,Unknown,None,0.0,2,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
0,John Collins,SUBSTITUTION,Carter Vince,12:00,3,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
1,Kevin Huerter,SUBSTITUTION,Bazemore Kent,12:00,3,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
2,Trae Young,SUBSTITUTION,Bembry DeAndre',12:00,3,Hawks,Warriors,61 - 47,1,N/A,N/A,N/A
3,Kevon Looney,SUBSTITUTION,Jerebko Jonas,12:00,3,Warriors,Hawks,61 - 47,0,N/A,N/A,N/A
4,Kevin Durant,TURNOVER,Taurean Prince,11:44,3,Warriors,Hawks,61 - 47,0,N/A,N/A,N/A
5,Trae Young,FG_ASSISTED,Taurean Prince,11:41,3,Hawks,Warriors,61 - 49,1, ,2,Jumper
6,Klay Thompson,FG_UNASSISTED,None,11:28,3,Warriors,Hawks,63 - 49,0,8,2,Jumper
7,Taurean Prince,FG_MISS,None,11:06,3,Hawks,Warriors,63 - 49,1,23,2,Jumper
8,Kevin Durant,DEFENSIVE_REBOUND,None,11:03,3,Warriors,Hawks,63 - 49,0,N/A,N/A,N/A
9,Klay Thompson,TURNOVER,Kevin Huerter,10:54,3,Warriors,Hawks,63 - 49,0,N/A,N/A,N/A
10,Trae Young,FG_MISS,None,10:50,3,Hawks,Warriors,63 - 49,1, ,2,Jumper
11,John Collins,OFFENSIVE_REBOUND,None,10:48,3,Hawks,Warriors,63 - 49,1,N/A,N/A,N/A
12,John Collins,FG_UNASSISTED,None,10:48,3,Hawks,Warriors,63 - 51,1,0,2,Dunk
13,Team,Unknown,None,10:48,3,Warriors,Hawks,63 - 51,0,N/A,N/A,N/A
14,Steve Kerr,FOUL_TECHNICAL,None,10:48,3,Warriors,Hawks,66 - 49,0,N/A,N/A,N/A
