,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
0,Dewayne Dedmon,JUMP_BALL,None,12:00,1,Hawks,Magic,0 - 0,0,N/A,N/A,N/A
1,Taurean Prince,FG_MISS,None,11:46,1,Hawks,Magic,0 - 0,0,9,2,Jumper
2,Nikola Vucevic,DEFENSIVE_REBOUND,None,11:42,1,Magic,Hawks,0 - 0,1,N/A,N/A,N/A
3,Nikola Vucevic,FG_ASSISTED,Aaron Gordon,11:30,1,Magic,Hawks,0 - 2,1,16,2,Jumper
4,Dewayne Dedmon,FG_MISS,None,11:18,1,Hawks,Magic,0 - 2,0,24,3,Jumper
5,John Collins,OFFENSIVE_REBOUND,None,11:15,1,Hawks,Magic,0 - 2,0,N/A,N/A,N/A
6,Dewayne Dedmon,FG_ASSISTED,John Collins,11:12,1,Hawks,Magic,2 - 2,0,0,2,Dunk
7,Nikola Vucevic,FG_MISS,John Collins,10:55,1,Hawks,Magic,2 - 2,1,7,2,Jumper
8,Nikola Vucevic,OFFENSIVE_REBOUND,None,10:54,1,Magic,Hawks,2 - 2,1,N/A,N/A,N/A
9,Dewayne Dedmon,FOUL_ON_FLOOR,None,10:54,1,Hawks,Magic,2 - 2,0,N/A,N/A,N/A
10,Aaron Gordon,FG_MISS,None,10:45,1,Magic,Hawks,2 - 2,1,8,2,Jumper
11,John Collins,DEFENSIVE_REBOUND,None,10:41,1,Hawks,Magic,2 - 2,0,N/A,N/A,N/A
12,John Collins,FG_MISS,None,10:33,1,Hawks,Magic,2 - 2,0,0,2,Dunk
13,Jonathan Isaac,DEFENSIVE_REBOUND,None,10:30,1,Magic,Hawks,2 - 2,1,N/A,N/A,N/A
14,Jonathan Isaac,FG_MISS,None,10:22,1,Magic,Hawks,2 - 2,1,23,3,Jumper
15,Trae Young,DEFENSIVE_REBOUND,None,10:19,1,Hawks,Magic,2 - 2,0,N/A,N/A,N/A
16,Trae Young,FG_MISS,None,10:15,1,Hawks,Magic,2 - 2,0,25,3,Jumper
17,John Collins,OFFENSIVE_REBOUND,None,10:12,1,Hawks,Magic,2 - 2,0,N/A,N/A,N/A
18,John Collins,FG_MISS,None,10:10,1,Hawks,Magic,2 - 2,0,24,3,Jumper
19,Dewayne Dedmon,OFFENSIVE_REBOUND,None,10:10,1,Hawks,Magic,2 - 2,0,N/A,N/A,N/A
20,Trae Young,FG_ASSISTED,Dewayne Dedmon,10:06,1,Hawks,Magic,4 - 2,0,0,2,Layup
21,Nikola Vucevic,FG_MISS,None,9:50,1,Magic,Hawks,4 - 2,1,0,2,Layup
22,Dewayne Dedmon,DEFENSIVE_REBOUND,None,9:47,1,Hawks,Magic,4 - 2,0,N/A,N/A,N/A
23,Jonathan Isaac,FOUL_ON_FLOOR,None,9:46,1,Magic,Hawks,4 - 2,1,N/A,N/A,N/A
24,Trae Young,FOUL_ON_FLOOR,None,9:40,1,Hawks,Magic,4 - 2,0,N/A,N/A,N/A
25,Trae Young,TURNOVER,None,9:40,1,Hawks,Magic,4 - 2,0,N/A,N/A,N/A
26,Nikola Vucevic,FG_ASSISTED,D.J. Augustin,9:31,1,Magic,Hawks,4 - 4,1,0,2,Layup
27,Taurean Prince,FG_MISS,None,9:08,1,Hawks,Magic,4 - 4,0,12,2,Jumper
