,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
81,Jae Crowder,DEFENSIVE_REBOUND,None,2:29,1,Jazz,Grizzlies,18 - 18,0,N/A,N/A,N/A
82,Donovan Mitchell,FG_MISS,None,2:19,1,Jazz,Grizzlies,18 - 18,0,25,3,Jumper
83,Team,DEFENSIVE_REBOUND,None,2:17,1,Grizzlies,Jazz,18 - 18,1,N/A,N/A,N/A
84,Delon Wright,FG_MISS,None,2:04,1,Grizzlies,Jazz,18 - 18,1,0,2,Layup
85,Ivan Rabb,OFFENSIVE_REBOUND,None,2:00,1,Grizzlies,Jazz,18 - 18,1,N/A,N/A,N/A
86,Ivan Rabb,FG_MISS,None,2:00,1,Grizzlies,Jazz,18 - 18,1, ,3,Jumper
87,Ivan Rabb,OFFENSIVE_REBOUND,None,1:59,1,Grizzlies,Jazz,18 - 18,1,N/A,N/A,N/A
88,Ivan Rabb,FG_UNASSISTED,None,1:59,1,Grizzlies,Jazz,18 - 20,1, ,3,Jumper
89,Joakim Noah,FOUL_ON_FLOOR,None,1:39,1,Grizzlies,Jazz,18 - 20,1,N/A,N/A,N/A
90,Kyle Korver,FT,None,1:39,1,Jazz,Grizzlies,19 - 20,0,N/A,1,N/A
91,CJ Miles,SUBSTITUTION,Bradley Avery,1:39,1,Grizzlies,Jazz,19 - 20,1,N/A,N/A,N/A
92,Derrick Favors,SUBSTITUTION,Gobert Rudy,1:39,1,Jazz,Grizzlies,19 - 20,0,N/A,N/A,N/A
93,Joe Ingles,SUBSTITUTION,Mitchell Donovan,1:39,1,Jazz,Grizzlies,19 - 20,0,N/A,N/A,N/A
94,Kyle Korver,FT,None,1:39,1,Jazz,Grizzlies,20 - 20,0,N/A,1,N/A
95,Chandler Parsons,FG_MISS,None,1:28,1,Grizzlies,Jazz,20 - 20,1,0,2,Layup
96,Joe Ingles,DEFENSIVE_REBOUND,None,1:24,1,Jazz,Grizzlies,20 - 20,0,N/A,N/A,N/A
97,Jae Crowder,TURNOVER,Chandler Parsons,1:20,1,Jazz,Grizzlies,20 - 20,0,N/A,N/A,N/A
98,Ivan Rabb,FG_ASSISTED,Chandler Parsons,1:17,1,Grizzlies,Jazz,20 - 22,1,0,2,Dunk
99,Grayson Allen,FG_MISS,None,1:04,1,Jazz,Grizzlies,20 - 22,0,26,3,Jumper
100,Delon Wright,DEFENSIVE_REBOUND,None,1:01,1,Grizzlies,Jazz,20 - 22,1,N/A,N/A,N/A
101,Joakim Noah,FG_ASSISTED,Delon Wright,53.4,1,Grizzlies,Jazz,20 - 24,1,0,2,Dunk
102,Grayson Allen,FG_ASSISTED,Joe Ingles,40.1,1,Jazz,Grizzlies,23 - 24,0,23,3,Jumper
103,Delon Wright,FG_UNASSISTED,None,30.2,1,Grizzlies,Jazz,23 - 26,1,0,2,Layup
104,Grayson Allen,TURNOVER,CJ Miles,14.8,1,Jazz,Grizzlies,23 - 26,0,N/A,N/A,N/A
105,Chandler Parsons,FG_ASSISTED,Delon Wright,0.0,1,Grizzlies,Jazz,23 - 29,1,26,3,Jumper
106,End of,Unknown,None,0.0,1,Grizzlies,Jazz,23 - 29,1,N/A,N/A,N/A
0,Mike Conley,SUBSTITUTION,Noah Joakim,12:00,2,Grizzlies,Jazz,23 - 29,1,N/A,N/A,N/A
1,Thabo Sefolosha,SUBSTITUTION,Allen Grayson,12:00,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
2,Jae Crowder,TURNOVER,None,11:47,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
3,CJ Miles,FG_MISS,None,11:32,2,Grizzlies,Jazz,23 - 29,1,26,3,Jumper
4,Team,OFFENSIVE_REBOUND,None,11:30,2,Grizzlies,Jazz,23 - 29,1,N/A,N/A,N/A
5,Delon Wright,FG_MISS,Thabo Sefolosha,11:16,2,Jazz,Grizzlies,23 - 29,1,12,3,Jumper
6,Jae Crowder,DEFENSIVE_REBOUND,None,11:13,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
7,Kyle Korver,TURNOVER,Mike Conley,11:06,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
8,Joe Ingles,FOUL_ON_FLOOR,None,11:04,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
9,Mike Conley,FG_MISS,None,10:59,2,Grizzlies,Jazz,23 - 29,1,17,3,Jumper
10,Team,OFFENSIVE_REBOUND,None,10:59,2,Grizzlies,Jazz,23 - 29,1,N/A,N/A,N/A
11,Joe Ingles,FOUL_ON_FLOOR,None,10:59,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
12,Ivan Rabb,FG_MISS,None,10:54,2,Grizzlies,Jazz,23 - 29,1,26,3,Jumper
13,Jae Crowder,DEFENSIVE_REBOUND,None,10:51,2,Jazz,Grizzlies,23 - 29,0,N/A,N/A,N/A
14,Jae Crowder,FG_ASSISTED,Kyle Korver,10:43,2,Jazz,Grizzlies,26 - 29,0,25,3,Jumper
15,Ivan Rabb,FG_ASSISTED,Mike Conley,10:26,2,Grizzlies,Jazz,26 - 31,1,0,2,Layup
16,Joe Ingles,TURNOVER,Mike Conley,10:15,2,Jazz,Grizzlies,26 - 31,0,N/A,N/A,N/A
17,Delon Wright,FG_ASSISTED,Mike Conley,10:11,2,Grizzlies,Jazz,26 - 33,1, ,3,Jumper
18,Derrick Favors,TURNOVER,None,9:54,2,Jazz,Grizzlies,26 - 33,0,N/A,N/A,N/A
19,Mike Conley,TURNOVER,Derrick Favors,9:35,2,Grizzlies,Jazz,26 - 33,1,N/A,N/A,N/A
20,Kyle Korver,FG_MISS,None,9:18,2,Jazz,Grizzlies,26 - 33,0,25,3,Jumper
21,Chandler Parsons,DEFENSIVE_REBOUND,None,9:16,2,Grizzlies,Jazz,26 - 33,1,N/A,N/A,N/A
22,Delon Wright,FG_UNASSISTED,None,9:08,2,Grizzlies,Jazz,26 - 35,1, ,3,Jumper
23,Team,Unknown,None,9:07,2,Jazz,Grizzlies,26 - 35,0,N/A,N/A,N/A
24,Donovan Mitchell,SUBSTITUTION,Crowder Jae,9:07,2,Jazz,Grizzlies,26 - 35,0,N/A,N/A,N/A
25,Joe Ingles,FG_ASSISTED,Donovan Mitchell,8:55,2,Jazz,Grizzlies,29 - 35,0,25,3,Jumper
26,Ivan Rabb,FG_ASSISTED,Mike Conley,8:42,2,Grizzlies,Jazz,29 - 37,1,0,2,Layup
27,Derrick Favors,FOUL_ON_FLOOR,None,8:42,2,Jazz,Grizzlies,29 - 37,0,N/A,N/A,N/A
28,Justin Holiday,SUBSTITUTION,Wright Delon,8:42,2,Grizzlies,Jazz,29 - 37,1,N/A,N/A,N/A
29,Royce O'Neale,SUBSTITUTION,Ingles Joe,8:42,2,Jazz,Grizzlies,29 - 37,0,N/A,N/A,N/A
30,Ivan Rabb,FT,None,8:42,2,Grizzlies,Jazz,29 - 38,1,N/A,1,N/A
31,Thabo Sefolosha,FG_ASSISTED,Kyle Korver,8:32,2,Jazz,Grizzlies,32 - 38,0,24,3,Jumper
32,CJ Miles,FG_MISS,None,8:17,2,Grizzlies,Jazz,32 - 38,1,25,3,Jumper
33,Team,DEFENSIVE_REBOUND,None,8:15,2,Jazz,Grizzlies,32 - 38,0,N/A,N/A,N/A
34,Justin Holiday,FOUL_ON_FLOOR,None,8:06,2,Grizzlies,Jazz,32 - 38,1,N/A,N/A,N/A
35,Donovan Mitchell,FT,None,8:06,2,Jazz,Grizzlies,33 - 38,0,N/A,1,N/A
36,Avery Bradley,SUBSTITUTION,Holiday Justin,8:06,2,Grizzlies,Jazz,33 - 38,1,N/A,N/A,N/A
37,Donovan Mitchell,FT,None,8:06,2,Jazz,Grizzlies,34 - 38,0,N/A,1,N/A
38,Ivan Rabb,FG_ASSISTED,Mike Conley,7:51,2,Grizzlies,Jazz,34 - 40,1,0,2,Dunk
39,Kyle Korver,FG_ASSISTED,Donovan Mitchell,7:40,2,Jazz,Grizzlies,37 - 40,0,27,3,Jumper
40,Mike Conley,FG_UNASSISTED,None,7:15,2,Grizzlies,Jazz,37 - 42,1,9,3,Jumper
41,Donovan Mitchell,FG_UNASSISTED,None,7:03,2,Jazz,Grizzlies,39 - 42,0,7,3,Jumper
42,Ivan Rabb,FG_ASSISTED,Mike Conley,6:48,2,Grizzlies,Jazz,39 - 44,1,16,3,Jumper
43,Derrick Favors,FG_MISS,CJ Miles,6:32,2,Grizzlies,Jazz,39 - 44,0,0,2,Layup
44,Ivan Rabb,DEFENSIVE_REBOUND,None,6:28,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
45,Avery Bradley,FG_MISS,None,6:20,2,Grizzlies,Jazz,39 - 44,1,23,3,Jumper
46,Thabo Sefolosha,DEFENSIVE_REBOUND,None,6:16,2,Jazz,Grizzlies,39 - 44,0,N/A,N/A,N/A
47,Thabo Sefolosha,FG_MISS,None,6:05,2,Jazz,Grizzlies,39 - 44,0,23,3,Jumper
48,CJ Miles,DEFENSIVE_REBOUND,None,6:03,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
49,Team,Unknown,None,6:00,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
50,Tyler Dorsey,SUBSTITUTION,Rabb Ivan,6:00,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
51,Delon Wright,SUBSTITUTION,Conley Mike,6:00,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
52,Jonas Valanciunas,SUBSTITUTION,Parsons Chandler,6:00,2,Grizzlies,Jazz,39 - 44,1,N/A,N/A,N/A
53,Rudy Gobert,SUBSTITUTION,Favors Derrick,6:00,2,Jazz,Grizzlies,39 - 44,0,N/A,N/A,N/A
54,Donovan Mitchell,FOUL_ON_FLOOR,None,5:52,2,Jazz,Grizzlies,39 - 44,0,N/A,N/A,N/A
55,Avery Bradley,FT,None,5:52,2,Grizzlies,Jazz,39 - 45,1,N/A,1,N/A
56,Joe Ingles,SUBSTITUTION,O'Neale Royce,5:52,2,Jazz,Grizzlies,39 - 45,0,N/A,N/A,N/A
57,Avery Bradley,FT,None,5:52,2,Grizzlies,Jazz,39 - 46,1,N/A,1,N/A
58,Kyle Korver,FG_MISS,None,5:39,2,Jazz,Grizzlies,39 - 46,0,24,3,Jumper
59,Tyler Dorsey,DEFENSIVE_REBOUND,None,5:37,2,Grizzlies,Jazz,39 - 46,1,N/A,N/A,N/A
60,Kyle Korver,FOUL_ON_FLOOR,None,5:36,2,Jazz,Grizzlies,39 - 46,0,N/A,N/A,N/A
61,Jonas Valanciunas,FT_MISS,None,5:36,2,Grizzlies,Jazz,39 - 46,1,N/A,1,N/A
62,Team,OFFENSIVE_REBOUND,None,5:36,2,Grizzlies,Jazz,39 - 46,1,N/A,N/A,N/A
63,Royce O'Neale,SUBSTITUTION,Korver Kyle,5:36,2,Jazz,Grizzlies,39 - 46,0,N/A,N/A,N/A
64,Jonas Valanciunas,FT,None,5:36,2,Grizzlies,Jazz,39 - 47,1,N/A,1,N/A
65,Royce O'Neale,FG_ASSISTED,Joe Ingles,5:24,2,Jazz,Grizzlies,41 - 47,0,0,2,Dunk
66,Jonas Valanciunas,FG_ASSISTED,Delon Wright,5:01,2,Grizzlies,Jazz,41 - 49,1,5,3,Jumper
67,Jonas Valanciunas,FOUL_ON_FLOOR,None,4:52,2,Grizzlies,Jazz,41 - 49,1,N/A,N/A,N/A
68,Jae Crowder,SUBSTITUTION,Sefolosha Thabo,4:52,2,Jazz,Grizzlies,41 - 49,0,N/A,N/A,N/A
69,Royce O'Neale,FG_ASSISTED,Joe Ingles,4:44,2,Jazz,Grizzlies,43 - 49,0,0,2,Dunk
70,Tyler Dorsey,FG_ASSISTED,Avery Bradley,4:27,2,Grizzlies,Jazz,43 - 52,1,26,3,Jumper
71,Joe Ingles,FG_MISS,None,4:13,2,Jazz,Grizzlies,43 - 52,0,25,3,Jumper
72,Tyler Dorsey,DEFENSIVE_REBOUND,None,4:10,2,Grizzlies,Jazz,43 - 52,1,N/A,N/A,N/A
73,Tyler Dorsey,FG_MISS,None,4:02,2,Grizzlies,Jazz,43 - 52,1, ,3,Jumper
74,Rudy Gobert,DEFENSIVE_REBOUND,None,3:57,2,Jazz,Grizzlies,43 - 52,0,N/A,N/A,N/A
75,Jae Crowder,FG_ASSISTED,Donovan Mitchell,3:51,2,Jazz,Grizzlies,46 - 52,0,25,3,Jumper
76,Royce O'Neale,FOUL_ON_FLOOR,None,3:40,2,Jazz,Grizzlies,46 - 52,0,N/A,N/A,N/A
77,Delon Wright,FT,None,3:40,2,Grizzlies,Jazz,46 - 53,1,N/A,1,N/A
78,Team,Unknown,None,3:40,2,Jazz,Grizzlies,46 - 53,0,N/A,N/A,N/A
79,Chandler Parsons,SUBSTITUTION,Miles CJ,3:40,2,Grizzlies,Jazz,46 - 53,1,N/A,N/A,N/A
80,Kyle Korver,SUBSTITUTION,O'Neale Royce,3:40,2,Jazz,Grizzlies,46 - 53,0,N/A,N/A,N/A
81,Delon Wright,FT,None,3:40,2,Grizzlies,Jazz,46 - 54,1,N/A,1,N/A
82,Rudy Gobert,FG_ASSISTED,Donovan Mitchell,3:21,2,Jazz,Grizzlies,48 - 54,0,0,2,Dunk
83,Jonas Valanciunas,FG_UNASSISTED,None,2:58,2,Grizzlies,Jazz,48 - 56,1,7,3,Jumper
84,Donovan Mitchell,FOUL_ON_FLOOR,None,2:41,2,Jazz,Grizzlies,48 - 56,0,N/A,N/A,N/A
85,Donovan Mitchell,TURNOVER,None,2:41,2,Jazz,Grizzlies,48 - 56,0,N/A,N/A,N/A
86,Jonas Valanciunas,FG_MISS,None,2:27,2,Grizzlies,Jazz,48 - 56,1,18,3,Jumper
87,Joe Ingles,DEFENSIVE_REBOUND,None,2:23,2,Jazz,Grizzlies,48 - 56,0,N/A,N/A,N/A
88,Kyle Korver,FG_UNASSISTED,None,2:09,2,Jazz,Grizzlies,50 - 56,0,0,2,Layup
89,Delon Wright,FG_MISS,Joe Ingles,2:00,2,Jazz,Grizzlies,50 - 56,1,4,3,Jumper
90,Jae Crowder,DEFENSIVE_REBOUND,None,1:55,2,Jazz,Grizzlies,50 - 56,0,N/A,N/A,N/A
91,Joe Ingles,FG_ASSISTED,Jae Crowder,1:53,2,Jazz,Grizzlies,53 - 56,0,25,3,Jumper
92,Tyler Dorsey,FG_ASSISTED,Delon Wright,1:36,2,Grizzlies,Jazz,53 - 58,1,7,3,Jumper
93,Donovan Mitchell,FOUL_ON_FLOOR,None,1:17,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
94,Donovan Mitchell,TURNOVER,None,1:17,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
95,Mike Conley,SUBSTITUTION,Dorsey Tyler,1:17,2,Grizzlies,Jazz,53 - 58,1,N/A,N/A,N/A
96,Thabo Sefolosha,SUBSTITUTION,Mitchell Donovan,1:17,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
97,Mike Conley,FG_MISS,None,1:05,2,Grizzlies,Jazz,53 - 58,1,16,3,Jumper
98,Kyle Korver,DEFENSIVE_REBOUND,None,1:02,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
99,Jae Crowder,FG_MISS,None,53.8,2,Jazz,Grizzlies,53 - 58,0,26,3,Jumper
100,Joe Ingles,OFFENSIVE_REBOUND,None,50.8,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
101,Joe Ingles,FG_MISS,None,50.8,2,Jazz,Grizzlies,53 - 58,0, ,3,Jumper
102,Jonas Valanciunas,DEFENSIVE_REBOUND,None,47.8,2,Grizzlies,Jazz,53 - 58,1,N/A,N/A,N/A
103,Chandler Parsons,FG_MISS,None,38.8,2,Grizzlies,Jazz,53 - 58,1,23,3,Jumper
104,Kyle Korver,DEFENSIVE_REBOUND,None,36.4,2,Jazz,Grizzlies,53 - 58,0,N/A,N/A,N/A
105,Kyle Korver,FG_MISS,None,31.6,2,Jazz,Grizzlies,53 - 58,0,26,3,Jumper
106,Chandler Parsons,DEFENSIVE_REBOUND,None,31.6,2,Grizzlies,Jazz,53 - 58,1,N/A,N/A,N/A
107,Avery Bradley's,FG_MISS,Rudy Gobert,11.4,2,Jazz,Grizzlies,53 - 58,1, ,3,Jumper
108,Jonas Valanciunas,OFFENSIVE_REBOUND,None,10.3,2,Grizzlies,Jazz,53 - 58,1,N/A,N/A,N/A
109,Jonas Valanciunas,FG_UNASSISTED,None,10.3,2,Grizzlies,Jazz,53 - 60,1, ,3,Jumper
110,Jae Crowder,FG_MISS,None,2.4,2,Jazz,Grizzlies,53 - 60,0,26,3,Jumper
111,Delon Wright,DEFENSIVE_REBOUND,None,2.4,2,Grizzlies,Jazz,53 - 60,1,N/A,N/A,N/A
112,End of,Unknown,None,0.0,2,Grizzlies,Jazz,53 - 60,1,N/A,N/A,N/A
0,Justin Holiday,SUBSTITUTION,Parsons Chandler,12:00,3,Grizzlies,Jazz,53 - 60,1,N/A,N/A,N/A
1,Joakim Noah,SUBSTITUTION,Wright Delon,12:00,3,Grizzlies,Jazz,53 - 60,1,N/A,N/A,N/A
2,Royce O'Neale,SUBSTITUTION,Korver Kyle,12:00,3,Jazz,Grizzlies,53 - 60,0,N/A,N/A,N/A
3,Donovan Mitchell,SUBSTITUTION,Crowder Jae,12:00,3,Jazz,Grizzlies,53 - 60,0,N/A,N/A,N/A
4,Derrick Favors,SUBSTITUTION,Sefolosha Thabo,12:00,3,Jazz,Grizzlies,53 - 60,0,N/A,N/A,N/A
5,Royce O'Neale,FG_MISS,None,11:36,3,Jazz,Grizzlies,53 - 60,0,26,3,Jumper
